Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",container_name=""/rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",container_name=""/rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner3"",container_name=""/rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner4"",container_name=""/rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",container_name=""/rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",container_name=""/rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-12 14:52:49,,0.130875,,,0.148844,,,0.141541,,,0.148315,,,0.080692,,,0.093129,
2026-02-12 14:53:19,,0.27819,,,0.311076,,,0.53675,,,0.296762,,,0.174143,,,0.222294,
2026-02-12 14:53:49,,0.17243,,,0.146174,,,0.144755,,,0.157711,,,0.108198,,,0.082015,
2026-02-12 14:54:19,,0.139913,,,0.20811,,,0.254819,,,0.212563,,,0.094605,,,0.145648,
2026-02-12 14:54:49,,0.139913,,,0.20811,,,0.254819,,,0.212563,,,0.094605,,,0.145648,
2026-02-12 14:55:19,,0.175772,,,0.17504,,,0.169401,,,0.284489,,,0.265641,,,0.10229,
2026-02-12 14:55:49,,0.093558,,,0.067616,,,0.07591,,,0.202657,,,0.072226,,,0.075177,
2026-02-12 14:56:19,,0.014038,,,0.010725,,,0.01607,,,0.017115,,,0.012374,,,0.011757,
2026-02-12 14:56:49,,0.070996,,,0.13919,,,0.135488,,,0.119787,,,0.060721,,,0.06757,
2026-02-12 14:57:19,,0.421055,,,0.167881,,,0.314308,,,0.289121,,,0.169416,,,0.188993,
2026-02-12 14:57:49,,0.099879,,,0.162872,,,0.120894,,,0.160086,,,0.088153,,,0.18379,
2026-02-12 14:58:19,,0.087668,,,0.208603,,,0.131075,,,0.232716,,,0.100026,,,0.111019,
2026-02-12 14:58:49,,0.095641,,,0.152873,,,0.133345,,,0.153637,,,0.073364,,,0.073849,
2026-02-12 14:59:19,,0.151931,,,0.189482,,,0.358571,,,0.330116,,,0.137821,,,0.12889,
2026-02-12 14:59:49,,0.13494,,,0.290412,,,0.274958,,,0.284881,,,0.203737,,,0.234473,
2026-02-12 15:00:19,,0.07407,,,0.274353,,,0.159818,,,0.172065,,,0.088812,,,0.105108,
2026-02-12 15:00:49,,0.07407,,,0.274353,,,0.159818,,,0.172065,,,0.088812,,,0.105108,
2026-02-12 15:01:19,,0.121283,,,0.346041,,,0.212192,,,0.155866,,,0.126658,,,0.15126,
2026-02-12 15:01:49,,0.116385,,,0.16948,,,0.136908,,,0.130798,,,0.148493,,,0.0821,
2026-02-12 15:02:19,,0.257321,,,0.224016,,,0.355052,,,0.212435,,,0.108048,,,0.127105,
2026-02-12 15:02:49,,0.096712,,,0.168906,,,0.232282,,,0.299081,,,0.114287,,,0.114219,
2026-02-12 15:03:19,,0.096712,,,0.168906,,,0.232282,,,0.299081,,,0.114287,,,0.114219,
2026-02-12 15:03:49,,0.083325,,,0.150572,,,0.111352,,,0.130682,,,0.07844,,,0.079071,
2026-02-12 15:04:19,,0.083325,,,0.150572,,,0.111352,,,0.130682,,,0.07844,,,0.079071,
2026-02-12 15:04:49,,0.561745,,,0.427544,,,0.445233,,,0.25358,,,0.40277,,,0.293869,
2026-02-12 15:05:19,,0.561745,,,0.427544,,,0.445233,,,0.25358,,,0.40277,,,0.293869,
2026-02-12 15:05:49,,0.561745,,,0.427544,,,0.445233,,,0.25358,,,0.40277,,,0.293869,
2026-02-12 15:06:19,,0.066163,,,0.163847,,,0.256863,,,0.285368,,,0.096991,,,0.094499,
2026-02-12 15:06:49,,0.114152,,,0.13619,,,0.440453,,,0.430573,,,0.097879,,,0.291317,
2026-02-12 15:07:19,,0.130928,,,0.128144,,,0.131397,,,0.112658,,,0.063053,,,0.159567,
2026-02-12 15:07:49,,0.096223,,,0.187592,,,0.212827,,,0.140397,,,0.093858,,,0.095955,
2026-02-12 15:08:19,,0.285176,,,0.34548,,,0.539857,,,0.368387,,,0.300774,,,0.271362,
2026-02-12 15:08:49,,0.203907,,,0.19157,,,0.295402,,,0.177136,,,0.111803,,,0.115421,
2026-02-12 15:09:19,,0.112803,,,0.183026,,,0.390086,,,0.199634,,,0.098269,,,0.148309,
2026-02-12 15:09:49,,0.094354,,,0.194942,,,0.210101,,,0.123587,,,0.108994,,,0.110905,
2026-02-12 15:10:19,,0.133644,,,0.371567,,,0.126015,,,0.266284,,,0.146875,,,0.113222,
2026-02-12 15:10:49,,0.118054,,,0.689759,,,0.559801,,,0.139607,,,0.149032,,,0.157633,
2026-02-12 15:11:19,,0.117898,,,0.301412,,,0.12492,,,0.209265,,,0.094626,,,0.150255,
2026-02-12 15:11:49,,0.191257,,,0.219928,,,0.222132,,,0.221959,,,0.115119,,,0.117353,
2026-02-12 15:12:19,,0.224425,,,0.241964,,,0.207966,,,0.171372,,,0.101242,,,0.106382,
2026-02-12 15:12:49,,0.169075,,,0.294417,,,0.167765,,,0.132125,,,0.114502,,,0.113241,
2026-02-12 15:13:19,,0.114756,,,0.287737,,,0.318584,,,0.281869,,,0.089394,,,0.087608,
2026-02-12 15:13:49,,5.690891,,,0.28574,,,6.243177,,,2.653455,,,6.681951,,,0.374564,
2026-02-12 15:14:19,,0.155004,,,0.159912,,,0.205405,,,0.177546,,,0.094284,,,0.107165,
2026-02-12 15:14:49,,0.155004,,,0.159912,,,0.205405,,,0.177546,,,0.094284,,,0.107165,
2026-02-12 15:15:19,,0.092438,,,0.104439,,,0.11436,,,0.103908,,,0.0505,,,0.05892,
2026-02-12 15:15:49,,0.086327,,,0.270701,,,0.236319,,,0.060484,,,0.345769,,,0.186182,
2026-02-12 15:16:19,,0.097094,,,0.223793,,,0.123191,,,0.466385,,,0.146237,,,0.151968,
2026-02-12 15:16:49,,0.097094,,,0.076229,,,0.123191,,,0.466385,,,0.146237,,,0.103522,
2026-02-12 15:17:19,,0.144114,,,0.25131,,,0.143966,,,0.197326,,,0.081401,,,0.143581,
2026-02-12 15:17:49,,0.153374,,,0.38174,,,0.191523,,,0.320553,,,0.12082,,,0.00002,
2026-02-12 15:18:19,,0.111998,,,1.018658,,,0.986572,,,0.795027,,,0.18513,,,0.142759,
2026-02-12 15:18:49,,0.014929,,,0.015482,,,0.018981,,,0.019344,,,0.020541,,,0.020784,
2026-02-12 15:19:19,,0.133745,,,0.187892,,,0.191929,,,0.161745,,,0.103909,,,0.125765,
2026-02-12 15:19:49,,0.52707,,,0.23899,,,0.259156,,,0.458912,,,0.285913,,,0.28016,
2026-02-12 15:20:19,,0.101812,,,0.106649,,,0.113085,,,0.151804,,,0.057099,,,0.058004,
2026-02-12 15:20:49,,0.099815,,,0.156162,,,0.123613,,,0.169221,,,0.167857,,,0.158333,
2026-02-12 15:21:19,,0.099815,,,0.156162,,,0.123613,,,0.169221,,,0.167857,,,0.158333,
2026-02-12 15:21:49,,0.086092,,,0.41457,,,0.377295,,,0.35382,,,0.181227,,,0.273653,
2026-02-12 15:22:19,,0.100238,,,0.134438,,,0.165646,,,0.134525,,,0.078727,,,0.085869,
2026-02-12 15:22:49,,0.100238,,,0.134438,,,0.165646,,,0.134525,,,0.078727,,,0.085869,
2026-02-12 15:23:19,,0.101431,,,0.252269,,,0.239656,,,0.13321,,,0.105974,,,0.110157,
2026-02-12 15:23:49,,0.101875,,,0.128605,,,0.120208,,,0.108065,,,0.059134,,,0.055264,
2026-02-12 15:24:19,,0.172992,,,0.147538,,,0.156562,,,0.180852,,,0.102514,,,0.085488,
2026-02-12 15:24:49,,0.121053,,,0.147538,,,0.148864,,,0.13876,,,0.108514,,,0.094106,
2026-02-12 15:25:19,,0.120989,,,0.123954,,,0.133141,,,0.130492,,,0.075817,,,0.063455,
2026-02-12 15:25:49,,0.115239,,,0.243292,,,0.143879,,,0.337073,,,0.19762,,,0.181304,
2026-02-12 15:26:19,,0.115239,,,0.243292,,,0.143879,,,0.337073,,,0.19762,,,0.181304,
2026-02-12 15:26:49,,0.085725,,,0.183108,,,0.291245,,,0.194851,,,0.203027,,,0.064879,
2026-02-12 15:27:19,,0.150171,,,0.163995,,,0.161877,,,0.159423,,,0.098987,,,0.128853,
2026-02-12 15:27:49,,0.101682,,,0.191981,,,0.301682,,,0.188955,,,0.133456,,,0.11738,
2026-02-12 15:28:19,,0.07226,,,0.077761,,,0.162737,,,0.154767,,,0.084411,,,0.088146,
2026-02-12 15:28:49,,0.12495,,,0.134757,,,0.130107,,,0.127371,,,0.081839,,,0.075305,
2026-02-12 15:29:19,,0.09156,,,0.142756,,,0.149343,,,0.223412,,,0.07842,,,0.067567,
2026-02-12 15:29:49,,0.095346,,,0.130707,,,0.127601,,,0.140547,,,0.081526,,,0.167119,
2026-02-12 15:30:19,,0.123473,,,0.130385,,,0.128393,,,0.109756,,,0.081179,,,0.082742,
2026-02-12 15:30:49,,0.123473,,,0.130385,,,0.128393,,,0.109756,,,0.081179,,,0.082742,
2026-02-12 15:31:19,,0.157063,,,0.172199,,,0.213856,,,0.140691,,,0.144798,,,0.119045,
2026-02-12 15:31:49,,0.075952,,,0.193934,,,0.122314,,,0.113827,,,0.068885,,,0.068678,
2026-02-12 15:32:19,,0.081936,,,0.115615,,,0.092474,,,0.115198,,,0.073718,,,0.072881,
2026-02-12 15:32:49,,0.081287,,,0.305471,,,0.161892,,,0.242258,,,0.159951,,,0.163113,
2026-02-12 15:33:19,,0.088538,,,0.129761,,,0.116106,,,0.13207,,,0.085812,,,0.079229,
2026-02-12 15:33:49,,0.093616,,,0.232787,,,0.21738,,,0.206117,,,0.15367,,,0.147914,
2026-02-12 15:34:19,,0.109499,,,0.197694,,,0.498028,,,0.200883,,,0.132846,,,0.118722,
2026-02-12 15:34:49,,0.109499,,,0.197694,,,0.498028,,,0.200883,,,0.132846,,,0.118722,
2026-02-12 15:35:19,,0.08725,,,0.299624,,,0.117452,,,0.101285,,,0.062496,,,0.066059,
2026-02-12 15:35:49,,0.102141,,,0.449932,,,0.468348,,,0.420934,,,0.358316,,,0.408448,
2026-02-12 15:36:19,,0.083523,,,0.132036,,,0.155009,,,0.122647,,,0.073391,,,0.071962,
2026-02-12 15:36:49,,0.103654,,,0.158546,,,0.142575,,,0.164095,,,0.112606,,,0.097937,
2026-02-12 15:37:19,,0.286192,,,0.15227,,,0.294123,,,0.284582,,,0.227714,,,0.223172,
2026-02-12 15:37:49,,0.276165,,,0.136471,,,0.272541,,,0.280909,,,0.236645,,,0.201148,
2026-02-12 15:38:19,,0.091545,,,0.263902,,,0.290897,,,0.270657,,,0.232676,,,0.217696,
2026-02-12 15:38:49,,0.067049,,,0.106339,,,0.09843,,,0.102983,,,0.059623,,,0.060271,
2026-02-12 15:39:19,,0.084138,,,0.127926,,,0.129445,,,0.124341,,,0.078982,,,0.082523,
2026-02-12 15:39:49,,0.085706,,,0.179625,,,0.178387,,,0.174398,,,0.101405,,,0.108416,
2026-02-12 15:40:19,,0.338926,,,0.390954,,,0.369892,,,0.143585,,,0.165728,,,0.184702,
2026-02-12 15:40:49,,0.350742,,,0.219082,,,0.246371,,,0.125153,,,0.316255,,,0.115005,
2026-02-12 15:41:19,,0.197947,,,0.147257,,,0.259779,,,0.0976,,,0.07382,,,0.094716,
2026-02-12 15:41:49,,0.08878,,,0.23108,,,0.167267,,,0.216495,,,0.135066,,,0.121723,
2026-02-12 15:42:19,,0.114015,,,0.183587,,,0.111553,,,0.22481,,,0.061627,,,0.059023,
2026-02-12 15:42:49,,0.114015,,,0.183587,,,0.111553,,,0.22481,,,0.061627,,,0.059023,
2026-02-12 15:43:19,,0.103399,,,0.216581,,,0.141234,,,0.18567,,,0.135179,,,0.109992,
2026-02-12 15:43:49,,0.147927,,,0.153252,,,0.121733,,,0.151819,,,0.093354,,,0.246236,
2026-02-12 15:44:19,,0.111469,,,0.219374,,,0.253175,,,0.228163,,,0.11439,,,0.132642,
2026-02-12 15:44:49,,0.099844,,,0.108749,,,0.349934,,,0.092342,,,0.04896,,,0.052734,
2026-02-12 15:45:19,,0.111815,,,0.250114,,,0.15096,,,0.203591,,,0.078919,,,0.103618,
2026-02-12 15:45:49,,0.07487,,,0.238023,,,0.135997,,,0.10164,,,0.074857,,,0.07586,
2026-02-12 15:46:19,,0.121856,,,0.266507,,,0.213333,,,0.310024,,,0.134543,,,0.143653,
2026-02-12 15:46:49,,0.136914,,,0.16319,,,0.121806,,,0.100577,,,0.096435,,,0.114674,
2026-02-12 15:47:19,,0.320474,,,0.285468,,,0.141662,,,0.256224,,,0.175456,,,0.202056,
2026-02-12 15:47:49,,0.098199,,,0.377252,,,0.29169,,,0.322137,,,0.202981,,,0.149671,
2026-02-12 15:48:19,,0.098199,,,0.377252,,,0.29169,,,0.322137,,,0.202981,,,0.149671,
2026-02-12 15:48:49,,0.227155,,,0.214179,,,0.1989,,,0.205903,,,0.089585,,,0.09776,
2026-02-12 15:49:19,,0.26881,,,0.372892,,,0.465633,,,0.242695,,,0.186771,,,0.211798,
2026-02-12 15:49:49,,0.126919,,,0.172066,,,0.283066,,,0.270359,,,0.19955,,,0.228874,
2026-02-12 15:50:19,,0.183477,,,0.186808,,,0.201117,,,0.155923,,,0.133267,,,0.1141,
2026-02-12 15:50:49,,0.183477,,,0.186808,,,0.201117,,,0.155923,,,0.133267,,,0.1141,
2026-02-12 15:51:19,,0.03196,,,0.042582,,,0.049865,,,0.040237,,,0.012541,,,0.007955,
2026-02-12 15:51:49,,0.03196,,,0.042582,,,0.049865,,,0.040237,,,0.012541,,,0.007955,
2026-02-12 15:52:19,,0.08001,,,0.112963,,,0.104757,,,0.107435,,,0.064167,,,0.075916,
2026-02-12 15:52:49,,0.087965,,,0.26045,,,0.251968,,,0.252718,,,0.115839,,,0.149746,
2026-02-12 15:53:19,,0.117465,,,0.226506,,,0.228798,,,0.095384,,,0.148231,,,0.114041,
2026-02-12 15:53:49,,0.116857,,,0.170463,,,0.160409,,,0.168725,,,0.093113,,,0.084122,
2026-02-12 15:54:19,,0.085034,,,0.136082,,,0.22538,,,0.287557,,,0.078594,,,0.075486,
2026-02-12 15:54:49,,0.263221,,,0.271325,,,0.269248,,,0.101968,,,0.174138,,,0.228466,
2026-02-12 15:55:19,,0.156845,,,0.208419,,,0.196895,,,0.174551,,,0.120942,,,0.124192,
2026-02-12 15:55:49,,0.110118,,,0.129422,,,0.106,,,0.114975,,,0.074441,,,0.083949,
2026-02-12 15:56:19,,0.079452,,,0.121682,,,0.095891,,,0.120604,,,0.068451,,,0.077561,
2026-02-12 15:56:49,,0.099869,,,0.245245,,,0.202079,,,0.222037,,,0.158675,,,0.137077,
2026-02-12 15:57:19,,0.149037,,,0.181034,,,0.147709,,,0.177895,,,0.14333,,,0.077224,
2026-02-12 15:57:49,,0.149037,,,0.181034,,,0.147709,,,0.177895,,,0.14333,,,0.077224,
2026-02-12 15:58:19,,0.112695,,,0.242765,,,0.111141,,,0.176666,,,0.124039,,,0.134668,
2026-02-12 15:58:49,,0.330545,,,0.389109,,,0.489154,,,0.143101,,,0.273421,,,0.292548,
2026-02-12 15:59:19,,0.330545,,,0.389109,,,0.489154,,,0.143101,,,0.273421,,,0.292548,
2026-02-12 15:59:49,,0.090369,,,0.112261,,,0.17622,,,0.310065,,,0.073527,,,0.263024,
2026-02-12 16:00:19,,0.101274,,,0.14132,,,0.139876,,,0.340065,,,0.075307,,,0.105457,
2026-02-12 16:00:49,,0.306465,,,0.157119,,,0.335901,,,0.189309,,,0.236368,,,0.101612,
2026-02-12 16:01:19,,0.244556,,,0.239306,,,0.343572,,,0.401754,,,0.172714,,,0.160099,
2026-02-12 16:01:49,,0.082519,,,0.235954,,,0.229242,,,0.2269,,,0.1455,,,0.099487,
2026-02-12 16:02:19,,0.117912,,,0.130927,,,0.207034,,,0.179378,,,0.140355,,,0.092002,
2026-02-12 16:02:49,,0.034769,,,0.123419,,,0.151083,,,0.149541,,,0.0902,,,0.083511,
2026-02-12 16:03:19,,0.109289,,,0.181596,,,0.192992,,,0.342108,,,0.098868,,,0.094737,
2026-02-12 16:03:49,,0.279532,,,0.167515,,,0.316827,,,0.301493,,,0.233352,,,0.164401,
2026-02-12 16:04:19,,0.113376,,,0.230051,,,0.121828,,,0.276246,,,0.116703,,,0.109904,
2026-02-12 16:04:49,,0.162721,,,0.232043,,,0.264844,,,0.27486,,,0.153914,,,0.161333,
2026-02-12 16:05:19,,0.212202,,,0.123422,,,0.166625,,,0.181544,,,0.129366,,,0.110268,
2026-02-12 16:05:49,,0.077413,,,0.232202,,,0.197156,,,0.216142,,,0.159808,,,0.096393,
2026-02-12 16:06:19,,0.084825,,,0.187745,,,0.090817,,,0.17278,,,0.099913,,,0.094003,
2026-02-12 16:06:49,,0.183415,,,0.527369,,,0.513312,,,0.508481,,,0.510775,,,0.523977,
2026-02-12 16:07:19,,0.110805,,,0.243896,,,0.139499,,,0.221121,,,0.19386,,,0.170032,
2026-02-12 16:07:49,,0.165138,,,0.268999,,,0.288031,,,0.179502,,,0.216332,,,0.182039,
2026-02-12 16:08:19,,0.178794,,,0.222702,,,0.117059,,,0.238809,,,0.169171,,,0.187178,
2026-02-12 16:08:49,,0.203517,,,0.132876,,,0.300181,,,0.288437,,,0.001093,,,0.287512,
2026-02-12 16:09:19,,0.203517,,,0.132876,,,0.300181,,,0.288437,,,0.001093,,,0.287512,
2026-02-12 16:09:49,,0.092062,,,0.340802,,,0.244701,,,0.236503,,,0.185349,,,0.213468,
2026-02-12 16:10:19,,0.127708,,,0.191089,,,0.129493,,,0.15396,,,0.087713,,,0.079464,
2026-02-12 16:10:49,,0.143649,,,0.127037,,,0.104322,,,0.133884,,,0.06375,,,0.07542,
2026-02-12 16:11:19,,0.115339,,,0.220491,,,0.224389,,,0.106277,,,0.163076,,,0.166985,
2026-02-12 16:11:49,,0.083819,,,0.274707,,,0.320523,,,0.252633,,,0.073437,,,0.153693,
2026-02-12 16:12:19,,0.114521,,,0.110693,,,0.164601,,,0.155259,,,0.107868,,,0.092012,
2026-02-12 16:12:49,,0.092658,,,0.357284,,,0.388237,,,0.375804,,,0.255624,,,0.291284,
2026-02-12 16:13:19,,0.133041,,,0.11357,,,0.232131,,,0.107807,,,0.057857,,,0.062355,
2026-02-12 16:13:49,,0.169304,,,0.203159,,,0.207669,,,0.123413,,,0.147314,,,0.1519,
2026-02-12 16:14:19,,0.148537,,,0.108057,,,0.262009,,,0.270492,,,0.185315,,,0.178992,
2026-02-12 16:14:49,,0.148537,,,0.108057,,,0.262009,,,0.270492,,,0.185315,,,0.178992,
2026-02-12 16:15:19,,0.148537,,,0.108057,,,0.262009,,,0.270492,,,0.185315,,,0.178992,
2026-02-12 16:15:49,,0.148537,,,0.108057,,,0.262009,,,0.270492,,,0.185315,,,0.178992,
2026-02-12 16:16:19,,0.121866,,,0.225793,,,0.146533,,,0.16051,,,0.110301,,,0.119524,
2026-02-12 16:16:49,,0.145641,,,0.266847,,,0.207669,,,0.254355,,,0.150516,,,0.163898,
