Time,"__name__=""dockerstats_memory_usage_bytes"",id=""0dad7441fca6"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""1e90f9caa9e3"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""9f0188587dc4"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""d856b9fa972d"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""df7d33e94132"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""ee087d56bc0e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2"""
2026-02-12 14:38:49,1814634496,1677828096,1702670336,1675386880,1654697984,1852686336
2026-02-12 14:39:19,1814646784,1678766080,1702666240,1675399168,1654689792,1852690432
2026-02-12 14:39:49,1814667264,1679097856,1702903808,1675628544,1661046784,1852923904
2026-02-12 14:40:19,1814687744,1679265792,1703034880,1675771904,1661091840,1853059072
2026-02-12 14:40:49,1814749184,1686282240,1716162560,1676255232,1661124608,1853534208
2026-02-12 14:41:19,1814769664,1693126656,1716318208,1676402688,1661132800,1853677568
2026-02-12 14:41:49,1814929408,1703874560,1716662272,1685078016,1665503232,1853927424
2026-02-12 14:42:19,1814941696,1710583808,1716809728,1685221376,1665515520,1854074880
2026-02-12 14:42:49,1814999040,1717534720,1717186560,1685602304,1673965568,1854447616
2026-02-12 14:43:19,1815035904,1724719104,1732743168,1702076416,1674027008,1862660096
2026-02-12 14:43:49,1815121920,1735905280,1739288576,1706516480,1676177408,1862901760
2026-02-12 14:44:19,1815150592,1740144640,1739427840,1706655744,1676193792,1863077888
2026-02-12 14:44:49,1815162880,1744912384,1741631488,1708851200,1682513920,1863217152
2026-02-12 14:45:19,1815207936,1749258240,1741647872,1708847104,1682563072,1863225344
2026-02-12 14:45:49,1815257088,1751244800,1744560128,1711185920,1682595840,1863450624
2026-02-12 14:46:19,1815302144,1753022464,1744826368,1711538176,1682640896,1863790592
2026-02-12 14:46:49,1815490560,1757462528,1749475328,1716092928,1682722816,1864126464
2026-02-12 14:47:19,1815810048,1767870464,1751887872,1718706176,1689288704,1864585216
2026-02-12 14:47:49,1815896064,1772244992,1756344320,1723207680,1693589504,1866997760
2026-02-12 14:48:19,1815945216,1778847744,1756786688,1723637760,1693638656,1873731584
2026-02-12 14:48:49,1816002560,1785561088,1761325056,1728090112,1695784960,1876086784
2026-02-12 14:49:19,1816031232,1794555904,1764003840,1730797568,1695821824,1876643840
2026-02-12 14:49:49,1816047616,1799176192,1768456192,1735241728,1702154240,1878986752
2026-02-12 14:50:19,1816047616,1809874944,1768513536,1735278592,1702199296,1881141248
2026-02-12 14:50:49,1824628736,1962942464,1924771840,1876381696,1828245504,1885753344
2026-02-12 14:51:19,1824628736,1966268416,1924775936,1876389888,1861918720,1887862784
2026-02-12 14:51:49,1828864000,1966653440,1954471936,1897680896,1861959680,1888083968
2026-02-12 14:52:19,1828884480,1967030272,1954676736,1897889792,1864073216,1892511744
2026-02-12 14:52:49,1828892672,1969475584,1954848768,1904369664,1864085504,1892667392
2026-02-12 14:53:19,1828917248,2007564288,1954938880,1904480256,1870409728,1892757504
2026-02-12 14:53:49,1831018496,2007691264,1955020800,1906667520,1870405632,1899151360
2026-02-12 14:54:19,1831047168,2008039424,1961512960,1913163776,1870438400,1899319296
