Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-12 17:00:49,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:01:19,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:01:49,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:02:19,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:02:49,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:03:19,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:03:49,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:04:19,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:04:49,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:05:19,0.000535,,,,0.000442,,0.000173,,0.000286,,,
2026-02-12 17:22:49,0.000183,,,,0.000275,,0.000168,,0.00015,,,
2026-02-12 17:23:19,0.000183,,,,0.000275,,0.000168,,0.00015,,,
2026-02-12 17:23:49,0.000183,,,,0.000275,,0.000168,,0.00015,,,
2026-02-12 17:24:19,0.000183,,,,0.000275,,0.000168,,0.00015,,,
2026-02-12 17:24:49,0.000183,,7.1931,,0.000275,,0.000168,,0.00015,,6.803402,
2026-02-12 17:25:19,0.000183,,7.1931,,0.000275,,0.000168,,0.00015,,6.803402,
2026-02-12 17:25:49,0.000183,,7.1931,,0.000275,,0.000168,,0.00015,,6.803402,
2026-02-12 17:26:19,0.000183,,7.1931,,0.000275,,0.000168,,0.00015,,6.803402,
2026-02-12 17:26:49,0.000183,,7.1931,,0.000275,,0.000168,,0.00015,,6.803402,
2026-02-12 17:27:19,0.000183,,7.1931,,0.000275,,0.000168,,0.00015,,6.803402,
2026-02-12 17:27:49,,,7.1931,,,,,,,,6.803402,
2026-02-12 17:28:19,,,7.1931,,,,,,,,6.803402,
2026-02-12 17:28:49,,,7.1931,,,,,,,,6.803402,
2026-02-12 17:29:19,,,7.1931,,,,,,,,6.803402,
2026-02-12 17:47:19,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:47:49,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:48:19,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:48:49,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:49:19,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:49:49,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:50:19,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:50:49,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:51:19,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 17:51:49,0.000643,,,,0.000135,,0.000124,,0.000169,,,
2026-02-12 18:03:49,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:04:19,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:04:49,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:05:19,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:05:49,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:06:19,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:06:49,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:07:19,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:07:49,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:08:19,,,6.735889,,,,,,,,5.218341,
2026-02-12 18:09:49,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:10:19,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:10:49,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:11:19,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:11:49,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:12:19,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:12:49,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:13:19,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:13:49,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:14:19,0.000144,,0.000683,,0.000132,,0.000143,,0.00101,,0.001062,
2026-02-12 18:30:19,0.000147,,,,,,0.000208,,,,,
2026-02-12 18:30:49,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:31:19,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:31:49,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:32:19,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:32:49,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:33:19,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:33:49,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:34:19,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:34:49,0.000147,,,,0.000234,,0.000208,,0.001373,,,
2026-02-12 18:35:19,,,,,0.000234,,,,0.001373,,,
2026-02-12 18:44:19,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:44:49,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:45:19,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:45:49,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:46:19,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:46:49,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:47:19,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:47:49,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:48:19,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:48:49,,,6.178755,,,,,,,,6.819616,
2026-02-12 18:51:49,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:52:19,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:52:49,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:53:19,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:53:49,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:54:19,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:54:49,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:55:19,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:55:49,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 18:56:19,0.072988,,,,0.000564,,0.002296,,0.000392,,,
2026-02-12 19:14:19,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:14:49,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:15:19,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:15:49,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:16:19,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:16:49,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:17:19,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:17:49,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:18:19,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:18:49,0.000144,,,,0.000134,,0.000416,,0.000365,,,
2026-02-12 19:22:49,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:23:19,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:23:49,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:24:19,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:24:49,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:25:19,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:25:49,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:26:19,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:26:49,,,11.365999,,,,,,,,10.206023,
2026-02-12 19:28:19,,,8.835504,,0.000489,,0.001363,,0.000365,,10.206023,
2026-02-12 19:28:49,,,6.178755,,0.000234,,0.000208,,0.000365,,10.206023,
2026-02-12 19:29:19,0.000215,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023,
2026-02-12 19:29:49,0.002768,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023,
2026-02-12 19:30:19,0.000169,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023,
2026-02-12 19:30:49,0.000469,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023,
2026-02-12 19:31:19,,,,,,0.000228,,0.000392,,0.000365,,10.206023
2026-02-12 19:31:49,,,,7.1931,,0.000275,,0.000168,,0.000365,,10.206023
2026-02-12 19:32:19,,,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:32:49,,0.002768,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:33:19,,0.000169,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:33:49,,0.000469,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:34:19,,0.000736,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:34:49,,0.000351,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:35:19,,0.000535,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:35:49,,0.000183,,11.365999,,0.000134,,0.000416,,0.000365,,10.206023
2026-02-12 19:36:19,,0.000183,,11.365999,,0.000134,,0.000416,,,,
2026-02-12 19:36:49,,0.000144,,11.365999,,0.000134,,0.000416,,,,
2026-02-12 19:37:19,,0.000147,,,,,,,,,,
2026-02-12 19:37:49,,0.072988,,,,,,,,,,
2026-02-12 19:38:19,,0.000144,,,,,,,,,,
2026-02-12 19:38:49,,0.000144,,,,,,0.001646,,,,
2026-02-12 19:52:19,,,,7.387471,,0.000153,,0.001057,,0.000304,,10.206023
2026-02-12 19:52:49,,,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:53:19,,0.002768,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:53:49,,0.000169,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:54:19,,0.000469,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:54:49,,0.000736,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:55:19,,0.000351,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:55:49,,0.000535,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:56:19,,0.000183,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:56:49,,0.000643,,11.365999,,0.000813,,0.001646,,0.000304,,10.206023
2026-02-12 19:57:19,,0.000147,,11.365999,,0.000813,,0.001646,,,,
2026-02-12 19:57:49,,0.072988,,,,,,,,,,
2026-02-12 19:58:19,,0.005163,,,,,,,,,,
2026-02-12 19:58:49,,0.005163,,,,,,,,,,
2026-02-12 19:59:19,,0.005163,,,,,,,,,,
2026-02-12 19:59:49,,0.005163,,,,,,,,,,
2026-02-12 20:00:19,,0.005163,,,,,,,,,,
2026-02-12 20:00:49,,0.005163,,,,,,,,,,
2026-02-12 20:01:19,,0.005163,,,,,,,,,,
2026-02-12 20:01:49,,0.005163,,,,,,,,,,
2026-02-12 20:02:19,,0.005163,,,,,,,,,,
2026-02-12 20:02:49,,0.005163,,,,,,,,,,
2026-02-12 20:04:19,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:04:49,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:05:19,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:05:49,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:06:19,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:06:49,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:07:19,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:07:49,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:08:19,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:08:49,,0.00036,,,,0.000348,,0.000321,,0.000354,,
2026-02-12 20:13:19,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:13:49,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:14:19,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:14:49,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:15:19,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:15:49,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:16:19,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:16:49,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:17:19,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:17:49,,,,19.860911,,,,,,,,20.550629
2026-02-12 20:30:19,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:30:49,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:31:19,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:31:49,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:32:19,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:32:49,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:33:19,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:33:49,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:34:19,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:34:49,,0.00064,,,,0.00086,,0.001612,,0.004492,,
2026-02-12 20:46:49,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:47:19,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:47:49,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:48:19,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:48:49,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:49:19,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:49:49,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:50:19,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:50:49,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:51:19,,,,15.168611,,,,,,,,20.564491
2026-02-12 20:57:19,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 20:57:49,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 20:58:19,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 20:58:49,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 20:59:19,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 20:59:49,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 21:00:19,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 21:00:49,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 21:01:19,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 21:01:49,,0.00028,,,,0.000349,,0.001177,,0.000143,,
2026-02-12 21:21:19,,,,9.315255,,,,,,,,9.263803
2026-02-12 21:21:49,,,,9.315255,,,,,,,,9.263803
2026-02-12 21:22:19,,,,9.315255,,,,,,,,9.263803
2026-02-12 21:22:49,,,,9.315255,,,,,,,,9.263803
2026-02-12 21:23:19,,0.000623,,9.315255,,0.001521,,0.000714,,0.000165,,9.263803
2026-02-12 21:23:49,,0.000623,,9.315255,,0.001521,,0.000714,,0.000165,,9.263803
2026-02-12 21:24:19,,0.000623,,9.315255,,0.001521,,0.000714,,0.000165,,9.263803
2026-02-12 21:24:49,,0.000623,,9.315255,,0.001521,,0.000714,,0.000165,,9.263803
2026-02-12 21:25:19,,0.000623,,9.315255,,0.001521,,0.000714,,0.000165,,9.263803
2026-02-12 21:25:49,,0.000623,,9.315255,,0.001521,,0.000714,,0.000165,,9.263803
2026-02-12 21:26:19,,0.000623,,,,0.001521,,0.000714,,0.000165,,
2026-02-12 21:26:49,,0.000623,,,,0.001521,,0.000714,,0.000165,,
2026-02-12 21:27:19,,0.000623,,,,0.001521,,0.000714,,0.000165,,
2026-02-12 21:27:49,,0.000623,,,,0.001521,,0.000714,,0.000165,,
2026-02-12 21:48:19,,,,,,0.000147,,,,,,
2026-02-12 21:48:49,,0.000863,,,,0.000147,,0.000162,,0.001013,,
2026-02-12 21:49:19,,0.000863,,,,0.000147,,0.000162,,0.001013,,
2026-02-12 21:49:49,,0.000863,,,,0.000147,,0.000162,,0.001013,,
2026-02-12 21:50:19,,0.000863,,,,0.000147,,0.000162,,0.001013,,
2026-02-12 21:50:49,,0.000863,,9.276381,,0.000147,,0.000162,,0.001013,,9.114813
2026-02-12 21:51:19,,0.000863,,9.276381,,0.000147,,0.000162,,0.001013,,9.114813
2026-02-12 21:51:49,,0.000863,,9.276381,,0.000147,,0.000162,,0.001013,,9.114813
2026-02-12 21:52:19,,0.000863,,9.276381,,0.000147,,0.000162,,0.001013,,9.114813
2026-02-12 21:52:49,,0.000863,,9.276381,,0.000147,,0.000162,,0.001013,,9.114813
