Time,"__name__=""dockerstats_memory_usage_bytes"",id=""01cade7c26e1"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""457f47ddd5f8"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""7ae7b9c7b9c8"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""828cfb44b3ef"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""b3919c056ad5"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""eed7b600afd2"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4"""
2026-03-09 21:24:02,1624461312,2988494848,2844540928,2884997120,1689251840,1612926976
2026-03-09 21:24:32,1624682496,2997321728,2844770304,2892353536,1694973952,1619701760
2026-03-09 21:25:02,1635647488,3004133376,2830159872,2899591168,1703493632,1632301056
2026-03-09 21:25:32,1643663360,3009236992,2849128448,2901979136,1710395392,1639825408
2026-03-09 21:26:02,1644535808,3020546048,2851090432,2913681408,1718775808,1650188288
2026-03-09 21:26:32,1645604864,3032096768,2852220928,2925481984,1728176128,1666437120
2026-03-09 21:27:02,1645764608,3044290560,2853023744,2937499648,1754689536,1677103104
2026-03-09 21:27:32,1650425856,3057352704,2853654528,2955636736,1763659776,1690292224
2026-03-09 21:28:02,1680723968,3065978880,2854502400,3006488576,1770004480,1732509696
2026-03-09 21:28:32,1693679616,3079786496,2857218048,3021766656,1783042048,1744220160
2026-03-09 21:29:02,1695948800,3105042432,2859012096,3042246656,1801957376,1745543168
2026-03-09 21:29:32,1709105152,3039739904,2859548672,2981814272,1724952576,1804828672
2026-03-09 21:30:02,1709432832,3040911360,2916605952,2984996864,1726042112,1810030592
2026-03-09 21:30:32,1712115712,3053244416,2920771584,3002265600,1740066816,1822904320
2026-03-09 21:31:02,1721360384,3054727168,2921164800,3019292672,1749270528,1743032320
2026-03-09 21:31:32,1724870656,3078262784,2922192896,3031588864,1755668480,1756884992
2026-03-09 21:32:02,1729400832,3083751424,2922504192,3035893760,1762197504,1760403456
2026-03-09 21:32:32,1729843200,3086254080,2922921984,3039318016,1765130240,1764196352
2026-03-09 21:33:02,1731633152,3089453056,2923888640,3042095104,1769537536,1766907904
2026-03-09 21:33:32,1731977216,3091648512,2924249088,3043872768,1770577920,1769037824
2026-03-09 21:34:02,1738997760,3094007808,2925023232,3047522304,1772638208,1781186560
2026-03-09 21:34:32,1739460608,3102134272,2925232128,3068358656,1782571008,1792868352
2026-03-09 21:35:02,1742237696,3115745280,2925879296,3087134720,1796706304,1807536128
2026-03-09 21:35:32,1742897152,3122946048,2926211072,3098800128,1803706368,1816473600
2026-03-09 21:36:02,1752272896,3129536512,2927116288,3107840000,1814798336,1826193408
2026-03-09 21:36:32,1753669632,3137011712,2928197632,3114565632,1820774400,1832407040
2026-03-09 21:37:02,1754386432,3150766080,2928721920,3046928384,1845215232,1846898688
2026-03-09 21:37:32,1772425216,3160498176,2929618944,3061022720,1860984832,1859710976
2026-03-09 21:38:02,1773047808,3167096832,2930475008,3066929152,1868824576,1868103680
2026-03-09 21:38:32,1773363200,3174944768,2930769920,3075022848,1879805952,1874223104
2026-03-09 21:39:02,1773944832,3180273664,2931343360,3079049216,1794727936,1869611008
2026-03-09 21:39:32,1780469760,3204059136,2937659392,3086376960,1804144640,1806168064
2026-03-09 21:40:02,1780199424,3116204032,2938146816,3098828800,1807896576,1811472384
2026-03-09 21:40:32,1781063680,3140194304,2939248640,3103703040,1810391040,1814667264
2026-03-09 21:41:02,1781800960,3128508416,2939699200,3114225664,1818968064,1823739904
2026-03-09 21:41:32,1789157376,3137691648,2941067264,3124858880,1829744640,1836765184
2026-03-09 21:42:02,1790025728,3143622656,2941267968,3135193088,1843638272,1848893440
2026-03-09 21:42:32,1798639616,3146670080,2942078976,3141517312,1853079552,1858236416
2026-03-09 21:43:02,1799061504,3150966784,2942914560,3146371072,1860644864,1864646656
2026-03-09 21:43:32,1799614464,3156086784,2942750720,3150491648,1869115392,1874067456
2026-03-09 21:44:02,1803911168,3161722880,3066916864,3154833408,1877544960,1867726848
2026-03-09 21:44:32,1805049856,3171876864,3068444672,3158818816,1884848128,1890324480
2026-03-09 21:45:02,1805496320,3173462016,3068723200,3164684288,1887571968,1894457344
2026-03-09 21:45:32,1806204928,3180650496,3069595648,3190312960,1891627008,1898336256
2026-03-09 21:46:02,1806635008,3184848896,3070164992,3202592768,1903697920,1910521856
2026-03-09 21:46:32,1811550208,3188363264,3070853120,3117363200,1911570432,1918767104
2026-03-09 21:47:02,1812160512,3191955456,3070619648,3125547008,1916821504,1924444160
2026-03-09 21:47:32,1819504640,3193180160,3071152128,3132448768,1921900544,1929818112
2026-03-09 21:48:02,1819799552,3197652992,3072069632,3134877696,1930461184,1936064512
2026-03-09 21:48:32,1820536832,3198885888,3072962560,3140177920,1937440768,1933365248
2026-03-09 21:49:02,1825116160,3205500928,3073777664,3143163904,1940434944,1938395136
2026-03-09 21:49:32,1826205696,3214594048,3074809856,3150680064,1945665536,1943654400
2026-03-09 21:50:02,1854033920,3220078592,3075448832,3187646464,1949134848,1981243392
2026-03-09 21:50:32,1855250432,3225821184,3076390912,3193806848,1953824768,1986387968
2026-03-09 21:51:02,1856004096,3227222016,3077169152,3201695744,1959546880,1992417280
2026-03-09 21:51:32,1866838016,3234701312,3077423104,3212492800,1970511872,2000429056
2026-03-09 21:52:02,1867100160,3238137856,3077689344,3224281088,1884979200,1914580992
2026-03-09 21:52:32,1873952768,3248476160,3080531968,3234279424,1895964672,1923715072
2026-03-09 21:53:02,1877139456,3253366784,3081428992,3241848832,1901281280,1929379840
2026-03-09 21:53:32,1877909504,3266502656,3082178560,3252281344,1915912192,1950720000
2026-03-09 21:54:02,1880752128,3277070336,3082866688,3263844352,1924673536,1963454464
2026-03-09 21:54:32,1881337856,3279339520,3084111872,3269771264,1927385088,1969225728
2026-03-09 21:55:02,1892139008,3280982016,3085225984,3278049280,1929973760,1956352000
2026-03-09 21:55:32,1893367808,3284910080,3086479360,3287769088,1932845056,1982795776
2026-03-09 21:56:02,1894301696,3287412736,3087405056,3295961088,1943187456,1989632000
2026-03-09 21:56:32,1904033792,3293810688,3087572992,3301556224,1952088064,1998606336
2026-03-09 21:57:02,1905381376,3305791488,3089051648,3319042048,1963548672,2008506368
2026-03-09 21:57:32,1906438144,3310481408,3090374656,3327135744,1973710848,2016862208
2026-03-09 21:58:02,1912934400,3251068928,3090821120,3276468224,2007420928,2063507456
2026-03-09 21:58:32,1912504320,3251290112,3091120128,3276521472,2007384064,2063794176
2026-03-09 21:59:02,1913356288,3239251968,3091517440,3281543168,2010918912,2068533248
2026-03-09 21:59:32,1925419008,3261218816,3100545024,3288440832,2019794944,1988304896
2026-03-09 22:00:02,1928843264,3270090752,3103948800,3301994496,2030645248,2003152896
2026-03-09 22:00:32,1930170368,3280396288,3104641024,3314511872,2039476224,2013765632
2026-03-09 22:01:02,1931735040,3286126592,3105411072,3324375040,2045157376,2022154240
2026-03-09 22:01:32,1932300288,3293573120,3105804288,3332878336,1956147200,2029658112
2026-03-09 22:02:02,1934475264,3299352576,3106861056,3342053376,1961373696,2041659392
2026-03-09 22:02:32,1936683008,3307180032,3108257792,3350892544,1966403584,2052964352
2026-03-09 22:03:02,1945079808,3315937280,3117105152,3357806592,1972035584,2065866752
2026-03-09 22:03:32,1945276416,3323781120,3117223936,3372552192,1983479808,2074693632
2026-03-09 22:04:02,1950560256,3335307264,3117342720,3383414784,1999720448,2086469632
2026-03-09 22:04:32,1952198656,3330916352,3118256128,3394228224,2012254208,2101673984
2026-03-09 22:05:02,1956823040,3349745664,3118878720,3305938944,2020732928,2106290176
2026-03-09 22:05:32,1956937728,3353513984,3118956544,3310022656,2028793856,2112970752
2026-03-09 22:06:02,1964335104,3357990912,3128393728,3320623104,2039808000,2119946240
2026-03-09 22:06:32,1965215744,3362095104,3128909824,3325259776,2044760064,2126016512
2026-03-09 22:07:02,1965461504,3372732416,3129139200,3344306176,2054021120,2153373696
2026-03-09 22:07:32,1972310016,3383046144,3129516032,3361722368,2065063936,2059177984
2026-03-09 22:08:02,1976184832,3392421888,3144765440,3369725952,2077028352,2071764992
2026-03-09 22:08:32,1984475136,3419295744,3145650176,3398242304,2097893376,2091253760
2026-03-09 22:09:02,2005348352,3342176256,3167219712,3453063168,2037452800,2146082816
2026-03-09 22:09:32,2014736384,3356196864,3226337280,3478466560,2065928192,2170261504
2026-03-09 22:10:02,2014871552,3367022592,3226726400,3403124736,2079907840,2180268032
2026-03-09 22:10:32,2032766976,3377336320,3227705344,3411787776,2088030208,2186850304
2026-03-09 22:11:02,2034081792,3382149120,3212140544,3416969216,2096230400,2191314944
2026-03-09 22:11:32,2017722368,3385368576,3229233152,3419045888,2100682752,2195382272
2026-03-09 22:12:02,2034425856,3387035648,3231092736,3420053504,2101313536,2196205568
2026-03-09 22:12:32,2034786304,3405795328,3231674368,3428298752,2105577472,2201296896
2026-03-09 22:13:02,2035171328,3415470080,3232063488,3444887552,2121568256,2201608192
2026-03-09 22:13:32,2040193024,3423887360,3232489472,3457503232,2133491712,2228887552
2026-03-09 22:14:02,2040377344,3431600128,3232735232,3461812224,2140872704,2236223488
2026-03-09 22:14:32,2040668160,3436052480,3233013760,3465662464,2151387136,2243141632
2026-03-09 22:15:02,2047651840,3449016320,3233308672,3470725120,2159562752,2158137344
2026-03-09 22:15:32,2047942656,3455336448,3233579008,3477073920,2173063168,2150981632
2026-03-09 22:16:02,2052349952,3460124672,3233660928,3484180480,2088833024,2177085440
2026-03-09 22:16:32,2053869568,3467997184,3235151872,3498962944,2097496064,2187194368
2026-03-09 22:17:02,2054615040,3495129088,3235934208,3539296256,2118144000,2205900800
2026-03-09 22:17:32,2056810496,3405774848,3236478976,3548676096,2124075008,2214748160
2026-03-09 22:18:02,2056847360,3411447808,3236544512,3460837376,2127364096,2219700224
2026-03-09 22:18:32,2056912896,3415412736,3236585472,3467759616,2132451328,2229256192
2026-03-09 22:19:02,2069794816,3420454912,3237601280,3476135936,2137137152,2237497344
2026-03-09 22:19:32,2069536768,3423285248,3238117376,3480342528,2142351360,2244100096
2026-03-09 22:20:02,2070224896,3427311616,3238821888,3486846976,2149416960,2251722752
2026-03-09 22:20:32,2070376448,3432828928,3238957056,3491553280,2157862912,2256330752
2026-03-09 22:21:02,2070966272,3437101056,3239620608,3494404096,2163097600,2261086208
2026-03-09 22:21:32,2071552000,3442872320,3240181760,3497033728,2167123968,2264629248
2026-03-09 22:22:02,2073276416,3450941440,3240345600,3498668032,2170408960,2267164672
2026-03-09 22:22:32,2073337856,3455975424,3240402944,3501297664,2176610304,2271981568
2026-03-09 22:23:02,2086408192,3459719168,3239907328,3505897472,2180317184,2276818944
2026-03-09 22:23:32,2070790144,3463991296,3240259584,3511410688,2184507392,2282115072
2026-03-09 22:24:02,2087854080,3471605760,3241340928,3515875328,2192568320,2285895680
2026-03-09 22:24:32,2088185856,3477782528,3241652224,3519971328,2197786624,2288476160
2026-03-09 22:25:02,2088583168,3481632768,3242627072,3526582272,2200424448,2293182464
2026-03-09 22:25:32,2089254912,3484700672,3242770432,3531341824,2204848128,2298753024
2026-03-09 22:26:02,2089594880,3486453760,3243241472,3536596992,2205794304,2303111168
2026-03-09 22:26:32,2095046656,3491819520,3243737088,3542691840,2211553280,2213273600
2026-03-09 22:27:02,2095161344,3494297600,3243868160,3545358336,2214273024,2219225088
2026-03-09 22:27:32,2099146752,3498348544,3245170688,3548925952,2218868736,2224517120
2026-03-09 22:28:02,2099412992,3506466816,3245461504,3552346112,2222972928,2227949568
2026-03-09 22:28:32,2100084736,3512668160,3246129152,3555090432,2227220480,2230972416
2026-03-09 22:29:02,2104840192,3516456960,3246665728,3556941824,2231586816,2233171968
2026-03-09 22:29:32,2105479168,3519774720,3247300608,3561123840,2145505280,2236014592
2026-03-09 22:30:02,2105802752,3522023424,3247386624,3562545152,2151145472,2242404352
2026-03-09 22:30:32,2105602048,3527450624,3247439872,3565776896,2156670976,2244493312
2026-03-09 22:31:02,2106220544,3534139392,3248132096,3574194176,2161598464,2250551296
2026-03-09 22:31:32,2109054976,3537195008,3248865280,3580325888,2166423552,2255310848
2026-03-09 22:32:02,2111991808,3546116096,3249737728,3583238144,2169102336,2258444288
2026-03-09 22:32:32,2112671744,3553902592,3250384896,3587317760,2175725568,2269097984
2026-03-09 22:33:02,2116956160,3564781568,3253612544,3595423744,2181996544,2278154240
2026-03-09 22:33:32,2117570560,3479805952,3253932032,3603955712,2193850368,2288934912
2026-03-09 22:34:02,2119921664,3485929472,3254624256,3608690688,2202013696,2297233408
2026-03-09 22:34:32,2121220096,3493928960,3255861248,3614175232,2209804288,2303991808
2026-03-09 22:35:02,2125512704,3503484928,3256905728,3618828288,2220527616,2310275072
2026-03-09 22:35:32,2126028800,3511046144,3262693376,3626987520,2230456320,2317905920
2026-03-09 22:36:02,2131734528,3524685824,3263176704,3548073984,2250002432,2331566080
2026-03-09 22:36:32,2132127744,3533787136,3263463424,3556114432,2261430272,2340794368
2026-03-09 22:37:02,2133417984,3538788352,3263791104,3560304640,2269425664,2344607744
2026-03-09 22:37:32,2158444544,3547201536,3269390336,3581661184,2278936576,2343403520
2026-03-09 22:38:02,2162786304,3553579008,3283324928,3586895872,2287611904,2348011520
2026-03-09 22:38:32,2163478528,3561103360,3283963904,3591036928,2293010432,2360299520
2026-03-09 22:39:02,2174504960,3566047232,3284586496,3611430912,2295934976,2367123456
2026-03-09 22:39:32,2174935040,3571060736,3268227072,3603398656,2207068160,2277756928
2026-03-09 22:40:02,2176249856,3581378560,3285803008,3607703552,2210545664,2284388352
2026-03-09 22:40:32,2176167936,3584602112,3294126080,3610005504,2213048320,2288877568
2026-03-09 22:41:02,2178592768,3592376320,3294568448,3617521664,2216955904,2298056704
2026-03-09 22:41:32,2179358720,3596632064,3295076352,3619467264,2219024384,2306281472
2026-03-09 22:42:02,2188988416,3604439040,3295518720,3624771584,2233176064,2293596160
2026-03-09 22:42:32,2189312000,3614707712,3295825920,3629502464,2243612672,2316623872
2026-03-09 22:43:02,2193326080,3619680256,3307462656,3639525376,2253074432,2323628032
2026-03-09 22:43:32,2195152896,3628310528,3308990464,3644223488,2261147648,2331996160
2026-03-09 22:44:02,2199724032,3632308224,3309121536,3645734912,2267156480,2338037760
2026-03-09 22:44:32,2200637440,3635486720,3310010368,3654688768,2273685504,2344759296
2026-03-09 22:45:02,2205097984,3637739520,3310456832,3659460608,2282889216,2349862912
2026-03-09 22:45:32,2205446144,3640848384,3322322944,3662188544,2287202304,2358632448
2026-03-09 22:46:02,2213519360,3552706560,3323015168,3668545536,2293432320,2365763584
2026-03-09 22:46:32,2213859328,3559075840,3323031552,3674996736,2299719680,2374557696
2026-03-09 22:47:02,2214346752,3569172480,3323506688,3681153024,2309246976,2383388672
2026-03-09 22:47:32,2214424576,3576807424,3323576320,3694739456,2319216640,2392465408
2026-03-09 22:48:02,2214703104,3583475712,3349762048,3705970688,2327363584,2400964608
2026-03-09 22:48:32,2216824832,3588939776,3350728704,3709976576,2333159424,2406313984
2026-03-09 22:49:02,2217881600,3598225408,3351531520,3716366336,2340397056,2414227456
2026-03-09 22:49:32,2221359104,3603734528,3367854080,3723194368,2351214592,2424389632
2026-03-09 22:50:02,2233200640,3610247168,3368747008,3731890176,2363863040,2435928064
2026-03-09 22:50:32,2234363904,3616591872,3370160128,3740041216,2373656576,2351251456
2026-03-09 22:51:02,2234863616,3619459072,3370520576,3743895552,2286051328,2359672832
2026-03-09 22:51:32,2293538816,3688648704,3440840704,3819823104,2360786944,2448109568
2026-03-09 22:52:02,2240217088,3632934912,3372888064,3757182976,2303041536,2376536064
2026-03-09 22:52:32,2243051520,3642703872,3433246720,3766054912,2309529600,2385321984
2026-03-09 22:53:02,2244071424,3650945024,3434217472,3677687808,2315386880,2396459008
2026-03-09 22:53:32,2253537280,3656122368,3434803200,3682975744,2323959808,2410758144
2026-03-09 22:54:02,2254151680,3665215488,3435433984,3691995136,2339983360,2427019264
2026-03-09 22:54:32,2258632704,3677683712,3435704320,3704061952,2362458112,2444369920
2026-03-09 22:55:02,2260103168,3685183488,3436605440,3712233472,2376953856,2455777280
2026-03-09 22:55:32,2265284608,3692441600,3437092864,3721543680,2387869696,2463170560
2026-03-09 22:56:02,2265640960,3699449856,3437453312,3727142912,2395127808,2469707776
2026-03-09 22:56:32,2265751552,3709816832,3437535232,3736313856,2406694912,2476998656
2026-03-09 22:57:02,2269597696,3716739072,3438182400,3743256576,2415632384,2486857728
2026-03-09 22:57:32,2276077568,3724005376,3439038464,3752574976,2423414784,2493353984
2026-03-09 22:58:02,2276159488,3634364416,3439427584,3756191744,2427060224,2496790528
2026-03-09 22:58:32,2276270080,3641327616,3439505408,3763834880,2431074304,2501246976
2026-03-09 22:59:02,2280255488,3648667648,3440242688,3768307712,2439127040,2417958912
2026-03-09 22:59:32,2281238528,3650469888,3441209344,3772534784,2442317824,2424107008
2026-03-09 23:00:02,2282151936,3656265728,3442122752,3778662400,2352644096,2430410752
2026-03-09 23:00:32,2287611904,3660869632,3442814976,3785142272,2361847808,2438537216
2026-03-09 23:01:02,2288500736,3702677504,3443716096,3799035904,2370945024,2445639680
