Time,"__name__=""rsk_txpool_pending_transactions"",instance=""rsk-rpc-exporter:9090"",job=""rsk-rpc-exporter"",node=""rskj-miner1"""
2026-03-09 18:47:08,100
2026-03-09 18:47:38,596
2026-03-09 18:48:08,564
2026-03-09 18:48:38,645
2026-03-09 18:49:08,528
2026-03-09 18:49:38,563
2026-03-09 18:50:08,661
2026-03-09 18:50:38,309
2026-03-09 18:51:08,260
2026-03-09 18:51:38,136
2026-03-09 18:52:08,329
2026-03-09 18:52:38,343
2026-03-09 18:53:08,513
2026-03-09 18:53:38,784
2026-03-09 18:54:08,665
2026-03-09 18:54:38,816
2026-03-09 18:55:08,791
2026-03-09 18:55:38,313
2026-03-09 18:56:08,326
2026-03-09 18:56:38,513
2026-03-09 18:57:08,387
2026-03-09 18:57:38,626
2026-03-09 18:58:08,121
2026-03-09 18:58:38,34
2026-03-09 18:59:08,393
2026-03-09 18:59:38,1280
2026-03-09 19:00:08,1049
2026-03-09 19:00:38,608
2026-03-09 19:01:08,631
2026-03-09 19:01:38,310
2026-03-09 19:02:08,352
2026-03-09 19:02:38,512
2026-03-09 19:03:08,521
2026-03-09 19:03:38,521
2026-03-09 19:04:08,310
2026-03-09 19:04:38,296
2026-03-09 19:05:08,272
2026-03-09 19:05:38,119
2026-03-09 19:06:08,297
2026-03-09 19:06:38,148
2026-03-09 19:07:08,323
2026-03-09 19:07:38,550
2026-03-09 19:08:08,816
2026-03-09 19:08:38,823
2026-03-09 19:09:08,901
2026-03-09 19:09:38,561
2026-03-09 19:10:08,357
2026-03-09 19:10:38,549
2026-03-09 19:11:08,133
2026-03-09 19:11:38,369
2026-03-09 19:12:08,388
2026-03-09 19:12:38,311
2026-03-09 19:13:08,131
2026-03-09 19:13:38,265
2026-03-09 19:14:08,628
2026-03-09 19:14:38,513
2026-03-09 19:15:08,372
2026-03-09 19:15:38,290
2026-03-09 19:16:08,562
2026-03-09 19:16:38,800
2026-03-09 19:17:08,133
2026-03-09 19:17:38,784
2026-03-09 19:18:08,647
2026-03-09 19:18:38,777
2026-03-09 19:19:08,392
2026-03-09 19:19:38,133
2026-03-09 19:20:08,353
2026-03-09 19:20:38,407
2026-03-09 19:21:08,534
2026-03-09 19:21:38,855
2026-03-09 19:22:08,275
2026-03-09 19:22:38,99
2026-03-09 19:23:08,544
2026-03-09 19:23:38,520
2026-03-09 19:24:08,514
2026-03-09 19:24:38,514
2026-03-09 19:25:08,617
2026-03-09 19:25:38,371
2026-03-09 19:26:08,324
2026-03-09 19:26:38,100
2026-03-09 19:27:08,276
2026-03-09 19:27:38,306
2026-03-09 19:28:08,354
2026-03-09 19:28:38,320
2026-03-09 19:29:08,100
2026-03-09 19:29:38,529
2026-03-09 19:30:08,337
2026-03-09 19:30:38,86
2026-03-09 19:31:08,276
2026-03-09 19:31:38,617
2026-03-09 19:32:08,856
2026-03-09 19:32:38,768
2026-03-09 19:33:08,628
2026-03-09 19:33:38,628
2026-03-09 19:34:08,341
2026-03-09 19:34:38,151
2026-03-09 19:35:08,321
2026-03-09 19:35:38,145
2026-03-09 19:36:08,368
2026-03-09 19:36:38,598
2026-03-09 19:37:08,768
2026-03-09 19:37:38,518
2026-03-09 19:38:08,326
2026-03-09 19:38:38,84
2026-03-09 19:39:08,84
2026-03-09 19:39:38,640
2026-03-09 19:40:08,355
2026-03-09 19:40:38,401
2026-03-09 19:41:08,614
2026-03-09 19:41:38,259
2026-03-09 19:42:08,256
2026-03-09 19:42:38,34
2026-03-09 19:43:08,643
2026-03-09 19:43:38,401
2026-03-09 19:44:08,512
2026-03-09 19:44:38,355
2026-03-09 19:45:08,551
2026-03-09 19:45:38,400
2026-03-09 19:46:08,291
2026-03-09 19:46:38,530
2026-03-09 19:47:08,134
2026-03-09 19:47:38,290
2026-03-09 19:48:08,136
2026-03-09 19:48:38,344
2026-03-09 19:49:08,352
2026-03-09 19:49:38,409
2026-03-09 19:50:08,146
2026-03-09 19:50:38,291
2026-03-09 19:51:08,89
2026-03-09 19:51:38,65
2026-03-09 19:52:08,309
2026-03-09 19:52:38,147
2026-03-09 19:53:08,345
2026-03-09 19:53:38,144
2026-03-09 19:54:08,535
2026-03-09 19:54:38,569
2026-03-09 19:55:08,512
2026-03-09 19:55:38,551
2026-03-09 19:56:08,520
2026-03-09 19:56:38,151
2026-03-09 19:57:08,377
2026-03-09 19:57:38,144
2026-03-09 19:58:08,804
2026-03-09 19:58:38,545
2026-03-09 19:59:08,50
2026-03-09 19:59:38,297
2026-03-09 20:00:08,336
2026-03-09 20:00:38,132
2026-03-09 20:01:08,260
2026-03-09 20:01:38,530
2026-03-09 20:02:08,130
2026-03-09 20:02:38,129
2026-03-09 20:03:08,120
2026-03-09 20:03:38,370
2026-03-09 20:04:08,377
2026-03-09 20:04:38,279
2026-03-09 20:05:08,357
2026-03-09 20:05:38,390
2026-03-09 20:06:08,377
2026-03-09 20:06:38,585
2026-03-09 20:07:08,804
2026-03-09 20:07:38,629
2026-03-09 20:08:08,548
2026-03-09 20:08:38,359
2026-03-09 20:09:08,53
2026-03-09 20:09:38,102
2026-03-09 20:10:08,256
2026-03-09 20:10:38,68
2026-03-09 20:11:08,128
2026-03-09 20:11:38,136
2026-03-09 20:12:08,101
2026-03-09 20:12:38,372
2026-03-09 20:13:08,372
2026-03-09 20:13:38,373
2026-03-09 20:14:08,306
2026-03-09 20:14:38,520
2026-03-09 20:15:08,313
2026-03-09 20:15:38,599
2026-03-09 20:16:08,275
2026-03-09 20:16:38,309
2026-03-09 20:17:08,149
2026-03-09 20:17:38,291
2026-03-09 20:18:08,80
2026-03-09 20:18:38,5
2026-03-09 20:19:08,19
2026-03-09 20:19:38,324
2026-03-09 20:20:08,288
2026-03-09 20:20:38,121
2026-03-09 20:21:08,336
2026-03-09 20:21:38,120
2026-03-09 20:22:08,105
2026-03-09 20:22:38,391
2026-03-09 20:23:08,291
2026-03-09 20:23:38,34
2026-03-09 20:24:08,152
