Time,"gc=""Copy"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""Copy"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""Copy"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""MarkSweepCompact"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""MarkSweepCompact"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-19 22:13:33,0.007118402766007932,0.006237182420636944,0.0069996440858939414,0.005186440677966102,0.0027965153723602592,0.00376258431917562,0,0,0,0,0,0
2026-02-19 22:14:03,0.00818630192708596,0.006067693767902233,0.009372881355932202,0.005423544964577461,0.004016949152542374,0.001491474865258806,0,0,0,0,0,0
2026-02-19 22:14:33,0.007609911528422731,0.007559065794379848,0.010881171505567694,0.005304904918477334,0.0016100876226632576,0.00005084745762712057,0,0,0,0,0,0
2026-02-19 22:15:03,0.005898205115167582,0.006152438094269596,0.006915137031575727,0.005796511923526714,0.00005084573404291573,0.00006779431205721845,0,0,0,0,0,0
2026-02-19 22:15:33,0.006661016949152554,0.00618644067796609,0.005881355932203382,0.005406688022236926,0.002169454755004147,0.00230500660994542,0,0,0,0,0,0
2026-02-19 22:16:03,0.00847443263673497,0.007287888546150974,0.006915254237288127,0.006152542372881363,0.0037286871631470072,0.0036949778809810332,0,0,0,0,0,0
2026-02-19 22:16:33,0.008254097388179834,0.00861002355892273,0.008372739445094148,0.007186318875951246,0.00508465958204098,0.004016744911275692,0,0,0,0,0,0
2026-02-19 22:17:03,0.006593108591379857,0.00801735681475329,0.008220338983050853,0.00784719162062303,0.006304977881730817,0.006491415399738988,0,0,0,0,0,0
2026-02-19 22:17:33,0.006084745762711894,0.006237182420636944,0.0072713096832149595,0.0075932203389830425,0.0033727670248466122,0.0046270402196572965,0,0,0,0,0,0
2026-02-19 22:18:03,0.005796511923526759,0.005542372881355931,0.00637266533337852,0.006457517669192052,0.0006949270326615768,0.0006440568803918546,0,0,0,0,0,0
2026-02-19 22:18:33,0.007830375756343108,0.00628802901645734,0.005406688022236911,0.0058133622589064925,0.0010677423181872211,0.0008813409942204377,0,0,0,0,0,0
2026-02-19 22:19:03,0.009762546397518695,0.0065933320903744175,0.007203389830508487,0.005830310836920787,0.003576210572702163,0.003474694057425676,0,0,0,0,0,0
2026-02-19 22:19:33,0.008881355932203345,0.0074067796610169535,0.007914985932680243,0.0072710632023185945,0.0026779661016949063,0.0025083895461170827,0,0,0,0,0,0
2026-02-19 22:20:03,0.007592962950408468,0.0077116029965085785,0.005982848039049535,0.00813517956714066,0.0019152217759020958,0.0021694915254237305,0,0,0,0,0,0
2026-02-19 22:20:33,0.006796840570866805,0.006152438094269581,0.00688147256733163,0.0067964949746614585,0.003898371158833208,0.004576271186440671,0,0,0,0,0,0
2026-02-19 22:21:03,0.00876271186440683,0.005745665327706287,0.007525296181420668,0.006677852917747159,0.005643876478763434,0.005593220338983052,0,0,0,0,0,0
2026-02-19 22:21:33,0.008694767885290108,0.008491525423728804,0.006694574852126155,0.006321819599335604,0.0036439442730754864,0.0032880241347750913,0,0,0,0,0,0
2026-02-19 22:22:03,0.007186197078065142,0.008287995118726814,0.006915137031575727,0.0064744665344655125,0.00262707411738783,0.0024406365993796587,0,0,0,0,0,0
2026-02-19 22:22:33,0.0072377788324632115,0.005627500169503,0.006915605878264988,0.00869535739105378,0.0033392094379279965,0.0031186969270665483,0,0,0,0,0,0
2026-02-19 22:23:03,0.006474576271186465,0.006304977881730817,0.005389739156963435,0.007626860106437057,0.002016914967542934,0.0006440677966101588,0,0,0,0,0,0
2026-02-19 22:23:33,0.006694234484628675,0.007185831709177211,0.006186021286692431,0.005219808155102868,0.001321899467850732,0.00005084401057555612,0,0,0,0,0,0
2026-02-19 22:24:03,0.007881355932203387,0.006627006321926748,0.006745762711864401,0.005287956340463024,0.002525380925747022,0.003288135593220338,0,0,0,0,0,0
2026-02-19 22:24:33,0.008525279232555383,0.006474466534465542,0.007270939968136679,0.006626781689066658,0.005169316294362898,0.005931901767706736,0,0,0,0,0,0
2026-02-19 22:25:03,0.008712012068001143,0.0078473246216166,0.00866101694915253,0.008016949152542356,0.00571157398776333,0.00554227894442467,0,0,0,0,0,0
2026-02-19 22:25:33,0.007169370010677816,0.007949287276055516,0.00842372881355932,0.007220216606498198,0.006965983627396154,0.0057964136808921676,0,0,0,0,0,0
2026-02-19 22:26:03,0.0076100405077880314,0.006067693767902249,0.00659322033898304,0.005728716462432826,0.00398345594467233,0.0036269956950611766,0,0,0,0,0,0
2026-02-19 22:26:33,0.007509620111542463,0.0052212239362603805,0.005611120528903196,0.0052382647612266575,0.003644623756166192,0.003339492464952282,0,0,0,0,0,0
2026-02-19 22:27:03,0.005660729115468699,0.0053896478085488555,0.005372608172465809,0.005304815009406312,0.0030677446144980604,0.002864261139264113,0,0,0,0,0,0
2026-02-19 22:27:33,0.006455985766330598,0.005354570871812264,0.005371424698386851,0.005930896582109021,0.00013556105330938433,0.0002541683611224171,0,0,0,0,0,0
2026-02-19 22:28:03,0.005779465102877826,0.005642824462406592,0.006203284690089993,0.006135281256885244,0.0011525033049727064,0.0009321875900408419,0,0,0,0,0,0
2026-02-19 22:28:33,0.006254131285910404,0.006643955187200238,0.008169491525423747,0.006033898305084743,0.003440561336903824,0.0035084745762711837,0,0,0,0,0,0
2026-02-19 22:29:03,0.006830624247868586,0.008084608735445167,0.008288135593220352,0.005525704696849001,0.00233894340773885,0.00247453432992661,0,0,0,0,0,0
2026-02-19 22:29:33,0.0077286825647022855,0.0113387908679514,0.006457517669192052,0.005491525423728811,0.0018643435815735112,0.002050777939730849,0,0,0,0,0,0
2026-02-19 22:30:03,0.007355558191956359,0.010694733987559537,0.007677835968881873,0.0055592278096981305,0.0033727670248466283,0.003440503025269906,0,0,0,0,0,0
2026-02-19 22:30:33,0.005796511923526759,0.007898171217437012,0.007457500720326766,0.005203301638955279,0.0015592956051592435,0.0013050405071014534,0,0,0,0,0,0
2026-02-19 22:31:03,0.005576365701113589,0.006915488660632554,0.0052367555841778685,0.004982966390400171,0.0000847457627118626,0.00010168974458924697,0,0,0,0,0,0
2026-02-19 22:31:33,0.006610281530195437,0.005389647808548887,0.0054406779661016905,0.005101521982305687,0.0013896185327661858,0.0013050405071014536,0,0,0,0,0,0
2026-02-19 22:32:03,0.006796610169491522,0.00583040965407365,0.005847259414935097,0.00605064235110676,0.0033897730546939915,0.003220338983050854,0,0,0,0,0,0
2026-02-19 22:32:33,0.0073221580026779885,0.005728716462432826,0.005491432348604258,0.006457408223450056,0.0026778753262601176,0.0027287210603030333,0,0,0,0,0,0
2026-02-19 22:33:03,0.007406654124506384,0.005271365131021389,0.005389739156963465,0.006643955187200208,0.0029830002881306972,0.003135646366887568,0,0,0,0,0,0
2026-02-19 22:33:33,0.00671175064829411,0.0054571646470637945,0.005338983050847449,0.0054238207427244585,0.002305045677191914,0.002220263719873891,0,0,0,0,0,0
2026-02-19 22:34:03,0.008440534906187989,0.005406596386563181,0.005118470560319982,0.005118730825946196,0.00010169319164082351,0.00016948578014305745,0,0,0,0,0,0
2026-02-19 22:34:33,0.008406779661016987,0.00510169491525424,0.005152629705588235,0.00567796610169493,0.0000847443263673479,0.00016949152542374026,0,0,0,0,0,0
2026-02-19 22:35:03,0.007626989373061462,0.005152367716348603,0.006270973865292688,0.005948950883020929,0.002525380925747022,0.0025254237288135596,0,0,0,0,0,0
2026-02-19 22:35:33,0.005762614192979778,0.005220427464872284,0.006322033898305103,0.0054067796610169335,0.0030338468839511243,0.005152367716348589,0,0,0,0,0,0
2026-02-19 22:36:03,0.006576159726106366,0.00525414823477569,0.005440585752783847,0.0055084745762712045,0.002999949153404188,0.005220250504228739,0,0,0,0,0,0
2026-02-19 22:36:33,0.006660904052473699,0.005694915254237263,0.005542372881355931,0.005610264580755629,0.005101608447314455,0.0053219436958695625,0,0,0,0,0,0
2026-02-19 22:37:03,0.007626860106437059,0.006609833398301791,0.006491415399739003,0.0052881355932203585,0.006118332966120378,0.005847160313882341,0,0,0,0,0,0
2026-02-19 22:37:33,0.008423586040914558,0.007983050847457629,0.007474449585600257,0.009236818466857616,0.006152438094269596,0.006237182420636929,0,0,0,0,0,0
2026-02-19 22:38:03,0.006440459645435732,0.006440677966101678,0.00669502872930052,0.010118644067796632,0.0025423297910204972,0.0033050847457627166,0,0,0,0,0,0
2026-02-19 22:38:33,0.005406688022236956,0.005406688022236895,0.005643972136065494,0.006932320886794674,0,0.00020338293617164788,0,0,0,0,0,0
2026-02-19 22:39:03,0.005983050847457593,0.00535611376656837,0.005474483483330798,0.006491635451448315,0.0001864375180081714,0.00020338293617164788,0,0,0,0,0,0
2026-02-19 22:39:33,0.006474576271186465,0.005525423728813538,0.005898205115167522,0.0059829494415348855,0.003016846886546217,0.0030338468839511243,0,0,0,0,0,0
2026-02-19 22:40:03,0.006610057456653226,0.006084745762711894,0.006406562489407141,0.007457500720326766,0.0033558753241470403,0.0035423128421552116,0,0,0,0,0,0
2026-02-19 22:40:33,0.005440585752783876,0.005864207992949393,0.00608453950713535,0.0070677966101695185,0.0005593030744720429,0.00071184027660079,0,0,0,0,0,0
2026-02-19 22:41:03,0.005949152542372866,0.005152455043134837,0.0055590393708794365,0.005050761851494013,0.00005084745762712057,0.00005084745762712057,0,0,0,0,0,0
2026-02-19 22:41:33,0.006067693767902249,0.005254237288135571,0.005474576271186478,0.005084745762711876,0.0019660683717225226,0.0019152866997745798,0,0,0,0,0,0
2026-02-19 22:42:03,0.006728699513567601,0.005440677966101721,0.005355932203389813,0.00510169491525421,0.003050744042574838,0.0031524889408654083,0,0,0,0,0,0
