Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load5"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load15"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-03-06 18:31:33,7.04,8.16,7.97
2026-03-06 18:32:03,6.13,7.84,7.87
2026-03-06 18:32:33,6.12,7.67,7.81
2026-03-06 18:33:03,7.24,7.86,7.87
2026-03-06 18:33:33,7.71,7.9,7.89
2026-03-06 18:34:03,7.32,7.8,7.85
2026-03-06 18:34:33,7.24,7.78,7.85
2026-03-06 18:35:03,6.65,7.58,7.78
2026-03-06 18:35:33,6.54,7.47,7.73
2026-03-06 18:36:03,7.59,7.65,7.79
2026-03-06 18:36:33,7.81,7.72,7.81
2026-03-06 18:37:03,7.86,7.78,7.83
2026-03-06 18:37:33,7.94,7.84,7.85
2026-03-06 18:38:03,7.38,7.73,7.81
2026-03-06 18:38:33,9.52,8.26,7.99
2026-03-06 18:39:03,8.13,8.07,7.93
2026-03-06 18:39:33,7.86,8,7.92
2026-03-06 18:40:03,7.91,8.04,7.93
2026-03-06 18:40:33,8,8.08,7.95
2026-03-06 18:41:03,8.07,8.12,7.97
2026-03-06 18:41:33,7.26,7.93,7.91
2026-03-06 18:42:03,7.46,7.89,7.9
2026-03-06 18:42:33,9.65,8.4,8.07
2026-03-06 18:43:03,9.97,8.62,8.16
2026-03-06 18:43:33,13.13,9.56,8.49
2026-03-06 18:44:03,10.53,9.32,8.44
2026-03-06 18:44:33,8.57,8.96,8.35
2026-03-06 18:45:03,7.62,8.68,8.28
2026-03-06 18:45:33,7.98,8.66,8.28
2026-03-06 18:46:03,7.74,8.52,8.25
2026-03-06 18:46:33,7.9,8.49,8.24
2026-03-06 18:47:03,6.74,8.15,8.14
2026-03-06 18:47:33,7.83,8.3,8.19
2026-03-06 18:48:03,6.64,7.96,8.08
2026-03-06 18:48:33,8.7,8.35,8.2
2026-03-06 18:49:03,8.35,8.28,8.19
2026-03-06 18:49:33,9.55,8.6,8.3
2026-03-06 18:50:03,7.52,8.2,8.17
2026-03-06 18:50:33,6.79,7.97,8.09
2026-03-06 18:51:03,6.18,7.7,8
2026-03-06 18:51:33,9.27,8.33,8.2
2026-03-06 18:52:03,7.76,8.06,8.11
2026-03-06 18:52:33,8.37,8.17,8.15
2026-03-06 18:53:03,7.07,7.86,8.05
2026-03-06 18:53:33,7.22,7.83,8.03
2026-03-06 18:54:03,7.09,7.73,7.99
2026-03-06 18:54:33,10.21,8.4,8.2
2026-03-06 18:55:03,7.69,7.97,8.06
2026-03-06 18:55:33,7.95,8.02,8.08
2026-03-06 18:56:03,8.63,8.17,8.13
2026-03-06 18:56:33,9.52,8.42,8.21
2026-03-06 18:57:03,8.1,8.17,8.13
2026-03-06 18:57:33,7.85,8.13,8.12
2026-03-06 18:58:03,6.88,7.86,8.03
2026-03-06 18:58:33,8.33,8.16,8.12
2026-03-06 18:59:03,8.6,8.22,8.15
2026-03-06 18:59:33,8.58,8.29,8.17
2026-03-06 19:00:03,8.32,8.23,8.16
2026-03-06 19:00:33,12.26,9.2,8.48
2026-03-06 19:01:03,9.93,8.91,8.41
2026-03-06 19:01:33,11.5,9.37,8.58
2026-03-06 19:02:03,10.7,9.38,8.6
2026-03-06 19:02:33,9.69,9.29,8.6
2026-03-06 19:03:03,10.2,9.38,8.65
2026-03-06 19:03:33,11.06,9.64,8.75
2026-03-06 19:04:03,9.97,9.54,8.75
2026-03-06 19:04:33,11.7,10.02,8.94
2026-03-06 19:05:03,10.34,9.82,8.9
2026-03-06 19:05:33,14.74,10.94,9.3
2026-03-06 19:06:03,11.04,10.41,9.18
2026-03-06 19:06:33,11.51,10.65,9.3
2026-03-06 19:07:03,9.09,10.15,9.18
2026-03-06 19:07:33,8.99,10.05,9.18
2026-03-06 19:08:03,7.41,9.57,9.04
2026-03-06 19:08:33,7.12,9.3,8.97
2026-03-06 19:09:03,7.93,9.26,8.97
2026-03-06 19:09:33,8.45,9.28,8.98
2026-03-06 19:10:03,7.99,9.09,8.93
2026-03-06 19:10:33,8.42,9.11,8.94
2026-03-06 19:11:03,7.99,8.97,8.9
2026-03-06 19:11:33,7.59,8.78,8.84
2026-03-06 19:12:03,9.38,9.06,8.93
2026-03-06 19:12:33,9.49,9.12,8.95
2026-03-06 19:13:03,8.31,8.88,8.88
2026-03-06 19:13:33,10.49,9.4,9.05
2026-03-06 19:14:03,9.01,9.12,8.97
2026-03-06 19:14:33,11.95,9.81,9.21
2026-03-06 19:15:03,10.79,9.74,9.2
2026-03-06 19:15:33,10.48,9.78,9.23
2026-03-06 19:16:03,10.33,9.82,9.27
2026-03-06 19:16:33,9.63,9.7,9.24
2026-03-06 19:17:03,9.57,9.65,9.24
2026-03-06 19:17:33,11.67,10.11,9.4
2026-03-06 19:18:03,9.84,9.81,9.33
2026-03-06 19:18:33,10.36,9.94,9.38
