Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-06 18:43:33,1826958848,1106649896,2498227200,910814360,1437008384,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:44:03,2749204480,1069559264,1585013760,879549280,1321665024,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:44:33,2309182976,1626117224,1205820928,1236633648,1155990016,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:45:03,2723757056,1488966992,1696678912,1499745912,1395065344,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:45:33,1871108096,1725676080,2724618240,1064424952,1161232896,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:46:03,1289207808,1700565064,2257651712,1640388664,1735852544,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:46:33,2112292864,1452902472,1241592832,1401033288,1081410472,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:47:03,1525494128,1578057008,2818950656,1275732296,932119104,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:47:33,1527985152,1288754864,1080060976,1262465568,1431241280,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:48:03,2396958720,991211608,2174353920,1405848224,1227293184,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:48:33,2808864768,1599092040,2856453192,1362380880,930546176,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:49:03,2574042144,1267705792,2850091520,1296603896,1231481856,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:49:33,2757406208,1732386400,1527309112,1078009864,1657203712,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:50:03,1998560256,1355831208,2564631552,859517080,2223434752,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:50:33,2349247488,1182003544,1161057792,1432445608,2668030976,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:51:03,2836984824,1712103488,1975180800,1367425344,1385622528,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:51:33,1580004864,1479169992,1128306176,1485130472,1876356096,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:52:03,965286552,1387659808,2590682536,977702464,985014272,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:52:33,1298633216,1657719704,1472698384,1676784216,1494622208,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:53:03,2268267520,1486991672,2807586304,899580144,2245402624,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:53:33,1161670144,1723011400,2060686336,1036642080,1115037696,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:54:03,2728893960,1056404616,2107288184,1502626608,1890983936,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:54:33,1794344960,1860337656,1766400512,1231971424,1079521840,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:55:03,1568149504,1481265792,1891448832,1569375576,1383608880,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:55:33,2352861696,1615796512,2834787656,1158438520,1834496560,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:56:03,1182161408,1828869128,1871290880,1602374496,1055269376,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:56:33,2556665856,1479154832,1349976064,1122740456,1395008000,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:57:03,2368812032,1687815472,1259912192,1556938400,1803952640,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:57:33,2238985728,1695914896,1100628480,1100668760,2149982720,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:58:03,2057938944,1825740952,2735363584,1676809456,1174488000,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:58:33,2611267992,1709461808,1660575744,1504714216,1738621888,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:59:03,1772702720,1531025928,2151951456,1483521176,2302755776,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 18:59:33,2019951104,1563700888,1965437632,1549113896,1426110464,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:00:03,1274805760,1912829552,2205395968,1600464512,2418063360,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:00:33,2579473408,1892081704,2181758464,1115886952,1064613920,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:01:03,1813282600,1494687112,2469292032,1324552224,1555351040,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:01:33,1097120256,1250329672,2248701952,1493148896,1239860752,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:02:03,2197889536,1182127584,2494078976,1066288896,1099254808,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:02:33,1932118528,1303355720,2377991680,1675653376,1491422232,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:03:03,2747167232,1760752264,2523970048,1250339760,2133150744,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:03:33,2484082688,1386716792,2057432576,1666764976,2485472280,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:04:03,2417027072,1510663856,2214382080,1260802768,2793753624,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:04:33,2413253632,1622919096,2376632832,1050605720,1498051584,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:05:03,2434455040,1874576192,1318895648,1269837208,1161458688,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:05:33,1444222976,1680925968,1250683392,1257468624,1176138752,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:06:03,1310048768,1640030184,1271352864,1677823664,1442763264,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:06:33,2504229904,1233491616,2529664512,1215421664,1862193664,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:07:03,1230509056,1725911480,1340262400,1645962992,2235486720,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:07:33,1545060864,1969670912,1731671552,1319821168,2686374400,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:08:03,1704887296,1373722288,2035457776,1828690184,1359008272,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:08:33,2207549440,1938283064,2639452160,1516095512,1803604496,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:09:03,1593958072,1252867272,2124859392,1341176032,2388709904,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:09:33,2852733952,1687864064,2047539200,1349172984,1204272064,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:10:03,1828190720,1455294768,1496785920,1422129840,1720171456,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:10:33,1442614272,1353512776,1588336128,1277837376,1539232256,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:11:03,2221647872,1985153736,2626642432,1809714424,1516442112,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:11:33,1419425280,1279160920,2191118336,1710030760,2051215872,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:12:03,2089182016,1719357104,1613291520,1081264568,1231610880,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:12:33,1501440000,1251776944,2075056136,1114366120,2206786560,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:13:03,2345245184,1933372104,2014199296,1201362960,1250485248,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:13:33,2735845888,1268761096,2772893184,1264687072,1166564008,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:14:03,1232180736,1313718184,1818579504,1241925192,1484214784,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:14:33,2309236224,1446444128,2512538624,1414208464,2239189504,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:15:03,2713283584,1995749416,1328944640,1749922496,1662472704,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:15:33,2272645632,1656450696,1508814336,1430642864,1522591552,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:16:03,1647816192,2055236584,1710085120,1332373688,1411437320,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:16:33,2078298112,2106126808,2435122176,1204191936,1293040904,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:17:03,1847726592,1748689360,2777564160,1192465432,1211912736,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:17:33,2015814688,1550315584,2258732032,1241295728,1712792064,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:18:03,2322819584,1480852624,1549905920,1454748024,1419475456,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:18:33,1676443136,2013692752,1499154432,1230430432,1265465872,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:19:03,1998728192,1702932936,2301140992,1733913176,1663924752,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:19:33,2294245888,1549793024,2707764224,1502913048,1304882896,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:20:03,2410288640,1367573752,1704501488,1267293584,1347237888,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:20:33,2218922496,1398507824,2074156416,1836694464,1263351808,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:21:03,2139235840,1455005176,2713793536,1559718440,1596798976,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:21:33,2567406080,1810752648,1984007168,1509464768,1664956416,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:22:03,2585106944,1392034984,2090718696,1391745400,1354709008,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:22:33,1651043840,2172063448,1523327496,1824340232,1715822592,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:23:03,2187125760,2189930936,2275569664,1654569312,2269470720,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:23:33,1428186112,1915471136,1883402240,1704977352,1362920448,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:24:03,1842542128,2218490728,1334210592,1953095920,1536886640,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:24:33,2071705600,1609067904,2853799936,1579395984,1720152208,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:25:03,1848343568,1503293616,1382176112,1622218824,1571360408,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:25:33,2517179904,1583261680,2292901888,1579605472,1647160832,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:26:03,2357254144,1981008800,2339047280,1410951432,1466500960,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:26:33,2736282112,1851339296,2775152640,1906907352,1490292224,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:27:03,2327161872,1837721960,2457466368,1533840112,1890848256,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:27:33,2476840960,1516122488,2555900928,2002683728,2312375808,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:28:03,2789382144,1656188968,1632185856,1947285096,1808338600,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:28:33,1597488448,2294995952,2016752128,1868065904,1407278080,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:29:03,1864080896,1820273576,2368220672,1749617784,1881234432,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:29:33,2470764544,1792497592,1601810944,1415638080,2277596160,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:30:03,2346358272,1847577792,1468666368,1877132104,1306614784,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:30:33,1939962880,1862793312,2748939776,1416321448,1581341696,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:31:03,1980633088,2075157624,2809391104,1960225656,1983994880,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:31:33,1379512320,1849404088,2342234624,1625750840,2395036672,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:32:03,2464954880,1923037960,1940552192,1423827752,1705073664,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:32:33,1605015552,1848809744,2590851584,1532671992,1344143712,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:33:03,2798178304,2066832728,2654450688,1674058536,1878917472,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:33:33,1747668512,1594262488,1543592960,1933591128,2124284256,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:34:03,2116767264,1859298888,1843485696,1309378176,2390622560,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:34:33,2502643232,2278714928,2202098688,1630000416,2633892192,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:35:03,2064358400,2399539872,1940338176,1932223184,1910594560,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:35:33,1862878208,2198818160,1834037248,1847422672,1514232832,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:36:03,2436653056,1911397168,2413550080,1925833312,1483944960,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:36:33,2571990016,1664778432,2603331072,1764724432,2043884544,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:37:03,2075041792,2081117544,2179784192,1401829120,2394108928,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:37:33,1690285568,1732532816,2452887040,1939147488,1576828096,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:38:03,2606298624,1681964656,2160930816,1504998472,2346482880,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:38:33,2374227968,2154818144,1582149632,1473364792,1616065536,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:39:03,2569768448,2083707904,2748696576,1679571984,1613181984,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:39:33,1587034624,1699016448,1835295232,1404391904,1741444096,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:40:03,2128366592,1838202976,2689024512,1843362248,1734752768,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:40:33,1646154528,1877681688,2453540352,2198828240,2638625280,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:41:03,2220566768,2051198024,2335464624,1732045968,1643526656,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:41:33,2123730944,2157127224,1368225280,1629184872,1535523328,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:42:03,2829422592,1937744608,2165214960,1701158976,1641407488,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:42:33,1460378112,1867807544,2356877312,2148670328,2329273344,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:43:03,2176321536,2403754496,1704570120,2155708664,1470620688,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:43:33,1430515712,1892531192,2620306528,1848314168,1868430336,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:44:03,2656227840,1899110864,2446941184,1651372504,1537030160,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:44:33,2741648384,2388023240,2760772096,1709251072,2289907728,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:45:03,1823875072,2267315256,2602584064,1521292432,2069599624,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:45:33,2316060672,2351117128,1783997440,2128994144,1658288192,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:46:03,1771228168,2528008208,1428678272,1821945856,1688508464,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:46:33,1802553344,1831508680,1633646592,1543411392,2051315760,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:47:03,2273515008,2504924064,2325314048,2196720896,2542049328,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:47:33,2860350976,1725169296,1752674816,1984110376,1533625984,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:48:03,2190966064,2120795024,2697835848,1864503624,2047428224,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:48:33,1754910736,2092269512,2579773960,1621598840,1383110688,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:49:03,2022294528,1875743432,1647903232,1476154064,1919981600,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:49:33,2027696128,2511942304,1907543552,2088427992,2381355040,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:50:03,2298281984,2203217272,2124936704,1883767800,1386606664,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:50:33,1763003392,1753703200,2854745600,1667617728,1708883968,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:51:03,1735769600,2065412120,2452771328,1714540080,1761312768,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:51:33,2823934976,2477943952,1452897792,2050426136,1635498496,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:52:03,1690369056,2156728576,1353892152,1878543144,2059123200,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:52:33,2500919808,2277125272,1572911344,1796121344,1415000216,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:53:03,2754101712,1839588152,1340442688,1731367416,2060923032,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:53:33,2592937472,2598975648,1957576704,1717985408,1684697296,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:54:03,2037645312,2138818816,2212152832,1647339040,2219471056,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:54:33,2233428120,2086955808,1555422496,1901345520,1990172072,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:55:03,2499739136,2205250832,2630140408,2032597128,1440709648,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:55:33,2814508032,2083203624,2610343624,1853808944,1839168528,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:56:03,1894665728,2620336584,1608594472,1575790952,1590273976,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:56:33,1715230440,2130319616,2851211768,2125899880,1940498360,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:57:03,1655325936,2079581848,2751821016,1858990176,1782414336,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:57:33,1458712064,2327012448,2345952720,1540408224,1589476352,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:58:03,2770480640,1949786104,2229757304,2133504784,1437432832,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:58:33,2743866880,2530411760,1951676408,1873154368,1884126208,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:59:03,1384191488,2424305304,2190226424,1804158760,1599044624,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 19:59:33,2261816352,2145338072,1357657080,2184223160,1778020352,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:00:03,2861424816,2195080984,1639799576,2376471488,2428137472,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:00:33,2590029312,2623809392,1468476696,2150115560,1570328064,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:01:03,1684844544,2392096744,2128693240,2094818032,1546367512,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:01:33,1767190528,2095416096,2792605688,2187914968,1585980920,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:02:03,2290761216,1947947456,2629527248,1977983576,1677150528,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:02:33,1387902976,2635092272,1712999320,2153513496,1598926848,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:03:03,1439084832,2617931040,1801041768,1697625928,1497214976,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:03:33,1582710904,1919162536,2422622200,1995365656,1734193152,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:04:03,2003395784,2060080968,2620456384,2128314960,2111256064,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:04:33,1677387632,2298178232,1973085688,2279628000,1488401920,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:05:03,1308475936,2023890536,1596819928,1716998576,1594279424,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:05:33,1915896320,2404125120,2321474136,2400369824,2022098432,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:06:03,2608204288,2185961808,1392992760,2443935816,2447820288,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:06:33,2796559504,2066333856,1453011960,2415695608,1521878496,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:07:03,2597013904,2712282992,2815830520,2343506264,1620293560,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:07:33,2126677504,2759178064,2555389864,2440624152,2157164472,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:08:03,1299902464,2514389768,1679800848,2352430464,1512147352,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:08:33,2123626264,2120986192,2302377328,2311615792,1519231024,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:09:03,1600403024,2276128408,1792438576,2254633240,1639092584,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:09:33,2722520744,2625445224,1338937208,2329872480,1606184576,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:10:03,2799045632,2281966664,1216088568,1887682840,2205970048,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:10:33,2307739648,2501869920,2073879672,1981002960,2736549504,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:11:03,1965016064,2009645200,1559281656,1829754976,1555820576,3221225472,3113877504,3221225472,3113877504,3221225472
2026-03-06 20:11:33,1539756000,2440222880,2747386872,1837555112,1489280584,3221225472,3113877504,3221225472,3113877504,3221225472
