Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-06 19:47:33,,,0.001898,0.000969,
2026-03-06 20:07:03,,,0.001291,0.000177,
2026-03-06 20:07:33,,,0.001291,0.000177,
2026-03-06 20:08:03,,,0.001291,0.000177,
2026-03-06 20:08:33,,,0.001291,0.000177,
2026-03-06 20:09:03,,,0.001291,0.000177,
2026-03-06 20:09:33,,,0.001291,0.000177,
2026-03-06 20:10:03,,,0.001291,0.000177,
2026-03-06 20:10:33,,,0.001291,0.000177,
2026-03-06 20:11:03,,,0.001291,0.000177,
2026-03-06 20:11:33,,,0.001291,0.000177,
2026-03-06 20:27:03,,,0.000931,0.000136,
2026-03-06 20:27:33,,,0.000931,0.000136,
2026-03-06 20:28:03,,,0.000931,0.000136,
2026-03-06 20:28:33,,,0.000931,0.000136,
2026-03-06 20:29:03,,,0.000931,0.000136,
2026-03-06 20:29:33,,,0.000931,0.000136,
2026-03-06 20:30:03,,,0.000931,0.000136,
2026-03-06 20:30:33,,,0.000931,0.000136,
2026-03-06 20:31:03,,,0.000931,0.000136,
2026-03-06 20:31:33,,,0.000931,0.000136,
2026-03-06 20:49:03,,,0.004839,0.001755,
2026-03-06 20:49:33,,,0.004839,0.001755,
2026-03-06 20:50:03,,,0.004839,0.001755,
2026-03-06 20:50:33,,,0.004839,0.001755,
2026-03-06 20:51:03,,,0.004839,0.001755,
2026-03-06 20:51:33,,,0.004839,0.001755,
2026-03-06 20:52:03,,,0.004839,0.001755,
2026-03-06 20:52:33,,,0.004839,0.001755,
2026-03-06 20:53:03,,,0.004839,0.001755,
2026-03-06 20:53:33,,,0.004839,0.001755,
2026-03-06 21:16:03,0.014895,,,,
2026-03-06 21:16:33,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:17:03,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:17:33,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:18:03,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:18:33,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:19:03,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:19:33,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:20:03,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:20:33,0.014895,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:21:03,,0.00864,0.001821,0.002152,0.003339
2026-03-06 21:40:33,,,0.001644,0.000562,
2026-03-06 21:41:03,,,0.001644,0.000562,
2026-03-06 21:41:33,,,0.001644,0.000562,
2026-03-06 21:42:03,,,0.001644,0.000562,
2026-03-06 21:42:33,,,0.001644,0.000562,
2026-03-06 21:43:03,,,0.001644,0.000562,
2026-03-06 21:43:33,,,0.001644,0.000562,
2026-03-06 21:44:03,,,0.001644,0.000562,
2026-03-06 21:44:33,,,0.001644,0.000562,
2026-03-06 21:45:03,,,0.001644,0.000562,
2026-03-06 22:03:03,,,0.001224,0.00058,
2026-03-06 22:03:33,,,0.001224,0.00058,
2026-03-06 22:04:03,,,0.001224,0.00058,
2026-03-06 22:04:33,,,0.001224,0.00058,
2026-03-06 22:05:03,,,0.001224,0.00058,
2026-03-06 22:05:33,,,0.001224,0.00058,
2026-03-06 22:06:03,,,0.001224,0.00058,
2026-03-06 22:06:33,,,0.001224,0.00058,
2026-03-06 22:07:03,,,0.001224,0.00058,
2026-03-06 22:07:33,,,0.001224,0.00058,
2026-03-06 22:25:33,,,0.001431,0.000595,
2026-03-06 22:26:03,,,0.001431,0.000595,
2026-03-06 22:26:33,,,0.001431,0.000595,
2026-03-06 22:27:03,,,0.001431,0.000595,
2026-03-06 22:27:33,,,0.001431,0.000595,
2026-03-06 22:28:03,,,0.001431,0.000595,
2026-03-06 22:28:33,,,0.001431,0.000595,
2026-03-06 22:29:03,,,0.001431,0.000595,
2026-03-06 22:29:33,,,0.001431,0.000595,
2026-03-06 22:30:03,,,0.001431,0.000595,
2026-03-06 22:30:33,,,,0.000595,
