Time,"name=""rskj-miner1""","name=""rskj-miner2""","name=""rskj-miner3""","name=""rskj-node1""","name=""rskj-node2"""
2026-03-06 18:31:33,-298094.0344827586,-275421.9310344828,-215495.1379310345,-237971.62068965516,-198622.27586206896
2026-03-06 18:32:03,-130985.58471566024,-154316.61896058213,-112770.32106769666,-50461.7719074387,-42157.56802427837
2026-03-06 18:32:33,-73176.43610785464,-82423.76387835322,-76938.0042755672,-101034.54934142473,-68170.22963933522
2026-03-06 18:33:03,-161548.0344827586,-167812.79310344826,-172694.24137931035,-208963.1379310345,-159661.10344827586
2026-03-06 18:33:33,-239677.9888961688,-204282.25111210727,-215336.08055450185,-152769.992068692,-164872.3404255319
2026-03-06 18:34:03,-130950.65687390091,-139239.8193165753,-129606.73769870006,-136908.86521154444,-125233.81952346471
2026-03-06 18:34:33,-187461.70557605432,-142946.72230076898,-91762.7159557226,-74997.62060760715,-77359.70205869166
2026-03-06 18:35:03,-112501.01727645779,-124030.07000241386,-110078.55443291146,-131523.19045484325,-116851.23624952583
2026-03-06 18:35:33,-344646.5517241379,-287255.5172413793,-331957.8965517241,-286135.5172413793,-184714.6551724138
2026-03-06 18:36:03,-369416.0689655172,-380341.1379310345,-274101.4482758621,-363145.1379310345,-302282.0344827586
2026-03-06 18:36:33,-113880.37931034483,-198997.79310344826,-131592.2068965517,-159971.8275862069,-145139.0344827586
2026-03-06 18:37:03,-226522.0524845684,-199981.44763612535,-230811.44177385423,-143965.06776095726,-67516.01779371701
2026-03-06 18:37:33,-232610.49618978653,-161439.74345712215,-105190.68307989379,-172195.95876004273,-98026.5163270232
2026-03-06 18:38:03,-338945.7548796469,-254893.99268915097,-285296.779088213,-160889.40616594246,-168875.54314090626
2026-03-06 18:38:33,-126964.44214519745,-127777.61683048801,-126753.16433867908,-129844.00758751508,-119664.76978789446
2026-03-06 18:39:03,-64471.245345469586,-66509.92966487381,-65881.18880154462,-70778.1340504758,-64811.888015446144
2026-03-06 18:39:33,-36841.96006758853,-63645.33259767577,-38409.80723473222,-29871.064519466185,-12183.14424635332
2026-03-06 18:40:03,-78640.95313631503,-288256.42263526324,-140688.54098417185,-121120.79726887132,-60035.518466154
2026-03-06 18:40:33,-253702.76155255246,-102143.64220785955,-158766.90975702487,-166314.5543151419,-112013.79048145717
