Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-06 19:40:03,0.181811,0.378093,0.220022,0.255713,0.105819
2026-03-06 19:40:33,0.06912,0.053793,0.1031,0.098106,0.096741
2026-03-06 19:41:03,0.165723,0.32172,0.300619,0.282947,0.169935
2026-03-06 19:41:33,0.212546,0.283923,0.256824,0.244742,0.201048
2026-03-06 19:42:03,0.104162,0.144486,0.068099,0.119935,0.09914
2026-03-06 19:42:33,0.395722,0.955172,0.699347,0.309247,0.280271
2026-03-06 19:43:03,0.12991,0.422188,1.624894,3.115101,0.211513
2026-03-06 19:43:33,0.158067,1.214813,0.444773,0.185738,0.191266
2026-03-06 19:44:03,0.120618,0.613626,0.147246,0.196813,0.160513
2026-03-06 19:44:33,0.040586,0.060166,0.039956,0.053191,0.039998
2026-03-06 19:45:03,0.040586,0.060166,0.039956,0.053191,0.039998
2026-03-06 19:45:33,0.450135,0.4688,0.555868,0.406355,0.618154
2026-03-06 19:46:03,0.29001,0.364252,0.229299,0.305303,0.161854
2026-03-06 19:46:33,0.270613,0.201995,0.248323,0.162644,0.169323
2026-03-06 19:47:03,0.190536,0.191986,0.212712,0.317326,0.178728
2026-03-06 19:47:33,0.156601,0.443676,0.321745,0.286391,0.444234
2026-03-06 19:48:03,0.103363,0.22377,0.123566,0.131337,0.088928
2026-03-06 19:48:33,0.243492,0.247836,0.312353,0.131337,0.088928
2026-03-06 19:49:03,0.185169,0.576928,0.27792,0.270666,0.194458
2026-03-06 19:49:33,0.185169,0.576928,0.27792,0.270666,0.194458
2026-03-06 19:50:03,0.301374,0.62383,0.463218,0.333104,0.286898
2026-03-06 19:50:33,0.103344,0.094859,0.101722,0.154097,0.112719
2026-03-06 19:51:03,0.063949,0.072055,0.076597,0.158112,0.062785
2026-03-06 19:51:33,0.236277,0.104236,0.059273,0.055572,0.067364
2026-03-06 19:52:03,0.236277,0.822228,1.052236,0.4852,0.26519
2026-03-06 19:52:33,0.109782,0.370995,0.331119,0.255828,0.187281
2026-03-06 19:53:03,0.121767,0.178881,0.119728,0.141448,0.134069
2026-03-06 19:53:33,0.449747,1.276894,0.720436,1.142541,0.525683
2026-03-06 19:54:03,0.086401,0.191281,0.111446,0.103794,0.091596
2026-03-06 19:54:33,0.084884,0.12703,0.115063,0.135891,0.118313
2026-03-06 19:55:03,0.434029,0.000647,0.702355,0.000271,0.416956
2026-03-06 19:55:33,0.185247,1.318382,0.657855,0.762578,0.81393
2026-03-06 19:56:03,0.392027,0.13736,0.444352,0.454269,0.410316
2026-03-06 19:56:33,0.44945,0.488727,0.246843,0.564832,0.484312
2026-03-06 19:57:03,0.01442,0.032986,0.016192,0.01207,0.013968
2026-03-06 19:57:33,0.01442,0.032986,0.016192,0.01207,0.013968
2026-03-06 19:58:03,0.152349,0.507876,0.449308,0.495738,0.327932
2026-03-06 19:58:33,0.613381,0.213882,0.692913,0.670888,0.351626
2026-03-06 19:59:03,0.023576,0.034159,0.035547,0.031551,0.028767
2026-03-06 19:59:33,0.083644,0.091322,0.059064,0.123272,0.086297
2026-03-06 20:00:03,0.123629,0.193325,0.194219,0.185203,0.12374
2026-03-06 20:00:33,0.440789,0.958895,0.267176,0.368731,0.459134
2026-03-06 20:01:03,0.095966,0.087376,0.106059,0.113551,0.078686
2026-03-06 20:01:33,0.095966,0.087376,0.106059,0.113551,0.078686
2026-03-06 20:02:03,0.187186,0.940645,0.41653,0.978813,0.175674
2026-03-06 20:02:33,0.048249,0.059692,0.047992,0.043439,0.038647
2026-03-06 20:03:03,0.104602,0.206016,0.258412,0.145013,0.11927
2026-03-06 20:03:33,0.125908,0.04939,0.305219,0.356011,0.270323
2026-03-06 20:04:03,0.086841,0.053207,0.070468,0.107054,0.076033
2026-03-06 20:04:33,0.545339,0.445984,0.346558,0.449232,0.3314
2026-03-06 20:05:03,0.1756,0.153775,0.265505,0.150952,0.120863
2026-03-06 20:05:33,0.133465,0.317737,0.249466,0.250756,0.193063
2026-03-06 20:06:03,0.299176,0.466533,0.364954,0.312009,0.232371
2026-03-06 20:06:33,0.144021,0.777122,0.613537,0.499503,0.444127
2026-03-06 20:07:03,0.081303,0.235129,0.142913,0.201261,0.146708
2026-03-06 20:07:33,0.520907,0.532318,0.267684,0.176589,0.137438
2026-03-06 20:08:03,0.166298,0.288552,0.225273,0.242601,0.200696
2026-03-06 20:08:33,0.170429,0.335592,0.231136,0.170323,0.171078
2026-03-06 20:09:03,0.15812,0.200484,0.13027,0.109132,0.106199
2026-03-06 20:09:33,0.034629,0.087813,0.032197,0.041427,0.017663
2026-03-06 20:10:03,0.202052,0.400224,0.380431,0.271195,0.191717
2026-03-06 20:10:33,0.266144,0.000341,0.157852,0.000561,0.118465
2026-03-06 20:11:03,0.043208,0.048947,0.043525,0.040135,0.213862
2026-03-06 20:11:33,0.25639,0.873363,0.587536,0.530535,0.477496
2026-03-06 20:12:03,0.300593,0.13021,0.401483,0.403277,0.322316
2026-03-06 20:12:33,0.139343,0.071832,0.177318,0.172188,0.122088
2026-03-06 20:13:03,0.092287,0.215677,0.092442,0.129778,0.084526
2026-03-06 20:13:33,0.519127,0.820493,0.46031,0.537153,0.456817
2026-03-06 20:14:03,0.131731,0.143049,0.226314,0.168022,0.155043
2026-03-06 20:14:33,0.397506,0.519024,0.277467,0.385206,0.164584
2026-03-06 20:15:03,0.243409,0.442655,0.209637,0.321811,0.177676
2026-03-06 20:15:33,0.267411,1.585491,0.920302,1.000065,0.920413
2026-03-06 20:16:03,0.155134,0.204663,0.245378,0.204542,0.203735
2026-03-06 20:16:33,0.213294,0.100225,0.29481,0.337411,0.169584
2026-03-06 20:17:03,0.156222,0.089025,0.201537,0.215323,0.179638
2026-03-06 20:17:33,0.583989,0.838796,0.613173,0.405648,0.516047
2026-03-06 20:18:03,0.321016,0.219815,0.384141,0.216362,0.369628
2026-03-06 20:18:33,0.21884,0.491944,0.249426,0.209166,0.182966
2026-03-06 20:19:03,0.144429,0.316127,0.282883,0.2826,0.209127
2026-03-06 20:19:33,0.147421,0.300154,0.245898,0.214904,0.207448
2026-03-06 20:20:03,0.781385,0.844098,0.225514,0.596809,0.274266
2026-03-06 20:20:33,0.361224,0.183194,0.445955,0.614203,0.168934
2026-03-06 20:21:03,0.361224,0.183194,0.445955,0.614203,0.168934
2026-03-06 20:21:33,0.390261,0.393762,0.182303,0.30113,0.464833
2026-03-06 20:22:03,0.084807,0.111671,0.094762,0.102528,0.085855
2026-03-06 20:22:33,0.057275,0.051973,0.123819,0.163829,0.10507
2026-03-06 20:23:03,0.352264,0.59394,0.538129,0.49249,0.332042
2026-03-06 20:23:33,0.582448,0.70232,0.480887,0.496157,0.214569
2026-03-06 20:24:03,0.301782,0.425701,0.666855,0.272086,0.219479
2026-03-06 20:24:33,0.08774,0.460401,0.395071,0.390204,0.404577
2026-03-06 20:25:03,0.10038,0.14257,0.103054,0.141685,0.115623
2026-03-06 20:25:33,0.338367,0.888883,0.401443,0.800878,1.114238
2026-03-06 20:26:03,0.360454,0.791602,0.42247,0.426176,0.398492
2026-03-06 20:26:33,0.203416,0.791602,0.564591,0.309365,0.204429
2026-03-06 20:27:03,0.652777,0.138484,0.227111,0.391639,0.210802
2026-03-06 20:27:33,0.094744,0.095378,0.078148,0.089996,0.071245
2026-03-06 20:28:03,0.054719,0.035167,0.038468,0.029632,0.046406
2026-03-06 20:28:33,0.079658,0.126974,0.091378,0.105854,0.07518
2026-03-06 20:29:03,0.7337,0.484047,0.75127,0.754284,0.70914
2026-03-06 20:29:33,0.288482,1.204661,0.435871,0.992938,0.863903
2026-03-06 20:30:03,0.288482,1.204661,0.435871,0.992938,0.863903
2026-03-06 20:30:33,0.232235,0.122637,0.272449,0.214776,0.279682
2026-03-06 20:31:03,0.232235,0.122637,0.272449,0.214776,0.279682
2026-03-06 20:31:33,0.386457,0.604599,0.279665,0.293853,0.168956
2026-03-06 20:32:03,0.064112,0.043483,0.101114,0.104256,0.081335
2026-03-06 20:32:33,0.629354,0.723747,0.548604,0.647966,0.764034
2026-03-06 20:33:03,0.629354,0.723747,0.548604,0.647966,0.764034
2026-03-06 20:33:33,0.380102,0.070423,0.412657,0.486857,0.437315
2026-03-06 20:34:03,0.098358,0.145608,0.57054,0.438666,0.650794
2026-03-06 20:34:33,0.139219,0.090261,0.056567,0.050366,0.037972
2026-03-06 20:35:03,0.173193,0.168453,0.157198,0.239446,0.207555
2026-03-06 20:35:33,0.17669,0.178633,0.161254,0.140959,0.122795
2026-03-06 20:36:03,0.199285,0.113605,0.054466,0.072229,0.097249
2026-03-06 20:36:33,0.121404,0.161282,0.127411,0.087709,0.079161
2026-03-06 20:37:03,0.498246,0.499269,0.62108,0.376979,0.314928
2026-03-06 20:37:33,0.684208,0.448094,0.437797,1.04632,0.564869
2026-03-06 20:38:03,0.146419,0.21812,0.244884,0.23677,0.245769
2026-03-06 20:38:33,0.128368,0.087121,0.143269,0.149249,0.118587
2026-03-06 20:39:03,0.060054,0.131025,0.254172,0.172894,0.099083
2026-03-06 20:39:33,0.012078,0.014141,0.036724,0.007735,0.008956
2026-03-06 20:40:03,0.288057,1.044102,0.820886,0.570903,0.833357
2026-03-06 20:40:33,0.270352,0.348438,0.257931,0.277542,0.425527
2026-03-06 20:41:03,0.329542,0.591519,0.375863,0.485743,0.264355
2026-03-06 20:41:33,0.06654,0.062345,0.067198,0.105122,0.062495
2026-03-06 20:42:03,0.021759,0.029395,0.032105,0.021701,0.017674
2026-03-06 20:42:33,0.09302,0.229295,0.164887,0.191053,0.125642
2026-03-06 20:43:03,0.436243,0.699482,0.524157,0.3102,0.219696
2026-03-06 20:43:33,0.436243,0.699482,0.524157,0.3102,0.219696
2026-03-06 20:44:03,0.138549,0.240568,0.218046,0.156139,0.111092
2026-03-06 20:44:33,0.126684,0.063737,0.105724,0.115996,0.081762
2026-03-06 20:45:03,0.070802,0.115255,0.158897,0.209727,0.13064
2026-03-06 20:45:33,0.086799,0.078251,0.067456,0.109552,0.099275
2026-03-06 20:46:03,0.284503,0.602246,0.458627,0.349491,0.290164
2026-03-06 20:46:33,0.41347,0.558607,0.311989,0.319818,0.226097
2026-03-06 20:47:03,0.08645,0.05599,0.069929,0.10513,0.066369
2026-03-06 20:47:33,0.128445,0.271938,0.201628,0.232089,0.205599
2026-03-06 20:48:03,0.101317,0.04837,0.064207,0.083198,0.051303
2026-03-06 20:48:33,0.392313,0.453778,0.216599,0.513153,0.418975
2026-03-06 20:49:03,0.187351,0.207951,3.873419,9.910672,0.203705
2026-03-06 20:49:33,0.052005,0.119787,0.086915,0.085331,0.07387
2026-03-06 20:50:03,0.052005,0.119787,0.086915,0.085331,0.07387
2026-03-06 20:50:33,0.528696,1.093633,0.84617,1.418539,0.000577
2026-03-06 20:51:03,0.246296,0.256281,0.275879,0.209257,0.171157
2026-03-06 20:51:33,0.246296,0.256281,0.275879,0.209257,0.171157
2026-03-06 20:52:03,0.246296,0.256281,0.275879,0.209257,0.171157
2026-03-06 20:52:33,0.253786,0.361961,0.355815,0.377099,0.211768
2026-03-06 20:53:03,0.211593,0.251887,0.289609,0.207319,0.297622
2026-03-06 20:53:33,0.055005,0.036405,0.039085,0.025272,0.054922
2026-03-06 20:54:03,0.055005,0.036405,0.039085,0.025272,0.054922
2026-03-06 20:54:33,0.335819,0.350214,0.286239,0.338822,0.249899
2026-03-06 20:55:03,0.266823,0.269298,0.28557,0.293613,0.252511
2026-03-06 20:55:33,0.082108,0.071902,0.085102,0.115166,0.077532
2026-03-06 20:56:03,0.038199,0.030333,0.065619,0.044898,0.050399
2026-03-06 20:56:33,0.038199,0.030333,0.065619,0.044898,0.050399
2026-03-06 20:57:03,0.242268,0.238609,0.225574,0.198546,0.150473
2026-03-06 20:57:33,0.180521,0.17592,0.267416,0.208686,0.223484
2026-03-06 20:58:03,0.359563,0.18023,0.070511,0.349211,0.290939
2026-03-06 20:58:33,0.03408,0.047928,0.045108,0.046803,0.037759
2026-03-06 20:59:03,0.013453,0.093508,0.015301,0.021371,0.010714
2026-03-06 20:59:33,0.150028,0.256552,0.136654,0.186175,0.099321
2026-03-06 21:00:03,0.248114,0.13657,0.275535,0.291208,0.317243
2026-03-06 21:00:33,0.248114,0.13657,0.275535,0.291208,0.317243
2026-03-06 21:01:03,0.393571,0.694384,0.271816,0.48257,0.352703
2026-03-06 21:01:33,0.3315,0.199463,0.329537,0.336943,0.270212
2026-03-06 21:02:03,0.120649,0.318536,0.167518,0.202385,0.176766
2026-03-06 21:02:33,0.022748,0.103698,0.041318,0.044099,0.038097
2026-03-06 21:03:03,0.06293,0.122376,0.079094,0.084786,0.056862
2026-03-06 21:03:33,0.06293,0.122376,0.079094,0.084786,0.056862
2026-03-06 21:04:03,0.034613,0.010624,0.015573,0.007644,0.007722
2026-03-06 21:04:33,0.072609,0.05459,0.069804,0.096259,0.051456
2026-03-06 21:05:03,0.250012,0.384793,0.204377,0.279712,0.177068
2026-03-06 21:05:33,0.067324,0.167942,0.122206,0.148699,0.087099
2026-03-06 21:06:03,0.067324,0.167942,0.122206,0.148699,0.087099
2026-03-06 21:06:33,0.11224,0.084438,0.129897,0.158281,0.089423
2026-03-06 21:07:03,0.100135,0.321712,0.116306,0.108115,0.101405
2026-03-06 21:07:33,0.109695,0.170434,0.739286,0.136159,0.135006
2026-03-06 21:08:03,0.158958,0.159917,0.18654,0.203965,0.172796
2026-03-06 21:08:33,0.158958,0.159917,0.18654,0.203965,0.172796
2026-03-06 21:09:03,0.31132,0.378858,0.293162,0.360316,0.320113
2026-03-06 21:09:33,0.175872,0.189771,0.154418,0.152109,0.223749
2026-03-06 21:10:03,0.215944,0.349837,0.136097,0.314563,0.287701
2026-03-06 21:10:33,0.061745,0.090388,0.062836,0.070753,0.072367
2026-03-06 21:11:03,0.133215,0.292927,0.803607,0.500957,0.344831
2026-03-06 21:11:33,0.133215,0.292927,0.803607,0.500957,0.344831
2026-03-06 21:12:03,0.200018,0.32768,0.148533,0.207492,0.199228
2026-03-06 21:12:33,0.066249,0.078554,0.090108,0.242729,0.090402
2026-03-06 21:13:03,0.058325,0.188247,0.073527,0.024508,0.080855
2026-03-06 21:13:33,0.293426,0.246015,0.328762,0.19723,0.276094
2026-03-06 21:14:03,0.208919,0.162904,0.120429,0.212773,0.188662
2026-03-06 21:14:33,0.027507,0.000735,0.000936,0.012718,0.001259
2026-03-06 21:15:03,0.208835,0.588615,0.292827,0.265203,0.147116
2026-03-06 21:15:33,0.06709,0.062376,0.077864,0.090254,0.164992
2026-03-06 21:16:03,15.166365,0.122422,0.040231,0.028458,0.05034
2026-03-06 21:16:33,0.662049,1.797407,0.343787,0.900097,0.115117
2026-03-06 21:17:03,0.173091,0.2491,0.176629,0.244986,0.259885
2026-03-06 21:17:33,0.173091,0.2491,0.176629,0.244986,0.259885
2026-03-06 21:18:03,0.245927,0.567369,0.330693,0.208769,0.241617
2026-03-06 21:18:33,0.102384,0.112695,0.102611,0.099545,0.128121
2026-03-06 21:19:03,0.102384,0.112695,0.102611,0.099545,0.128121
2026-03-06 21:19:33,0.222717,0.232729,0.236616,0.220733,0.204112
2026-03-06 21:20:03,0.377651,0.789834,0.308785,0.533365,0.301723
2026-03-06 21:20:33,0.028862,0.044357,0.047321,0.029907,0.040284
2026-03-06 21:21:03,0.022749,0.049393,0.042545,0.027616,0.027701
2026-03-06 21:21:33,0.015975,0.025569,0.017281,0.015357,0.014951
2026-03-06 21:22:03,0.415516,0.69044,0.762448,0.425629,0.465351
2026-03-06 21:22:33,0.210682,0.385525,0.244413,0.222388,0.198795
2026-03-06 21:23:03,0.210682,0.385525,0.244413,0.222388,0.198795
2026-03-06 21:23:33,0.236258,0.426212,0.17402,0.288369,0.524485
