Time,Series_B
2026-03-06 18:31:33,115
2026-03-06 18:32:03,93
2026-03-06 18:32:33,40
2026-03-06 18:33:03,40
2026-03-06 18:33:33,86
2026-03-06 18:34:03,89
2026-03-06 18:34:33,105
2026-03-06 18:35:03,89.8
2026-03-06 18:35:33,86
2026-03-06 18:36:03,92
2026-03-06 18:36:33,100
2026-03-06 18:37:03,117
2026-03-06 18:37:33,101
2026-03-06 18:38:03,82
2026-03-06 18:38:33,82
2026-03-06 18:39:03,82
2026-03-06 18:39:33,121
2026-03-06 18:40:03,117
2026-03-06 18:40:33,79
2026-03-06 18:41:03,94
2026-03-06 18:41:33,117
2026-03-06 18:42:03,73
2026-03-06 18:42:33,114
2026-03-06 18:43:03,30
2026-03-06 18:43:33,54
2026-03-06 18:44:03,54
2026-03-06 18:44:33,92
2026-03-06 18:45:03,92
2026-03-06 18:45:33,117
2026-03-06 18:46:03,75
2026-03-06 18:46:33,122
2026-03-06 18:47:03,15
2026-03-06 18:47:33,134
2026-03-06 18:48:03,19
2026-03-06 18:48:33,154
2026-03-06 18:49:03,96
2026-03-06 18:49:33,96
2026-03-06 18:50:03,79
2026-03-06 18:50:33,127
2026-03-06 18:51:03,147
2026-03-06 18:51:33,147
2026-03-06 18:52:03,77
2026-03-06 18:52:33,128
2026-03-06 18:53:03,93
2026-03-06 18:53:33,99
2026-03-06 18:54:03,112
2026-03-06 18:54:33,92
2026-03-06 18:55:03,105
2026-03-06 18:55:33,136
2026-03-06 18:56:03,112
2026-03-06 18:56:33,112
2026-03-06 18:57:03,127
2026-03-06 18:57:33,127
2026-03-06 18:58:03,108
2026-03-06 18:58:33,59
2026-03-06 18:59:03,59
2026-03-06 18:59:33,87
2026-03-06 19:00:03,108
2026-03-06 19:00:33,131
2026-03-06 19:01:03,121.6
2026-03-06 19:01:33,93
2026-03-06 19:02:03,102
2026-03-06 19:02:33,114
2026-03-06 19:03:03,62
2026-03-06 19:03:33,105
2026-03-06 19:04:03,96
2026-03-06 19:04:33,50
2026-03-06 19:05:03,119
2026-03-06 19:05:33,71
2026-03-06 19:06:03,89
2026-03-06 19:06:33,94
2026-03-06 19:07:03,121
2026-03-06 19:07:33,93
2026-03-06 19:08:03,107
2026-03-06 19:08:33,107
2026-03-06 19:09:03,5
2026-03-06 19:09:33,104
2026-03-06 19:10:03,114
2026-03-06 19:10:33,99
2026-03-06 19:11:03,103
2026-03-06 19:11:33,53
2026-03-06 19:12:03,125
2026-03-06 19:12:33,110
2026-03-06 19:13:03,94
2026-03-06 19:13:33,90
2026-03-06 19:14:03,105.6
2026-03-06 19:14:33,96
2026-03-06 19:15:03,111
2026-03-06 19:15:33,63
2026-03-06 19:16:03,127
2026-03-06 19:16:33,73
2026-03-06 19:17:03,28
2026-03-06 19:17:33,96
2026-03-06 19:18:03,113
2026-03-06 19:18:33,18
2026-03-06 19:19:03,18
2026-03-06 19:19:33,129
2026-03-06 19:20:03,124
2026-03-06 19:20:33,114
2026-03-06 19:21:03,114
2026-03-06 19:21:33,47
2026-03-06 19:22:03,33
2026-03-06 19:22:33,99
2026-03-06 19:23:03,86
2026-03-06 19:23:33,57
2026-03-06 19:24:03,12
2026-03-06 19:24:33,128
2026-03-06 19:25:03,97.4
2026-03-06 19:25:33,57
2026-03-06 19:26:03,126
2026-03-06 19:26:33,131
2026-03-06 19:27:03,98
2026-03-06 19:27:33,117
2026-03-06 19:28:03,126
2026-03-06 19:28:33,126
2026-03-06 19:29:03,112
2026-03-06 19:29:33,106
2026-03-06 19:30:03,117
2026-03-06 19:30:33,117
2026-03-06 19:31:03,139
2026-03-06 19:31:33,93
2026-03-06 19:32:03,69
2026-03-06 19:32:33,44
2026-03-06 19:33:03,157
2026-03-06 19:33:33,19
2026-03-06 19:34:03,44.2
2026-03-06 19:34:33,13
2026-03-06 19:35:03,18
2026-03-06 19:35:33,79
2026-03-06 19:36:03,79
2026-03-06 19:36:33,80
2026-03-06 19:37:03,76
2026-03-06 19:37:33,117
2026-03-06 19:38:03,87
2026-03-06 19:38:33,85
2026-03-06 19:39:03,32
2026-03-06 19:39:33,32
2026-03-06 19:40:03,118
2026-03-06 19:40:33,16
2026-03-06 19:41:03,131
2026-03-06 19:41:33,75
2026-03-06 19:42:03,89
2026-03-06 19:42:33,118
2026-03-06 19:43:03,106
2026-03-06 19:43:33,122
2026-03-06 19:44:03,95
2026-03-06 19:44:33,19
2026-03-06 19:45:03,19
2026-03-06 19:45:33,96
2026-03-06 19:46:03,93
2026-03-06 19:46:33,114
2026-03-06 19:47:03,74
2026-03-06 19:47:33,130
2026-03-06 19:48:03,60
2026-03-06 19:48:33,109.2
2026-03-06 19:49:03,120
2026-03-06 19:49:33,120
2026-03-06 19:50:03,138
2026-03-06 19:50:33,105.6
2026-03-06 19:51:03,23
2026-03-06 19:51:33,57.8
2026-03-06 19:52:03,141
2026-03-06 19:52:33,105
2026-03-06 19:53:03,81
2026-03-06 19:53:33,151
2026-03-06 19:54:03,88
2026-03-06 19:54:33,40
2026-03-06 19:55:03,165
2026-03-06 19:55:33,145
2026-03-06 19:56:03,140
2026-03-06 19:56:33,122
2026-03-06 19:57:03,8
2026-03-06 19:57:33,8
2026-03-06 19:58:03,92
2026-03-06 19:58:33,115
2026-03-06 19:59:03,20
2026-03-06 19:59:33,53
2026-03-06 20:00:03,78
2026-03-06 20:00:33,133
2026-03-06 20:01:03,48
2026-03-06 20:01:33,48
2026-03-06 20:02:03,143
2026-03-06 20:02:33,23
2026-03-06 20:03:03,61
2026-03-06 20:03:33,70.6
2026-03-06 20:04:03,53
2026-03-06 20:04:33,123.2
2026-03-06 20:05:03,14
2026-03-06 20:05:33,106
2026-03-06 20:06:03,71
