Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-03-06 18:31:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296692.9655172415,0
2026-03-06 18:32:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058750.1724375777,0
2026-03-06 18:32:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834377.7670505485,0
2026-03-06 18:33:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396580.923161777,0
2026-03-06 18:33:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575931.3079761364,0
2026-03-06 18:34:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399243.086683677,0
2026-03-06 18:34:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181713.0245870543,0
2026-03-06 18:35:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7251897.379310344,0
2026-03-06 18:35:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6805433.379310344,0
2026-03-06 18:36:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421791.800282748,0
2026-03-06 18:36:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15309926.477688119,0
2026-03-06 18:37:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7516254.638250915,0
2026-03-06 18:37:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170809.834143651,0
2026-03-06 18:38:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4895116.168407985,0
2026-03-06 18:38:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5445511.5709605105,0
2026-03-06 18:39:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115168.44790733,0
2026-03-06 18:39:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095858.7586206896,0
2026-03-06 18:40:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957374.7154976204,0
2026-03-06 18:40:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837763.5835752795,0
2026-03-06 18:41:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033816.952893303,0
2026-03-06 18:41:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647702.314032486,0
2026-03-06 18:42:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163209.7658539945,0
2026-03-06 18:42:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434414.344827586,0
2026-03-06 18:43:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35314280.51177708,0
2026-03-06 18:43:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4604186.482758621,0
2026-03-06 18:44:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14415586.772869902,0
2026-03-06 18:44:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5451399.013759094,0
2026-03-06 18:45:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266656.7349472377,0
2026-03-06 18:45:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299684.116145941,0
2026-03-06 18:46:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315358.896551724,0
2026-03-06 18:46:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619310.3448275863,0
2026-03-06 18:47:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146966.273536106,0
2026-03-06 18:47:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400410.192751974,0
2026-03-06 18:48:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101061.415910893,0
2026-03-06 18:48:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718683.816683332,0
2026-03-06 18:49:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5144753.405289837,0
2026-03-06 18:49:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11811435.152936306,0
2026-03-06 18:50:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685411.3103448274,0
2026-03-06 18:50:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819166.896551724,0
2026-03-06 18:51:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290896.375737094,0
2026-03-06 18:51:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5630393.4347091485,0
2026-03-06 18:52:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5426490.188640204,0
2026-03-06 18:52:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4552617.633874694,0
2026-03-06 18:53:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4905878.068965517,0
2026-03-06 18:53:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315859.728974863,0
2026-03-06 18:54:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457590.399668953,0
2026-03-06 18:54:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11121305.97606814,0
2026-03-06 18:55:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6317662.264216007,0
2026-03-06 18:55:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635490.3272526637,0
2026-03-06 18:56:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487228.6630573464,0
2026-03-06 18:56:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267294.685657137,0
2026-03-06 18:57:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738247.9224854317,0
2026-03-06 18:57:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801359.448275862,0
2026-03-06 18:58:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556740.4137931033,0
2026-03-06 18:58:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47520973.30850403,0
2026-03-06 18:59:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041774.3448275863,0
2026-03-06 18:59:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15738526.896551725,0
2026-03-06 19:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734339.497653878,0
2026-03-06 19:00:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8841228.0096585,0
2026-03-06 19:01:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10222697.33439084,0
2026-03-06 19:01:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7332368.352072843,0
2026-03-06 19:02:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548960.31445023,0
2026-03-06 19:02:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8682706.393544383,0
2026-03-06 19:03:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942583.1235559843,0
2026-03-06 19:03:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10714006.068965517,0
2026-03-06 19:04:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5630499.258595123,0
2026-03-06 19:04:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4873251.310344827,0
2026-03-06 19:05:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546864.5517241377,0
2026-03-06 19:05:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9337687.840540728,0
2026-03-06 19:06:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16911819.03448276,0
2026-03-06 19:06:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469888,0
2026-03-06 19:07:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624279.191668391,0
2026-03-06 19:07:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612943.448275862,0
2026-03-06 19:08:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256856.0295182588,0
2026-03-06 19:08:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5513498.482758621,0
2026-03-06 19:09:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709715.8620689656,0
2026-03-06 19:09:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126344.494637746,0
2026-03-06 19:10:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759563.0344827585,0
2026-03-06 19:10:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041049.524072286,0
2026-03-06 19:11:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241847.108720389,0
2026-03-06 19:11:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919018.448912031,0
2026-03-06 19:12:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43263443.84289113,0
2026-03-06 19:12:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6843239.5599848265,0
2026-03-06 19:13:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8131264.112555604,0
