Time,"gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Old Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Young Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1"""
2026-03-06 18:45:03,0.003389830508474564,0,0,0,0,0.0016779661016949187,0.0014745762711864364,0,0,0
2026-03-06 18:45:33,0.004695233575157655,0.0010848009220807847,0,0,0,0.0029661016949152665,0.0017288428617434248,0.0006101694915254168,0,0
2026-03-06 18:46:03,0.00352560299676258,0.0010848009220807847,0,0,0,0.0038475228393701644,0.002305162886877508,0.0006101901759381603,0,0
2026-03-06 18:46:33,0.00871186440677965,0.00240677966101694,0,0,0,0.005881455617891851,0.0049831353073781,0.003135646366887583,0,0
2026-03-06 18:47:03,0.010170181029222285,0.004271331231567183,0,0,0,0.0070173059647100945,0.004678203976473377,0.003966236143598087,0,0
2026-03-06 18:47:33,0.007254483202820448,0.005186616495474408,0,0,0,0.006474576271186405,0.004373029594223578,0.0008305084745762625,0,0
2026-03-06 18:48:03,0.007067796610169578,0.004898471134614697,0,0,0,0.005372790291689975,0.003966168918117286,0.0013559322033898317,0,0
2026-03-06 18:48:33,0.010067967253682288,0.00771212583477409,0,0,0,0.011695113476499625,0.008966101694915253,0.004881604149363531,0,0
2026-03-06 18:49:03,0.011373266890403053,0.007067916405362831,0,0,0,0.014508474576271154,0.010424082172277,0.004830508474576274,0,0
2026-03-06 18:49:33,0.011203579721690221,0.0036611410556290224,0,0,0,0.012220546110951035,0.009627281818335868,0.0013051289874233016,0,0
2026-03-06 18:50:03,0.008661163748538038,0.004033829935085839,0,0,0,0.009457787420125824,0.00742398047391435,0,0,0
2026-03-06 18:50:33,0.005101781386125101,0.0013050626260571547,0,0,0,0.003576271186440653,0.003237233267232741,0,0,0
2026-03-06 18:51:03,0.006847689752195048,0.0011864406779661064,0,0,0,0.005203566222583792,0.004169562195969461,0.003152702679797277,0,0
2026-03-06 18:51:33,0.008424014373368587,0.003203444126171631,0,0,0,0.009254394142273588,0.0065425946642259526,0.0031525958067085877,0,0
2026-03-06 18:52:03,0.008661163748538038,0.005288314858130803,0,0,0,0.008949455913759766,0.006389938812522228,0.0035424329225919025,0,0
2026-03-06 18:52:33,0.008762860387464246,0.0032712973321129763,0,0,0,0.010373232990948876,0.006101694915254228,0.0035424329225919025,0,0
2026-03-06 18:53:03,0.008288135593220412,0.0022203389830508513,0,0,0,0.00896625366531636,0.005186440677966118,0,0,0
2026-03-06 18:53:33,0.008355932203389866,0.003966236143598058,0,0,0,0.010101866133324295,0.005796708418786738,0.0025255093392996526,0,0
2026-03-06 18:54:03,0.01116949152542371,0.004288280958676567,0,0,0,0.01245783826844522,0.007576399599993207,0.0025254237288135748,0,0
2026-03-06 18:54:33,0.015932743482829886,0.005474669062187502,0,0,0,0.017831112919081994,0.014373124968219785,0.005864506178070787,0,0
2026-03-06 18:55:03,0.011492109768293256,0.002932253089035378,0,0,0,0.013830742893947338,0.011898708430794233,0.005864605579850135,0,0
2026-03-06 18:55:33,0.0032882470592223907,0.0027797552459405653,0,0,0,0.004864406779661001,0.0032712418854557094,0,0,0
2026-03-06 18:56:03,0.0037796610169491354,0.0027797081306463072,0,0,0,0.005949152542372866,0.00361029187430084,0.001711922438048762,0,0
2026-03-06 18:56:33,0.0038136239597281554,0.0038645377809416923,0,0,0,0.004898554163771064,0.0026950522907944288,0.0017119804732524386,0,0
2026-03-06 18:57:03,0.0034916437845351205,0.0038645377809416923,0,0,0,0.0027966575704672816,0.0023390623410963363,0,0,0
2026-03-06 18:57:33,0.0035254237288135323,0.003254237288135596,0,0,0,0.002932253089035378,0.0017627118644067661,0,0,0
2026-03-06 18:58:03,0.0037629031984677407,0.0032542924456346748,0,0,0,0.0038813559322034364,0.0017627716193769143,0.0029322530890354085,0,0
2026-03-06 18:58:33,0.007728944558382278,0.0015084745762712235,0,0,0,0.0029661519686774475,0.0038305733995491298,0.0029323027899250827,0,0
2026-03-06 18:59:03,0.017271479177613153,0.004983219770161708,0,0,0,0.009203701820400678,0.007694915254237299,0,0,0
2026-03-06 18:59:33,0.014610417125714028,0.00747470296106712,0,0,0,0.01242372881355927,0.006474795755788356,0.004271186440677977,0,0
2026-03-06 19:00:03,0.010121903663891664,0.009494261058271005,0,0,0,0.01134263576405956,0.004781119663626192,0.004272417476221973,0,0
2026-03-06 19:00:33,0.025452757240724374,0.011022180017635465,0,0,0,0.01719460082751141,0.009987452097534485,0.007681481355874713,0,0
2026-03-06 19:01:03,0.02422608754619744,0.0092732296946785,0,0,0,0.019478207801454525,0.01203634637553396,0.010103749915236998,0,0
2026-03-06 19:01:33,0.02039294129612997,0.01169669949653339,0,0,0,0.018223427699610033,0.010340385136967714,0.006272143208285996,0,0
2026-03-06 19:02:03,0.02284823214346247,0.012712510805634184,0,0,0,0.01845825282212954,0.010627298767775767,0.009525908097021871,0,0
2026-03-06 19:02:33,0.01293132668971592,0.0047624697049302375,0,0,0,0.010897566266693795,0.005999593247915442,0.0056774849589018034,0,0
2026-03-06 19:03:03,0.006372989372701194,0.0027796139048490956,0,0,0,0.005271186440677965,0.002779755245940505,0,0,0
2026-03-06 19:03:33,0.006779890843757391,0.002779802362832033,0,0,0,0.004457627118644157,0.00596630394250653,0,0,0
2026-03-06 19:04:03,0.00498313530737816,0.001762741741385434,0,0,0,0.003966101694915163,0.005729007762975032,0,0,0
2026-03-06 19:04:33,0.004983219770161768,0.003356102852687431,0,0,0,0.004068003457802853,0.003000101698362649,0.001627201383121177,0,0
2026-03-06 19:05:03,0.011203769619309151,0.005474854653626462,0,0,0,0.009678294179463795,0.005424004610403863,0.0035763318022339115,0,0
2026-03-06 19:05:33,0.01972948235533398,0.011424503356159731,0,0,0,0.019661683446896564,0.009847624536009077,0.006949388114851352,0,0
2026-03-06 19:06:03,0.01388182650259323,0.007542628563680129,0,0,0,0.016373158867099342,0.007830641197308485,0.007254606166415255,0,0
2026-03-06 19:06:33,0.00510169491525427,0.001694915254237252,0,0,0,0.005271186440677965,0.002830508474576238,0,0,0
2026-03-06 19:07:03,0.004762873317739564,0.0016949727109393175,0,0,0,0.0032373430058137004,0.002508644653874834,0,0,0
2026-03-06 19:07:33,0.0033390396447396673,0.003016949152542387,0,0,0,0.0041865116357904355,0.0032374527518348813,0,0,0
2026-03-06 19:08:03,0.0046782039764734365,0.0030172048478684776,0,0,0,0.003627241601410194,0.0023560120682056904,0.0010847825350011873,0,0
2026-03-06 19:08:33,0.005559604725663947,0.0012034306247669666,0,0,0,0.003949286416488643,0.00323734300581364,0.0010847457627118653,0,0
2026-03-06 19:09:03,0.0063051916134171755,0.0027966575704672816,0,0,0,0.0039662361435981175,0.0035765136619431578,0,0,0
2026-03-06 19:09:33,0.006441005474854697,0.0034578029391325086,0,0,0,0.004101903486618039,0.003372938524381797,0.003407068395626757,0,0
2026-03-06 19:10:03,0.00874591094764315,0.0034746351633078844,0,0,0,0.007373131292586228,0.005576365701113589,0.0034068951489881097,0,0
2026-03-06 19:10:33,0.011423922439363372,0.0055424668214715195,0,0,0,0.007915522560086761,0.005034239609464999,0.003288191325276684,0,0
2026-03-06 19:11:03,0.009458268357176756,0.003932336689379289,0,0,0,0.008118919285399491,0.003796867584243003,0.003288191325276684,0,0
2026-03-06 19:11:33,0.010186613332429349,0.0009661180697978299,0,0,0,0.007169856094377711,0.00513568026576723,0,0,0
2026-03-06 19:12:03,0.01486415484483318,0.005372972423261415,0,0,0,0.01093220338983044,0.007203756123192656,0.005593409946099899,0,0
2026-03-06 19:12:33,0.019594216655084134,0.008508907232571129,0,0,0,0.01610224075392379,0.01093238868455403,0.005593599566072307,0,0
2026-03-06 19:13:03,0.018678282682757282,0.006898188166302267,0,0,0,0.01525423728813569,0.01252521143709436,0.003440736283665815,0,0
2026-03-06 19:13:33,0.014848212620980808,0.005186792324903399,0,0,0,0.012034306247669426,0.011305467981965396,0.005847556738249782,0,0
2026-03-06 19:14:03,0.011729211159700331,0.0040001355978168856,0,0,0,0.010610709019102627,0.011084933642943039,0.005102040816326503,0,0
2026-03-06 19:14:33,0.014339469134546874,0.00528840449514378,0,0,0,0.011135593220339043,0.010627298767775767,0.0026949609315411946,0,0
2026-03-06 19:15:03,0.014305569680328166,0.005881355932203412,0,0,0,0.013322259699316961,0.013779661016949192,0.002932352492499649,0,0
2026-03-06 19:15:33,0.014864910674938173,0.008610607319016266,0,0,0,0.014254478889472722,0.011882161502474753,0.007949152542372901,0,0
2026-03-06 19:16:03,0.014526408570072537,0.008050847457627082,0,0,0,0.014983304801776308,0.010847825350011874,0.006542372881355919,0,0
2026-03-06 19:16:33,0.011457432924865714,0.0031525958067085877,0,0,0,0.01205105171274087,0.009915590358995113,0.004050916117222339,0,0
2026-03-06 19:17:03,0.012966321463075655,0.008864406779661011,0,0,0,0.011423922439363372,0.009322507924131687,0.005915153980441013,0,0
2026-03-06 19:17:33,0.015610963269318767,0.011763708788880398,0,0,0,0.0170514254720499,0.014746262585172455,0.00844096410047794,0,0
2026-03-06 19:18:03,0.014712363130953626,0.006627118644067827,0,0,0,0.015203905217125977,0.01976405180012199,0.014017661915012596,0,0
2026-03-06 19:18:33,0.017695515102206922,0.007542628563680129,0,0,0,0.017949761008847712,0.01833929388633707,0.012288552154310338,0,0
2026-03-06 19:19:03,0.021560052883148554,0.005322484956352235,0,0,0,0.018051765344000624,0.011000000000000015,0.003322090204918753,0,0
2026-03-06 19:19:33,0.011983253953456731,0.003932203389830497,0,0,0,0.0099662706147562,0.005847655852740751,0.004881604149363531,0,0
2026-03-06 19:20:03,0.006423728813559284,0.00844082103086489,0,0,0,0.008288276072475759,0.010288484355401865,0.006525644937116539,0,0
2026-03-06 19:20:33,0.011135970710871615,0.004508703832398228,0,0,0,0.007695176107664676,0.009881690904776405,0.002830556450109351,0,0
2026-03-06 19:21:03,0.012491948879623068,0.003847653270505285,0,0,0,0.010101866133324236,0.0047969353854498825,0.0011864808976575524,0,0
2026-03-06 19:21:33,0.008101969558290137,0.005915354497533861,0,0,0,0.00859220092531391,0.005695011779860651,0.0011864607874709188,0,0
2026-03-06 19:22:03,0.011627315717215547,0.008695062628180168,0,0,0,0.010390358831805118,0.009762877336904025,0.004491601552568637,0,0
2026-03-06 19:22:33,0.010644248207596742,0.006627230970016472,0,0,0,0.010949338124375005,0.012322660474261468,0.010017458514839756,0,0
2026-03-06 19:23:03,0.007898171217437012,0.005406688022236895,0,0,0,0.007796610169491419,0.019779996271123267,0.00671175064829411,0,0
2026-03-06 19:23:33,0.01505212306127635,0.01084856087059702,0,0,0,0.014560555979320312,0.021119717951760174,0.010085600474616475,0,0
2026-03-06 19:24:03,0.02276309767962175,0.008559467109612012,0,0,0,0.03006881589206415,0.011576663615715783,0.01984813044509982,0,0
2026-03-06 19:24:33,0.02391484890086611,0.00899984746021252,0,0,0,0.028202433815802876,0.011796210297956088,0.012627118644067813,0,0
2026-03-06 19:25:03,0.015932473431753164,0.00788148951677147,0,0,0,0.015118900320344466,0.012338983050847484,0.005118904351068691,0,0
2026-03-06 19:25:33,0.012034306247669426,0.004779661016949153,0,0,0,0.01155971388860631,0.00981422469319955,0.003864603284912818,0,0
2026-03-06 19:26:03,0.009322191901557607,0.004712104005288442,0,0,0,0.009491525423728851,0.009576433498872824,0.005678062340039676,0,0
2026-03-06 19:26:33,0.007373381246186221,0.001932301642456409,0,0,0,0.007695436978778233,0.009085515721671232,0.013356837751711986,0,0
2026-03-06 19:27:03,0.004864654134955998,0.002067831658163696,0,0,0,0.004915337548094021,0.006118747775385975,0.00928845045594769,0,0
2026-03-06 19:27:33,0.006338875612277677,0.00206779661016949,0,0,0,0.003813494686530761,0.004016744911275729,0,0,0
2026-03-06 19:28:03,0.00747470296106718,0.002034001728901486,0,0,0,0.0027628055188310906,0.005508754682441528,0.0013729278958608683,0,0
2026-03-06 19:28:33,0.006915254237288157,0.00649174548289771,0,0,0,0.0044577026729266285,0.005474854653626462,0.004000067797759296,0,0
2026-03-06 19:29:03,0.007813824197430395,0.005542560764771656,0,0,0,0.006186650394928554,0.004898305084745788,0.004000067797759296,0,0
2026-03-06 19:29:33,0.007525296181420699,0.0026610620518991855,0,0,0,0.005779954912961694,0.005068054307846153,0,0,0
2026-03-06 19:30:03,0.006288029016457386,0.0015763246211735985,0,0,0,0.005932303937354895,0.0049662700430522936,0.0016101967829963027,0,0
2026-03-06 19:30:33,0.006356147666022577,0.002118715888674192,0,0,0,0.006559544391335307,0.004220553587470589,0.0016102240753923668,0,0
2026-03-06 19:31:03,0.006186650394928554,0.002118787714421317,0,0,0,0.0065935556045223125,0.0041188535010255115,0,0,0
2026-03-06 19:31:33,0.005695011779860651,0.0016780229838299636,0,0,0,0.005593409946099838,0.0033898879642028316,0,0,0
2026-03-06 19:32:03,0.005457812129224765,0.0029830508474576597,0,0,0,0.0026949152542372697,0.002898305084745752,0.0009666988899629959,0,0
2026-03-06 19:32:33,0.005271186440677965,0.002508602132311807,0,0,0,0.003796738872504216,0.004271331231567213,0.002186514797111789,0,0
2026-03-06 19:33:03,0.01049152542372881,0.002830508474576238,0,0,0,0.006051052578053481,0.006406996847350759,0.0012034102272920136,0,0
2026-03-06 19:33:33,0.00825437719283381,0.0016270910662531158,0,0,0,0.003644067796610107,0.0040508474576270714,0,0,0
2026-03-06 19:34:03,0.0011186819892200159,0.0012712079865760317,0,0,0,0.000847500720375564,0.0010000338994541763,0,0,0
2026-03-06 19:34:33,0,0.0012712079865760317,0,0,0,0,0,0,0,0
2026-03-06 19:35:03,0.0043050847457626745,0.0013220338983050747,0,0,0,0.005203478025051309,0.005898405057712826,0.0025762711864406353,0,0
2026-03-06 19:35:33,0.009831008356357073,0.003576271186440713,0,0,0,0.008491813281806242,0.009271500728838335,0.004254309395074454,0,0
2026-03-06 19:36:03,0.01111902098376214,0.005373154567181385,0,0,0,0.011101883082764134,0.008254517102274685,0.012491948879623068,0,0
2026-03-06 19:36:33,0.01835748792270529,0.004305449614374062,0,0,0,0.013441589260288822,0.00996677740863777,0.010813925895793105,0,0
2026-03-06 19:37:03,0.013831446199742279,0.0028984033357063446,0,0,0,0.008407207146126111,0.008136006915605825,0,0,0
2026-03-06 19:37:33,0.005593125540245052,0.0034067796610169577,0,0,0,0.009711699801698283,0.007338983050847455,0.0009661180697977696,0,0
2026-03-06 19:38:03,0.011424309710663244,0.004932203389830455,0,0,0,0.010898674531340056,0.011322225800437404,0.0009661180697977696,0,0
2026-03-06 19:38:33,0.01237288135593227,0.004694994830420872,0,0,0,0.007983321468524297,0.013424411410749725,0.003203444126171631,0,0
2026-03-06 19:39:03,0.013017390420014369,0.00515271704125567,0,0,0,0.0074410563248978765,0.009881690904776405,0.00620381042782561,0,0
2026-03-06 19:39:33,0.021119359978304386,0.007440930201023764,0,0,0,0.010983423166887068,0.013118866421464787,0.008830957506313894,0,0
2026-03-06 19:40:03,0.013610630868842965,0.0037458896911759733,0,0,0,0.006966337841960767,0.009508796908369773,0.007355932203389848,0,0
2026-03-06 19:40:33,0.014593467685892812,0.003661079001339024,0,0,0,0.012881574263970543,0.016864978473846527,0,0,0
2026-03-06 19:41:03,0.018017254529737833,0.010186613332429349,0,0,0,0.015390352215329353,0.019170466294896354,0.002237288135593245,0,0
2026-03-06 19:41:33,0.012304667638385126,0.010169319164081928,0,0,0,0.006050950016101957,0.007271309683215005,0.005084831946304187,0,0
2026-03-06 19:42:03,0.010457449873730788,0.007610298479635276,0,0,0,0.004813722499067747,0.005983152256817939,0.004813640909167934,0,0
2026-03-06 19:42:33,0.012118644067796667,0.005864506178070817,0,0,0,0.008898455906032282,0.006966455921487556,0.0019661350192376084,0,0
2026-03-06 19:43:03,0.013797545596311736,0.0042372163183674256,0,0,0,0.013017390420014248,0.014814312592165622,0.0062884553451870205,0,0
2026-03-06 19:43:33,0.013016949152542385,0.007661536375347451,0,0,0,0.010949338124375005,0.01054308766696047,0.011000372893996422,0,0
2026-03-06 19:44:03,0.012254860416631336,0.010627298767775767,0,0,0,0.0061017983355650006,0.003339096240550573,0.006169282397206887,0,0
2026-03-06 19:44:33,0.006559544391335307,0.009407098545713408,0,0,0,0.004440903774768216,0.0042035323231295555,0.001457725947521841,0,0
2026-03-06 19:45:03,0.011254428041153265,0.009254237288135583,0,0,0,0.008813858096884692,0.01030508474576278,0.0011356124680079354,0,0
2026-03-06 19:45:33,0.011135970710871735,0.005152804379883758,0,0,0,0.010746126987355508,0.011187009508958025,0.004966438402603554,0,0
2026-03-06 19:46:03,0.005288314858130743,0.0030679006068001858,0,0,0,0.00822047831319174,0.008186579433549671,0.005949354215397116,0,0
2026-03-06 19:46:33,0.005763004898553981,0.0066103935726634895,0,0,0,0.0048476219532865746,0.005847754970591705,0.0021187518009390307,0,0
2026-03-06 19:47:03,0.0050340689514898306,0.0035424929658633033,0,0,0,0.0042883536451006,0.003847653270505225,0,0,0
2026-03-06 19:47:33,0.006796725368226758,0.0021695282970897833,0,0,0,0.005949152542372866,0.006390047120241405,0.0022373260563738617,0,0
2026-03-06 19:48:03,0.0067120919353198544,0.004762873317739564,0,0,0,0.005796904927369167,0.005729201979795257,0.002237439826428935,0,0
2026-03-06 19:48:33,0.007305208562856953,0.004813640909167934,0,0,0,0.006999762719907865,0.006406779661016951,0.008050711004898186,0,0
2026-03-06 19:49:03,0.009796776216546094,0.0037287503601633677,0,0,0,0.007271309683215005,0.006949270326615769,0.008050711004898186,0,0
2026-03-06 19:49:33,0.010356634348091228,0.0015085512822685667,0,0,0,0.008102106886790758,0.007627894362138571,0,0,0
2026-03-06 19:50:03,0.011949355073814782,0.002067831658163696,0,0,0,0.009593545543916785,0.01889894572697383,0.004508474576271217,0,0
2026-03-06 19:50:33,0.009813725656367189,0.006847457627118703,0,0,0,0.0073898305084746955,0.014796860963745108,0.005610359673209313,0,0
2026-03-06 19:51:03,0.006017255114666674,0.006102005186704399,0,0,0,0.005000254250216021,0.010661559062325165,0.0020678667073460097,0,0
2026-03-06 19:51:33,0.011220529161511075,0.00552533007915121,0,0,0,0.010576629716261486,0.019220664757029788,0.004830590348988969,0,0
2026-03-06 19:52:03,0.01617246109295376,0.008992074781548565,0,0,0,0.016087516087516136,0.024706619477418642,0.003927513263970259,0,0
2026-03-06 19:52:33,0.009398337087023636,0.006604125038100731,0,0,0,0.010583712935837299,0.019237608169209594,0.007114188758548167,0,0
2026-03-06 19:53:03,0.007288382657039095,0.0036610169491524402,0,0,0,0.007983321468524297,0.00689853893352311,0.007000355950302501,0,0
2026-03-06 19:53:33,0.013780128139936986,0.008797057477498827,0,0,0,0.010373232990948876,0.01352542372881359,0.002237401901791641,0,0
2026-03-06 19:54:03,0.017711564210776118,0.011169491525423831,0,0,0,0.0120171528330988,0.01837319276597914,0.0032542924456346748,0,0
2026-03-06 19:54:33,0.01276292818522348,0.007915254237288115,0,0,0,0.01477966101694915,0.011966507339231889,0.0010169663892608133,0,0
2026-03-06 19:55:03,0.01547483855658565,0.006220338983050802,0,0,0,0.024135593220339095,0.01528839471855445,0.006610169491525433,0,0
2026-03-06 19:55:33,0.017017237580297814,0.00689853893352323,0,0,0,0.024407193342260002,0.01566154784907962,0.006610169491525433,0,0
2026-03-06 19:56:03,0.010949523712668238,0.006406996847350759,0,0,0,0.019610501872913043,0.009966439540323417,0.0015932473431753283,0,0
2026-03-06 19:56:33,0.007661536375347451,0.002034036205844421,0,0,0,0.012187266933351554,0.008288557045273441,0.0015933013543061713,0,0
2026-03-06 19:57:03,0.005695011779860651,0.003254347605003562,0,0,0,0.007017068085899787,0.007610298479635216,0.0015085768526679544,0,0
2026-03-06 19:57:33,0.006423728813559405,0.004813477737665445,0,0,0,0.009474415687869655,0.005610264580755658,0.0032372881355932025,0,0
2026-03-06 19:58:03,0.008390257131718398,0.0015593748940641843,0,0,0,0.006271292733774986,0.005254237288135632,0.003389830508474564,0,0
2026-03-06 19:58:33,0.007305084745762668,0.002796610169491511,0,0,0,0.00496601752512656,0.005695108308756204,0.0016610732567205492,0,0
2026-03-06 19:59:03,0.006271292733775227,0.004067865557043374,0,0,0,0.008559612190243659,0.007169977625601767,0.002796657570467342,0,0
2026-03-06 19:59:33,0.011796810115425651,0.002864503881487576,0,0,0,0.007830508474576328,0.007067916405362831,0.006271292733775166,0,0
2026-03-06 20:00:03,0.02015288394718567,0.00361016949152544,0,0,0,0.011305276360616309,0.00930492703513499,0.003474576271186412,0,0
2026-03-06 20:00:33,0.017424319468456413,0.006338983050847377,0,0,0,0.016373158867099582,0.009101849183884457,0.014932456482313264,0,0
2026-03-06 20:01:03,0.007322282111258045,0.0024237698944050015,0,0,0,0.011372881355932313,0.006102005186704399,0.015729346757517217,0,0
2026-03-06 20:01:33,0.01535593220338969,0.004508550992389793,0,0,0,0.013271411379853918,0.009796610169491455,0.008847307672751343,0,0
2026-03-06 20:02:03,0.018999999999999916,0.007050966965541856,0,0,0,0.01584772623264805,0.013796610169491526,0.00905130769361152,0,0
2026-03-06 20:02:33,0.008813858096884572,0.012576910690374041,0,0,0,0.011017322621105654,0.009932540086104709,0.0030338983050847202,0,0
2026-03-06 20:03:03,0.007881489516771529,0.011627315717215547,0,0,0,0.006949034762122618,0.009017101984779344,0.0035085340429498934,0,0
2026-03-06 20:03:33,0.01647485550602543,0.010220512212071417,0,0,0,0.010051188175870427,0.010288309971355436,0.004033966677401365,0,0
2026-03-06 20:04:03,0.017966710735957188,0.00876271186440671,0,0,0,0.010983237004016953,0.00933898305084749,0.005322124103798371,0,0
2026-03-06 20:04:33,0.01562658892918903,0.004339056594179567,0,0,0,0.011542177251232986,0.009711864406779668,0.006542261995559324,0,0
2026-03-06 20:05:03,0.010610349327954552,0.003915320598654242,0,0,0,0.009373675735231754,0.00855961219024378,0.007051086477507657,0,0
2026-03-06 20:05:33,0.005864704984999058,0.0021356656157835462,0,0,0,0.005050933066662178,0.004084814996864348,0.003271241885455649,0,0
2026-03-06 20:06:03,0.011390216617512649,0.0025424590664090063,0,0,0,0.008118644067796596,0.008339124391938802,0,0,0
2026-03-06 20:06:33,0.013034119222359794,0.003983050847457617,0,0,0,0.008440677966101774,0.01145782131900544,0.004644146510957829,0,0
