Time,"container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-06 18:31:33,27.18708568751665,27.18708568751665,27.18708568751665,27.18708568751665,27.18708568751665
2026-03-06 18:32:03,27.73082740126698,27.73082740126698,27.73082740126698,27.73082740126698,27.73082740126698
2026-03-06 18:32:33,26.632686636176807,26.632686636176807,26.632686636176807,26.632686636176807,26.632686636176807
2026-03-06 18:33:03,26.632686636176807,26.632686636176807,26.632686636176807,26.632686636176807,26.632686636176807
2026-03-06 18:33:33,26.611384748097727,26.611384748097727,26.611384748097727,26.611384748097727,26.611384748097727
2026-03-06 18:34:03,26.079157053135777,26.079157053135777,26.079157053135777,26.079157053135777,26.079157053135777
2026-03-06 18:34:33,26.06872539031452,26.06872539031452,26.06872539031452,26.06872539031452,26.06872539031452
2026-03-06 18:35:03,26.579463858161564,26.058297900158397,26.058297900158397,26.058297900158397,26.058297900158397
2026-03-06 18:35:33,26.5688320726183,26.5688320726183,26.5688320726183,26.5688320726183,26.5688320726183
2026-03-06 18:36:03,26.55820453978925,26.55820453978925,26.55820453978925,26.55820453978925,26.55820453978925
2026-03-06 18:36:33,26.027040448993468,26.027040448993468,26.027040448993468,26.027040448993468,26.027040448993468
2026-03-06 18:37:03,26.016629632813867,26.016629632813867,26.016629632813867,26.016629632813867,26.016629632813867
2026-03-06 18:37:33,26.006222980960743,26.006222980960743,26.006222980960743,26.006222980960743,26.006222980960743
2026-03-06 18:38:03,25.475904081932992,25.475904081932992,25.475904081932992,25.475904081932992,25.475904081932992
2026-03-06 18:38:33,25.475904081932992,25.475904081932992,25.475904081932992,25.475904081932992,25.475904081932992
