Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-05 21:02:48,0.299057,0.188927,0.210073,0.105888,0.135961,0.1369
2026-03-05 21:03:18,0.450105,0.136169,0.141413,0.253259,0.146033,0.069487
2026-03-05 21:03:48,0.067434,0.044658,0.043352,0.041501,0.040169,0.038228
2026-03-05 21:04:18,0.049096,0.038691,0.046428,0.030922,0.02852,0.027016
2026-03-05 21:04:48,0.067844,0.078487,0.031854,0.045876,0.032623,0.02481
2026-03-05 21:05:18,0.102572,0.084835,0.051754,0.054562,0.037429,0.040737
2026-03-05 21:05:48,0.050537,0.009424,0.014756,0.008494,0.009913,0.006241
2026-03-05 21:06:18,0.080827,0.149509,0.047025,0.056986,0.085591,0.016756
2026-03-05 21:06:48,0.130275,0.057684,0.06549,0.059509,0.035433,0.033857
2026-03-05 21:07:18,0.204399,0.059653,0.083889,0.050762,0.0853,0.103739
2026-03-05 21:07:48,0.130637,0.070515,0.038061,0.080265,0.011418,0.009464
2026-03-05 21:08:18,0.141114,0.132022,0.14131,0.12766,0.058154,0.127031
2026-03-05 21:08:48,0.109141,0.152054,0.096854,0.114092,0.047754,0.038831
2026-03-05 21:09:18,0.105157,0.095703,0.128686,0.106125,0.043688,0.030145
2026-03-05 21:09:48,0.136332,0.198739,0.166266,0.106125,0.077306,0.066293
2026-03-05 21:10:18,0.136332,0.198739,0.166266,0.000458,0.077306,0.066293
2026-03-05 21:10:48,0.159401,0.175563,0.116541,0.094695,0.063818,0.182252
2026-03-05 21:11:18,0.165231,0.135393,0.110517,0.072188,0.031861,0.04252
2026-03-05 21:11:48,0.116946,0.198591,0.148895,0.058388,0.087506,0.062296
2026-03-05 21:12:18,0.082697,0.042905,0.037643,0.036062,0.031254,0.030909
2026-03-05 21:12:48,0.07289,0.051755,0.061328,0.038796,0.064681,0.040164
