Time,Series_B
2026-03-05 21:02:48,23.666666666666668
2026-03-05 21:03:18,21
2026-03-05 21:03:48,17
2026-03-05 21:04:18,17
2026-03-05 21:04:48,5
2026-03-05 21:05:18,17
2026-03-05 21:05:48,1
2026-03-05 21:06:18,5
2026-03-05 21:06:48,1
2026-03-05 21:07:18,17
2026-03-05 21:07:48,1
2026-03-05 21:08:18,17
2026-03-05 21:08:48,13
2026-03-05 21:09:18,13
2026-03-05 21:09:48,13
2026-03-05 21:10:18,13
2026-03-05 21:10:48,13
2026-03-05 21:11:18,1
2026-03-05 21:11:48,13
2026-03-05 21:12:18,13
2026-03-05 21:12:48,13
2026-03-05 21:13:18,21
2026-03-05 21:13:48,24.333333333333332
2026-03-05 21:14:18,25
2026-03-05 21:14:48,25
2026-03-05 21:15:18,25
2026-03-05 21:15:48,5
2026-03-05 21:16:18,25
2026-03-05 21:16:48,25
2026-03-05 21:17:18,25
2026-03-05 21:17:48,25
2026-03-05 21:18:18,25
2026-03-05 21:18:48,25
2026-03-05 21:19:18,13
2026-03-05 21:19:48,13
2026-03-05 21:20:18,13
2026-03-05 21:20:48,13
2026-03-05 21:21:18,13
2026-03-05 21:21:48,13
2026-03-05 21:22:18,13
2026-03-05 21:22:48,13
2026-03-05 21:23:18,13
2026-03-05 21:23:48,13
2026-03-05 21:24:18,13
2026-03-05 21:24:48,17
2026-03-05 21:25:18,25
2026-03-05 21:25:48,17
2026-03-05 21:26:18,21
2026-03-05 21:26:48,21
2026-03-05 21:27:18,21
2026-03-05 21:27:48,25
2026-03-05 21:28:18,9
2026-03-05 21:28:48,9
2026-03-05 21:29:18,15.666666666666666
2026-03-05 21:29:48,2
2026-03-05 21:30:18,13
2026-03-05 21:30:48,13
2026-03-05 21:31:18,13
2026-03-05 21:31:48,13
2026-03-05 21:32:18,13
2026-03-05 21:32:48,13
2026-03-05 21:33:18,13
2026-03-05 21:33:48,7.166666666666667
2026-03-05 21:34:18,13
2026-03-05 21:34:48,13
2026-03-05 21:35:18,13
2026-03-05 21:35:48,17
2026-03-05 21:36:18,17
2026-03-05 21:36:48,17
2026-03-05 21:37:18,17
2026-03-05 21:37:48,23
2026-03-05 21:38:18,25
2026-03-05 21:38:48,25
2026-03-05 21:39:18,25
2026-03-05 21:39:48,25
2026-03-05 21:40:18,13
2026-03-05 21:40:48,13
2026-03-05 21:41:18,13
2026-03-05 21:41:48,13
2026-03-05 21:42:18,13
2026-03-05 21:42:48,11.333333333333334
2026-03-05 21:43:18,12.666666666666666
2026-03-05 21:43:48,12
2026-03-05 21:44:18,6
2026-03-05 21:44:48,9
2026-03-05 21:45:18,1
2026-03-05 21:45:48,1
2026-03-05 21:46:18,1
2026-03-05 21:46:48,13
2026-03-05 21:47:18,25
2026-03-05 21:47:48,25
2026-03-05 21:48:18,9
2026-03-05 21:48:48,25
2026-03-05 21:49:18,25
2026-03-05 21:49:48,1
2026-03-05 21:50:18,25
2026-03-05 21:50:48,25
2026-03-05 21:51:18,25
2026-03-05 21:51:48,1
2026-03-05 21:52:18,1
2026-03-05 21:52:48,13
2026-03-05 21:53:18,13
2026-03-05 21:53:48,13
2026-03-05 21:54:18,13
2026-03-05 21:54:48,13
2026-03-05 21:55:18,13
2026-03-05 21:55:48,13
2026-03-05 21:56:18,4.666666666666667
2026-03-05 21:56:48,10.5
2026-03-05 21:57:18,10.5
2026-03-05 21:57:48,17
2026-03-05 21:58:18,16
2026-03-05 21:58:48,23
2026-03-05 21:59:18,25
2026-03-05 21:59:48,11
2026-03-05 22:00:18,9
2026-03-05 22:00:48,9
2026-03-05 22:01:18,9
2026-03-05 22:01:48,1
2026-03-05 22:02:18,2
2026-03-05 22:02:48,13
