Time,"exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-05 21:02:48,,0,0.132727959,0.152097958,0.288483125,0
2026-03-05 21:03:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:03:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:04:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:04:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:05:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:05:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:06:18,0.304266291,0,0.105880375,0.1738505,,0
2026-03-05 21:06:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:07:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:07:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:08:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:08:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:09:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:09:48,0.304266291,0,0.105880375,,0.632917542,0
2026-03-05 21:10:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:10:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:11:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:11:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:12:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:12:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:13:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:13:48,0.304266291,,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:14:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:14:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:15:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:15:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:16:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:16:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:17:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:17:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:18:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:18:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:19:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:19:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:20:18,,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:20:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:21:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:21:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:22:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:22:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:23:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:23:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:24:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:24:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:25:18,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:25:48,0.304266291,0,0.105880375,0.1738505,0.632917542,0
2026-03-05 21:26:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:26:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:27:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:27:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:28:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:28:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:29:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:29:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:30:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:30:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:31:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:31:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:32:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:32:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:33:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:33:48,0.293128584,0,0.121700709,0.153694791,,0
2026-03-05 21:34:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:34:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:35:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:35:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:36:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:36:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:37:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:37:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:38:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:38:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:39:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:39:48,0.293128584,0,0.121700709,0.153694791,0.315041167,0
2026-03-05 21:40:18,0.293128584,0,0.121700709,0.153694791,0.315041167,0
