Time,Series_C
2026-02-11 03:00:00,44.41171831247847
2026-02-11 03:00:30,46.205339028906096
2026-02-11 03:01:00,55.516431686131554
2026-02-11 03:01:30,45.82656128269677
2026-02-11 03:02:00,38.37837459711631
2026-02-11 03:02:30,33.067979841033335
2026-02-11 03:03:00,35.791997706562505
2026-02-11 03:03:30,34.93025567487897
2026-02-11 03:04:00,44.722405557040176
2026-02-11 03:04:30,42.068443556152566
2026-02-11 03:05:00,55.51802024917816
2026-02-11 03:05:30,40.96267443987552
2026-02-11 03:06:00,42.342771822724906
2026-02-11 03:06:30,43.482698026364105
2026-02-11 03:07:00,43.68841980487877
2026-02-11 03:07:30,50.032531639462476
2026-02-11 03:08:00,62.13941270033939
2026-02-11 03:08:30,41.16908354298898
2026-02-11 03:09:00,41.274044085171354
2026-02-11 03:09:30,34.033196286432265
2026-02-11 03:10:00,46.51676700410851
2026-02-11 03:10:30,129.7244162520093
2026-02-11 03:11:00,50.20512512391326
2026-02-11 03:11:30,53.27493108208991
2026-02-11 03:12:00,54.75645437081531
2026-02-11 03:12:30,41.24099289641917
2026-02-11 03:13:00,55.239828939844074
2026-02-11 03:13:30,44.2129211839274
2026-02-11 03:14:00,57.04353060584061
2026-02-11 03:14:30,39.41157686497247
2026-02-11 03:15:00,40.75697631386721
2026-02-11 03:15:30,50.24038534634017
2026-02-11 03:16:00,57.51474090667985
2026-02-11 03:16:30,50.792336540206406
2026-02-11 03:17:00,49.550404373278774
2026-02-11 03:17:30,35.931019037391785
2026-02-11 03:18:00,52.23989904345241
2026-02-11 03:18:30,42.44754819525127
2026-02-11 03:19:00,55.24034607671274
2026-02-11 03:19:30,55.92869934747826
2026-02-11 03:20:00,53.136406776406034
2026-02-11 03:20:30,30.93019030553038
2026-02-11 03:21:00,52.377547095017476
2026-02-11 03:21:30,45.86073133746532
2026-02-11 03:22:00,58.34326404193712
2026-02-11 03:22:30,39.379004811467766
2026-02-11 03:23:00,50.205542275400425
2026-02-11 03:23:30,36.17150658611055
2026-02-11 03:24:00,51.03244131980384
2026-02-11 03:24:30,43.93010230735443
2026-02-11 03:25:00,49.310506559596575
2026-02-11 03:25:30,48.723153436452506
2026-02-11 03:26:00,49.17236149673475
2026-02-11 03:26:30,42.478945695601915
2026-02-11 03:27:00,48.58535199561966
2026-02-11 03:27:30,40.17102147446098
2026-02-11 03:28:00,56.61831523084052
2026-02-11 03:28:30,40.9301344097259
2026-02-11 03:29:00,57.72370158141263
2026-02-11 03:29:30,39.13672776842089
2026-02-11 03:30:00,44.30901434436013
2026-02-11 03:30:30,34.999756295260745
2026-02-11 03:31:00,44.868271166867274
2026-02-11 03:31:30,29.831721183961395
2026-02-11 03:32:00,39.001405546853725
2026-02-11 03:32:30,41.20614512337105
2026-02-11 03:33:00,47.378504208784456
2026-02-11 03:33:30,40.48295363336113
2026-02-11 03:34:00,50.65454937119021
2026-02-11 03:34:30,35.999958434578545
2026-02-11 03:35:00,53.55090021938661
2026-02-11 03:35:30,40.92957558722971
2026-02-11 03:36:00,41.65363862634827
2026-02-11 03:36:30,42.72422593864956
2026-02-11 03:37:00,46.37871942829701
2026-02-11 03:37:30,33.86918344251999
2026-02-11 03:38:00,108.183443887177
2026-02-11 03:38:30,45.61907735837796
2026-02-11 03:39:00,57.378070226688926
2026-02-11 03:39:30,49.58514755900451
2026-02-11 03:40:00,62.997931147376875
2026-02-11 03:40:30,43.17171704726593
2026-02-11 03:41:00,54.10315821035402
2026-02-11 03:41:30,44.273910925467376
2026-02-11 03:42:00,49.8968454712584
2026-02-11 03:42:30,53.172130859155466
2026-02-11 03:43:00,39.00034965401902
2026-02-11 03:43:30,36.206069010290435
2026-02-11 03:44:00,41.96521053352165
2026-02-11 03:44:30,35.068063073710206
2026-02-11 03:45:00,41.24141624242918
2026-02-11 03:45:30,48.72317959055314
2026-02-11 03:46:00,51.89360187890091
2026-02-11 03:46:30,53.895526855872646
2026-02-11 03:47:00,59.723737262749324
2026-02-11 03:47:30,46.41233539843129
2026-02-11 03:48:00,57.89635558796342
2026-02-11 03:48:30,40.241008367471906
2026-02-11 03:49:00,70.37964454224985
2026-02-11 03:49:30,45.82707381945398
2026-02-11 03:50:00,48.55110826971396
2026-02-11 03:50:30,35.51671702958779
2026-02-11 03:51:00,61.896090412307224
2026-02-11 03:51:30,40.551048815788164
2026-02-11 03:52:00,56.068240235533494
2026-02-11 03:52:30,44.689381761876085
2026-02-11 03:53:00,105.37736161740885
2026-02-11 03:53:30,55.27509518040053
2026-02-11 03:54:00,49.65522952217582
2026-02-11 03:54:30,47.79594548764556
2026-02-11 03:55:00,51.37444281187752
2026-02-11 03:55:30,55.82643882860644
2026-02-11 03:56:00,42.965101107699574
2026-02-11 03:56:30,41.58615103436185
2026-02-11 03:57:00,49.103319926118644
2026-02-11 03:57:30,42.13738885087858
2026-02-11 03:58:00,364.08114238726
2026-02-11 03:58:30,56.93386105095436
2026-02-11 03:59:00,52.64975922110854
2026-02-11 03:59:30,45.137141529707144
2026-02-11 04:00:00,58.06932469638686
2026-02-11 04:00:30,60.82496455462686
2026-02-11 04:01:00,61.8267218632525
2026-02-11 04:01:30,36.48261957664873
