Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-12 20:09:14,,,0.021318,
2026-03-12 20:09:44,,,0.002607,
2026-03-12 20:10:14,,,0.002607,
2026-03-12 20:10:44,,,0.002607,
2026-03-12 20:11:14,,,0.002607,
2026-03-12 20:11:44,,,0.002607,
2026-03-12 20:12:14,,,0.002607,
2026-03-12 20:12:44,,,0.002607,
2026-03-12 20:13:14,,,0.002607,
2026-03-12 20:13:44,,,0.002607,
2026-03-12 20:14:14,,,0.002607,
2026-03-12 20:31:44,,,0.002325,
2026-03-12 20:32:14,,,0.002325,
2026-03-12 20:32:44,,,0.002325,
2026-03-12 20:33:14,,,0.002325,
2026-03-12 20:33:44,,,0.002325,
2026-03-12 20:34:14,,,0.002325,
2026-03-12 20:34:44,,,0.002325,
2026-03-12 20:35:14,,,0.002325,
2026-03-12 20:35:44,,,0.002325,
2026-03-12 20:36:14,,,0.002325,
2026-03-12 20:58:14,,,0.000626,
2026-03-12 20:58:44,,,0.000626,
2026-03-12 20:59:14,,,0.000626,
2026-03-12 20:59:44,,,0.000626,
2026-03-12 21:00:14,,,0.000626,
2026-03-12 21:00:44,0.584691,0.679291,0.000626,0.93046
2026-03-12 21:01:14,0.584691,0.679291,0.000626,0.93046
2026-03-12 21:01:44,0.584691,0.679291,0.000626,0.93046
2026-03-12 21:02:14,0.584691,0.679291,0.000626,0.93046
2026-03-12 21:02:44,0.584691,6.796243,0.000626,0.93046
2026-03-12 21:03:14,6.902644,6.796243,,8.224713
2026-03-12 21:03:44,6.902644,6.796243,,8.224713
2026-03-12 21:04:14,6.902644,6.796243,,8.224713
2026-03-12 21:04:44,6.902644,6.796243,,8.224713
2026-03-12 21:05:14,6.902644,6.796243,,8.224713
2026-03-12 21:05:44,6.902644,6.796243,,8.224713
2026-03-12 21:06:14,6.902644,6.796243,,8.224713
2026-03-12 21:06:44,6.902644,6.796243,,8.224713
2026-03-12 21:07:14,6.902644,6.796243,,8.224713
2026-03-12 21:07:44,6.902644,,,8.224713
2026-03-12 21:18:44,,,0.001364,
2026-03-12 21:19:14,,,0.001364,
2026-03-12 21:19:44,,,0.001364,
2026-03-12 21:20:14,,,0.001364,
2026-03-12 21:20:44,,,0.001364,
