Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-02-23 18:39:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221475.252568115,0
2026-02-23 18:40:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147032.27586206896,0
2026-02-23 18:40:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149857.10344827586,0
2026-02-23 18:41:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171749.5172413793,0
2026-02-23 18:41:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371593.2554049861,0
2026-02-23 18:42:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209037.24137931035,0
2026-02-23 18:42:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339838.4771888685,0
2026-02-23 18:43:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152823.1724137931,0
2026-02-23 18:43:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114837.1611835299,0
2026-02-23 18:44:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147309.678976587,0
2026-02-23 18:44:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219214.17979930338,0
2026-02-23 18:45:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215132.87581473944,0
2026-02-23 18:45:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189404.6896551724,0
2026-02-23 18:46:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251700.817269561,0
2026-02-23 18:46:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442948.23959446873,0
2026-02-23 18:47:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455644.6896551724,0
2026-02-23 18:47:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381210.4827586207,0
2026-02-23 18:48:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229658.4827586207,0
2026-02-23 18:48:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327126.31470050686,0
2026-02-23 18:49:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319488,0
2026-02-23 18:49:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434443.5019482087,0
2026-02-23 18:50:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230364.6896551724,0
2026-02-23 18:50:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259195.80660735222,0
2026-02-23 18:51:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188261.77504999656,0
2026-02-23 18:51:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291673.5059829649,0
2026-02-23 18:52:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108625.85784736351,0
2026-02-23 18:52:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177822.89655172414,0
2026-02-23 18:53:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102862.7410397047,0
2026-02-23 18:53:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131253.97537166707,0
2026-02-23 18:54:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142517.46611952136,0
2026-02-23 18:54:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137856.33987378873,0
2026-02-23 18:55:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264836.7185075347,0
2026-02-23 18:55:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246765.70797986072,0
2026-02-23 18:56:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106919.72413793103,0
2026-02-23 18:56:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93366.99082695358,0
