Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-23 18:39:53,3.06
2026-02-23 18:40:23,3.62
2026-02-23 18:40:53,3.64
2026-02-23 18:41:23,3.98
2026-02-23 18:41:53,4.61
2026-02-23 18:42:23,4.75
2026-02-23 18:42:53,4.38
2026-02-23 18:43:23,4.64
2026-02-23 18:43:53,4.55
2026-02-23 18:44:23,4.87
2026-02-23 18:44:53,5.05
2026-02-23 18:45:23,5.05
2026-02-23 18:45:53,5.21
2026-02-23 18:46:23,4.91
2026-02-23 18:46:53,5.83
2026-02-23 18:47:23,5.66
2026-02-23 18:47:53,5.14
2026-02-23 18:48:23,5.63
2026-02-23 18:48:53,5.31
2026-02-23 18:49:23,4.97
2026-02-23 18:49:53,4.34
2026-02-23 18:50:23,4.82
2026-02-23 18:50:53,4.57
2026-02-23 18:51:23,4.58
2026-02-23 18:51:53,5.1
2026-02-23 18:52:23,5.67
2026-02-23 18:52:53,4.83
2026-02-23 18:53:23,4.29
2026-02-23 18:53:53,4.35
2026-02-23 18:54:23,4.37
2026-02-23 18:54:53,4.34
2026-02-23 18:55:23,4.62
2026-02-23 18:55:53,4.37
2026-02-23 18:56:23,4.24
2026-02-23 18:56:53,4.28
2026-02-23 18:57:23,4.31
2026-02-23 18:57:53,4.31
2026-02-23 18:58:23,4.37
2026-02-23 18:58:53,4.12
2026-02-23 18:59:23,4.21
2026-02-23 18:59:53,4.5
2026-02-23 19:00:23,4.46
2026-02-23 19:00:53,4.96
2026-02-23 19:01:23,4.9
2026-02-23 19:01:53,4.93
2026-02-23 19:02:23,5.13
2026-02-23 19:02:53,4.73
2026-02-23 19:03:23,4.56
2026-02-23 19:03:53,4.8
2026-02-23 19:04:23,5.03
2026-02-23 19:04:53,4.88
2026-02-23 19:05:23,4.75
2026-02-23 19:05:53,4.79
2026-02-23 19:06:23,5.12
2026-02-23 19:06:53,5.36
2026-02-23 19:07:23,5.4
2026-02-23 19:07:53,4.88
2026-02-23 19:08:23,5
2026-02-23 19:08:53,4.87
2026-02-23 19:09:23,5.02
2026-02-23 19:09:53,5.03
2026-02-23 19:10:23,5.11
2026-02-23 19:10:53,5.13
2026-02-23 19:11:23,4.66
2026-02-23 19:11:53,4.92
2026-02-23 19:12:23,5.01
2026-02-23 19:12:53,4.74
2026-02-23 19:13:23,4.61
2026-02-23 19:13:53,5.03
2026-02-23 19:14:23,5.39
2026-02-23 19:14:53,5.29
2026-02-23 19:15:23,5.34
2026-02-23 19:15:53,4.98
2026-02-23 19:16:23,5.36
2026-02-23 19:16:53,5.43
2026-02-23 19:17:23,5.13
2026-02-23 19:17:53,4.69
2026-02-23 19:18:23,4.53
2026-02-23 19:18:53,4.34
2026-02-23 19:19:23,4.34
2026-02-23 19:19:53,4.16
2026-02-23 19:20:23,4.5
2026-02-23 19:20:53,4.61
2026-02-23 19:21:23,4.68
2026-02-23 19:21:53,4.47
2026-02-23 19:22:23,5.03
2026-02-23 19:22:53,4.64
2026-02-23 19:23:23,4.37
2026-02-23 19:23:53,4.18
2026-02-23 19:24:23,4.89
2026-02-23 19:24:53,5.34
2026-02-23 19:25:23,5.41
2026-02-23 19:25:53,5.16
2026-02-23 19:26:23,4.82
2026-02-23 19:26:53,4.36
2026-02-23 19:27:23,4.63
2026-02-23 19:27:53,4.41
2026-02-23 19:28:23,4.54
2026-02-23 19:28:53,4.5
2026-02-23 19:29:23,4.44
2026-02-23 19:29:53,4.85
2026-02-23 19:30:23,5.07
2026-02-23 19:30:53,4.81
2026-02-23 19:31:23,4.44
2026-02-23 19:31:53,4.66
2026-02-23 19:32:23,4.83
2026-02-23 19:32:53,5.11
2026-02-23 19:33:23,5.56
2026-02-23 19:33:53,5.27
2026-02-23 19:34:23,5.26
2026-02-23 19:34:53,4.92
2026-02-23 19:35:23,4.59
2026-02-23 19:35:53,4.95
2026-02-23 19:36:23,4.57
2026-02-23 19:36:53,4.95
2026-02-23 19:37:23,4.77
