Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-23 18:39:53,418458744,399960160,114529792,302624576,272350224,108027904,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:40:23,677057176,659111744,40016496,513091552,481385176,31345552,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:40:53,192348032,141808424,98801152,802313464,795270056,117255712,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:41:23,137029968,524561392,415471104,333792064,254742608,375205408,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:41:53,201141520,213247248,908301824,768652736,632783680,698166816,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:42:23,83823112,500830888,1157862912,225948312,880389464,945630752,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:42:53,111190104,140089792,1543738880,670784248,380444904,1262300704,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:43:23,850603128,476311752,1814271488,124505600,651280464,1511861792,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:43:53,746023824,780860488,158826016,401187112,79493752,1757228576,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:44:23,743626984,252868752,410484256,656422488,360052608,77507248,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:44:53,744026032,622120696,718765600,163861280,686749232,400468656,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:45:23,702025280,94457480,972520992,432478040,96025736,645835440,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:45:53,711828072,426744336,1247247904,717804520,394599200,910076592,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:46:23,213883944,866868256,1633123872,274423152,690323336,1186900656,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:46:53,487600624,359296552,1933016608,590247064,109462080,1425975984,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:47:23,441335064,470696504,949531008,692353664,713261576,102157968,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:47:53,217451592,307449208,1580773760,376078736,283834128,456576656,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:48:23,496743104,78794224,261758544,206190480,727423312,907464336,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:48:53,421160952,512127248,614080080,604064200,182968104,1209454224,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:49:23,395493976,82448504,978984528,134082032,491911648,1490472592,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:49:53,445944368,564101904,1402609232,570996696,829702312,1813434000,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:50:23,478952304,132233808,1765416528,99986640,306012616,202598120,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:50:53,486396920,478365368,135792272,406318456,602148504,483616488,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:51:23,132132472,770101896,370673296,664796560,855949320,714303208,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:51:53,500240992,211653176,620234384,76231456,265197288,959669992,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:52:23,838143064,512955352,871892624,344551912,527897608,1205036776,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:52:53,321245440,783076136,1117259408,602187760,788426664,1446209256,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:53:23,628832024,214938048,1366820496,850597488,198968352,1674798824,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:53:53,146287432,560459720,1654130320,318955336,498478152,49903840,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:54:23,426228960,840206736,1870136976,555756400,730966200,261716192,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:54:53,736660936,292053832,207361440,826277224,144608480,511277280,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:55:23,178638752,575408472,435951008,213968376,387377192,725186784,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:55:53,485110016,873910952,683414944,483154424,644883680,968456416,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:56:23,762871328,291080176,897324448,716074016,878024632,1178171616,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:56:53,223343072,600173456,1148982688,130375624,287775536,1423538400,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:57:23,502474664,871172232,1362892192,367513896,522209336,1635350752,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:57:53,885018728,325467120,1618744736,628883960,786921712,1884911840,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:58:23,355377336,566327264,1836848544,868502280,164627872,178282496,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:58:53,747735816,874208744,172201472,284512480,436802280,421552128,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:59:23,264009488,300385136,394499584,513582184,665328504,635461632,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 18:59:53,642294120,606579768,641963520,784919768,72397808,878731264,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:00:23,169146616,881563672,864261632,170430480,311339344,1092640768,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:00:53,557445280,334900728,1109628416,437146640,573762200,1331716096,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:01:23,83855640,610482256,1331926528,680381296,806984520,1547722752,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:01:53,470254520,68693680,1583584768,98946824,218986384,1793089536,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:02:23,822390816,334396160,1793299968,323314312,451012424,85603376,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:02:53,443641896,636221336,126064128,593333424,720080480,330970160,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:03:23,873753264,27534520,350459392,831652896,101102056,546976816,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:03:53,466314320,337282016,606311936,251476384,364327408,788149296,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:04:23,57309760,617726624,828610048,490812360,596231216,1002058800,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:04:53,518314592,78214056,1080268288,758560776,857238488,1243231280,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:05:23,96564040,347288072,1296274944,134690248,242091864,1455043632,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:05:53,551357696,653872536,1550030336,402186544,505155344,1706701872,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:06:23,137909992,70289912,1763939840,643186256,734125200,1916417072,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:06:53,588494624,368943504,90412544,37471528,137648792,239624208,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:07:23,185462512,643750576,306419200,284442768,369674320,451436560,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:07:53,817511296,110244848,572757504,568262320,650991456,700997648,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:08:23,574566752,380740088,792958464,809142536,884460504,914907152,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:08:53,347644464,660946928,1046713856,218092608,290655928,1158176784,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:09:23,88250520,75423832,1262720512,454569776,527794360,1365794832,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:09:53,714211248,386314160,1514378752,726849744,780774752,1611161616,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:10:23,465892784,660810576,1732482560,104481832,158935184,1825071120,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:10:53,241041432,114427288,63673872,374625056,421317656,149446672,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:11:23,839472456,379979472,275486224,600456184,651210776,359161872,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:11:53,594980560,690512768,522950160,865813568,59013080,602431504,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:12:23,343318224,102591352,738956816,249254776,293070096,816341008,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:12:53,420094800,446416032,1024169488,549505992,568638560,1072193552,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:13:23,466011816,727783728,1259050512,800237200,815841688,1292394512,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:13:53,550784792,155409816,1512805904,225707152,228972864,1533566992,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:14:23,652087936,444378176,1743492624,472443752,457195944,1749573648,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:14:53,748589792,745752592,74159632,739597088,723627288,76046352,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:15:23,838974952,172811680,292263440,119365352,101537616,287858704,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:15:53,118408392,486886448,550213136,397097752,366175080,537419792,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:16:23,193172616,760328992,768316944,632140552,602033536,749232144,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:16:53,343627464,219660424,1026266640,47107384,866880408,996696080,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:17:23,448601640,499919904,1246467600,286726568,251421944,1210605584,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:17:53,315127960,816228896,1506514448,560745000,521476520,1466458128,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:18:23,245283512,256894536,1739298320,810054560,752478176,1682464784,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:18:53,157573056,585805056,102800384,258834080,187445408,1942511632,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:19:23,869513472,835452336,329292800,504767760,422360528,240973152,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:19:53,832812384,307829968,604019712,794046912,689777384,492631392,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:20:23,696508760,605608768,834706432,187564272,78312288,712832352,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:20:53,615003840,61414408,1092656128,456987016,340653784,958199136,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 19:21:23,495164760,347184392,1317051392,703334872,579444728,1172108640,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
