Time,"container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-23 18:39:53,14.28,14.28,14.28,14.28,14.28,14.28
2026-02-23 18:40:23,14.28,14.28,14.28,14.28,14.28,14.28
2026-02-23 18:40:53,15.147988619904,15.147988619904,15.147988619904,15.147988619904,15.147988619904,15.147988619904
2026-02-23 18:41:23,16.075166707351084,16.075166707351084,16.075166707351084,16.075166707351084,16.075166707351084,16.075166707351084
2026-02-23 18:41:53,16.062309146011877,16.38355532893211,16.38355532893211,16.062309146011877,16.38355532893211,16.38355532893211
2026-02-23 18:42:23,16.05588422235347,16.38355532893211,16.38355532893211,16.38355532893211,16.38355532893211,16.38355532893211
2026-02-23 18:42:53,15.728472631291238,15.728472631291238,15.728472631291238,15.728472631291238,15.728472631291238,15.728472631291238
2026-02-23 18:43:23,15.72218124223872,15.72218124223872,15.72218124223872,15.72218124223872,15.72218124223872,15.72218124223872
2026-02-23 18:43:53,15.407737617393948,15.407737617393948,15.407737617393948,15.407737617393948,15.407737617393948,15.407737617393948
2026-02-23 18:44:23,15.09354303190005,15.09354303190005,15.09354303190005,15.09354303190005,15.09354303190005,15.09354303190005
2026-02-23 18:44:53,16.331201291518088,16.331201291518088,16.331201291518088,16.331201291518088,16.331201291518088,16.331201291518088
2026-02-23 18:45:23,16.98418543096594,16.98418543096594,16.98418543096594,16.98418543096594,16.98418543096594,16.98418543096594
2026-02-23 18:45:53,17.663278383768013,17.663278383768013,17.663278383768013,17.663278383768013,17.663278383768013,17.663278383768013
2026-02-23 18:46:23,17.656213072414506,17.656213072414506,17.656213072414506,17.656213072414506,17.656213072414506,17.656213072414506
2026-02-23 18:46:53,17.656213072414506,17.656213072414506,17.656213072414506,17.656213072414506,17.656213072414506,17.656213072414506
2026-02-23 18:47:23,18.354831400399473,18.354831400399473,18.354831400399473,18.354831400399473,18.354831400399473,18.354831400399473
2026-02-23 18:47:53,18.347489467839313,18.714439257196094,18.347489467839313,18.347489467839313,18.347489467839313,18.347489467839313
2026-02-23 18:48:23,21.07549818905313,21.07549818905313,21.49700815283419,21.07549818905313,21.07549818905313,21.07549818905313
2026-02-23 18:48:53,21.488409349573057,21.488409349573057,21.488409349573057,21.488409349573057,21.488409349573057,21.488409349573057
2026-02-23 18:49:23,21.479813985833225,21.479813985833225,21.479813985833225,21.479813985833225,21.479813985833225,21.479813985833225
2026-02-23 18:49:53,23.250441449083663,23.250441449083663,23.250441449083663,23.250441449083663,23.250441449083663,23.250441449083663
2026-02-23 18:50:23,23.69648171231493,23.69648171231493,23.69648171231493,23.69648171231493,23.69648171231493,23.69648171231493
2026-02-23 18:50:53,25.649833884261547,25.649833884261547,25.649833884261547,25.649833884261547,25.649833884261547,25.649833884261547
2026-02-23 18:51:23,25.62931812112756,25.62931812112756,25.62931812112756,25.62931812112756,25.62931812112756,25.62931812112756
2026-02-23 18:51:53,26.664742573221112,26.664742573221112,26.664742573221112,26.664742573221112,26.664742573221112,26.664742573221112
2026-02-23 18:52:23,25.60881876732156,25.60881876732156,25.60881876732156,25.60881876732156,25.60881876732156,25.60881876732156
2026-02-23 18:52:53,25.598575239814632,25.598575239814632,25.598575239814632,25.598575239814632,25.598575239814632,25.598575239814632
2026-02-23 18:53:23,25.086603735018336,25.086603735018336,25.086603735018336,25.086603735018336,25.086603735018336,25.086603735018336
2026-02-23 18:53:53,25.07656909352433,25.07656909352433,25.07656909352433,25.07656909352433,25.07656909352433,25.07656909352433
2026-02-23 18:54:23,25.06653846588692,25.06653846588692,25.06653846588692,25.06653846588692,25.06653846588692,25.06653846588692
2026-02-23 18:54:53,24.555381613490557,24.555381613490557,24.555381613490557,24.555381613490557,24.555381613490557,24.555381613490557
2026-02-23 18:55:23,25.537200063063302,25.537200063063302,25.537200063063302,25.537200063063302,25.537200063063302,25.537200063063302
2026-02-23 18:55:53,27.10028100452328,27.10028100452328,27.10028100452328,27.10028100452328,27.10028100452328,27.10028100452328
2026-02-23 18:56:23,27.089440892121473,27.089440892121473,27.089440892121473,27.089440892121473,27.089440892121473,27.089440892121473
2026-02-23 18:56:53,27.620177218079917,27.620177218079917,27.620177218079917,27.620177218079917,27.620177218079917,27.620177218079917
2026-02-23 18:57:23,28.172580762441513,28.172580762441513,28.172580762441513,28.172580762441513,28.172580762441513,28.172580762441513
2026-02-23 18:57:53,27.59808549553381,27.59808549553381,27.59808549553381,27.59808549553381,27.59808549553381,27.59808549553381
2026-02-23 18:58:23,27.046123785623127,27.046123785623127,27.046123785623127,27.046123785623127,27.046123785623127,27.046123785623127
2026-02-23 18:58:53,27.576011442831057,27.576011442831057,27.576011442831057,27.576011442831057,27.576011442831057,27.576011442831057
2026-02-23 18:59:23,28.678606272199385,28.678606272199385,28.678606272199385,28.678606272199385,28.678606272199385,28.678606272199385
2026-02-23 18:59:53,28.667134829690504,28.667134829690504,28.667134829690504,28.667134829690504,28.667134829690504,28.667134829690504
2026-02-23 19:00:23,30.40962410121886,30.40962410121886,30.40962410121886,30.40962410121886,30.40962410121886,30.40962410121886
2026-02-23 19:00:53,30.397460251578376,30.397460251578376,30.397460251578376,30.397460251578376,30.397460251578376,30.397460251578376
2026-02-23 19:01:23,30.98061008991017,30.98061008991017,30.98061008991017,30.98061008991017,30.98061008991017,30.98061008991017
2026-02-23 19:01:53,34.20509687169404,34.20509687169404,34.20509687169404,34.20509687169404,34.20509687169404,34.20509687169404
2026-02-23 19:02:23,34.20509687169404,34.20509687169404,34.20509687169404,34.20509687169404,34.20509687169404,34.20509687169404
2026-02-23 19:02:53,33.52099493426016,33.52099493426016,33.52099493426016,33.52099493426016,33.52099493426016,33.52099493426016
2026-02-23 19:03:23,33.49418350167194,33.49418350167194,33.49418350167194,33.49418350167194,33.49418350167194,33.49418350167194
2026-02-23 19:03:53,32.81117011170584,32.81117011170584,32.81117011170584,32.81117011170584,32.81117011170584,32.81117011170584
2026-02-23 19:04:23,33.45400655653438,33.45400655653438,33.45400655653438,33.45400655653438,33.45400655653438,33.45400655653438
2026-02-23 19:04:53,33.42724870393021,33.42724870393021,33.42724870393021,33.42724870393021,33.42724870393021,33.42724870393021
2026-02-23 19:05:23,34.09579367800881,34.09579367800881,34.09579367800881,34.09579367800881,34.09579367800881,34.09579367800881
2026-02-23 19:05:53,33.40051225332686,33.40051225332686,33.40051225332686,33.40051225332686,33.40051225332686,33.40051225332686
2026-02-23 19:06:23,34.06852249839339,34.06852249839339,34.06852249839339,34.06852249839339,34.06852249839339,34.06852249839339
2026-02-23 19:06:53,34.74989294836126,34.74989294836126,34.74989294836126,34.74989294836126,34.74989294836126,34.74989294836126
2026-02-23 19:07:23,32.706321243854035,32.706321243854035,32.706321243854035,32.706321243854035,32.706321243854035,32.706321243854035
2026-02-23 19:07:53,33.34710348966362,33.34710348966362,33.34710348966362,33.34710348966362,33.34710348966362,33.34710348966362
2026-02-23 19:08:23,33.33376464826775,33.33376464826775,33.33376464826775,33.33376464826775,33.33376464826775,33.33376464826775
2026-02-23 19:08:53,33.320431142408445,33.320431142408445,33.320431142408445,33.320431142408445,33.320431142408445,33.320431142408445
2026-02-23 19:09:23,33.98683976525661,33.98683976525661,33.98683976525661,33.98683976525661,33.98683976525661,33.98683976525661
2026-02-23 19:09:53,32.64096091055245,32.64096091055245,32.64096091055245,32.64096091055245,32.64096091055245,32.64096091055245
2026-02-23 19:10:23,32.62790452618823,32.62790452618823,32.62790452618823,32.62790452618823,32.62790452618823,32.62790452618823
2026-02-23 19:10:53,32.61485336437776,32.61485336437776,32.61485336437776,32.61485336437776,32.61485336437776,32.61485336437776
2026-02-23 19:11:23,32.61485336437776,32.61485336437776,32.61485336437776,32.61485336437776,32.61485336437776,32.61485336437776
2026-02-23 19:11:53,31.9625562970902,31.9625562970902,31.9625562970902,31.9625562970902,31.9625562970902,31.9625562970902
2026-02-23 19:12:23,32.60180742303201,32.60180742303201,32.60180742303201,32.60180742303201,32.60180742303201,32.60180742303201
2026-02-23 19:12:53,34.58345993224023,34.58345993224023,34.58345993224023,34.58345993224023,34.58345993224023,34.58345993224023
2026-02-23 19:13:23,33.87823401730199,33.87823401730199,33.87823401730199,33.87823401730199,33.87823401730199,33.87823401730199
2026-02-23 19:13:53,33.200669336955954,33.200669336955954,33.200669336955954,33.200669336955954,33.200669336955954,33.200669336955954
2026-02-23 19:14:23,32.523641287836746,32.523641287836746,32.523641287836746,32.523641287836746,32.523641287836746,32.523641287836746
2026-02-23 19:14:53,31.873168462080013,31.873168462080013,31.873168462080013,31.873168462080013,31.873168462080013,31.873168462080013
2026-02-23 19:15:23,31.235705092838412,31.235705092838412,31.235705092838412,31.235705092838412,31.235705092838412,31.235705092838412
2026-02-23 19:15:53,30.59874659458525,30.59874659458525,30.59874659458525,30.59874659458525,30.59874659458525,30.59874659458525
