Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-16 21:48:37,3161726872,1959734720,91729552,638816736,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:49:07,796134496,2811178432,458731152,963875296,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:49:37,1890847840,684663776,899133072,1364431328,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:50:07,2570325088,1364141024,1152888464,1576243680,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:50:37,1207368696,3297715168,1723313808,226219192,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:51:07,2339830776,1309711056,101916448,526111928,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:51:37,515356416,2781911760,445849376,872142008,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:52:07,1891088128,1020547728,827531040,1253823672,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:52:37,2952247040,2178175632,1112743712,1541133496,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:53:07,1023021152,332677928,1439899424,1866192056,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:53:37,2340032608,1733575464,1838358304,343844008,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:54:07,196935264,2887009064,243063200,668902568,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:54:37,1262288480,831995632,528275872,956212392,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:55:07,2575105632,2228698864,853334432,1283368104,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:55:37,1467983952,1121447880,1306319264,1570677928,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:56:07,398611952,3264737224,1799149984,1895736488,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:56:37,2722256368,2375851968,442455792,371313184,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:57:07,1308938960,903748600,935286512,700566048,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:57:37,3301233360,2891848696,1333745392,931252768,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:58:07,2345031848,1931527160,1881102064,1315031584,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:58:37,1221245600,803400136,413450880,1602341408,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:59:07,176785784,2967661000,904184448,1929497120,5368709120,5368709120,4294967296,4294967296
2026-03-16 21:59:37,2525596024,2099706792,1468318336,407742944,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:00:07,1246591904,929541344,1852097152,621652448,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:00:37,1989110192,1953210080,304751584,967682528,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:01:07,2693935040,2934670464,657073120,1353558496,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:01:37,131488672,695109352,1007297504,1701685728,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:02:07,643389712,1534077216,1227498464,1921886688,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:02:37,1742639232,2956123984,1732912096,504908536,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:03:07,2355107968,687358648,138418080,832064248,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:03:37,2929889552,1593569744,432019360,1125665528,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:04:07,426193456,2646407696,813701024,1507347192,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:04:37,875176960,293713984,1210062752,1907903224,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:05:07,1399769608,1069884224,1591744416,366015440,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:05:37,1785645576,1447371584,1876957088,651228112,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:06:07,2205075976,1870996288,237004200,919663568,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:06:37,2632894984,2294620992,473982376,1148253136,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:07:07,233793936,3108315968,926967208,1588655056,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:07:37,657418640,323307576,1163945384,1817244624,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:08:07,1018128784,679823416,1384146344,105871616,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:08:37,1672440208,1338329144,1738565032,449804544,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:09:07,2251254160,1908754488,153762512,776960256,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:09:37,2993645968,2651146296,564804304,1120893184,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:10:07,364012792,3238348856,900348624,1506769152,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:10:37,934438136,604675968,1191852752,1791981824,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:11:07,1605526776,1292541824,1516911312,195906424,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:11:37,2540856568,2248843136,1974090448,653085560,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:12:07,3006424312,2731188096,260754064,864897912,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:12:37,556969328,298355184,606784144,1210927992,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:13:07,1018342768,784894448,816499344,1422740344,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:13:37,2125639024,1846053360,1273678480,1879919480,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:14:07,2868030832,2726857200,1714080400,401957224,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:14:37,331017528,130785640,193586040,806707560,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:15:07,830139704,655073640,518644600,1131766120,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:15:37,1455091000,1284219240,768205688,1360355688,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:16:07,2247814456,2076942696,1078584184,1630888296,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:16:37,3111841080,2936775016,1405739896,1916100968,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:17:07,800473792,629954976,1772741496,321893088,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:17:37,1551254208,1376541088,122827888,550482656,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:18:07,2343977664,2165070240,433206384,816820960,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:18:37,3321250496,3142343072,816985200,1162851040,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:19:07,901399840,722337392,1127363696,1431286496,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:19:37,1870284064,1691221616,1511142512,1773122272,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:20:07,3095020832,2911764080,129247440,349653808,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:20:37,1178247504,1032958400,550774992,754404144,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:21:07,2495258960,2438050240,877930704,1079462704,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:21:37,461203528,479357952,1108617424,1312246576,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:22:07,1799186504,1901227008,1433675984,1639402288,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:22:37,276858512,458580440,1947478224,232800880,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:23:07,1614841488,1876255192,352149832,559956592,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:23:37,2860549776,3239403992,637362504,845169264,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:24:07,763365632,1226140584,849174856,1059078768,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:24:37,2109737216,2664786856,1193107784,1403011696,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:25:07,260344448,882435520,1574789448,1786790512,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:25:37,2240055936,3025724864,249643312,379781904,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:26:07,1283769744,1956470080,742474032,706937616,5368709120,5368709120,4294967296,4294967296
2026-03-16 22:26:37,495492624,1130372080,1403076912,1166213904,5368709120,5368709120,4294967296,4294967296
