Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-16 21:48:37,0.476554,0.45274,0.273418,0.270317
2026-03-16 21:49:07,0.235429,0.240254,0.222196,0.215387
2026-03-16 21:49:37,0.414857,0.700224,0.237705,0.242073
2026-03-16 21:50:07,0.414857,0.700224,0.237705,0.242073
2026-03-16 21:50:37,0.467943,0.455327,0.254359,0.255535
2026-03-16 21:51:07,0.0096,0.005968,0.004798,0.005674
2026-03-16 21:51:37,0.607626,0.520082,0.277864,0.310795
2026-03-16 21:52:07,0.227698,0.305504,0.240245,0.228778
2026-03-16 21:52:37,0.219428,0.215706,0.224979,0.220108
2026-03-16 21:53:07,0.430061,0.458477,0.244767,0.245671
2026-03-16 21:53:37,0.294661,0.216485,0.212575,0.213665
2026-03-16 21:54:07,0.275073,0.225651,0.258041,0.248849
2026-03-16 21:54:37,0.236599,0.261505,0.237996,0.234185
2026-03-16 21:55:07,0.439927,0.413273,0.217055,0.216294
2026-03-16 21:55:37,0.505737,0.712643,0.338183,0.290884
2026-03-16 21:56:07,0.489645,0.47114,0.260987,0.271289
2026-03-16 21:56:37,0.434549,0.506175,0.249908,0.284052
2026-03-16 21:57:07,0.008171,0.024167,0.007172,0.010244
2026-03-16 21:57:37,0.008171,0.024167,0.007172,0.010244
2026-03-16 21:58:07,0.445141,0.43701,0.232337,0.251225
2026-03-16 21:58:37,0.442093,0.461797,0.269299,0.281549
2026-03-16 21:59:07,0.443153,0.43059,0.218027,0.219546
2026-03-16 21:59:37,0.588537,0.53281,0.250419,0.256561
2026-03-16 22:00:07,0.588537,0.52794,0.250419,0.30613
2026-03-16 22:00:37,0.5213,0.454431,0.324509,0.255725
2026-03-16 22:01:07,0.434596,0.484205,0.289357,0.268792
2026-03-16 22:01:37,0.229595,0.323452,0.328286,0.304588
2026-03-16 22:02:07,0.229595,0.323452,0.328286,0.304588
2026-03-16 22:02:37,0.53488,0.468577,0.266418,0.268227
2026-03-16 22:03:07,0.431907,0.461799,0.213854,0.305453
2026-03-16 22:03:37,0.647512,0.46615,0.310417,0.256829
2026-03-16 22:04:07,0.467606,0.490509,0.29432,0.259221
2026-03-16 22:04:37,0.866232,0.995267,0.47886,0.447019
2026-03-16 22:05:07,0.205508,0.202368,0.206225,0.223484
2026-03-16 22:05:37,0.011036,0.009231,0.023996,0.021982
2026-03-16 22:06:07,0.008048,0.00733,0.00469,0.003148
2026-03-16 22:06:37,0.008048,0.00733,0.00469,0.003148
2026-03-16 22:07:07,0.506922,0.473538,0.264889,0.27086
2026-03-16 22:07:37,0.506922,0.473538,0.264889,0.27086
2026-03-16 22:08:07,0.506922,0.473538,0.264889,0.27086
2026-03-16 22:08:37,0.411546,0.420546,0.225626,0.216281
2026-03-16 22:09:07,0.553496,0.436485,0.249941,0.228469
2026-03-16 22:09:37,0.444524,0.419868,0.330193,0.239912
2026-03-16 22:10:07,0.464534,0.466871,0.231688,0.221285
2026-03-16 22:10:37,0.450622,0.475275,0.244678,0.237095
2026-03-16 22:11:07,0.433132,0.43404,0.237085,0.223787
2026-03-16 22:11:37,0.461952,0.470305,0.23776,0.245967
2026-03-16 22:12:07,0.461952,0.470305,0.23776,0.245967
2026-03-16 22:12:37,0.404661,0.483397,0.233209,0.218682
2026-03-16 22:13:07,0.404661,0.483397,0.233209,0.218682
2026-03-16 22:13:37,0.532322,0.711957,0.227694,0.220877
2026-03-16 22:14:07,0.459131,0.463254,0.23763,0.233529
2026-03-16 22:14:37,0.279963,0.229682,0.302449,0.257075
2026-03-16 22:15:07,0.260603,0.24999,0.253078,0.247836
2026-03-16 22:15:37,0.260603,0.24999,0.253078,0.247836
2026-03-16 22:16:07,0.607805,0.470926,0.372358,0.357846
2026-03-16 22:16:37,0.461013,0.488838,0.275527,0.269015
2026-03-16 22:17:07,0.504408,0.484925,0.25568,0.263458
2026-03-16 22:17:37,0.504408,0.484925,0.25568,0.263458
2026-03-16 22:18:07,0.454632,0.512599,0.308695,0.29695
2026-03-16 22:18:37,0.441332,0.455848,0.349226,0.224383
2026-03-16 22:19:07,0.443822,0.460514,0.254527,0.251175
2026-03-16 22:19:37,0.49763,0.498919,0.250364,0.258585
2026-03-16 22:20:07,0.491615,0.515793,0.307662,0.263603
2026-03-16 22:20:37,0.438873,0.469496,0.221621,0.219743
2026-03-16 22:21:07,0.436412,0.496393,0.259627,0.2462
2026-03-16 22:21:37,0.436412,0.496393,0.259627,0.2462
2026-03-16 22:22:07,0.445403,0.442942,0.241221,0.231319
2026-03-16 22:22:37,0.575903,0.505678,0.273199,0.274039
2026-03-16 22:23:07,0.579,0.445238,0.228821,0.231919
2026-03-16 22:23:37,0.511165,0.542974,0.270047,0.292302
2026-03-16 22:24:07,0.511165,0.542974,0.270047,0.292302
2026-03-16 22:24:37,0.404571,0.560222,0.310033,0.342864
2026-03-16 22:25:07,0.474171,0.509175,0.26527,0.254623
2026-03-16 22:25:37,0.610153,0.529005,0.245246,0.27799
2026-03-16 22:26:07,0.5562,0.451195,0.305143,0.280894
2026-03-16 22:26:37,0.468788,0.591769,0.272096,0.316786
2026-03-16 22:27:07,0.487201,0.531516,0.294487,0.253436
2026-03-16 22:27:37,0.532535,0.521789,0.304339,0.265944
2026-03-16 22:28:07,0.243767,0.2379,0.242969,0.234347
2026-03-16 22:28:37,0.005911,0.00943,0.004206,0.003309
2026-03-16 22:29:07,0.225859,0.213238,0.259113,0.232361
2026-03-16 22:29:37,0.232286,0.253904,0.22634,0.234557
2026-03-16 22:30:07,0.249634,0.261788,0.281974,0.276094
2026-03-16 22:30:37,0.561749,0.484471,0.424535,0.360077
2026-03-16 22:31:07,0.009877,0.011294,0.012655,0.012187
2026-03-16 22:31:37,0.012435,0.010773,0.013018,0.005138
2026-03-16 22:32:07,0.012435,0.010773,0.013018,0.005138
2026-03-16 22:32:37,0.000248,0.452001,0.000455,0.000726
2026-03-16 22:33:07,0.412617,0.415986,0.26844,0.226258
2026-03-16 22:33:37,0.412617,0.415986,0.26844,0.226258
2026-03-16 22:34:07,0.420406,0.420171,0.24104,0.258632
2026-03-16 22:34:37,0.504295,0.456856,0.297269,0.288882
2026-03-16 22:35:07,0.41209,0.507353,0.554382,0.239536
2026-03-16 22:35:37,0.462137,0.573353,0.27763,0.280173
2026-03-16 22:36:07,0.214059,0.212924,0.238763,0.23369
2026-03-16 22:36:37,0.239211,0.254604,0.057884,0.072973
2026-03-16 22:37:07,0.000045,0.442339,0.000881,0.000208
2026-03-16 22:37:37,0.000045,0.442339,0.000881,0.000208
2026-03-16 22:38:07,0.440332,0.441747,0.213544,0.217579
2026-03-16 22:38:37,0.444863,0.443513,0.226369,0.226285
2026-03-16 22:39:07,0.439822,0.437655,0.214235,0.227371
2026-03-16 22:39:37,0.008691,0.012887,0.00382,0.004374
2026-03-16 22:40:07,0.256204,0.24925,0.245065,0.254366
2026-03-16 22:40:37,0.222543,0.332748,0.33308,0.347259
2026-03-16 22:41:07,0.241471,0.322194,0.243348,0.252898
2026-03-16 22:41:37,0.010074,0.014103,0.00817,0.007967
2026-03-16 22:42:07,0.438294,0.453786,0.243278,0.222803
2026-03-16 22:42:37,0.438294,0.453786,0.243278,0.222803
2026-03-16 22:43:07,0.472061,0.469147,0.256494,0.25547
2026-03-16 22:43:37,0.507572,0.578712,0.294746,0.283766
2026-03-16 22:44:07,0.444186,0.448487,0.24437,0.244947
2026-03-16 22:44:37,0.444186,0.448487,0.24437,0.244947
2026-03-16 22:45:07,0.454442,0.452087,0.239034,0.243783
2026-03-16 22:45:37,0.484715,0.453831,0.334996,0.278363
2026-03-16 22:46:07,0.484715,0.453831,0.334996,0.278363
2026-03-16 22:46:37,0.484715,0.453831,0.334996,0.278363
2026-03-16 22:47:07,0.471406,0.505304,0.265082,0.242473
2026-03-16 22:47:37,0.264278,0.232865,0.257297,0.367773
2026-03-16 22:48:07,0.446234,0.501553,0.271593,0.287204
2026-03-16 22:48:37,0.433531,0.693771,0.229931,0.238879
