Time,"job=""promtail""","container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-16 21:48:37,7,5.222805642109501
2026-03-16 21:49:07,7,5.2334730752300915
2026-03-16 21:49:37,7,5.244013212012729
2026-03-16 21:50:07,7,5.254428317516805
2026-03-16 21:50:37,7,5.264720603380503
2026-03-16 21:51:07,0,5.248905515826494
2026-03-16 21:51:37,7,5.242793012820513
2026-03-16 21:52:07,7,5.252973818076478
2026-03-16 21:52:37,7,5.263037332949309
2026-03-16 21:53:07,7,5.272985572737686
2026-03-16 21:53:37,7,5.282820506833713
2026-03-16 21:54:07,7,5.271404007172517
2026-03-16 21:54:37,7,5.281137092717717
2026-03-16 21:55:07,7,5.29076118514371
2026-03-16 21:55:37,7,5.300278105048255
2026-03-16 21:56:07,7,5.309689632705796
2026-03-16 21:56:37,7,5.31899750917768
2026-03-16 21:57:07,0,5.307758019350128
2026-03-16 21:57:37,0,5.2788486619462605
2026-03-16 21:58:07,7,5.283116365113759
2026-03-16 21:58:37,7,5.292366815732758
2026-03-16 21:59:07,7,5.301518118971061
2026-03-16 21:59:37,7,5.310571860341152
2026-03-16 22:00:07,7,5.319529591728526
2026-03-16 22:00:37,7,5.328392832278481
2026-03-16 22:01:07,7,5.337163069254984
2026-03-16 22:01:37,7,5.345841758872652
2026-03-16 22:02:07,7,5.354430327102803
2026-03-16 22:02:37,7,5.362930170454546
2026-03-16 22:03:07,7,5.371342656731757
2026-03-16 22:03:37,7,5.379669125766871
2026-03-16 22:04:07,7,5.3879108901322486
2026-03-16 22:04:37,7,5.39606923582996
2026-03-16 22:05:07,7,5.404145422960725
2026-03-16 22:05:37,0.234424,5.407621263527054
2026-03-16 22:06:07,0,5.385433598870057
2026-03-16 22:06:37,0,5.358720138558201
2026-03-16 22:07:07,7,5.363366139848635
2026-03-16 22:07:37,7,5.371404616568435
2026-03-16 22:08:07,7,5.379364515803194
2026-03-16 22:08:37,7,5.387246984111544
2026-03-16 22:09:07,7,5.395053145853501
2026-03-16 22:09:37,7,5.402784103725112
2026-03-16 22:10:07,7,5.410440939277724
2026-03-16 22:10:37,7,5.418024713422391
2026-03-16 22:11:07,7,5.425536466919911
2026-03-16 22:11:37,7,5.432977220856963
2026-03-16 22:12:07,7,5.440347977108812
2026-03-16 22:12:37,7,5.447649718789014
2026-03-16 22:13:07,7,5.4548834106865485
2026-03-16 22:13:37,7,5.462049999690785
2026-03-16 22:14:07,7,5.469150415204679
2026-03-16 22:14:37,7,5.476185569546568
2026-03-16 22:15:07,7,5.483156358340957
2026-03-16 22:15:37,7,5.4900636608986035
2026-03-16 22:16:07,7,5.4969083405862795
2026-03-16 22:16:37,7,5.5036912451865225
2026-03-16 22:17:07,7,5.510413207247679
2026-03-16 22:17:37,7,5.517075044424567
2026-03-16 22:18:07,7,5.523677559810033
2026-03-16 22:18:37,7,5.530221542257683
2026-03-16 22:19:07,7,5.536707766696087
2026-03-16 22:19:37,7,5.543136994434681
2026-03-16 22:20:07,7,5.54950997346165
2026-03-16 22:20:37,7,5.55582743873403
2026-03-16 22:21:07,7,5.562090112460248
2026-03-16 22:21:37,7,5.56829870437536
2026-03-16 22:22:07,7,5.574453912009172
2026-03-16 22:22:37,7,5.580556420947488
2026-03-16 22:23:07,7,5.586606905086672
2026-03-16 22:23:37,7,5.592606026881721
2026-03-16 22:24:07,7,5.598554437588053
2026-03-16 22:24:37,7,5.604452777497194
2026-03-16 22:25:07,7,5.610301676166527
2026-03-16 22:25:37,7,5.6162942548337735
2026-03-16 22:26:07,7,5.621853615683015
2026-03-16 22:26:37,7,5.627557863962473
2026-03-16 22:27:07,7,5.633402857260613
2026-03-16 22:27:37,7,5.639012094404159
2026-03-16 22:28:07,7,5.644575473225235
2026-03-16 22:28:37,0,5.637744524087393
2026-03-16 22:29:07,7,5.6262385995404784
2026-03-16 22:29:37,7,5.631786162067573
2026-03-16 22:30:07,7,5.6372891001474725
2026-03-16 22:30:37,7,5.642747950060088
2026-03-16 22:31:07,0,5.638853490889746
2026-03-16 22:31:37,0,5.616444482448006
2026-03-16 22:32:07,0,5.594212877424463
2026-03-16 22:32:37,7,5.57951628308582
