Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-17 00:19:07,0.000553,0.000395,,
2026-03-17 00:19:37,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:20:07,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:20:37,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:21:07,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:21:37,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:22:07,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:22:37,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:23:07,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:23:37,0.000553,0.000395,0.003527,0.001284
2026-03-17 00:24:07,,,0.003527,0.001284
2026-03-17 04:08:07,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:08:37,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:09:07,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:09:37,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:10:07,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:10:37,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:11:07,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:11:37,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:12:07,0.000877,0.000182,0.003126,0.001082
2026-03-17 04:12:37,0.000877,0.000182,0.003126,0.001082
2026-03-17 07:47:07,0.001179,0.150797,0.00209,0.152431
2026-03-17 07:47:37,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:48:07,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:48:37,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:49:07,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:49:37,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:50:07,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:50:37,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:51:07,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:51:37,0.001179,0.004906,0.009774,0.008748
2026-03-17 07:52:07,,0.004906,0.009774,0.008748
2026-03-17 11:31:37,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:32:07,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:32:37,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:33:07,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:33:37,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:34:07,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:34:37,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:35:07,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:35:37,0.003025,0.002437,0.001119,0.002105
2026-03-17 11:36:07,0.003025,0.002437,0.001119,0.002105
