Time,"__name__=""dockerstats_memory_usage_bytes"",id=""37e827201178"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""4cb1900f7eff"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""7adce64c5570"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""83972e8c6791"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-03-16 22:33:37,5422919680,5404995584,2760077312,2709065728
2026-03-16 22:34:07,5494132736,5370056704,2763530240,2712702976
2026-03-16 22:34:37,5457510400,5333090304,2767302656,2716012544
2026-03-16 22:35:07,5520592896,5399588864,2769625088,2718339072
2026-03-16 22:35:37,5486075904,5356126208,2666074112,2614542336
2026-03-16 22:36:07,5510840320,5385404416,2667266048,2615951360
2026-03-16 22:36:37,5513412608,5387739136,2668490752,2617438208
2026-03-16 22:37:07,5519216640,5393534976,2669789184,2618474496
2026-03-16 22:37:37,5521375232,5395697664,2670100480,2618732544
2026-03-16 22:38:07,5425053696,5403992064,2673901568,2622533632
2026-03-16 22:38:37,5434748928,5308993536,2677678080,2626564096
2026-03-16 22:39:07,5445562368,5319786496,2681663488,2629844992
2026-03-16 22:39:37,5456519168,5330726912,2686513152,2635145216
2026-03-16 22:40:07,5461200896,5335441408,2689396736,2637942784
2026-03-16 22:40:37,5465858048,5341368320,2691923968,2640211968
2026-03-16 22:41:07,5470576640,5346095104,2694737920,2642497536
2026-03-16 22:41:37,5475086336,5350596608,2695737344,2643767296
2026-03-16 22:42:07,5480488960,5356011520,2695766016,2644033536
2026-03-16 22:42:37,5487296512,5362839552,2697027584,2645073920
2026-03-16 22:43:07,5495259136,5370765312,2698313728,2646339584
2026-03-16 22:43:37,5509586944,5385129984,2706059264,2651627520
2026-03-16 22:44:07,5517524992,5393051648,2707333120,2652643328
2026-03-16 22:44:37,5521846272,5397372928,2707337216,2652643328
2026-03-16 22:45:07,5424947200,5407825920,2709880832,2655207424
2026-03-16 22:45:37,5441806336,5319245824,2716155904,2663825408
2026-03-16 22:46:07,5449748480,5327241216,2717442048,2664873984
2026-03-16 22:46:37,5458116608,5335588864,2717454336,2665132032
2026-03-16 22:47:07,5472878592,5350338560,2720272384,2667429888
2026-03-16 22:47:37,5484032000,5361516544,2721280000,2668937216
2026-03-16 22:48:07,5500092416,5377552384,2725064704,2672463872
2026-03-16 22:48:37,5508784128,5386240000,2725089280,2673000448
2026-03-16 22:49:07,5521162240,5398601728,2726391808,2673766400
2026-03-16 22:49:37,5430181888,5412372480,2730139648,2679615488
2026-03-16 22:50:07,5447454720,5325107200,2733940736,2683887616
2026-03-16 22:50:37,5466615808,5343977472,2738933760,2688634880
2026-03-16 22:51:07,5485813760,5363404800,2743971840,2693398528
2026-03-16 22:51:37,5507788800,5383651328,2745229312,2695413760
2026-03-16 22:52:07,5528580096,5406126080,2747744256,2697674752
2026-03-16 22:52:37,5438566400,5315739648,2747756544,2697170944
2026-03-16 22:53:07,5459746816,5336809472,2749034496,2698469376
2026-03-16 22:53:37,5482299392,5357133824,2750550016,2700197888
2026-03-16 22:54:07,5508419584,5385396224,2755338240,2704732160
2026-03-16 22:54:37,5427245056,5408911360,2760679424,2709663744
2026-03-16 22:55:07,5446356992,5323231232,2761646080,2710929408
2026-03-16 22:55:37,5471268864,5346115584,2764570624,2713886720
2026-03-16 22:56:07,5495091200,5371711488,2767888384,2717159424
2026-03-16 22:56:37,5428793344,5412388864,2771628032,2720862208
2026-03-16 22:57:07,5474594816,5347799040,2775883776,2724823040
2026-03-16 22:57:37,5514674176,5389783040,2673020928,2622234624
2026-03-16 22:58:07,5443817472,5319290880,2674298880,2623987712
2026-03-16 22:58:37,5480177664,5355216896,2675556352,2625212416
2026-03-16 22:59:07,5524070400,5398872064,2680537088,2629627904
2026-03-16 22:59:37,5453512704,5329379328,2682994688,2632179712
2026-03-16 23:00:07,5488234496,5366104064,2683084800,2632224768
2026-03-16 23:00:37,5524869120,5402353664,2686459904,2633695232
2026-03-16 23:01:07,5460021248,5337477120,2690195456,2637373440
2026-03-16 23:01:37,5527760896,5404962816,2690244608,2638036992
2026-03-16 23:02:07,5490155520,5367320576,2690301952,2637230080
2026-03-16 23:02:37,5458391040,5333671936,2692710400,2639618048
2026-03-16 23:03:07,5534298112,5402927104,2695131136,2642214912
2026-03-16 23:03:37,5503913984,5379395584,2699784192,2646847488
2026-03-16 23:04:07,5469188096,5340618752,2700988416,2648043520
2026-03-16 23:04:37,5539250176,5405913088,2703310848,2650329088
2026-03-16 23:05:07,5505654784,5378609152,2705694720,2653392896
2026-03-16 23:05:37,5469507584,5342416896,2711842816,2656825344
2026-03-16 23:06:07,5536051200,5413273600,2711515136,2658750464
2026-03-16 23:06:37,5474242560,5348679680,2716102656,2663247872
2026-03-16 23:07:07,5478420480,5352833024,2717192192,2664562688
2026-03-16 23:07:37,5491044352,5365465088,2723024896,2670125056
2026-03-16 23:08:07,5495767040,5370212352,2725613568,2673057792
2026-03-16 23:08:37,5497905152,5372354560,2725613568,2673049600
2026-03-16 23:09:07,5508706304,5383163904,2730676224,2678099968
2026-03-16 23:09:37,5510860800,5385322496,2730684416,2678095872
2026-03-16 23:10:07,5521670144,5394862080,2734497792,2682773504
2026-03-16 23:10:37,5528870912,5402042368,2738311168,2685677568
2026-03-16 23:11:07,5532319744,5405540352,2739863552,2687733760
2026-03-16 23:11:37,5540745216,5413961728,2743529472,2691248128
2026-03-16 23:12:07,5543727104,5419188224,2743566336,2691526656
2026-03-16 23:12:37,5551689728,5424959488,2747592704,2695315456
2026-03-16 23:13:07,5452341248,5432864768,2748620800,2696605696
2026-03-16 23:13:37,5462364160,5442904064,2752385024,2700361728
2026-03-16 23:14:07,5472804864,5346168832,2757025792,2703212544
2026-03-16 23:14:37,5477113856,5352574976,2757033984,2703216640
2026-03-16 23:15:07,5493202944,5363417088,2760822784,2707005440
2026-03-16 23:15:37,5503164416,5376581632,2767118336,2713292800
2026-03-16 23:16:07,5507682304,5381095424,2768437248,2714595328
2026-03-16 23:16:37,5514473472,5387898880,2769694720,2715836416
2026-03-16 23:17:07,5529235456,5403185152,2773528576,2721783808
2026-03-16 23:17:37,5537820672,5412003840,2773544960,2721804288
2026-03-16 23:18:07,5555372032,5428862976,2778574848,2726821888
2026-03-16 23:18:37,5457145856,5437861888,2779836416,2728075264
2026-03-16 23:19:07,5469302784,5342433280,2781134848,2729353216
2026-03-16 23:19:37,5480390656,5353496576,2782404608,2742173696
2026-03-16 23:20:07,5499998208,5374201856,2680377344,2628685824
2026-03-16 23:20:37,5513531392,5387735040,2684981248,2631168000
2026-03-16 23:21:07,5531168768,5405290496,2689716224,2637447168
2026-03-16 23:21:37,5542047744,5416464384,2690793472,2639523840
2026-03-16 23:22:07,5557313536,5431746560,2693025792,2641502208
2026-03-16 23:22:37,5471731712,5343649792,2694279168,2642493440
2026-03-16 23:23:07,5495631872,5367799808,2698043392,2646220800
2026-03-16 23:23:37,5512671232,5384830976,2698326016,2646237184
2026-03-16 23:24:07,5540769792,5412884480,2703028224,2651193344
2026-03-16 23:24:37,5457506304,5436297216,2706993152,2654879744
2026-03-16 23:25:07,5476286464,5346443264,2711289856,2660769792
2026-03-16 23:25:37,5489668096,5360721920,2712997888,2663251968
2026-03-16 23:26:07,5503004672,5374164992,2716307456,2665766912
2026-03-16 23:26:37,5519552512,5390200832,2718003200,2668232704
2026-03-16 23:27:07,5543313408,5413826560,2718314496,2668277760
2026-03-16 23:27:37,5472264192,5450117120,2719350784,2669518848
2026-03-16 23:28:07,5511938048,5382615040,2721845248,2671972352
2026-03-16 23:28:37,5545852928,5416529920,2721980416,2671992832
2026-03-16 23:29:07,5481824256,5349326848,2724376576,2674429952
2026-03-16 23:29:37,5524938752,5394923520,2732838912,2682826752
2026-03-16 23:30:07,5561425920,5431087104,2736541696,2686468096
2026-03-16 23:30:37,5482082304,5354967040,2737790976,2687688704
2026-03-16 23:31:07,5515169792,5391458304,2739105792,2688933888
2026-03-16 23:31:37,5555499008,5431853056,2742951936,2692542464
2026-03-16 23:32:07,5490532352,5367771136,2746830848,2696122368
2026-03-16 23:32:37,5551599616,5427433472,2747756544,2697502720
2026-03-16 23:33:07,5485592576,5361504256,2750119936,2700550144
2026-03-16 23:33:37,5547184128,5422219264,2752708608,2702843904
2026-03-16 23:34:07,5494931456,5370101760,2756444160,2706276352
2026-03-16 23:34:37,5547212800,5422628864,2757369856,2707447808
2026-03-16 23:35:07,5500944384,5375426560,2758561792,2708635648
2026-03-16 23:35:37,5563625472,5430603776,2758610944,2708684800
2026-03-16 23:36:07,5524451328,5390438400,2761043968,2711093248
2026-03-16 23:36:37,5482291200,5458944000,2762227712,2712264704
2026-03-16 23:37:07,5539819520,5410557952,2764853248,2714554368
2026-03-16 23:37:37,5549817856,5420576768,2769575936,2718982144
2026-03-16 23:38:07,5559455744,5430214656,2771963904,2721591296
2026-03-16 23:38:37,5568331776,5438640128,2775736320,2725367808
2026-03-16 23:39:07,5571547136,5441912832,2775769088,2725404672
2026-03-16 23:39:37,5576237056,5446586368,2777325568,2726670336
2026-03-16 23:40:07,5483069440,5459730432,2782388224,2731716608
2026-03-16 23:40:37,5490257920,5359755264,2784923648,2734239744
2026-03-16 23:41:07,5499965440,5370232832,2681905152,2631102464
2026-03-16 23:41:37,5504630784,5374885888,2683133952,2632376320
2026-03-16 23:42:07,5512892416,5383192576,2685947904,2634907648
2026-03-16 23:42:37,5521149952,5391425536,2689970176,2638704640
2026-03-16 23:43:07,5527289856,5397553152,2691244032,2639986688
2026-03-16 23:43:37,5534806016,5405294592,2693758976,2642501632
2026-03-16 23:44:07,5546319872,5416427520,2697568256,2646290432
2026-03-16 23:44:37,5551087616,5421715456,2698829824,2647556096
2026-03-16 23:45:07,5562228736,5433339904,2705178624,2653437952
2026-03-16 23:45:37,5569748992,5440073728,2707685376,2655952896
2026-03-16 23:46:07,5578088448,5448916992,2708971520,2657230848
2026-03-16 23:46:37,5474893824,5452427264,2708983808,2657234944
2026-03-16 23:47:07,5482840064,5460615168,2710294528,2658557952
2026-03-16 23:47:37,5491187712,5361209344,2710552576,2658562048
2026-03-16 23:48:07,5508427776,5378662400,2714112000,2662346752
2026-03-16 23:48:37,5524615168,5395300352,2717868032,2666094592
2026-03-16 23:49:07,5536874496,5406978048,2719162368,2667368448
2026-03-16 23:49:37,5551751168,5421928448,2722914304,2671124480
2026-03-16 23:50:07,5568901120,5436813312,2725453824,2673655808
2026-03-16 23:50:37,5577297920,5445730304,2725502976,2673680384
2026-03-16 23:51:07,5484949504,5460471808,2728034304,2676211712
2026-03-16 23:51:37,5501079552,5366804480,2731868160,2680041472
2026-03-16 23:52:07,5518336000,5387067392,2735644672,2683809792
2026-03-16 23:52:37,5542830080,5411274752,2739376128,2687533056
2026-03-16 23:53:07,5568503808,5437095936,2743128064,2691280896
2026-03-16 23:53:37,5485953024,5461618688,2746855424,2694995968
2026-03-16 23:54:07,5508014080,5376999424,2751885312,2702069760
2026-03-16 23:54:37,5523103744,5387546624,2753130496,2703310848
2026-03-16 23:55:07,5544062976,5408108544,2756861952,2707034112
2026-03-16 23:55:37,5561511936,5430349824,2758103040,2708271104
2026-03-16 23:56:07,5581238272,5454942208,2763083776,2713239552
2026-03-16 23:56:37,5493538816,5469626368,2765557760,2715709440
2026-03-16 23:57:07,5510512640,5379248128,2768072704,2718208000
2026-03-16 23:57:37,5540003840,5409521664,2770591744,2720657408
2026-03-16 23:58:07,5570875392,5434060800,2773078016,2723123200
2026-03-16 23:58:37,5493469184,5465255936,2775547904,2725531648
2026-03-16 23:59:07,5515374592,5384818688,2778046464,2727993344
2026-03-16 23:59:37,5544316928,5417345024,2780471296,2730409984
2026-03-17 00:00:07,5577306112,5450235904,2782683136,2730532864
2026-03-17 00:00:37,5508866048,5397118976,2688303104,2637697024
2026-03-17 00:01:07,5548744704,5436739584,2690822144,2640154624
2026-03-17 00:01:37,5586432000,5474439168,2693275648,2642571264
2026-03-17 00:02:07,5524549632,5412347904,2698186752,2647404544
2026-03-17 00:02:37,5484052480,5475061760,2703020032,2652200960
2026-03-17 00:03:07,5550456832,5438955520,2705682432,2655707136
2026-03-17 00:03:37,5502595072,5388804096,2710048768,2659164160
2026-03-17 00:04:07,5564084224,5449666560,2711228416,2660331520
2026-03-17 00:04:37,5507837952,5392322560,2714669056,2663739392
2026-03-17 00:05:07,5562380288,5446557696,2715873280,2664943616
2026-03-17 00:05:37,5522485248,5407604736,2718101504,2666106880
2026-03-17 00:06:07,5591056384,5475135488,2720522240,2669535232
2026-03-17 00:06:37,5539143680,5426855936,2723958784,2672947200
2026-03-17 00:07:07,5594681344,5480181760,2725429248,2674401280
2026-03-17 00:07:37,5495881728,5381668864,2727444480,2676404224
2026-03-17 00:08:07,5496999936,5382549504,2727501824,2676445184
2026-03-17 00:08:37,5500919808,5386088448,2728763392,2677702656
2026-03-17 00:09:07,5508706304,5393440768,2731307008,2680246272
2026-03-17 00:09:37,5513596928,5397868544,2732589056,2681507840
2026-03-17 00:10:07,5521686528,5407199232,2735128576,2684043264
2026-03-17 00:10:37,5533020160,5416878080,2739159040,2687815680
2026-03-17 00:11:07,5539328000,5424205824,2742714368,2691616768
2026-03-17 00:11:37,5544988672,5430673408,2746494976,2695421952
2026-03-17 00:12:07,5550559232,5436370944,2753425408,2697936896
2026-03-17 00:12:37,5552402432,5438091264,2749038592,2697953280
2026-03-17 00:13:07,5562314752,5448085504,2751578112,2700492800
2026-03-17 00:13:37,5566308352,5451964416,2751594496,2700492800
2026-03-17 00:14:07,5573963776,5458108416,2752880640,2703876096
2026-03-17 00:14:37,5585797120,5471125504,2756653056,2706386944
2026-03-17 00:15:07,5595742208,5480591360,2759188480,2710171648
2026-03-17 00:15:37,5497794560,5382402048,2761703424,2712682496
2026-03-17 00:16:07,5506035712,5392142336,2764263424,2715246592
2026-03-17 00:16:37,5518139392,5400948736,2768830464,2719010816
2026-03-17 00:17:07,5549182976,5416411136,2772619264,2722795520
2026-03-17 00:17:37,5542567936,5428232192,2777649152,2727813120
2026-03-17 00:18:07,5552861184,5438271488,2780188672,2730352640
2026-03-17 00:18:37,5562023936,5447544832,2782703616,2732847104
2026-03-17 00:19:07,5572145152,5457690624,2784428032,2735366144
2026-03-17 00:19:37,5613969408,5512384512,2821472256,2771095552
2026-03-17 00:20:07,5628186624,5526724608,2825310208,2774966272
2026-03-17 00:20:37,5529219072,5427396608,2826838016,2776289280
2026-03-17 00:21:07,5544341504,5442809856,2830381056,2781351936
2026-03-17 00:21:37,5552095232,5450551296,2831888384,2781372416
2026-03-17 00:22:07,5564665856,5462724608,2726207488,2675617792
2026-03-17 00:22:37,5578006528,5476417536,2728718336,2678284288
2026-03-17 00:23:07,5600186368,5496033280,2733776896,2683359232
2026-03-17 00:23:37,5616513024,5512945664,2733785088,2683375616
2026-03-17 00:24:07,5531529216,5429563392,2736324608,2686164992
2026-03-17 00:24:37,5553352704,5451141120,2738913280,2688434176
2026-03-17 00:25:07,5578604544,5475909632,2742652928,2692366336
2026-03-17 00:25:37,5600542720,5498441728,2745143296,2694856704
2026-03-17 00:26:07,5627928576,5525139456,2750144512,2699808768
2026-03-17 00:26:37,5536002048,5434306560,2752905216,2702282752
2026-03-17 00:27:07,5553008640,5451972608,2755334144,2704785408
2026-03-17 00:27:37,5569331200,5468016640,2757824512,2707292160
2026-03-17 00:28:07,5592064000,5490831360,2760589312,2710032384
2026-03-17 00:28:37,5623209984,5521891328,2762174464,2711506944
2026-03-17 00:29:07,5551431680,5449777152,2762887168,2712743936
2026-03-17 00:29:37,5587312640,5485867008,2764283904,2713710592
2026-03-17 00:30:07,5629411328,5527801856,2768064512,2717380608
2026-03-17 00:30:37,5564760064,5462671360,2772832256,2722217984
2026-03-17 00:31:07,5596270592,5495095296,2772910080,2722430976
2026-03-17 00:31:37,5638467584,5537292288,2779996160,2727268352
2026-03-17 00:32:07,5564760064,5462945792,2782482432,2729713664
2026-03-17 00:32:37,5594710016,5492977664,2783735808,2730938368
2026-03-17 00:33:07,5635371008,5535985664,2787512320,2734747648
2026-03-17 00:33:37,5585592320,5485670400,2789830656,2736676864
2026-03-17 00:34:07,5624479744,5525725184,2794020864,2738987008
2026-03-17 00:34:37,5568651264,5467983872,2793558016,2740629504
2026-03-17 00:35:07,5631422464,5532663808,2794754048,2741571584
2026-03-17 00:35:37,5594513408,5493673984,2798194688,2744987648
2026-03-17 00:36:07,5557202944,5455892480,2800529408,2747330560
2026-03-17 00:36:37,5620584448,5519118336,2800574464,2747629568
2026-03-17 00:37:07,5583294464,5481779200,2802917376,2750033920
2026-03-17 00:37:37,5545168896,5553532928,2805223424,2752331776
2026-03-17 00:38:07,5617508352,5520392192,2809610240,2756714496
2026-03-17 00:38:37,5619593216,5521829888,2810761216,2757881856
2026-03-17 00:39:07,5629095936,5531385856,2814578688,2761682944
2026-03-17 00:39:37,5636038656,5538594816,2818396160,2765799424
2026-03-17 00:40:07,5640740864,5543538688,2820968448,2768343040
2026-03-17 00:40:37,5644419072,5546692608,2820960256,2768351232
2026-03-17 00:41:07,5545115648,5554995200,2825056256,2772189184
2026-03-17 00:41:37,5553582080,5455155200,2828701696,2775969792
2026-03-17 00:42:07,5558353920,5460041728,2830069760,2777276416
2026-03-17 00:42:37,5566156800,5464788992,2832596992,2780303360
2026-03-17 00:43:07,5573816320,5475774464,2836451328,2784112640
2026-03-17 00:43:37,5579005952,5480960000,2730201088,2678616064
2026-03-17 00:44:07,5586567168,5488529408,2732761088,2681155584
2026-03-17 00:44:37,5592322048,5494263808,2735693824,2683944960
2026-03-17 00:45:07,5600497664,5502197760,2736988160,2684964864
2026-03-17 00:45:37,5610516480,5512216576,2740760576,2690945024
2026-03-17 00:46:07,5620174848,5522120704,2744520704,2694778880
2026-03-17 00:46:37,5627674624,5529116672,2748309504,2698555392
2026-03-17 00:47:07,5631692800,5533630464,2750734336,2699829248
2026-03-17 00:47:37,5635997696,5537931264,2750582784,2699833344
2026-03-17 00:48:07,5643952128,5545857024,2751864832,2701131776
2026-03-17 00:48:37,5552381952,5454192640,2756902912,2706337792
2026-03-17 00:49:07,5567205376,5469077504,2760699904,2710114304
2026-03-17 00:49:37,5576630272,5478486016,2763214848,2712608768
2026-03-17 00:50:07,5589209088,5491048448,2765840384,2715136000
2026-03-17 00:50:37,5600530432,5502078976,2767101952,2716389376
2026-03-17 00:51:07,5614878720,5516718080,2769637376,2721038336
2026-03-17 00:51:37,5625954304,5527777280,2770890752,2722291712
2026-03-17 00:52:07,5640622080,5542486016,2773471232,2724810752
2026-03-17 00:52:37,5549596672,5558923264,2778554368,2729807872
2026-03-17 00:53:07,5559058432,5460725760,2781093888,2732326912
2026-03-17 00:53:37,5575401472,5476839424,2784854016,2736070656
2026-03-17 00:54:07,5592141824,5493166080,2787360768,2738573312
2026-03-17 00:54:37,5609820160,5508591616,2787373056,2738593792
2026-03-17 00:55:07,5632696320,5531754496,2791174144,2742308864
2026-03-17 00:55:37,5650034688,5547888640,2792603648,2744070144
2026-03-17 00:56:07,5562642432,5460344832,2793865216,2744815616
2026-03-17 00:56:37,5586972672,5484617728,2797580288,2749501440
2026-03-17 00:57:07,5607591936,5505196032,2798854144,2749796352
2026-03-17 00:57:37,5624705024,5522300928,2798862336,2749816832
2026-03-17 00:58:07,5650542592,5548130304,2802601984,2753536000
2026-03-17 00:58:37,5575991296,5473161216,2808627200,2757251072
2026-03-17 00:59:07,5611241472,5508595712,2808709120,2757287936
2026-03-17 00:59:37,5652918272,5550424064,2812432384,2761224192
2026-03-17 01:00:07,5587726336,5486039040,2819751936,2768465920
2026-03-17 01:00:37,5612363776,5511307264,2822217728,2771021824
2026-03-17 01:01:07,5642792960,5543174144,2827653120,2770694144
2026-03-17 01:01:37,5571940352,5471858688,2831478784,2774331392
2026-03-17 01:02:07,5603139584,5502582784,2833969152,2776764416
2026-03-17 01:02:37,5636481024,5535895552,2834288640,2776788992
2026-03-17 01:03:07,5566353408,5465784320,2835316736,2778030080
2026-03-17 01:03:37,5624152064,5523611648,2838900736,2781585408
2026-03-17 01:04:07,5589635072,5489090560,2841829376,2784239616
2026-03-17 01:04:37,5659058176,5557592064,2849288192,2789826560
2026-03-17 01:05:07,5614403584,5511757824,2744836096,2686971904
2026-03-17 01:05:37,5650776064,5547036672,2748276736,2690420736
2026-03-17 01:06:07,5599608832,5492576256,2749489152,2691616768
2026-03-17 01:06:37,5635682304,5527969792,2751840256,2693931008
2026-03-17 01:07:07,5579284480,5471690752,2753032192,2695127040
2026-03-17 01:07:37,5646036992,5538308096,2758557696,2698608640
2026-03-17 01:08:07,5599449088,5492723712,2760871936,2700906496
2026-03-17 01:08:37,5642780672,5534961664,2760912896,2700931072
2026-03-17 01:09:07,5649539072,5541691392,2764730368,2704482304
2026-03-17 01:09:37,5654200320,5546385408,2766966784,2707001344
2026-03-17 01:10:07,5658755072,5550919680,2768252928,2708291584
2026-03-17 01:10:37,5665918976,5558378496,2770767872,2710814720
