Time,"job=""promtail"""
2026-03-10 15:56:17,0
2026-03-10 15:56:47,0.83729
2026-03-10 15:57:17,24.766408
2026-03-10 15:57:47,24.643682
2026-03-10 15:58:17,24.30160533333333
2026-03-10 15:58:47,24.73756
2026-03-10 15:59:17,24.89106
2026-03-10 15:59:47,24.72648266666667
2026-03-10 16:00:17,24.057466
2026-03-10 16:00:47,24.714853
2026-03-10 16:01:17,13.080196
2026-03-10 16:01:47,24.685453
2026-03-10 16:02:17,24.75898
2026-03-10 16:02:47,6.244928
2026-03-10 16:03:17,24.786534
2026-03-10 16:03:47,24.729890333333334
2026-03-10 16:04:17,16.281435333333334
2026-03-10 16:04:47,24.716402
2026-03-10 16:05:17,17.505536
2026-03-10 16:05:47,24.605108
2026-03-10 16:06:17,16.830074
2026-03-10 16:06:47,8.411778
2026-03-10 16:07:17,24.760736
2026-03-10 16:07:47,24.777876
2026-03-10 16:08:17,24.918106
2026-03-10 16:08:47,24.302404
2026-03-10 16:09:17,24.603150666666668
2026-03-10 16:09:47,24.822944666666668
2026-03-10 16:10:17,24.734386
2026-03-10 16:10:47,24.576758
2026-03-10 16:11:17,24.587998
2026-03-10 16:11:47,24.587998
2026-03-10 16:12:17,24.619835
2026-03-10 16:12:47,15.157866333333335
2026-03-10 16:13:17,23.9641
2026-03-10 16:13:47,24.891192
2026-03-10 16:14:17,8.983008
2026-03-10 16:14:47,24.940784
2026-03-10 16:15:17,24.724194
2026-03-10 16:15:47,24.868134
2026-03-10 16:16:17,24.706362
2026-03-10 16:16:47,24.706362
2026-03-10 16:17:17,24.728638
2026-03-10 16:17:47,24.525186
2026-03-10 16:18:17,8.27631
2026-03-10 16:18:47,12.758354
2026-03-10 16:19:17,24.290834
2026-03-10 16:19:47,18.79028
2026-03-10 16:20:17,18.48546
2026-03-10 16:20:47,24.78273
2026-03-10 16:21:17,24.891278
2026-03-10 16:21:47,24.783299333333336
2026-03-10 16:22:17,20.974728666666667
2026-03-10 16:22:47,24.833278
2026-03-10 16:23:17,24.717485333333332
2026-03-10 16:23:47,24.25037
2026-03-10 16:24:17,24.850896
2026-03-10 16:24:47,9.901906
2026-03-10 16:25:17,24.80783
2026-03-10 16:25:47,24.80783
2026-03-10 16:26:17,24.667265999999998
2026-03-10 16:26:47,23.828878
2026-03-10 16:27:17,24.74601
2026-03-10 16:27:47,23.9052
2026-03-10 16:28:17,24.734984
2026-03-10 16:28:47,23.53918
2026-03-10 16:29:17,24.530483000000004
2026-03-10 16:29:47,24.538426
2026-03-10 16:30:17,24.063524
2026-03-10 16:30:47,23.600458
2026-03-10 16:31:17,23.928254
2026-03-10 16:31:47,24.3203
2026-03-10 16:32:17,24.77619
2026-03-10 16:32:47,6.42617
2026-03-10 16:33:17,24.16068
2026-03-10 16:33:47,18.725944
2026-03-10 16:34:17,24.560816000000003
2026-03-10 16:34:47,24.75627
2026-03-10 16:35:17,24.868908
2026-03-10 16:35:47,20.105602
2026-03-10 16:36:17,21.405720333333335
2026-03-10 16:36:47,23.387432333333333
2026-03-10 16:37:17,24.537608
2026-03-10 16:37:47,23.998736
2026-03-10 16:38:17,23.998736
2026-03-10 16:38:47,11.342126
2026-03-10 16:39:17,11.342126
2026-03-10 16:39:47,23.84954
2026-03-10 16:40:17,24.107932
2026-03-10 16:40:47,23.763276
2026-03-10 16:41:17,24.603658
2026-03-10 16:41:47,5.086744
2026-03-10 16:42:17,24.8247
2026-03-10 16:42:47,24.783208
2026-03-10 16:43:17,24.599188
2026-03-10 16:43:47,24.707358
2026-03-10 16:44:17,24.717888
2026-03-10 16:44:47,11.482258
2026-03-10 16:45:17,11.482258
2026-03-10 16:45:47,11.482258
2026-03-10 16:46:17,24.754032
