Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-02-12 10:06:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831346.7586206896,0
2026-02-12 10:06:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931974.8948203326,0
2026-02-12 10:07:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959452.6896551724,0
2026-02-12 10:07:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832787.8892375597,0
2026-02-12 10:08:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815527.724137931,0
2026-02-12 10:08:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742249.0430704507,0
2026-02-12 10:09:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584577.9111065135,0
2026-02-12 10:09:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488412.6896551724,0
2026-02-12 10:10:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887560.8275862068,0
2026-02-12 10:10:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845188.4137931034,0
2026-02-12 10:11:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803012.6215601076,0
2026-02-12 10:11:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601991.5169488603,0
2026-02-12 10:12:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534735.0947572279,0
2026-02-12 10:12:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878349.8500051721,0
2026-02-12 10:13:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901998.5516741956,0
2026-02-12 10:13:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033886.8965517242,0
2026-02-12 10:14:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698555.7739388298,0
2026-02-12 10:14:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615812.4137931034,0
2026-02-12 10:15:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616419.8910269674,0
2026-02-12 10:15:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788012.8280285526,0
2026-02-12 10:16:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905922.2068965518,0
2026-02-12 10:16:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668071.724137931,0
2026-02-12 10:17:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757618.7586206896,0
2026-02-12 10:17:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698769.2944340989,0
2026-02-12 10:18:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10793524.965517242,0
2026-02-12 10:18:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727559.4330838993,0
2026-02-12 10:19:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587301.9069623089,0
2026-02-12 10:19:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937103.448275862,0
2026-02-12 10:20:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404905.548467188,0
2026-02-12 10:20:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269497.8447532673,0
2026-02-12 10:21:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183190.06896551725,0
2026-02-12 10:21:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283895.1724137931,0
2026-02-12 10:22:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171608.27586206896,0
2026-02-12 10:22:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110030.82864926376,0
2026-02-12 10:23:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238722.62647860122,0
2026-02-12 10:23:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452976.72333528736,0
2026-02-12 10:24:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973859.3103448276,0
