Time,"__name__=""rsk_txpool_pending_transactions"",instance=""rsk-rpc-exporter:9090"",job=""rsk-rpc-exporter"",node=""rskj-miner1"""
2026-03-17 14:56:37,50
2026-03-17 14:57:07,22
2026-03-17 14:57:37,36
2026-03-17 14:58:07,50
2026-03-17 14:58:37,36
2026-03-17 14:59:07,36
2026-03-17 14:59:37,22
2026-03-17 15:00:07,8
2026-03-17 15:00:37,8
2026-03-17 15:01:07,22
2026-03-17 15:01:37,72
2026-03-17 15:02:07,22
2026-03-17 15:02:37,72
2026-03-17 15:03:07,100
2026-03-17 15:03:37,128
2026-03-17 15:04:07,128
2026-03-17 15:04:37,128
2026-03-17 15:05:07,150
2026-03-17 15:05:37,296
2026-03-17 15:06:07,369
2026-03-17 15:06:37,532
2026-03-17 15:07:07,404
2026-03-17 15:07:37,405
2026-03-17 15:08:07,326
2026-03-17 15:08:37,276
2026-03-17 15:09:07,376
2026-03-17 15:09:37,578
2026-03-17 15:10:07,565
2026-03-17 15:10:37,528
2026-03-17 15:11:07,377
2026-03-17 15:11:37,377
2026-03-17 15:12:07,377
2026-03-17 15:12:37,377
2026-03-17 15:13:07,279
2026-03-17 15:13:37,281
2026-03-17 15:14:07,288
2026-03-17 15:14:37,289
2026-03-17 15:15:07,53
2026-03-17 15:15:37,3
2026-03-17 15:16:07,3
2026-03-17 15:16:37,4
2026-03-17 15:17:07,4
2026-03-17 15:17:37,2
2026-03-17 15:18:07,3
2026-03-17 15:18:37,6
2026-03-17 15:19:07,2
2026-03-17 15:19:37,2
2026-03-17 15:20:07,2
2026-03-17 15:20:37,2
2026-03-17 15:21:07,4
2026-03-17 15:21:37,2
2026-03-17 15:22:07,2
2026-03-17 15:22:37,4
2026-03-17 15:23:07,6
2026-03-17 15:23:37,17
2026-03-17 15:24:07,0
2026-03-17 15:24:37,0
2026-03-17 15:25:07,8
2026-03-17 15:25:37,8
2026-03-17 15:26:07,8
2026-03-17 15:26:37,4
2026-03-17 15:27:07,4
2026-03-17 15:27:37,8
2026-03-17 15:28:07,8
2026-03-17 15:28:37,22
2026-03-17 15:29:07,50
2026-03-17 15:29:37,72
2026-03-17 15:30:07,36
2026-03-17 15:30:37,50
2026-03-17 15:31:07,50
2026-03-17 15:31:37,72
2026-03-17 15:32:07,72
2026-03-17 15:32:37,86
2026-03-17 15:33:07,97
2026-03-17 15:33:37,130
2026-03-17 15:34:07,129
2026-03-17 15:34:37,258
2026-03-17 15:35:07,291
2026-03-17 15:35:37,278
2026-03-17 15:36:07,278
2026-03-17 15:36:37,306
2026-03-17 15:37:07,278
2026-03-17 15:37:37,328
2026-03-17 15:38:07,406
2026-03-17 15:38:37,569
2026-03-17 15:39:07,642
2026-03-17 15:39:37,772
2026-03-17 15:40:07,390
2026-03-17 15:40:37,144
2026-03-17 15:41:07,290
2026-03-17 15:41:37,144
2026-03-17 15:42:07,290
2026-03-17 15:42:37,290
2026-03-17 15:43:07,144
2026-03-17 15:43:37,89
2026-03-17 15:44:07,39
2026-03-17 15:44:37,41
2026-03-17 15:45:07,41
2026-03-17 15:45:37,1
2026-03-17 15:46:07,0
2026-03-17 15:46:37,0
2026-03-17 15:47:07,1
2026-03-17 15:47:37,2
2026-03-17 15:48:07,4
2026-03-17 15:48:37,0
2026-03-17 15:49:07,0
2026-03-17 15:49:37,0
2026-03-17 15:50:07,0
2026-03-17 15:50:37,0
2026-03-17 15:51:07,0
2026-03-17 15:51:37,0
2026-03-17 15:52:07,0
2026-03-17 15:52:37,0
2026-03-17 15:53:07,0
2026-03-17 15:53:37,2
2026-03-17 15:54:07,7
2026-03-17 15:54:37,18
2026-03-17 15:55:07,8
2026-03-17 15:55:37,18
2026-03-17 15:56:07,8
2026-03-17 15:56:37,22
2026-03-17 15:57:07,36
2026-03-17 15:57:37,18
2026-03-17 15:58:07,18
2026-03-17 15:58:37,32
2026-03-17 15:59:07,33
2026-03-17 15:59:37,39
2026-03-17 16:00:07,8
2026-03-17 16:00:37,22
2026-03-17 16:01:07,36
2026-03-17 16:01:37,36
2026-03-17 16:02:07,22
2026-03-17 16:02:37,8
2026-03-17 16:03:07,0
2026-03-17 16:03:37,8
2026-03-17 16:04:07,41
2026-03-17 16:04:37,50
2026-03-17 16:05:07,50
2026-03-17 16:05:37,100
2026-03-17 16:06:07,128
2026-03-17 16:06:37,150
2026-03-17 16:07:07,150
2026-03-17 16:07:37,274
2026-03-17 16:08:07,150
2026-03-17 16:08:37,150
2026-03-17 16:09:07,291
2026-03-17 16:09:37,325
2026-03-17 16:10:07,293
2026-03-17 16:10:37,150
2026-03-17 16:11:07,100
2026-03-17 16:11:37,50
2026-03-17 16:12:07,150
2026-03-17 16:12:37,296
2026-03-17 16:13:07,150
2026-03-17 16:13:37,150
2026-03-17 16:14:07,151
2026-03-17 16:14:37,3
2026-03-17 16:15:07,4
2026-03-17 16:15:37,3
2026-03-17 16:16:07,4
2026-03-17 16:16:37,4
2026-03-17 16:17:07,5
2026-03-17 16:17:37,6
2026-03-17 16:18:07,4
2026-03-17 16:18:37,4
2026-03-17 16:19:07,4
2026-03-17 16:19:37,5
2026-03-17 16:20:07,5
2026-03-17 16:20:37,4
2026-03-17 16:21:07,0
2026-03-17 16:21:37,2
2026-03-17 16:22:07,2
2026-03-17 16:22:37,4
2026-03-17 16:23:07,6
2026-03-17 16:23:37,6
2026-03-17 16:24:07,8
2026-03-17 16:24:37,2
2026-03-17 16:25:07,8
2026-03-17 16:25:37,8
2026-03-17 16:26:07,8
2026-03-17 16:26:37,18
2026-03-17 16:27:07,18
2026-03-17 16:27:37,8
2026-03-17 16:28:07,4
2026-03-17 16:28:37,0
2026-03-17 16:29:07,0
2026-03-17 16:29:37,8
2026-03-17 16:30:07,8
2026-03-17 16:30:37,8
2026-03-17 16:31:07,8
2026-03-17 16:31:37,8
2026-03-17 16:32:07,0
2026-03-17 16:32:37,8
2026-03-17 16:33:07,22
2026-03-17 16:33:37,22
2026-03-17 16:34:07,0
2026-03-17 16:34:37,0
2026-03-17 16:35:07,22
2026-03-17 16:35:37,0
2026-03-17 16:36:07,50
2026-03-17 16:36:37,50
2026-03-17 16:37:07,72
2026-03-17 16:37:37,50
2026-03-17 16:38:07,100
2026-03-17 16:38:37,72
2026-03-17 16:39:07,100
