Time,"exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-17 15:28:37,0,0,0,0
2026-03-17 15:29:07,0,0,0,0
2026-03-17 15:29:37,0,0,0,0
2026-03-17 15:30:07,0,0,0,0
2026-03-17 15:30:37,0,0,0,0
2026-03-17 15:31:07,0,0,0,0
2026-03-17 15:31:37,0,0,0,0
2026-03-17 15:32:07,0,0,0,0
2026-03-17 15:32:37,0,0,0,0
2026-03-17 15:33:07,0,0,0,0
2026-03-17 15:33:37,0,0,0,0
2026-03-17 15:34:07,0,0,0,0
2026-03-17 15:34:37,0,0,0,0
2026-03-17 15:35:07,0,0,0,0
2026-03-17 15:35:37,0,0,0,0
2026-03-17 15:36:07,0,0,0,0
2026-03-17 15:36:37,0,0,0,0
2026-03-17 15:37:07,0,0,0,0
2026-03-17 15:37:37,0,0,0,0
2026-03-17 15:38:07,0,0,0,0
2026-03-17 15:38:37,0,0,0,0
2026-03-17 15:39:07,0,0,0,0
2026-03-17 15:39:37,0,0,0,0
2026-03-17 15:40:07,0,0,0,0
2026-03-17 15:40:37,0,0,0,0
2026-03-17 15:41:07,0,0,0,0
2026-03-17 15:41:37,0,0,0,0
2026-03-17 15:42:07,0,0,0,0
2026-03-17 15:42:37,0,0,0,0
2026-03-17 15:43:07,0,0,0,0
2026-03-17 15:43:37,0,0,0,0
2026-03-17 15:44:07,0,0,0,0
2026-03-17 15:44:37,0,0,0,0
2026-03-17 15:45:07,0,0,0,0
2026-03-17 15:45:37,0,0,0,0
2026-03-17 15:46:07,0,0,0,0
2026-03-17 15:46:37,0,0,0,0
2026-03-17 15:47:07,0,0,0,0
2026-03-17 15:47:37,0,0,0,0
2026-03-17 15:48:07,0,0,0,0
2026-03-17 15:48:37,0,0,0,0
2026-03-17 15:49:07,0,0,0,0
2026-03-17 15:49:37,0,0,0,0
2026-03-17 15:50:07,0,0,0,0
2026-03-17 15:50:37,0,0,0,0
2026-03-17 15:51:07,0,0,0,0
2026-03-17 15:51:37,0,0,0,0
2026-03-17 15:52:07,0,0,0,0
2026-03-17 15:52:37,0,0,0,0
2026-03-17 15:53:07,0,0,0,0
2026-03-17 15:53:37,0,0,0,0
2026-03-17 15:54:07,0,0,0,0
2026-03-17 15:54:37,0,0,0,0
2026-03-17 15:55:07,0,0,0,0
2026-03-17 15:55:37,0,0,0,0
2026-03-17 15:56:07,0,0,0,0
2026-03-17 15:56:37,0,0,0,0
2026-03-17 15:57:07,0,0,0,0
2026-03-17 15:57:37,0,0,0,0
2026-03-17 15:58:07,0,0,0,0
2026-03-17 15:58:37,0,0,0,0
2026-03-17 15:59:07,0,0,0,0
2026-03-17 15:59:37,0,0,0,0
2026-03-17 16:00:07,0,0,0,0
2026-03-17 16:00:37,0,0,0,0
2026-03-17 16:01:07,0,0,0,0
2026-03-17 16:01:37,0,0,0,0
2026-03-17 16:02:07,0,0,0,0
2026-03-17 16:02:37,0,0,0,0
2026-03-17 16:03:07,0,0,0,0
2026-03-17 16:03:37,0,0,0,0
2026-03-17 16:04:07,0,0,0,0
2026-03-17 16:04:37,0,0,0,0
2026-03-17 16:05:07,0,0,0,0
2026-03-17 16:05:37,0,0,0,0
2026-03-17 16:06:07,0,0,0,0
2026-03-17 16:06:37,0,0,0,0
2026-03-17 16:07:07,0,0,0,0
2026-03-17 16:07:37,0,0,0,0
2026-03-17 16:08:07,0,0,0,0
2026-03-17 16:08:37,0,0,0,0
2026-03-17 16:09:07,0,0,0,0
2026-03-17 16:09:37,0,0,0,0
2026-03-17 16:10:07,0,0,0,0
2026-03-17 16:10:37,0,0,0,0
2026-03-17 16:11:07,0,0,0,0
2026-03-17 16:11:37,0,0,0,0
2026-03-17 16:12:07,0,0,0,0
2026-03-17 16:12:37,0,0,0,0
2026-03-17 16:13:07,0,0,0,0
2026-03-17 16:13:37,0,0,0,0
2026-03-17 16:14:07,0,0,0,0
2026-03-17 16:14:37,0,0,0,0
2026-03-17 16:15:07,0,0,0,0
2026-03-17 16:15:37,0,0,0,0
2026-03-17 16:16:07,0,0,0,0
2026-03-17 16:16:37,0,0,0,0
2026-03-17 16:17:07,0,0,0,0
2026-03-17 16:17:37,0,0,0,0
2026-03-17 16:18:07,0,0,0,0
2026-03-17 16:18:37,0,0,0,0
2026-03-17 16:19:07,0,0,0,0
2026-03-17 16:19:37,0,0,0,0
2026-03-17 16:20:07,0,0,0,0
2026-03-17 16:20:37,0,0,0,0
2026-03-17 16:21:07,0,0,0,0
2026-03-17 16:21:37,0,0,0,0
2026-03-17 16:22:07,0,0,0,0
2026-03-17 16:22:37,0,0,0,0
2026-03-17 16:23:07,0,0,0,0
2026-03-17 16:23:37,0,0,0,0
2026-03-17 16:24:07,0,0,0,0
2026-03-17 16:24:37,0,0,0,0
2026-03-17 16:25:07,0,0,0,0
2026-03-17 16:25:37,0,0,0,0
2026-03-17 16:26:07,0,0,0,0
2026-03-17 16:26:37,0,0,0,0
2026-03-17 16:27:07,0,0,0,0
2026-03-17 16:27:37,0,0,0,0
2026-03-17 16:28:07,0,0,0,0
2026-03-17 16:28:37,0,0,0,0
2026-03-17 16:29:07,0,0,0,0
2026-03-17 16:29:37,0,0,0,0
2026-03-17 16:30:07,0,0,0,0
2026-03-17 16:30:37,0,0,0,0
2026-03-17 16:31:07,0,0,0,0
2026-03-17 16:31:37,0,0,0,0
2026-03-17 16:32:07,0,0,0,0
2026-03-17 16:32:37,0,0,0,0
2026-03-17 16:33:07,0,0,0,0
2026-03-17 16:33:37,0,0,0,0
2026-03-17 16:34:07,0,0,0,0
2026-03-17 16:34:37,0,0,0,0
2026-03-17 16:35:07,0,0,0,0
2026-03-17 16:35:37,0,0,0,0
2026-03-17 16:36:07,0,0,0,0
2026-03-17 16:36:37,0,0,0,0
2026-03-17 16:37:07,0,0,0,0
2026-03-17 16:37:37,0,0,0,0
2026-03-17 16:38:07,0,0,0,0
2026-03-17 16:38:37,0,0,0,0
2026-03-17 16:39:07,0,0,0,0
2026-03-17 16:39:37,0,0,0,0
2026-03-17 16:40:07,0,0,0,0
2026-03-17 16:40:37,0,0,0,0
2026-03-17 16:41:07,0,0,0,0
2026-03-17 16:41:37,0,0,0,0
2026-03-17 16:42:07,0,0,0,0
2026-03-17 16:42:37,0,0,0,0
2026-03-17 16:43:07,0,0,0,0
2026-03-17 16:43:37,0,0,0,0
2026-03-17 16:44:07,0,0,0,0
2026-03-17 16:44:37,0,0,0,0
2026-03-17 16:45:07,0,0,0,0
2026-03-17 16:45:37,0,0,0,0
2026-03-17 16:46:07,0,0,0,0
2026-03-17 16:46:37,0,0,0,0
2026-03-17 16:47:07,0,0,0,0
2026-03-17 16:47:37,0,0,0,0
2026-03-17 16:48:07,0,0,0,0
2026-03-17 16:48:37,0,0,0,0
2026-03-17 16:49:07,0,0,0,0
2026-03-17 16:49:37,0,0,0,0
2026-03-17 16:50:07,0,0,0,0
2026-03-17 16:50:37,0,0,0,0
2026-03-17 16:51:07,0,0,0,0
2026-03-17 16:51:37,0,0,0,0
2026-03-17 16:52:07,0,0,0,0
2026-03-17 16:52:37,0,0,0,0
2026-03-17 16:53:07,0,0,0,0
2026-03-17 16:53:37,0,0,0,0
2026-03-17 16:54:07,0,0,0,0
2026-03-17 16:54:37,0,0,0,0
2026-03-17 16:55:07,0,0,0,0
2026-03-17 16:55:37,0,0,0,0
2026-03-17 16:56:07,0,0,0,0
2026-03-17 16:56:37,0,0,0,0
2026-03-17 16:57:07,0,0,0,0
2026-03-17 16:57:37,0,0,0,0
2026-03-17 16:58:07,0,0,0,0
2026-03-17 16:58:37,0,0,0,0
2026-03-17 16:59:07,0,0,0,0
2026-03-17 16:59:37,0,0,0,0
2026-03-17 17:00:07,0,0,0,0
2026-03-17 17:00:37,0,0,0,0
2026-03-17 17:01:07,0,0,0,0
2026-03-17 17:01:37,0,0,0,0
2026-03-17 17:02:07,0,0,0,0
2026-03-17 17:02:37,0,0,0,0
2026-03-17 17:03:07,0,0,0,0
2026-03-17 17:03:37,0,0,0,0
2026-03-17 17:04:07,0,0,0,0
2026-03-17 17:04:37,0,0,0,0
2026-03-17 17:05:07,0,0,0,0
2026-03-17 17:05:37,0,0,0,0
2026-03-17 17:06:07,0,0,0,0
2026-03-17 17:06:37,0,0,0,0
2026-03-17 17:07:07,0,0,0,0
2026-03-17 17:07:37,0,0,0,0
2026-03-17 17:08:07,0,0,0,0
2026-03-17 17:08:37,0,0,0,0
2026-03-17 17:09:07,0,0,0,0
2026-03-17 17:09:37,0,0,0,0
2026-03-17 17:10:07,0,0,0,0
2026-03-17 17:10:37,0,0,0,0
2026-03-17 17:11:07,0,0,0,0
2026-03-17 17:11:37,0,0,0,0
2026-03-17 17:12:07,0,0,0,0
2026-03-17 17:12:37,0,0,0,0
2026-03-17 17:13:07,0,0,0,0
2026-03-17 17:13:37,0,0,0,0
2026-03-17 17:14:07,0,0,0,0
2026-03-17 17:14:37,0,0,0,0
2026-03-17 17:15:07,0,0,0,0
2026-03-17 17:15:37,0,0,0,0
2026-03-17 17:16:07,0,0,0,0
2026-03-17 17:16:37,0,0,0,0
2026-03-17 17:17:07,0,0,0,0
2026-03-17 17:17:37,0,0,0,0
2026-03-17 17:18:07,0,0,0,0
2026-03-17 17:18:37,0,0,0,0
2026-03-17 17:19:07,0,0,0,0
2026-03-17 17:19:37,0,0,0,0
2026-03-17 17:20:07,0,0,0,0
2026-03-17 17:20:37,0,0,0,0
2026-03-17 17:21:07,0,0,0,0
2026-03-17 17:21:37,0,0,0,0
2026-03-17 17:22:07,0,0,0,0
2026-03-17 17:22:37,0,0,0,0
2026-03-17 17:23:07,0,0,0,0
2026-03-17 17:23:37,0,0,0,0
2026-03-17 17:24:07,0,0,0,0
2026-03-17 17:24:37,0,0,0,0
2026-03-17 17:25:07,0,0,0,0
2026-03-17 17:25:37,0,0,0,0
2026-03-17 17:26:07,0,0,0,0
2026-03-17 17:26:37,0,0,0,0
2026-03-17 17:27:07,0,0,0,0
2026-03-17 17:27:37,0,0,0,0
2026-03-17 17:28:07,0,0,0,0
2026-03-17 17:28:37,0,0,0,0
2026-03-17 17:29:07,0,0,0,0
2026-03-17 17:29:37,0,0,0,0
2026-03-17 17:30:07,0,0,0,0
2026-03-17 17:30:37,0,0,0,0
2026-03-17 17:31:07,0,0,0,0
2026-03-17 17:31:37,0,0,0,0
2026-03-17 17:32:07,0,0,0,0
2026-03-17 17:32:37,0,0,0,0
2026-03-17 17:33:07,0,0,0,0
2026-03-17 17:33:37,0,0,0,0
2026-03-17 17:34:07,0,0,0,0
2026-03-17 17:34:37,0,0,0,0
2026-03-17 17:35:07,0,0,0,0
2026-03-17 17:35:37,0,0,0,0
2026-03-17 17:36:07,0,0,0,0
2026-03-17 17:36:37,0,0,0,0
2026-03-17 17:37:07,0,0,0,0
2026-03-17 17:37:37,0,0,0,0
2026-03-17 17:38:07,0,0,0,0
2026-03-17 17:38:37,0,0,0,0
2026-03-17 17:39:07,0,0,0,0
2026-03-17 17:39:37,0,0,0,0
2026-03-17 17:40:07,0,0,0,0
2026-03-17 17:40:37,0,0,0,0
2026-03-17 17:41:07,0,0,0,0
2026-03-17 17:41:37,0,0,0,0
2026-03-17 17:42:07,0,0,0,0
2026-03-17 17:42:37,0,0,0,0
2026-03-17 17:43:07,0,0,0,0
2026-03-17 17:43:37,0,0,0,0
2026-03-17 17:44:07,0,0,0,0
2026-03-17 17:44:37,0,0,0,0
2026-03-17 17:45:07,0,0,0,0
2026-03-17 17:45:37,0,0,0,0
2026-03-17 17:46:07,0,0,0,0
2026-03-17 17:46:37,0,0,0,0
2026-03-17 17:47:07,0,0,0,0
2026-03-17 17:47:37,0,0,0,0
2026-03-17 17:48:07,0,0,0,0
2026-03-17 17:48:37,0,0,0,0
2026-03-17 17:49:07,0,0,0,0
2026-03-17 17:49:37,0,0,0,0
2026-03-17 17:50:07,0,0,0,0
2026-03-17 17:50:37,0,0,0,0
2026-03-17 17:51:07,0,0,0,0
2026-03-17 17:51:37,0,0,0,0
2026-03-17 17:52:07,0,0,0,0
2026-03-17 17:52:37,0,0,0,0
2026-03-17 17:53:07,0,0,0,0
2026-03-17 17:53:37,0,0,0,0
2026-03-17 17:54:07,0,0,0,0
2026-03-17 17:54:37,0,0,0,0
2026-03-17 17:55:07,0,0,0,0
2026-03-17 17:55:37,0,0,0,0
2026-03-17 17:56:07,0,0,0,0
2026-03-17 17:56:37,0,0,0,0
2026-03-17 17:57:07,0,0,0,0
2026-03-17 17:57:37,0,0,0,0
2026-03-17 17:58:07,0,0,0,0
2026-03-17 17:58:37,0,0,0,0
2026-03-17 17:59:07,0,0,0,0
2026-03-17 17:59:37,0,0,0,0
2026-03-17 18:00:07,0,0,0,0
2026-03-17 18:00:37,0,0,0,0
2026-03-17 18:01:07,0,0,0,0
2026-03-17 18:01:37,0,0,0,0
2026-03-17 18:02:07,0,0,0,0
2026-03-17 18:02:37,0,0,0,0
2026-03-17 18:03:07,0,0,0,0
2026-03-17 18:03:37,0,0,0,0
2026-03-17 18:04:07,0,0,0,0
2026-03-17 18:04:37,0,0,0,0
2026-03-17 18:05:07,0,0,0,0
2026-03-17 18:05:37,0,0,0,0
2026-03-17 18:06:07,0,0,0,0
2026-03-17 18:06:37,0,0,0,0
2026-03-17 18:07:07,0,0,0,0
2026-03-17 18:07:37,0,0,0,0
2026-03-17 18:08:07,0,0,0,0
2026-03-17 18:08:37,0,0,0,0
2026-03-17 18:09:07,0,0,0,0
2026-03-17 18:09:37,0,0,0,0
2026-03-17 18:10:07,0,0,0,0
2026-03-17 18:10:37,0,0,0,0
2026-03-17 18:11:07,0,0,0,0
2026-03-17 18:11:37,0,0,0,0
2026-03-17 18:12:07,0,0,0,0
2026-03-17 18:12:37,0,0,0,0
2026-03-17 18:13:07,0,0,0,0
2026-03-17 18:13:37,0,0,0,0
2026-03-17 18:14:07,0,0,0,0
2026-03-17 18:14:37,0,0,0,0
2026-03-17 18:15:07,0,0,0,0
2026-03-17 18:15:37,0,0,0,0
2026-03-17 18:16:07,0,0,0,0
2026-03-17 18:16:37,0,0,0,0
2026-03-17 18:17:07,0,0,0,0
2026-03-17 18:17:37,0,0,0,0
2026-03-17 18:18:07,0,0,0,0
2026-03-17 18:18:37,0,0,0,0
2026-03-17 18:19:07,0,0,0,0
2026-03-17 18:19:37,0,0,0,0
2026-03-17 18:20:07,0,0,0,0
2026-03-17 18:20:37,0,0,0,0
2026-03-17 18:21:07,0,0,0,0
2026-03-17 18:21:37,0,0,0,0
2026-03-17 18:22:07,0,0,0,0
2026-03-17 18:22:37,0,0,0,0
2026-03-17 18:23:07,0,0,0,0
2026-03-17 18:23:37,0,0,0,0
2026-03-17 18:24:07,0,0,0,0
2026-03-17 18:24:37,0,0,0,0
2026-03-17 18:25:07,0,0,0,0
2026-03-17 18:25:37,0,0,0,0
2026-03-17 18:26:07,0,0,0,0
2026-03-17 18:26:37,0,0,0,0
2026-03-17 18:27:07,0,0,0,0
2026-03-17 18:27:37,0,0,0,0
2026-03-17 18:28:07,0,0,0,0
2026-03-17 18:28:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:29:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:29:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:30:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:30:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:31:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:31:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:32:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:32:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:33:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:33:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:34:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:34:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:35:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:35:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:36:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:36:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:37:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:37:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:38:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:38:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:39:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:39:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:40:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:40:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:41:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:41:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:42:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:42:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:43:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:43:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:44:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:44:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:45:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:45:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:46:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:46:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:47:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:47:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:48:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:48:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:49:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:49:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:50:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:50:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:51:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:51:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:52:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:52:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:53:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:53:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:54:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:54:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:55:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:55:37,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:56:07,0.903549167,1.142886626,1.246678376,1.350813543
2026-03-17 18:56:37,0.903549167,1.142886626,1.246678376,1.350813543
