Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-17 18:28:37,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:29:07,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:29:37,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:30:07,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:30:37,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:31:07,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:31:37,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:32:07,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:32:37,0.001008,0.000698,0.000814,0.003148
2026-03-17 18:33:07,0.001008,0.000698,0.000814,0.003148
