Time,Series_B
2026-03-17 14:56:37,6
2026-03-17 14:57:07,9
2026-03-17 14:57:37,9
2026-03-17 14:58:07,9
2026-03-17 14:58:37,9
2026-03-17 14:59:07,9
2026-03-17 14:59:37,9
2026-03-17 15:00:07,9
2026-03-17 15:00:37,1
2026-03-17 15:01:07,17
2026-03-17 15:01:37,17
2026-03-17 15:02:07,17
2026-03-17 15:02:37,17
2026-03-17 15:03:07,17
2026-03-17 15:03:37,17
2026-03-17 15:04:07,17
2026-03-17 15:04:37,17
2026-03-17 15:05:07,17
2026-03-17 15:05:37,17
2026-03-17 15:06:07,22
2026-03-17 15:06:37,22
2026-03-17 15:07:07,22
2026-03-17 15:07:37,22
2026-03-17 15:08:07,33
2026-03-17 15:08:37,33
2026-03-17 15:09:07,33
2026-03-17 15:09:37,33
2026-03-17 15:10:07,33
2026-03-17 15:10:37,33
2026-03-17 15:11:07,33
2026-03-17 15:11:37,33
2026-03-17 15:12:07,33
2026-03-17 15:12:37,33
2026-03-17 15:13:07,33
2026-03-17 15:13:37,33
2026-03-17 15:14:07,2
2026-03-17 15:14:37,2
2026-03-17 15:15:07,2
2026-03-17 15:15:37,2
2026-03-17 15:16:07,2
2026-03-17 15:16:37,2
2026-03-17 15:17:07,2
2026-03-17 15:17:37,2
2026-03-17 15:18:07,2
2026-03-17 15:18:37,2
2026-03-17 15:19:07,3
2026-03-17 15:19:37,3
2026-03-17 15:20:07,1
2026-03-17 15:20:37,1
2026-03-17 15:21:07,3
2026-03-17 15:21:37,1
2026-03-17 15:22:07,1
2026-03-17 15:22:37,3
2026-03-17 15:23:07,3
2026-03-17 15:23:37,4
2026-03-17 15:24:07,5
2026-03-17 15:24:37,5
2026-03-17 15:25:07,1
2026-03-17 15:25:37,5
2026-03-17 15:26:07,1
2026-03-17 15:26:37,5
2026-03-17 15:27:07,5
2026-03-17 15:27:37,5
2026-03-17 15:28:07,5
2026-03-17 15:28:37,9
2026-03-17 15:29:07,9
2026-03-17 15:29:37,9
2026-03-17 15:30:07,9
2026-03-17 15:30:37,9
2026-03-17 15:31:07,9
2026-03-17 15:31:37,9
2026-03-17 15:32:07,9
2026-03-17 15:32:37,9
2026-03-17 15:33:07,12
2026-03-17 15:33:37,12
2026-03-17 15:34:07,12
2026-03-17 15:34:37,12
