Time,"__name__=""dockerstats_memory_usage_bytes"",id=""32232f040882"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""61cfe3189828"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""7250911cdd62"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""82d927fb2ac6"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2"""
2026-03-17 15:11:37,4360794112,2747219968,2660003840,4353798144
2026-03-17 15:12:07,4360822784,2747215872,2659741696,4353843200
2026-03-17 15:12:37,4362739712,2747256832,2659770368,4355489792
2026-03-17 15:13:07,4365705216,2749059072,2663555072,4358561792
2026-03-17 15:13:37,4375822336,2750726144,2665168896,4368048128
2026-03-17 15:14:07,4383293440,2752598016,2666987520,4391936000
2026-03-17 15:14:37,4387676160,2752716800,2667057152,4396822528
2026-03-17 15:15:07,4401905664,2651127808,2565992448,4411027456
2026-03-17 15:15:37,4417441792,2656645120,2571542528,4319715328
2026-03-17 15:16:07,4323057664,2662248448,2577068032,4331786240
2026-03-17 15:16:37,4334641152,2665877504,2580692992,4343681024
2026-03-17 15:17:07,4341317632,2667737088,2582491136,4367347712
2026-03-17 15:17:37,4356734976,2673176576,2587922432,4382859264
2026-03-17 15:18:07,4374130688,2682191872,2596909056,4400312320
2026-03-17 15:18:37,4385488896,2684039168,2598760448,4411699200
2026-03-17 15:19:07,4395298816,2685911040,2600742912,4424896512
2026-03-17 15:19:37,4417699840,2693160960,2608013312,4443566080
2026-03-17 15:20:07,4322770944,2698645504,2613432320,4348465152
2026-03-17 15:20:37,4332642304,2702340096,2617348096,4358299648
2026-03-17 15:21:07,4340097024,2704203776,2618904576,4364746752
2026-03-17 15:21:37,4352286720,2709803008,2624471040,4377374720
2026-03-17 15:22:07,4360568832,2713530368,2628071424,4386504704
2026-03-17 15:22:37,4367024128,2715365376,2629922816,4392931328
2026-03-17 15:23:07,4376895488,2717167616,2631839744,4402651136
2026-03-17 15:23:37,4397641728,2720792576,2635456512,4423307264
2026-03-17 15:24:07,4420694016,2726203392,2640846848,4446253056
2026-03-17 15:24:37,4331196416,2731597824,2646278144,4356231168
2026-03-17 15:25:07,4341997568,2733453312,2648104960,4368007168
2026-03-17 15:25:37,4359671808,2735366144,2652172288,4385558528
2026-03-17 15:26:07,4379525120,2740744192,2657542144,4405596160
2026-03-17 15:26:37,4397002752,2742587392,2659467264,4423077888
2026-03-17 15:27:07,4415922176,2749759488,2666639360,4441952256
2026-03-17 15:27:37,4428599296,2749829120,2666721280,4347133952
2026-03-17 15:28:07,4340117504,2753449984,2670354432,4366770176
2026-03-17 15:28:37,4372946944,2652155904,2568753152,4399411200
2026-03-17 15:29:07,4397178880,2652209152,2568781824,4423737344
2026-03-17 15:29:37,4423241728,2652266496,2568839168,4449820672
2026-03-17 15:30:07,4356284416,2661158912,2576977920,4385038336
2026-03-17 15:30:37,4387143680,2664759296,2581528576,4418060288
2026-03-17 15:31:07,4417368064,2666573824,2583085056,4446167040
2026-03-17 15:31:37,4339515392,2668396544,2584907776,4368113664
2026-03-17 15:32:07,4371300352,2672029696,2588479488,4399980544
2026-03-17 15:32:37,4401328128,2673864704,2590310400,4429946880
2026-03-17 15:33:07,4425818112,2673901568,2590343168,4454666240
2026-03-17 15:33:37,4379664384,2679304192,2595729408,4408770560
2026-03-17 15:34:07,4432982016,2681671680,2597543936,4353196032
2026-03-17 15:34:37,4383260672,2685399040,2601103360,4411437056
2026-03-17 15:35:07,4335722496,2690990080,2604769280,4360863744
2026-03-17 15:35:37,4387463168,2693013504,2606579712,4416344064
2026-03-17 15:36:07,4342403072,2698416128,2611924992,4367327232
2026-03-17 15:36:37,4400431104,2704171008,2615451648,4425986048
2026-03-17 15:37:07,4345380864,2705936384,2617225216,4370571264
2026-03-17 15:37:37,4398235648,2711330816,2622607360,4425883648
2026-03-17 15:38:07,4346699776,2711408640,2622656512,4370870272
2026-03-17 15:38:37,4450091008,2715189248,2626174976,4365803520
2026-03-17 15:39:07,4436504576,2715369472,2626240512,4461895680
2026-03-17 15:39:37,4441997312,2719268864,2630488064,4460941312
2026-03-17 15:40:07,4450521088,2725507072,2637520896,4477358080
2026-03-17 15:40:37,4455784448,2734247936,2647457792,4482265088
2026-03-17 15:41:07,4442841088,2736025600,2647719936,4470181888
2026-03-17 15:41:37,4436426752,2739650560,2653204480,4456640512
2026-03-17 15:42:07,4421136384,2741452800,2654978048,4450557952
2026-03-17 15:42:37,4422422528,2746662912,2660278272,4441804800
2026-03-17 15:43:07,4407848960,2748514304,2660900864,4434018304
2026-03-17 15:43:37,4361940992,2753568768,2665967616,4385128448
2026-03-17 15:44:07,4368171008,2755190784,2667601920,4391268352
2026-03-17 15:44:37,4379688960,2758889472,2671259648,4402835456
2026-03-17 15:45:07,4382806016,2758909952,2671259648,4405985280
2026-03-17 15:45:37,4401946624,2659078144,2678505472,4425162752
2026-03-17 15:46:07,4414017536,2664488960,2577326080,4437200896
2026-03-17 15:46:37,4422316032,2668126208,2582822912,4445483008
2026-03-17 15:47:07,4428967936,2673864704,2586427392,4452139008
2026-03-17 15:47:37,4433883136,2673905664,2586451968,4456816640
2026-03-17 15:48:07,4442079232,2677497856,2590048256,4465283072
2026-03-17 15:48:37,4458655744,2684837888,2597277696,4484792320
2026-03-17 15:49:07,4366618624,2692042752,2604486656,4390400000
2026-03-17 15:49:37,4374650880,2694402048,2606338048,4398698496
2026-03-17 15:50:07,4386471936,2699558912,2611748864,4410257408
2026-03-17 15:50:37,4393013248,2701156352,2613592064,4416724992
2026-03-17 15:51:07,4403081216,2704773120,2619011072,4427280384
2026-03-17 15:51:37,4409483264,2708402176,2620833792,4433195008
2026-03-17 15:52:07,4416921600,2710458368,2622631936,4440641536
2026-03-17 15:52:37,4430315520,2717437952,2629877760,4454232064
2026-03-17 15:53:07,4438536192,2721058816,2633482240,4462170112
2026-03-17 15:53:37,4446568448,2722902016,2635362304,4470251520
2026-03-17 15:54:07,4462018560,2724724736,2637148160,4486025216
2026-03-17 15:54:37,4371886080,2726584320,2639036416,4394811392
2026-03-17 15:55:07,4393394176,2730438656,2642624512,4413980672
2026-03-17 15:55:37,4414545920,2734157824,2646450176,4437561344
2026-03-17 15:56:07,4437516288,2739523584,2652065792,4460232704
2026-03-17 15:56:37,4451389440,2739556352,2651860992,4474093568
2026-03-17 15:57:07,4463718400,2739560448,2651860992,4486688768
2026-03-17 15:57:37,4376944640,2743173120,2655469568,4400046080
2026-03-17 15:58:07,4407103488,2752372736,2664419328,4430163968
2026-03-17 15:58:37,4420964352,2752139264,2664452096,4444045312
2026-03-17 15:59:07,4452519936,2756005888,2670141440,4475645952
2026-03-17 15:59:37,4381126656,2761424896,2675531776,4405059584
2026-03-17 16:00:07,4416569344,2766884864,2681114624,4443738112
2026-03-17 16:00:37,4448321536,2664611840,2579484672,4476661760
2026-03-17 16:01:07,4372848640,2666422272,2581008384,4393852928
2026-03-17 16:01:37,4401168384,2670022656,2584629248,4430184448
2026-03-17 16:02:07,4431736832,2673606656,2588184576,4460814336
2026-03-17 16:02:37,4468277248,2677243904,2591805440,4487532544
2026-03-17 16:03:07,4393328640,2684362752,2598936576,4417449984
2026-03-17 16:03:37,4415827968,2686218240,2600751104,4435005440
2026-03-17 16:04:07,4469489664,2689777664,2604294144,4494020608
2026-03-17 16:04:37,4413341696,2694860800,2609106944,4434628608
2026-03-17 16:05:07,4463153152,2698358784,2612600832,4491624448
2026-03-17 16:05:37,4407013376,2700210176,2614542336,4435255296
2026-03-17 16:06:07,4461629440,2701996032,2616324096,4485562368
2026-03-17 16:06:37,4401020928,2703822848,2618253312,4429017088
2026-03-17 16:07:07,4456521728,2705575936,2620018688,4479909888
2026-03-17 16:07:37,4403392512,2707390464,2621849600,4425703424
2026-03-17 16:08:07,4461608960,2712616960,2627076096,4484001792
2026-03-17 16:08:37,4408553472,2716160000,2630651904,4432912384
2026-03-17 16:09:07,4400173056,2721538048,2635960320,4425494528
2026-03-17 16:09:37,4393582592,2723446784,2638131200,4418699264
2026-03-17 16:10:07,4393357312,2730950656,2643267584,4418592768
2026-03-17 16:10:37,4393758720,2736312320,2648506368,4417695744
2026-03-17 16:11:07,4389212160,2743242752,2656104448,4414611456
2026-03-17 16:11:37,4385935360,2750119936,2662191104,4411400192
2026-03-17 16:12:07,4481556480,2752233472,2664484864,4507131904
2026-03-17 16:12:37,4469907456,2752204800,2664144896,4495872000
2026-03-17 16:13:07,4470263808,2760773632,2672967680,4498567168
2026-03-17 16:13:37,4464435200,2762588160,2674978816,4490457088
2026-03-17 16:14:07,4407717888,2764320768,2676944896,4433580032
2026-03-17 16:14:37,4418809856,2768756736,2679611392,4444688384
2026-03-17 16:15:07,4425367552,2770239488,2681331712,4451246080
2026-03-17 16:15:37,4437176320,2773889024,2685079552,4463116288
2026-03-17 16:16:07,4443840512,2775695360,2687426560,4469800960
2026-03-17 16:16:37,4459241472,2674085888,2584694784,4485214208
2026-03-17 16:17:07,4465950720,2675900416,2587013120,4491890688
2026-03-17 16:17:37,4474232832,2677735424,2588823552,4500127744
2026-03-17 16:18:07,4488040448,2683142144,2593779712,4514004992
2026-03-17 16:18:37,4395855872,2688565248,2599403520,4421709824
2026-03-17 16:19:07,4402659328,2692239360,2604834816,4431986688
2026-03-17 16:19:37,4418879488,2695843840,2608713728,4444585984
2026-03-17 16:20:07,4431429632,2699431936,2612314112,4457123840
2026-03-17 16:20:37,4446183424,2704912384,2617528320,4474081280
2026-03-17 16:21:07,4459364352,2708529152,2619342848,4484882432
2026-03-17 16:21:37,4467675136,2714578944,2624831488,4493127680
2026-03-17 16:22:07,4475879424,2717949952,2628382720,4501340160
2026-03-17 16:22:37,4487200768,2719780864,2630717440,4515020800
2026-03-17 16:23:07,4392759296,2723418112,2633805824,4420644864
2026-03-17 16:23:37,4404064256,2725253120,2635902976,4431974400
2026-03-17 16:24:07,4417372160,2728882176,2639241216,4445392896
2026-03-17 16:24:37,4439023616,2734350336,2644905984,4466925568
2026-03-17 16:25:07,4458455040,2739724288,2650279936,4486361088
2026-03-17 16:25:37,4475965440,2741579776,2651873280,4503908352
2026-03-17 16:26:07,4499136512,2747023360,2657247232,4419592192
2026-03-17 16:26:37,4405190656,2747101184,2657538048,4433502208
2026-03-17 16:27:07,4428263424,2763231232,2662727680,4456525824
2026-03-17 16:27:37,4445872128,2753269760,2664841216,4473970688
2026-03-17 16:28:07,4468822016,2758668288,2670010368,4496969728
2026-03-17 16:28:37,4495331328,2765955072,2677207040,4415762432
2026-03-17 16:29:07,4403404800,2771345408,2682667008,4431069184
2026-03-17 16:29:37,4422377472,2774999040,2686349312,4450410496
2026-03-17 16:30:07,4446220288,2778554368,2689908736,4474368000
2026-03-17 16:30:37,4474134528,2676940800,2587435008,4502183936
2026-03-17 16:31:07,4496605184,2678718464,2589224960,4417687552
2026-03-17 16:31:37,4418244608,2682314752,2593054720,4446924800
2026-03-17 16:32:07,4446257152,2684100608,2594816000,4474781696
2026-03-17 16:32:37,4481003520,2691219456,2601918464,4509786112
2026-03-17 16:33:07,4399726592,2693013504,2603708416,4428140544
2026-03-17 16:33:37,4432662528,2696589312,2607276032,4461793280
2026-03-17 16:34:07,4462047232,2701901824,2612772864,4491296768
2026-03-17 16:34:37,4496048128,2703740928,2614595584,4526075904
2026-03-17 16:35:07,4424675328,2709028864,2619842560,4457103360
2026-03-17 16:35:37,4472913920,2712584192,2623864832,4502405120
2026-03-17 16:36:07,4406763520,2714370048,2625110016,4438437888
2026-03-17 16:36:37,4459515904,2716192768,2627043328,4491116544
2026-03-17 16:37:07,4406792192,2719711232,2630533120,4438708224
2026-03-17 16:37:37,4463333376,2723266560,2633093120,4495167488
2026-03-17 16:38:07,4407144448,2725052416,2634850304,4441133056
2026-03-17 16:38:37,4463988736,2728611840,2638368768,4497985536
2026-03-17 16:39:07,4407676928,2730401792,2640392192,4442042368
2026-03-17 16:39:37,4491931648,2735693824,2645622784,4524687360
2026-03-17 16:40:07,4486553600,2739118080,2649038848,4518068224
2026-03-17 16:40:37,4485074944,2744565760,2654220288,4516519936
2026-03-17 16:41:07,4472377344,2744373248,2654269440,4503785472
2026-03-17 16:41:37,4478070784,2753146880,2663591936,4506464256
2026-03-17 16:42:07,4463112192,2753249280,2663170048,4492365824
2026-03-17 16:42:37,4429221888,2760077312,2669989888,4465639424
2026-03-17 16:43:07,4517068800,2763505664,2673389568,4445429760
2026-03-17 16:43:37,4468195328,2770624512,2678837248,4504436736
2026-03-17 16:44:07,4438585344,2772353024,2680557568,4475580416
2026-03-17 16:44:37,4476043264,2775838720,2683973632,4513751040
2026-03-17 16:45:07,4481003520,2777640960,2685779968,4518653952
2026-03-17 16:45:37,4485955584,2779467776,2687606784,4524859392
2026-03-17 16:46:07,4496224256,2783072256,2691248128,4534824960
2026-03-17 16:46:37,4506279936,2677829632,2693537792,4542029824
2026-03-17 16:47:07,4520718336,2685022208,2593181696,4450615296
2026-03-17 16:47:37,4421918720,2686836736,2595012608,4458860544
2026-03-17 16:48:07,4428550144,2688634880,2596810752,4464848896
2026-03-17 16:48:37,4443516928,2695864320,2604032000,4482256896
2026-03-17 16:49:07,4469194752,2699468800,2609807360,4488658944
2026-03-17 16:49:37,4473479168,2702266368,2613538816,4498960384
2026-03-17 16:50:07,4486574080,2706694144,2617044992,4507795456
2026-03-17 16:50:37,4497133568,2708525056,2618867712,4517949440
2026-03-17 16:51:07,4512231424,2713927680,2624266240,4532858880
2026-03-17 16:51:37,4521111552,2717552640,2627891200,4540026880
2026-03-17 16:52:07,4526215168,2717556736,2627891200,4545941504
2026-03-17 16:52:37,4537561088,2719662080,2629976064,4449452032
2026-03-17 16:53:07,4442816512,2722983936,2633306112,4462772224
2026-03-17 16:53:37,4465025024,2730221568,2640556032,4484837376
2026-03-17 16:54:07,4480118784,2735624192,2645946368,4499947520
2026-03-17 16:54:37,4487077888,2735644672,2645970944,4506902528
2026-03-17 16:55:07,4506443776,2741051392,2651373568,4526415872
2026-03-17 16:55:37,4523454464,2742874112,2653200384,4543217664
2026-03-17 16:56:07,4442021888,2752139264,2660360192,4461662208
2026-03-17 16:56:37,4462325760,2755743744,2663964672,4482965504
2026-03-17 16:57:07,4481671168,2759319552,2670301184,4509904896
2026-03-17 16:57:37,4504481792,2764726272,2672947200,4532621312
2026-03-17 16:58:07,4516839424,2766520320,2674737152,4544364544
2026-03-17 16:58:37,4536651776,2774011904,2682216448,4456665088
2026-03-17 16:59:07,4450066432,2779385856,2689708032,4477841408
2026-03-17 16:59:37,4467707904,2781200384,2691526656,4495220736
2026-03-17 17:00:07,4487852032,2781229056,2691534848,4515225600
2026-03-17 17:00:37,4525694976,2788462592,2698735616,4552310784
2026-03-17 17:01:07,4448796672,2684805120,2702307328,4475944960
2026-03-17 17:01:37,4488441856,2691940352,2602082304,4514406400
2026-03-17 17:02:07,4520427520,2697273344,2607411200,4545675264
2026-03-17 17:02:37,4441841664,2699112448,2609205248,4467015680
2026-03-17 17:03:07,4480757760,2706280448,2616303616,4503662592
2026-03-17 17:03:37,4509671424,2709884928,2619891712,4532641792
2026-03-17 17:04:07,4532862976,2713456640,2623430656,4553793536
2026-03-17 17:04:37,4448993280,2713509888,2623471616,4469649408
2026-03-17 17:05:07,4499046400,2720604160,2630565888,4518154240
2026-03-17 17:05:37,4535308288,2724110336,2634153984,4553752576
2026-03-17 17:06:07,4469731328,2729406464,2639454208,4493299712
2026-03-17 17:06:37,4517617664,2734673920,2644688896,4545732608
2026-03-17 17:07:07,4447993856,2738159616,2648178688,4473708544
2026-03-17 17:07:37,4497108992,2739945472,2649997312,4526022656
2026-03-17 17:08:07,4551467008,2743455744,2653483008,4471582720
2026-03-17 17:08:37,4500475904,2746990592,2657030144,4527759360
2026-03-17 17:09:07,4546904064,2752204800,2662240256,4465852416
2026-03-17 17:09:37,4485144576,2752532480,2662309888,4511838208
2026-03-17 17:10:07,4453429248,2754048000,2664050688,4478881792
2026-03-17 17:10:37,4453240832,2759331840,2669285376,4479381504
2026-03-17 17:11:07,4548907008,2759462912,2669342720,4467302400
2026-03-17 17:11:37,4544925696,2763218944,2672820224,4465061888
2026-03-17 17:12:07,4543909888,2768068608,2677858304,4570742784
2026-03-17 17:12:37,4546646016,2776576000,2686296064,4574355456
2026-03-17 17:13:07,4537495552,2781749248,2691354624,4565164032
2026-03-17 17:13:37,4513320960,2782310400,2691420160,4536238080
2026-03-17 17:14:07,4498321408,2787442688,2696470528,4527054848
2026-03-17 17:14:37,4474671104,2787573760,2696536064,4508270592
2026-03-17 17:15:07,4542795776,2790248448,2698493952,4571303936
2026-03-17 17:15:37,4555501568,2795253760,2702868480,4477898752
2026-03-17 17:16:07,4557307904,2688147456,2703355904,4478382080
2026-03-17 17:16:37,4567433216,2690281472,2707333120,4488777728
2026-03-17 17:17:07,4467699712,2691825664,2602016768,4495650816
2026-03-17 17:17:37,4475420672,2693656576,2603847680,4503437312
2026-03-17 17:18:07,4493082624,2701381632,2611027968,4520886272
2026-03-17 17:18:37,4497469440,2701414400,2611068928,4525559808
2026-03-17 17:19:07,4504420352,2703216640,2612928512,4532215808
2026-03-17 17:19:37,4517855232,2707247104,2618347520,4545859584
2026-03-17 17:20:07,4528586752,2712236032,2621939712,4556152832
2026-03-17 17:20:37,4545290240,2717757440,2627350528,4573134848
2026-03-17 17:21:07,4562210816,2724990976,2634551296,4482772992
2026-03-17 17:21:37,4463792128,2728603648,2638176256,4492546048
2026-03-17 17:22:07,4477489152,2730397696,2639953920,4502626304
2026-03-17 17:22:37,4489986048,2735931392,2645360640,4520824832
2026-03-17 17:23:07,4502904832,2739531776,2648965120,4531474432
2026-03-17 17:23:37,4518027264,2743136256,2652573696,4546351104
2026-03-17 17:24:07,4525973504,2746728448,2658275328,4554575872
2026-03-17 17:24:37,4533960704,2746761216,2658299904,4562309120
2026-03-17 17:25:07,4547010560,2750353408,2661892096,4575653888
2026-03-17 17:25:37,4570783744,2755899392,2667294720,4491177984
2026-03-17 17:26:07,4486029312,2761289728,2672668672,4513730560
2026-03-17 17:26:37,4500008960,2761330688,2672697344,4527341568
2026-03-17 17:27:07,4526796800,2768486400,2679853056,4552077312
2026-03-17 17:27:37,4549382144,2774020096,2685255680,4576587776
2026-03-17 17:28:07,4565794816,2777612288,2688831488,4485279744
2026-03-17 17:28:37,4474892288,2781220864,2692431872,4501774336
2026-03-17 17:29:07,4491513856,2784808960,2696007680,4518207488
2026-03-17 17:29:37,4506181632,2786828288,2697822208,4532658176
2026-03-17 17:30:07,4526268416,2792202240,2703200256,4552671232
2026-03-17 17:30:37,4553842688,2795810816,2706792448,4576505856
2026-03-17 17:31:07,4470611968,2795823104,2706796544,4492877824
2026-03-17 17:31:37,4505960448,2697519104,2608001024,4527607808
2026-03-17 17:32:07,4529762304,2699456512,2609786880,4551901184
2026-03-17 17:32:37,4562542592,2703028224,2613379072,4584869888
2026-03-17 17:33:07,4482146304,2706628608,2616950784,4508790784
2026-03-17 17:33:37,4522717184,2711957504,2622287872,4539187200
2026-03-17 17:34:07,4544151552,2713735168,2624065536,4569632768
2026-03-17 17:34:37,4573097984,2713772032,2624106496,4488347648
2026-03-17 17:35:07,4499329024,2719309824,2629414912,4522811392
2026-03-17 17:35:37,4545298432,2719404032,2629468160,4569714688
2026-03-17 17:36:07,4481327104,2719457280,2629509120,4511862784
2026-03-17 17:36:37,4537970688,2721308672,2631315456,4563714048
2026-03-17 17:37:07,4486971392,2725105664,2634846208,4510150656
2026-03-17 17:37:37,4542377984,2728681472,2638401536,4567642112
2026-03-17 17:38:07,4489961472,2732228608,2641891328,4516974592
2026-03-17 17:38:37,4542550016,2736177152,2645430272,4572987392
2026-03-17 17:39:07,4501438464,2746613760,2655842304,4531527680
2026-03-17 17:39:37,4550889472,2746695680,2655895552,4581056512
2026-03-17 17:40:07,4505530368,2752032768,2661195776,4530524160
2026-03-17 17:40:37,4497022976,2754416640,2663067648,4519931904
2026-03-17 17:41:07,4494438400,2759610368,2668240896,4517453824
2026-03-17 17:41:37,4485914624,2761388032,2670022656,4509483008
2026-03-17 17:42:07,4586295296,2763132928,2671767552,4498997248
2026-03-17 17:42:37,4583223296,2768318464,2676957184,4506267648
2026-03-17 17:43:07,4584046592,2772021248,2680901632,4502638592
2026-03-17 17:43:37,4589899776,2778836992,2687205376,4507283456
2026-03-17 17:44:07,4589088768,2785538048,2694012928,4508778496
2026-03-17 17:44:37,4579147776,2787278848,2695761920,4607455232
2026-03-17 17:45:07,4574572544,2789408768,2697498624,4598730752
2026-03-17 17:45:37,4517724160,2789462016,2697527296,4542726144
2026-03-17 17:46:07,4532264960,2794536960,2702585856,4556480512
2026-03-17 17:46:37,4540768256,2798198784,2706223104,4565032960
2026-03-17 17:47:07,4547444736,2799747072,2708013056,4571680768
2026-03-17 17:47:37,4571754496,2704027648,2611793920,4596359168
2026-03-17 17:48:07,4581974016,2707619840,2615152640,4605833216
2026-03-17 17:48:37,4593786880,2711252992,2619015168,4511256576
2026-03-17 17:49:07,4600459264,2713063424,2621435904,4523171840
2026-03-17 17:49:37,4514119680,2722385920,2630475776,4543950848
2026-03-17 17:50:07,4520771584,2724208640,2632282112,4550631424
2026-03-17 17:50:37,4527460352,2727829504,2635919360,4557402112
2026-03-17 17:51:07,4539265024,2733215744,2642235392,4569182208
2026-03-17 17:51:37,4549812224,2736832512,2645848064,4578947072
2026-03-17 17:52:07,4556468224,2738892800,2647650304,4586127360
2026-03-17 17:52:37,4573200384,2742497280,2651267072,4601098240
2026-03-17 17:53:07,4587069440,2746355712,2655121408,4617957376
2026-03-17 17:53:37,4597862400,2747916288,2656681984,4517453824
2026-03-17 17:54:07,4503470080,2751500288,2662621184,4530798592
2026-03-17 17:54:37,4525498368,2758799360,2669834240,4552929280
2026-03-17 17:55:07,4535484416,2764189696,2675216384,4562927616
2026-03-17 17:55:37,4546011136,2766008320,2677141504,4573487104
2026-03-17 17:56:07,4565028864,2769604608,2680627200,4592824320
2026-03-17 17:56:37,4578566144,2773217280,2684227584,4606099456
2026-03-17 17:57:07,4596805632,2778763264,2689622016,4516081664
2026-03-17 17:57:37,4501987328,2780581888,2691440640,4529463296
2026-03-17 17:58:07,4517818368,2782400512,2693230592,4545261568
2026-03-17 17:58:37,4542595072,2791350272,2702196736,4573298688
2026-03-17 17:59:07,4557025280,2791370752,2702471168,4585066496
2026-03-17 17:59:37,4577972224,2795094016,2705805312,4605501440
2026-03-17 18:00:07,4593774592,2796892160,2707591168,4621328384
2026-03-17 18:00:37,4510617600,2802286592,2712993792,4538683392
2026-03-17 18:01:07,4538445824,2696839168,2714779648,4566622208
2026-03-17 18:01:37,4577689600,2704654336,2615083008,4608602112
2026-03-17 18:02:07,4604674048,2711224320,2621726720,4527443968
2026-03-17 18:02:37,4515299328,2713038848,2623541248,4546949120
2026-03-17 18:03:07,4535177216,2716606464,2627608576,4569300992
2026-03-17 18:03:37,4564369408,2720174080,2630692864,4598599680
2026-03-17 18:04:07,4588683264,2720354304,2630709248,4622934016
2026-03-17 18:04:37,4510666752,2722152448,2632507392,4544106496
2026-03-17 18:05:07,4542214144,2725695488,2636050432,4575674368
2026-03-17 18:05:37,4582555648,2732810240,2643152896,4615856128
2026-03-17 18:06:07,4523790336,2734440448,2643697664,4556677120
2026-03-17 18:06:37,4587761664,2740187136,2650214400,4622311424
2026-03-17 18:07:07,4532727808,2745434112,2655432704,4567359488
2026-03-17 18:07:37,4578639872,2748968960,2658930688,4614930432
2026-03-17 18:08:07,4529639424,2754453504,2664148992,4564094976
2026-03-17 18:08:37,4579368960,2763710464,2672857088,4614705152
2026-03-17 18:09:07,4510212096,2763259904,2672881664,4545077248
2026-03-17 18:09:37,4568244224,2768683008,2678108160,4600324096
2026-03-17 18:10:07,4600688640,2773495808,2682896384,4634480640
2026-03-17 18:10:37,4538236928,2777042944,2686427136,4570161152
2026-03-17 18:11:07,4605960192,2780479488,2689843200,4531036160
2026-03-17 18:11:37,4578750464,2784141312,2693255168,4615372800
2026-03-17 18:12:07,4518006784,2787516416,2696638464,4556034048
2026-03-17 18:12:37,4606160896,2789253120,2698375168,4534874112
2026-03-17 18:13:07,4588724224,2789294080,2698420224,4626550784
2026-03-17 18:13:37,4585496576,2796023808,2705149952,4620943360
2026-03-17 18:14:07,4577136640,2799738880,2708557824,4613201920
2026-03-17 18:14:37,4567093248,2803146752,2711973888,4603961344
2026-03-17 18:15:07,4557791232,2699513856,2715615232,4594561024
2026-03-17 18:15:37,4550508544,2700972032,2717077504,4585824256
2026-03-17 18:16:07,4606603264,2704580608,2615914496,4537720832
2026-03-17 18:16:37,4622872576,2715631616,2624413696,4551249920
2026-03-17 18:17:07,4625948672,2715389952,2624413696,4554321920
2026-03-17 18:17:37,4523413504,2715422720,2624442368,4558983168
2026-03-17 18:18:07,4537229312,2720825344,2629824512,4572921856
2026-03-17 18:18:37,4552609792,2726264832,2635558912,4588355584
