Time,"container_id=""rskj-miner1""","container_id=""rskj-miner2""","container_id=""rskj-node1""","container_id=""rskj-node2"""
2026-03-17 14:56:37,0.0015748569064202467,0.0006924005241017866,0.0011565064478311837,0.000778049789669678
2026-03-17 14:57:07,0.04630568197490001,0.05268673286443249,0.035321645290304786,0.03959178044407668
2026-03-17 14:57:37,0.0010697906968725206,0.02053518844177787,0.0007985241888210737,0.0005792903692976098
2026-03-17 14:58:07,0.00917539745490913,0.01358092216436183,0.004159878608131876,0.004104286650343139
2026-03-17 14:58:37,0.04901103372181229,0.05281711606096131,0.015697676022343288,0.015266636783670092
2026-03-17 14:59:07,0.014251913661126818,0.011316805737535343,0.0115066891938487,0.011683883870077925
2026-03-17 14:59:37,0.041380456520239986,0.03164623129439349,0.025415488586994002,0.028210709606234056
2026-03-17 15:00:07,0.04834686206896551,0.027470586206896547,0.030651137931034484,0.029504724137931034
2026-03-17 15:00:37,0.014243741810909592,0.02198365629956555,0.022976105096200263,0.0010632025377560169
2026-03-17 15:01:07,0.010626107644036825,0.023674861221252976,0.026072090487190978,0.02483481802457217
2026-03-17 15:01:37,0,0,0,0
2026-03-17 15:02:07,0.05113428049243076,0.0647741301424187,0.025387151281078654,0.04127314734990861
2026-03-17 15:02:37,0,0,0,0
2026-03-17 15:03:07,0.007210137931034483,0.003927689655172411,0.012026827586206896,0.011426241379310345
2026-03-17 15:03:37,0.020650541341976414,0.003478001517136753,0.011998931108199435,0.0016687125025860285
2026-03-17 15:04:07,0.025960344827586208,0.03541355172413793,0.013953758620689654,0.013285241379310343
2026-03-17 15:04:37,0.0362131232328805,0.044531756430591,0.014009033859733814,0.0034648989724846563
2026-03-17 15:05:07,0.006704837764215029,0.005441019275197404,0.017161546153580915,0.013409227268025242
2026-03-17 15:05:37,0,0,0,0
2026-03-17 15:06:07,0.0010026550808592786,0.000797455260163443,0.01592531292024413,0.017013551256853214
2026-03-17 15:06:37,0.0021180689655172424,0.02731813793103448,0.01466948275862069,0.014878
2026-03-17 15:07:07,0.052176695748129234,0.07360198627538879,0.025183040794510152,0.03673433566674712
2026-03-17 15:07:37,0.030858147713950762,0.04208520102061927,0.02219767602234329,0.018508378732501208
2026-03-17 15:08:07,0.05576797351815455,0.06866401158580739,0.0386086686665977,0.012517499396572533
2026-03-17 15:08:37,0.02537115072933549,0.037811717645436047,0.0169171005896755,0.019551777647505087
2026-03-17 15:09:07,0,0,0,0
2026-03-17 15:09:37,0,0,0,0
2026-03-17 15:10:07,0.03843857108375573,0.05302368883831591,0.012559256577359401,0.012862004758456605
2026-03-17 15:10:37,0.03118645470533466,0.04615276388840994,0.005325252594917064,0.008783751163833235
2026-03-17 15:11:07,0.030362203909940357,0.003495707340619939,0.001156328655656311,0.012383581008861154
2026-03-17 15:11:37,0,0,0,0
2026-03-17 15:12:07,0,0,0,0
2026-03-17 15:12:37,0,0,0,0
2026-03-17 15:13:07,0.02619538604779475,0.020809200317252315,0.012046622297320595,0.016787785785716745
2026-03-17 15:13:37,0,0,0,0
2026-03-17 15:14:07,0.00651315562605607,0.006360633125280183,0.004441532466636781,0.005744577399220662
2026-03-17 15:14:37,0.02587203448275862,0.021195172413793102,0.013235034482758621,0.012346724137931035
2026-03-17 15:15:07,0.07442126676550702,0.02512281488121919,0.0275431851877392,0.026704789159742098
2026-03-17 15:15:37,0.043289551724137926,0.023676275862068965,0.024218241379310345,0.00036344827586207065
2026-03-17 15:16:07,0.026770920249629352,0.048177602317001696,0.014307623349308693,0.002030134813639968
2026-03-17 15:16:37,0.02080792441118659,0.021561536604710503,0.011092865271216248,0.011190627263009068
2026-03-17 15:17:07,0.0013623918066140205,0.006237732335597776,0.015314355667436805,0.009758233042518707
2026-03-17 15:17:37,0.05343262533618371,0.06277542928073926,0.025538652506723675,0.039304289359354525
2026-03-17 15:18:07,0.02077422580867646,0.022111076625974203,0.011616249396510103,0.001025898337816402
2026-03-17 15:18:37,0.009778061312459048,0.010857029552743197,0.0006571950756922639,0.000054726025035346217
2026-03-17 15:19:07,0.022777318023516426,0.027392193372642322,0.014243508844522601,0.01392341643391607
2026-03-17 15:19:37,0.021883002500976943,0.032617509137300875,0.011305531457600628,0.011565153067604531
2026-03-17 15:20:07,0.012370607910072065,0.01108030757560084,0.011908830729974826,0.011967242508879004
2026-03-17 15:20:37,0.025811047513964555,0.01198003585959589,0.023417444599223042,0.023619487191687927
2026-03-17 15:21:07,0.011210352081106245,0.010279802751819027,0.010441201133372416,0.010350977619917927
2026-03-17 15:21:37,0.024773000000000003,0.03281910344827586,0.02512648275862069,0.025353344827586204
2026-03-17 15:22:07,0.011305172413793103,0.011342689655172414,0.011305965517241378,0.01107158620689655
2026-03-17 15:22:37,0.010207785938415918,0.010440812385779801,0.01000751698217303,0.010066549429330026
2026-03-17 15:23:07,0.011490793103448273,0.010841793103448277,0.0014072068965517255,0.01357262068965517
2026-03-17 15:23:37,0.0212360771061071,0.000943273905996758,0.011273974964653951,0.010857857167488532
2026-03-17 15:24:07,0.0582783448275862,0.05712010344827586,0.026513931034482758,0.03771975862068965
2026-03-17 15:24:37,0.020900951855428337,0.023732514829631672,0.01178966064284729,0.011622085804938613
2026-03-17 15:25:07,0.0004645012240957212,0.00028926588738319294,0.00036115996000137863,0.00030554118823488866
2026-03-17 15:25:37,0.026876892306631258,0.04568181031184984,0.01729314803958757,0.025580008941687646
2026-03-17 15:26:07,0.03354427586206896,0.012686862068965517,0.023333379310344828,0.011895862068965517
2026-03-17 15:26:37,0.037597178855172414,0.03306640303333333,0.03369919115172414,0.034532245582758615
2026-03-17 15:27:07,0.0024047791455467054,0.0028542119237267697,0.03257687665942554,0.013190062411640979
2026-03-17 15:27:37,0.009514895524446593,0.012003516998827667,0.011400351699882768,0.024044927936004417
2026-03-17 15:28:07,0.032985241379310345,0.031724448275862065,0.016500724137931033,0.022324310344827587
2026-03-17 15:28:37,0.012186655172413794,0.012547206896551723,0.0011648965517241372,0.0019273793103448274
2026-03-17 15:29:07,0,0,0,0
2026-03-17 15:29:37,0,0,0,0
2026-03-17 15:30:07,0.06502389737577158,0.041013172868029926,0.03339608262353874,0.047435428807889916
2026-03-17 15:30:37,0.001960897900072412,0.021414700214935117,0.011741308184775237,0.01282600447685712
2026-03-17 15:31:07,0.025188090476518866,0.031245845114130064,0.00272315702365354,0.013184814840355837
2026-03-17 15:31:37,0,0,0,0
2026-03-17 15:32:07,0.0074069029722088125,0.0030901317150541317,0.00014012826701606827,0.0008750086200951652
2026-03-17 15:32:37,0.025563678114907656,0.023682550081026103,0.013702014175545058,0.01287039011136779
2026-03-17 15:33:07,0.04467272413793103,0.0004734137931034518,0.023887931034482758,0.022197586206896554
2026-03-17 15:33:37,0.0027032860935829787,0.006476983552291299,0.007439915864970174,0.007865728767973517
2026-03-17 15:34:07,0.051129060064823116,0.05161161299220744,0.04064798979380733,0.039018309082132274
2026-03-17 15:34:37,0.02075268112693541,0.0000021035208110616823,0.000012034897755094594,0.000011379702748370527
2026-03-17 15:35:07,0.004362896551724137,0.021550682064367818,0.012192419291954023,0.0169416651862069
2026-03-17 15:35:37,0.0558565812614228,0.03324862926307803,0.024059622745611915,0.024154591537639224
2026-03-17 15:36:07,0.010016793103448276,0.016015724137931033,0.001241206896551724,0.012559586206896551
2026-03-17 15:36:37,0,0,0,0
2026-03-17 15:37:07,0.05448617241379311,0.031836034482758624,0.030005482758620694,0.023758310344827584
2026-03-17 15:37:37,0,0,0,0
2026-03-17 15:38:07,0.012904724137931034,0.011243896551724138,0.0008875172413793098,0.000592689655172415
2026-03-17 15:38:37,0.002398303331264225,0.007941961514587212,0.0014150631078005385,0.002039692392578797
2026-03-17 15:39:07,0.0011427881797179409,0.023809730698941413,0.00028319713113341007,0.0008995207061825463
2026-03-17 15:39:37,0.03609748275862069,0.00909834482758621,0.014465655172413792,0.014164448275862069
2026-03-17 15:40:07,0.07623675862068967,0.07901279310344829,0.02539858620689655,0.038484344827586205
2026-03-17 15:40:37,0.04521115785118268,0.03832839114543824,0.03044434866560927,0.030777704985863047
2026-03-17 15:41:07,0.031444773957722674,0.025290320355874335,0.01658567536811614,0.01605307079554467
2026-03-17 15:41:37,0.06435865517241379,0.0016737931034482769,0.015569379310344827,0.03280389655172414
2026-03-17 15:42:07,0.01023542191110038,0.0027699575847443016,0.004474843960136554,0.0004423945653298382
2026-03-17 15:42:37,0.03523888007723605,0.03301186125094821,0.030073960416522997,0.029211261292324667
2026-03-17 15:43:07,0.05602731034482758,0.004379137931034481,0.02379955172413793,0.008314448275862068
2026-03-17 15:43:37,0.0194752741568384,0.0403895096213532,0.011099593075384509,0.021021967032209116
2026-03-17 15:44:07,0.020927310344827588,0.023232172413793103,0.01147393103448276,0.022716068965517238
2026-03-17 15:44:37,0,0,0,0
2026-03-17 15:45:07,0.028371491621267498,0.026621957106406458,0.011745121026136129,0.011998724225915454
2026-03-17 15:45:37,0.04483920689655172,0.026027172413793105,0.01622562068965517,0.01626751724137931
2026-03-17 15:46:07,0.019471346803668712,0.025569822770843395,0.01857937383628715,0.019187331908144263
2026-03-17 15:46:37,0.011498862068965518,0.02194351724137931,0.011826310344827586,0.012162586206896552
2026-03-17 15:47:07,0.01056808855477775,0.01100313803924273,0.010953722542156624,0.011257491637642676
2026-03-17 15:47:37,0.023780317920071722,0.032923830212751276,0.011812489224509498,0.01929347263887452
2026-03-17 15:48:07,0,0,0,0
2026-03-17 15:48:37,0.06645573985309838,0.057572536984033924,0.03444525673299079,0.05903448394772232
