Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-11 19:23:03,168018432,364514640,137288720,285979648,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:23:33,992982488,1169119192,560476792,1113306112,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:24:03,948158976,1313599504,408165432,123450368,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:24:33,2357445120,458981888,566051232,395555840,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:25:03,1401656800,2278648320,88794336,363574272,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:25:33,1582740032,205243384,422164496,1184609280,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:26:03,2435260872,1429248144,394446544,1337701376,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:26:33,2539131592,1881797632,487667920,730575872,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:27:03,2382272000,1866012904,96284304,187413504,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:27:33,820196120,654637568,631375920,658224128,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:28:03,879548440,783403168,243694544,116110336,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:28:33,1130779320,1052537344,375313560,799781888,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:29:03,2178590992,1622421488,453157096,136092864,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:29:33,2636658176,2482177056,644999840,902601920,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:30:03,1330252288,456632352,415481560,563328000,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:30:33,2032588248,1415523840,529545008,505232896,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:31:03,1445520896,1726683136,255635448,249428480,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:31:33,1004905472,2291790336,630711928,624818688,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:32:03,2686101840,2080444480,487519320,494328320,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:32:33,721632256,1157059072,201327928,1305926144,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:33:03,1943431744,2198553088,420320392,868369920,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:33:33,2261330424,2016560128,603352864,267796992,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:34:03,1349913088,2333397904,710579184,1262895616,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:34:33,667643392,789932032,273959608,1129326760,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:35:03,1177485824,1380326912,658058064,880912928,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:35:33,473777664,2179772928,272654000,259361280,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:36:03,273265872,492371120,294219328,839223808,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:36:33,479226728,1944641024,497983312,307453240,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:37:03,2633750016,2019729232,589386592,1340300600,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:37:33,871511496,531046400,627533072,1165479936,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:38:03,2742919776,1340684288,332432960,723552256,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:38:33,274728080,2239586304,471792584,326294016,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:39:03,1088220672,956422152,517869088,1204332064,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:39:33,1894884864,569107456,544679768,486319616,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:40:03,1044847616,1850814976,323358608,866952704,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:40:33,2419598848,841041920,596585232,1563207168,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:41:03,892827648,1975779280,237610944,841262592,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:41:33,1711316992,1690843296,545442824,410953232,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:42:03,596987568,2638749184,320903392,1268688400,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:42:33,2479538176,1582570496,750935288,921009088,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:43:03,1108628480,2745651712,752086512,656713216,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:43:33,2483674624,1639968256,360510240,1428465152,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:44:03,2830277632,1990236672,640858112,804169232,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:44:33,2773668832,2069222952,688065496,1258202640,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:45:03,1735264552,1148091024,383723400,345810432,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:45:33,1124192520,2883753472,462078152,339408896,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:46:03,1257236480,539329536,450305760,868939776,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:46:33,1750625792,972581888,349437976,1426782208,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:47:03,1075185600,2745083392,802323056,676132880,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:47:33,1790865920,1167547904,734713080,1163720720,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:48:03,1698983424,1078793728,807106864,474675200,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:48:33,580519360,2485873352,759600408,974845952,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:49:03,2466160128,1937558768,712080104,1473968128,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:49:33,2906562048,2239548656,399931488,565377024,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:50:03,987817576,430736384,324181488,964884480,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:50:33,1839639920,1385995128,457145152,1549989888,4294967296,4294967296,2075918336,2147483648
2026-03-11 19:51:03,2546437120,691727872,770297392,844298240,4294967296,4294967296,2075918336,2147483648
