Time,"__stream_shard__=""0"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""1"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""2"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail"""
2026-03-11 19:23:00,,,,200
2026-03-11 19:23:30,3600,,,189.4736842105263
2026-03-11 19:24:00,1800,3600,,189.4736842105263
2026-03-11 19:24:30,1800,1800,,189.4736842105263
2026-03-11 19:25:00,1200,1800,,189.4736842105263
2026-03-11 19:25:30,900,1200,,171.42857142857142
2026-03-11 19:26:00,600,720,,171.42857142857142
2026-03-11 19:26:30,514.2857142857143,720,,171.42857142857142
2026-03-11 19:27:00,514.2857142857143,720,,150
2026-03-11 19:27:30,514.2857142857143,720,,150
2026-03-11 19:28:00,514.2857142857143,720,,133.33333333333334
2026-03-11 19:28:30,514.2857142857143,720,,124.13793103448276
2026-03-11 19:29:00,514.2857142857143,720,,124.13793103448276
2026-03-11 19:29:30,400,720,,120
2026-03-11 19:30:00,400,720,,105.88235294117646
2026-03-11 19:30:30,400,600,,100
2026-03-11 19:31:00,300,600,,100
2026-03-11 19:31:30,300,600,,100
2026-03-11 19:32:00,300,600,,83.72093023255813
2026-03-11 19:32:30,300,600,,83.72093023255813
2026-03-11 19:33:00,300,600,,76.59574468085106
2026-03-11 19:33:30,300,600,,75
2026-03-11 19:34:00,300,600,,69.23076923076924
2026-03-11 19:34:30,300,600,,65.45454545454545
2026-03-11 19:35:00,276.92307692307696,600,,65.45454545454545
2026-03-11 19:35:30,276.92307692307696,600,,63.1578947368421
2026-03-11 19:36:00,276.92307692307696,600,,62.06896551724138
2026-03-11 19:36:30,276.92307692307696,600,,59.01639344262295
2026-03-11 19:37:00,276.92307692307696,600,,54.54545454545455
2026-03-11 19:37:30,257.14285714285717,600,,53.73134328358209
2026-03-11 19:38:00,257.14285714285717,600,,53.73134328358209
2026-03-11 19:38:30,257.14285714285717,600,,50
2026-03-11 19:39:00,257.14285714285717,600,,48
2026-03-11 19:39:30,257.14285714285717,600,,48
2026-03-11 19:40:00,257.14285714285717,600,,47.368421052631575
2026-03-11 19:40:30,257.14285714285717,600,,45.56962025316456
2026-03-11 19:41:00,257.14285714285717,600,,45
2026-03-11 19:41:30,257.14285714285717,600,,43.90243902439024
2026-03-11 19:42:00,257.14285714285717,600,,42.35294117647059
2026-03-11 19:42:30,257.14285714285717,600,,41.37931034482759
2026-03-11 19:43:00,257.14285714285717,600,,39.56043956043956
2026-03-11 19:43:30,240,600,,39.56043956043956
2026-03-11 19:44:00,211.76470588235293,600,,39.56043956043956
2026-03-11 19:44:30,211.76470588235293,600,,39.56043956043956
2026-03-11 19:45:00,211.76470588235293,600,,39.56043956043956
2026-03-11 19:45:30,211.76470588235293,600,,38.70967741935484
2026-03-11 19:46:00,211.76470588235293,600,,37.89473684210526
2026-03-11 19:46:30,200,600,,37.89473684210526
2026-03-11 19:47:00,200,600,,37.5
2026-03-11 19:47:30,200,600,,37.11340206185567
2026-03-11 19:48:00,200,600,,36.36363636363637
2026-03-11 19:48:30,200,600,,36.36363636363637
2026-03-11 19:49:00,200,600,,36.36363636363637
2026-03-11 19:49:30,200,600,,36.36363636363637
