Time,Series_B
2026-03-10 00:54:33,55
2026-03-10 00:55:03,49.166666666666664
2026-03-10 00:55:33,44
2026-03-10 00:56:03,38
2026-03-10 00:56:33,43
2026-03-10 00:57:03,25
2026-03-10 00:57:33,69
2026-03-10 00:58:03,10
2026-03-10 00:58:33,10
2026-03-10 00:59:03,54
2026-03-10 00:59:33,36
2026-03-10 01:00:03,53
2026-03-10 01:00:33,45
2026-03-10 01:01:03,26
2026-03-10 01:01:33,20
2026-03-10 01:02:03,56
2026-03-10 01:02:33,26
2026-03-10 01:03:03,27
2026-03-10 01:03:33,42
2026-03-10 01:04:03,28.833333333333332
2026-03-10 01:04:33,38
2026-03-10 01:05:03,36
2026-03-10 01:05:33,62
2026-03-10 01:06:03,43
2026-03-10 01:06:33,43
2026-03-10 01:07:03,50
2026-03-10 01:07:33,38
2026-03-10 01:08:03,61
2026-03-10 01:08:33,51
2026-03-10 01:09:03,51
2026-03-10 01:09:33,52
2026-03-10 01:10:03,60
2026-03-10 01:10:33,15
2026-03-10 01:11:03,40
2026-03-10 01:11:33,51
2026-03-10 01:12:03,31
2026-03-10 01:12:33,28
2026-03-10 01:13:03,1
2026-03-10 01:13:33,38
2026-03-10 01:14:03,25
2026-03-10 01:14:33,46
2026-03-10 01:15:03,27
2026-03-10 01:15:33,49
2026-03-10 01:16:03,36
2026-03-10 01:16:33,50
2026-03-10 01:17:03,27
2026-03-10 01:17:33,29
2026-03-10 01:18:03,29
2026-03-10 01:18:33,32
2026-03-10 01:19:03,32
2026-03-10 01:19:33,24
2026-03-10 01:20:03,23
2026-03-10 01:20:33,23
2026-03-10 01:21:03,23
2026-03-10 01:21:33,22
2026-03-10 01:22:03,28
2026-03-10 01:22:33,39
2026-03-10 01:23:03,39
2026-03-10 01:23:33,52
2026-03-10 01:24:03,22
2026-03-10 01:24:33,45
2026-03-10 01:25:03,42
2026-03-10 01:25:33,10
2026-03-10 01:26:03,45
2026-03-10 01:26:33,31
2026-03-10 01:27:03,31
2026-03-10 01:27:33,31
2026-03-10 01:28:03,51
2026-03-10 01:28:33,42
2026-03-10 01:29:03,19
2026-03-10 01:29:33,39.166666666666664
2026-03-10 01:30:03,40
2026-03-10 01:30:33,42
2026-03-10 01:31:03,43
2026-03-10 01:31:33,35
2026-03-10 01:32:03,44
2026-03-10 01:32:33,41
2026-03-10 01:33:03,41.5
2026-03-10 01:33:33,21
2026-03-10 01:34:03,17
2026-03-10 01:34:33,17
2026-03-10 01:35:03,44
2026-03-10 01:35:33,38
2026-03-10 01:36:03,41
2026-03-10 01:36:33,35
2026-03-10 01:37:03,35
2026-03-10 01:37:33,36
2026-03-10 01:38:03,50
2026-03-10 01:38:33,42
2026-03-10 01:39:03,2
2026-03-10 01:39:33,28
2026-03-10 01:40:03,40
2026-03-10 01:40:33,13
2026-03-10 01:41:03,31
2026-03-10 01:41:33,4
2026-03-10 01:42:03,57
2026-03-10 01:42:33,25
2026-03-10 01:43:03,25
2026-03-10 01:43:33,54.166666666666664
2026-03-10 01:44:03,52
2026-03-10 01:44:33,38
2026-03-10 01:45:03,47
2026-03-10 01:45:33,62
2026-03-10 01:46:03,48
2026-03-10 01:46:33,48
2026-03-10 01:47:03,33
2026-03-10 01:47:33,43
2026-03-10 01:48:03,47
2026-03-10 01:48:33,42
2026-03-10 01:49:03,42
2026-03-10 01:49:33,63
2026-03-10 01:50:03,63
2026-03-10 01:50:33,56
2026-03-10 01:51:03,56
2026-03-10 01:51:33,42
2026-03-10 01:52:03,43
2026-03-10 01:52:33,48
2026-03-10 01:53:03,58
2026-03-10 01:53:33,38
2026-03-10 01:54:03,17
2026-03-10 01:54:33,56
2026-03-10 01:55:03,23
2026-03-10 01:55:33,55
2026-03-10 01:56:03,63
2026-03-10 01:56:33,26
