Time,"__name__=""dockerstats_memory_usage_bytes"",id=""09ccb173d5f3"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""2377b37fadf6"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""8e9c4fd18e38"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""9b149065170d"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""da69da647513"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""eec730c45b61"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-02-13 15:17:38,1432358912,1484210176,1352921088,1450835968,1455726592,1318916096
2026-02-13 15:18:08,1436606464,1484316672,1355071488,1450893312,1456230400,1321144320
2026-02-13 15:18:38,1436610560,1484488704,1355083776,1453002752,1456234496,1321189376
2026-02-13 15:19:08,1438834688,1484910592,1357303808,1453096960,1460449280,1323364352
2026-02-13 15:19:38,1438961664,1485291520,1357561856,1455366144,1460461568,1323401216
2026-02-13 15:20:08,1443201024,1485660160,1359708160,1455415296,1462587392,1327611904
2026-02-13 15:20:38,1443364864,1486397440,1359884288,1459789824,1463123968,1329774592
2026-02-13 15:21:08,1512321024,1540947968,1362083840,1529073664,1521266688,1331953664
2026-02-13 15:21:38,1512316928,1541332992,1362096128,1531707392,1521258496,1331953664
2026-02-13 15:22:08,1514475520,1541693440,1364246528,1531256832,1524191232,1331986432
2026-02-13 15:22:38,1514717184,1542225920,1364471808,1533984768,1523429376,1336283136
2026-02-13 15:23:08,1523712000,1544437760,1371955200,1538404352,1536442368,1339297792
2026-02-13 15:23:38,1523785728,1545093120,1372049408,1540595712,1536192512,1339314176
2026-02-13 15:24:08,1526075392,1545908224,1376423936,1540796416,1538318336,1339338752
2026-02-13 15:24:38,1526136832,1554731008,1376481280,1545089024,1538330624,1341456384
2026-02-13 15:25:08,1530523648,1555894272,1379049472,1545310208,1542557696,1341579264
2026-02-13 15:25:38,1530765312,1556492288,1381134336,1547665408,1542594560,1347928064
2026-02-13 15:26:08,1533091840,1569599488,1387802624,1551200256,1546928128,1347940352
2026-02-13 15:26:38,1533198336,1570381824,1387937792,1551331328,1546944512,1354272768
2026-02-13 15:27:08,1535426560,1573240832,1390170112,1553584128,1549094912,1354289152
2026-02-13 15:27:38,1535471616,1573949440,1390252032,1553641472,1549107200,1356402688
2026-02-13 15:28:08,1537777664,1574871040,1390530560,1555931136,1551241216,1356423168
2026-02-13 15:28:38,1540165632,1578627072,1390813184,1556254720,1551286272,1360023552
2026-02-13 15:29:08,1540509696,1582145536,1393242112,1556643840,1553448960,1362153472
2026-02-13 15:29:38,1542623232,1583255552,1393242112,1558749184,1553473536,1365000192
2026-02-13 15:30:08,1542717440,1587019776,1395449856,1558843392,1555623936,1366884352
2026-02-13 15:30:38,1544880128,1590882304,1395503104,1561010176,1555644416,1366888448
2026-02-13 15:31:08,1545129984,1591398400,1397907456,1561280512,1557835776,1369047040
2026-02-13 15:31:38,1546244096,1594998784,1400360960,1563746304,1558052864,1371852800
2026-02-13 15:32:08,1550684160,1596358656,1400508416,1563889664,1558188032,1371934720
2026-02-13 15:32:38,1550983168,1600053248,1400770560,1564135424,1558298624,1374072832
2026-02-13 15:33:08,1552957440,1603858432,1401798656,1566519296,1563840512,1374191616
2026-02-13 15:33:38,1553080320,1610776576,1403998208,1566621696,1563860992,1376301056
2026-02-13 15:34:08,1553227776,1510580224,1404125184,1566756864,1563877376,1376309248
2026-02-13 15:34:38,1553301504,1515761664,1404227584,1577357312,1563996160,1376321536
2026-02-13 15:35:08,1566236672,1517830144,1404522496,1577656320,1564045312,1376358400
2026-02-13 15:35:38,1566359552,1520582656,1406763008,1579933696,1564090368,1376645120
2026-02-13 15:36:08,1566519296,1525182464,1406943232,1580077056,1566265344,1376419840
2026-02-13 15:36:38,1568661504,1530138624,1406984192,1580138496,1566273536,1378529280
2026-02-13 15:37:08,1568727040,1534623744,1407037440,1582333952,1576841216,1378553856
2026-02-13 15:37:38,1568997376,1537056768,1407045632,1582338048,1576849408,1378549760
2026-02-13 15:38:08,1568923648,1542848512,1409302528,1582497792,1578995712,1378570240
2026-02-13 15:38:38,1571102720,1547448320,1411489792,1582571520,1579008000,1378570240
2026-02-13 15:39:08,1573474304,1552007168,1411727360,1584967680,1579171840,1378611200
2026-02-13 15:39:38,1573650432,1558794240,1414074368,1587322880,1581318144,1380732928
2026-02-13 15:40:08,1575907328,1566113792,1414238208,1589547008,1581355008,1382846464
2026-02-13 15:40:38,1576103936,1571069952,1416515584,1589706752,1583513600,1382924288
2026-02-13 15:41:08,1576280064,1577639936,1416716288,1592037376,1585717248,1385058304
2026-02-13 15:41:38,1578655744,1584697344,1419165696,1594396672,1585836032,1387257856
2026-02-13 15:42:08,1581207552,1591451648,1421803520,1594834944,1585954816,1387397120
2026-02-13 15:42:38,1583386624,1602818048,1423990784,1599115264,1590181888,1389527040
2026-02-13 15:43:08,1585651712,1612558336,1426251776,1599270912,1590267904,1391693824
2026-02-13 15:43:38,1625260032,1676201984,1426436096,1610039296,1640841216,1391775744
2026-02-13 15:44:08,1629507584,1699348480,1430659072,1610104832,1645080576,1393872896
2026-02-13 15:44:38,1629716480,1708253184,1432899584,1614974976,1645158400,1393926144
2026-02-13 15:45:08,1631907840,1612419072,1435074560,1615032320,1647783936,1398145024
2026-02-13 15:45:38,1632018432,1623252992,1435144192,1615155200,1647329280,1398161408
2026-02-13 15:46:08,1634279424,1631875072,1437429760,1617383424,1651863552,1402404864
2026-02-13 15:46:38,1636462592,1641476096,1437523968,1619599360,1653764096,1402429440
2026-02-13 15:47:08,1636544512,1653510144,1441808384,1619726336,1653964800,1402494976
2026-02-13 15:47:38,1638719488,1662857216,1441894400,1621913600,1656127488,1402515456
2026-02-13 15:48:08,1638764544,1668177920,1441951744,1621954560,1656152064,1404641280
2026-02-13 15:48:38,1640894464,1668460544,1442258944,1622237184,1656164352,1404649472
2026-02-13 15:49:08,1640910848,1668218880,1444122624,1624367104,1660407808,1408880640
2026-02-13 15:49:38,1641140224,1668567040,1444392960,1624408064,1660473344,1408946176
2026-02-13 15:50:08,1643814912,1669070848,1444667392,1624702976,1660526592,1411096576
2026-02-13 15:50:38,1643712512,1669496832,1447211008,1626910720,1660547072,1411117056
2026-02-13 15:51:08,1643765760,1669890048,1446993920,1627000832,1660579840,1411129344
2026-02-13 15:51:38,1645871104,1670524928,1449099264,1629118464,1660575744,1411129344
2026-02-13 15:52:08,1645936640,1670930432,1449144320,1629204480,1662705664,1413255168
2026-02-13 15:52:38,1648066560,1670950912,1451274240,1631453184,1663086592,1413521408
2026-02-13 15:53:08,1648242688,1671319552,1453543424,1633832960,1667055616,1415389184
2026-02-13 15:53:38,1650520064,1671802880,1453719552,1634021376,1667092480,1415675904
2026-02-13 15:54:08,1652801536,1672339456,1458094080,1636302848,1667149824,1417547776
2026-02-13 15:54:38,1652854784,1672855552,1458171904,1636364288,1667432448,1417555968
2026-02-13 15:55:08,1657450496,1675960320,1460654080,1640996864,1671434240,1419763712
2026-02-13 15:55:38,1657499648,1678753792,1462878208,1641054208,1671434240,1419767808
2026-02-13 15:56:08,1659781120,1681756160,1463136256,1643339776,1675669504,1423994880
2026-02-13 15:56:38,1659846656,1682444288,1465344000,1643679744,1675689984,1424027648
2026-02-13 15:57:08,1662009344,1683148800,1465417728,1645592576,1677824000,1428258816
2026-02-13 15:57:38,1662038016,1686192128,1467568128,1645621248,1678098432,1428262912
2026-02-13 15:58:08,1674756096,1688956928,1467731968,1658380288,1679974400,1428283392
2026-02-13 15:58:38,1674833920,1691811840,1467781120,1658707968,1679994880,1430401024
2026-02-13 15:59:08,1677070336,1694625792,1470021632,1658576896,1692663808,1430429696
2026-02-13 15:59:38,1677111296,1698267136,1470058496,1660768256,1694810112,1432547328
2026-02-13 16:00:08,1679376384,1699246080,1470177280,1663004672,1694830592,1432559616
2026-02-13 16:00:38,1679405056,1702920192,1470226432,1663057920,1694875648,1434701824
2026-02-13 16:01:08,1679454208,1703968768,1472368640,1663098880,1696993280,1434710016
2026-02-13 16:01:38,1679519744,1707442176,1472708608,1663176704,1697009664,1436819456
2026-02-13 16:02:08,1682345984,1711128576,1472987136,1665859584,1697521664,1436962816
2026-02-13 16:02:38,1682481152,1712504832,1483628544,1666064384,1697554432,1437638656
2026-02-13 16:03:08,1682632704,1714024448,1485262848,1668341760,1700315136,1437700096
2026-02-13 16:03:38,1682669568,1715142656,1487405056,1668403200,1699811328,1437782016
2026-02-13 16:04:08,1682804736,1718501376,1487552512,1670664192,1699827712,1437790208
2026-02-13 16:04:38,1687289856,1728557056,1487843328,1671249920,1699864576,1439920128
2026-02-13 16:05:08,1687875584,1733664768,1488793600,1677590528,1702113280,1440038912
2026-02-13 16:05:38,1687998464,1738199040,1490747392,1677787136,1704247296,1450668032
2026-02-13 16:06:08,1688199168,1742770176,1495130112,1680068608,1704292352,1452806144
2026-02-13 16:06:38,1688203264,1747173376,1495142400,1682718720,1704296448,1452810240
2026-02-13 16:07:08,1690349568,1754116096,1495187456,1684905984,1704304640,1452814336
2026-02-13 16:07:38,1690431488,1756524544,1495269376,1685078016,1706438656,1452826624
2026-02-13 16:08:08,1734348800,1820012544,1499578368,1740615680,1713844224,1452847104
2026-02-13 16:08:38,1736675328,1824456704,1722781696,1740816384,1718104064,1688870912
2026-02-13 16:09:08,1736806400,1827819520,1756622848,1743106048,1718153216,1713983488
2026-02-13 16:09:38,1739132928,1854459904,1790476288,1745502208,1718194176,1714012160
2026-02-13 16:10:08,1739239424,1754963968,1790894080,1745625088,1722441728,1747640320
2026-02-13 16:10:38,1741389824,1762017280,1790681088,1747783680,1722458112,1747705856
2026-02-13 16:11:08,1741660160,1768370176,1843523584,1750155264,1724637184,1798189056
2026-02-13 16:11:38,1741692928,1773436928,1843552256,1750208512,1724661760,1798213632
2026-02-13 16:12:08,1744265216,1780563968,1843773440,1752760320,1724784640,1798279168
2026-02-13 16:12:38,1746259968,1787551744,1843961856,1752682496,1726992384,1798324224
2026-02-13 16:13:08,1748488192,1794617344,1844113408,1754882048,1727025152,1798348800
2026-02-13 16:13:38,1748566016,1801555968,1844199424,1754968064,1729167360,1798369280
2026-02-13 16:14:08,1748742144,1808859136,1844371456,1757270016,1731325952,1798410240
2026-02-13 16:14:38,1748910080,1820721152,1844551680,1759555584,1731371008,1798447104
2026-02-13 16:15:08,1753239552,1832579072,1844678656,1759657984,1735626752,1798475776
2026-02-13 16:15:38,1755471872,1840455680,1844785152,1761869824,1739939840,1798516736
2026-02-13 16:16:08,1757728768,1850875904,1844936704,1764155392,1740005376,1798610944
2026-02-13 16:16:38,1757880320,1862291456,1845063680,1764286464,1740111872,1798692864
2026-02-13 16:17:08,1760034816,1871855616,1845112832,1768595456,1740156928,1798713344
2026-02-13 16:17:38,1760108544,1880645632,1845190656,1768660992,1744433152,1798782976
2026-02-13 16:18:08,1764433920,1785819136,1845612544,1770897408,1744769024,1799102464
2026-02-13 16:18:38,1764564992,1794588672,1847582720,1773113344,1744625664,1798901760
2026-02-13 16:19:08,1764663296,1805615104,1847742464,1775427584,1746853888,1798942720
2026-02-13 16:19:38,1766797312,1805664256,1847812096,1775476736,1746927616,1799000064
2026-02-13 16:20:08,1766903808,1805807616,1847918592,1796591616,1749057536,1799020544
2026-02-13 16:20:38,1788239872,1806311424,1850273792,1796878336,1749155840,1799114752
2026-02-13 16:21:08,1788391424,1806766080,1852522496,1799122944,1768169472,1799139328
2026-02-13 16:21:38,1790496768,1807089664,1852526592,1799118848,1768169472,1799139328
2026-02-13 16:22:08,1790713856,1807532032,1854902272,1801408512,1772519424,1799180288
2026-02-13 16:22:38,1792856064,1807917056,1854947328,1801445376,1772535808,1799200768
2026-02-13 16:23:08,1792880640,1808015360,1857368064,1803575296,1774665728,1799200768
2026-02-13 16:23:38,1797136384,1808355328,1857155072,1803866112,1774706688,1801306112
2026-02-13 16:24:08,1797349376,1808834560,1859473408,1806180352,1776877568,1801359360
2026-02-13 16:24:38,1799585792,1809268736,1859608576,1806041088,1776902144,1805582336
2026-02-13 16:25:08,1799729152,1809764352,1861844992,1810366464,1779023872,1805590528
2026-02-13 16:25:38,1802096640,1810583552,1864196096,1812717568,1779314688,1807724544
2026-02-13 16:26:08,1804345344,1813438464,1864339456,1812860928,1783296000,1807740928
2026-02-13 16:26:38,1804513280,1814220800,1868701696,1815130112,1783382016,1811963904
2026-02-13 16:27:08,1806802944,1816993792,1870962688,1817362432,1785622528,1812021248
2026-02-13 16:27:38,1806987264,1817706496,1871314944,1817505792,1785651200,1812045824
2026-02-13 16:28:08,1811329024,1818382336,1873477632,1819934720,1787777024,1814163456
2026-02-13 16:28:38,1829748736,1834311680,1873928192,1854763008,1833963520,1818259456
2026-02-13 16:29:08,1830100992,1837125632,1873920000,1857114112,1838252032,1818353664
2026-02-13 16:29:38,1832493056,1839816704,1876054016,1857114112,1838264320,1822556160
2026-02-13 16:30:08,1832685568,1843167232,1876316160,1857470464,1838579712,1822572544
2026-02-13 16:30:38,1835196416,1844830208,1876856832,1859928064,1838358528,1822617600
2026-02-13 16:31:08,1837527040,1850400768,1879257088,1860132864,1842634752,1822650368
2026-02-13 16:31:38,1839706112,1864855552,1879334912,1860198400,1842655232,1824837632
2026-02-13 16:32:08,1839902720,1867853824,1881661440,1862459392,1842733056,1824890880
2026-02-13 16:32:38,1840029696,1871114240,1882103808,1862565888,1844916224,1827057664
2026-02-13 16:33:08,1842462720,1874526208,1884549120,1864949760,1844989952,1827127296
2026-02-13 16:33:38,1842524160,1877807104,1884377088,1865003008,1845133312,1827205120
2026-02-13 16:34:08,1842561024,1879134208,1884409856,1867128832,1845166080,1829310464
2026-02-13 16:34:38,1844719616,1882460160,1884495872,1867177984,1847279616,1829339136
2026-02-13 16:35:08,1844871168,1891414016,1884651520,1867329536,1847296000,1831444480
2026-02-13 16:35:38,1847365632,1894215680,1887215616,1867710464,1847361536,1831514112
2026-02-13 16:36:08,1847455744,1898958848,1887301632,1869893632,1847468032,1831583744
2026-02-13 16:36:38,1847508992,1901387776,1889480704,1869946880,1849589760,1831600128
2026-02-13 16:37:08,1850093568,1908342784,1891803136,1872228352,1851822080,1833750528
2026-02-13 16:37:38,1850011648,1910435840,1891991552,1874456576,1851871232,1833816064
2026-02-13 16:38:08,1852182528,1912893440,1894199296,1874509824,1851887616,1833820160
2026-02-13 16:38:38,1852182528,1917550592,1894203392,1874518016,1851895808,1833820160
2026-02-13 16:39:08,1854423040,1922019328,1896472576,1874628608,1854033920,1838092288
2026-02-13 16:39:38,1854631936,1924591616,1898668032,1876758528,1854164992,1838190592
2026-02-13 16:40:08,1857052672,1931739136,1898995712,1879166976,1858428928,1840332800
2026-02-13 16:40:38,1859162112,1939140608,1903202304,1879158784,1862094848,1840332800
2026-02-13 16:41:08,1859203072,1944473600,1903247360,1893912576,1864200192,1842438144
2026-02-13 16:41:38,1872015360,1949184000,1903431680,1894080512,1865105408,1842483200
2026-02-13 16:42:08,1872162816,1955778560,1905684480,1896312832,1867669504,1844613120
2026-02-13 16:42:38,1874345984,1962704896,1905750016,1898479616,1867718656,1844629504
2026-02-13 16:43:08,1876578304,1968074752,1907965952,1898586112,1882501120,1848864768
2026-02-13 16:43:38,1876578304,1867567104,1907965952,1900687360,1882583040,1848868864
2026-02-13 16:44:08,1880887296,1874165760,1912279040,1900785664,1886728192,1850990592
2026-02-13 16:44:38,1880981504,1879027712,1916567552,1902997504,1890971648,1853124608
2026-02-13 16:45:08,1883283456,1892745216,1918869504,1907437568,1891098624,1853161472
2026-02-13 16:45:38,1887588352,1903869952,1918976000,1911767040,1893261312,1857400832
2026-02-13 16:46:08,1887907840,1913438208,1921134592,1911848960,1893294080,1857417216
2026-02-13 16:46:38,1890013184,1923801088,1921138688,1911853056,1899618304,1861623808
2026-02-13 16:47:08,1889931264,1933164544,1921277952,1912016896,1899761664,1861742592
2026-02-13 16:47:38,1892085760,1945100288,1925582848,1914253312,1902080000,1866055680
2026-02-13 16:48:08,1894354944,1954430976,1927843840,1916510208,1904304128,1868210176
2026-02-13 16:48:38,1894449152,1964658688,1927958528,1916620800,1904427008,1868304384
2026-02-13 16:49:08,1896656896,1975992320,1928052736,1918812160,1906589696,1868337152
2026-02-13 16:49:38,1896652800,1984761856,1932255232,1920913408,1906610176,1868337152
2026-02-13 16:50:08,1898819584,1984815104,1932312576,1920958464,1908752384,1872572416
2026-02-13 16:50:38,1898872832,1984921600,1932361728,1923145728,1908772864,1872588800
2026-02-13 16:51:08,1901060096,1985286144,1932447744,1923252224,1910931456,1874776064
2026-02-13 16:51:38,1901113344,1985630208,1934602240,1925414912,1910943744,1874788352
2026-02-13 16:52:08,1901219840,1986002944,1934639104,1925513216,1913049088,1876951040
2026-02-13 16:52:38,1901383680,1986498560,1936900096,1927778304,1913094144,1877000192
2026-02-13 16:53:08,1955258368,1991847936,1937088512,1991225344,1943826432,1879162880
2026-02-13 16:53:38,1955258368,1992167424,1937092608,1991233536,1943830528,1879162880
2026-02-13 16:54:08,1957482496,1992577024,1939312640,1991352320,1945956352,1879183360
2026-02-13 16:54:38,1957511168,1992773632,1939337216,1993486336,1946001408,1881313280
2026-02-13 16:55:08,1959768064,1993375744,1941581824,1995763712,1946042368,1881366528
2026-02-13 16:55:38,1959944192,1993535488,1941762048,1995935744,1946071040,1883484160
2026-02-13 16:56:08,1960083456,1888591872,1944002560,1998225408,1950285824,1883488256
2026-02-13 16:56:38,1960083456,1891364864,1944006656,1998221312,1950285824,1883492352
2026-02-13 16:57:08,1962250240,1892126720,1946165248,2000445440,1952432128,1883504640
2026-02-13 16:57:38,1962401792,1892876288,1946320896,2000596992,1952452608,1887715328
2026-02-13 16:58:08,1964752896,1904300032,1946566656,2000846848,1952477184,1887748096
2026-02-13 16:58:38,1964810240,1907060736,1946619904,2000904192,1952489472,1887744000
2026-02-13 16:59:08,1967030272,1907740672,1950945280,2005225472,1953689600,1887805440
2026-02-13 16:59:38,1967030272,1910484992,1951207424,2005237760,1957941248,1887801344
2026-02-13 17:00:08,1969184768,1911156736,1950998528,2005295104,1957965824,1892012032
2026-02-13 17:00:38,1969217536,1914155008,1951023104,2005340160,1960267776,1892020224
2026-02-13 17:01:08,1969364992,1915404288,1951170560,2005487616,1960280064,1894146048
2026-02-13 17:01:38,1969369088,1918783488,1953271808,2005495808,1960333312,1894137856
2026-02-13 17:02:08,1971572736,1920126976,1953374208,2007683072,1960353792,1894150144
2026-02-13 17:02:38,1971671040,1923629056,1955586048,2007797760,1962475520,1894158336
2026-02-13 17:03:08,1973821440,1925033984,1955627008,2009935872,1962483712,1896263680
2026-02-13 17:03:38,1973874688,1926324224,1955688448,2010001408,1962536960,1896275968
2026-02-13 17:04:08,1976016896,1927614464,1955725312,2010038272,1962561536,1896284160
2026-02-13 17:04:38,1976229888,1931169792,1958039552,2012348416,1964703744,1898414080
2026-02-13 17:05:08,1976332288,1932394496,1958154240,2012459008,1964720128,1900531712
2026-02-13 17:05:38,1976561664,1934868480,1958391808,2012950528,1966854144,1900552192
2026-02-13 17:06:08,1978875904,1939529728,1958600704,2012909568,1966870528,1900576768
2026-02-13 17:06:38,1979170816,1944580096,1959206912,2013208576,1966899200,1900601344
2026-02-13 17:07:08,1979310080,1949306880,1961181184,2025955328,1967005696,1902731264
2026-02-13 17:07:38,1989898240,1951690752,1961226240,2026008576,1967017984,1902747648
2026-02-13 17:08:08,1989992448,1956438016,1961320448,2026135552,1967058944,1902788608
2026-02-13 17:08:38,1990103040,1960747008,1963524096,2026303488,1979789312,1902833664
2026-02-13 17:09:08,1990123520,1965527040,1965645824,2028425216,1979789312,1904934912
2026-02-13 17:09:38,1992372224,1969750016,1965793280,2030661632,1979834368,1904996352
2026-02-13 17:10:08,1994600448,1972039680,1965920256,2030796800,1981952000,1905012736
2026-02-13 17:10:38,1994604544,1978683392,1965924352,2030829568,1981952000,1905012736
2026-02-13 17:11:08,1994842112,1985908736,1966157824,2031054848,1984077824,1907138560
2026-02-13 17:11:38,1997221888,1990860800,1968529408,2031321088,1984106496,1907171328
2026-02-13 17:12:08,1997365248,1998151680,1970769920,2035666944,1984131072,1909334016
2026-02-13 17:12:38,1999523840,2004934656,1970814976,2035716096,1984147456,1909346304
2026-02-13 17:13:08,1999622144,2009878528,1970917376,2035810304,1986260992,1909362688
2026-02-13 17:13:38,1999749120,2016911360,1973141504,2035929088,1988399104,1911488512
2026-02-13 17:14:08,2001997824,2021474304,1973284864,2038161408,1988435968,1911537664
2026-02-13 17:14:38,2002182144,2027950080,1973456896,2038337536,1990569984,1911635968
2026-02-13 17:15:08,2004385792,2036764672,1973559296,2038423552,1990590464,1913761792
2026-02-13 17:15:38,2004455424,2047811584,1975742464,2040598528,1990602752,1913774080
2026-02-13 17:16:08,2004561920,1952423936,1975853056,2042802176,1990615040,1913786368
2026-02-13 17:16:38,2004660224,1962074112,1978859520,2042892288,1990635520,1913810944
2026-02-13 17:17:08,2006945792,1972191232,1980379136,2043072512,1992839168,1916067840
2026-02-13 17:17:38,2009108480,1983295488,1982537728,2045227008,1994973184,1916088320
2026-02-13 17:18:08,2009169920,1992347648,1982603264,2045284352,1994989568,1916100608
2026-02-13 17:18:38,2013380608,2003972096,1984708608,2049474560,1997086720,1916100608
2026-02-13 17:19:08,2013405184,2014187520,1984737280,2049507328,1997090816,1920315392
2026-02-13 17:19:38,2015612928,2022014976,1986932736,2051690496,1999228928,1920344064
2026-02-13 17:20:08,2025123840,2079559680,1991745536,2049867776,2035970048,1922494464
2026-02-13 17:20:38,2025226240,2083516416,1991823360,2049892352,2035982336,1926713344
2026-02-13 17:21:08,2027442176,2083844096,1998163968,2052046848,2038108160,1926729728
2026-02-13 17:21:38,2027646976,2083983360,1999712256,2054361088,2038124544,1928855552
2026-02-13 17:22:08,2029830144,2084368384,1999814656,2054463488,2040238080,1928871936
2026-02-13 17:22:38,2029883392,2084679680,1999847424,2054533120,2040246272,1928876032
2026-02-13 17:23:08,2032123904,2085412864,1999986688,2054672384,2042380288,1930993664
2026-02-13 17:23:38,2032259072,2085609472,2004316160,2059010048,2042408960,1931022336
2026-02-13 17:24:08,2034515968,2096402432,2006560768,2059227136,2042441728,1933156352
2026-02-13 17:24:38,2034589696,2096779264,2006630400,2059288576,2042503168,1933160448
2026-02-13 17:25:08,2036772864,2097156096,2006704128,2059382784,2046726144,1935290368
2026-02-13 17:25:38,2036862976,2097549312,2006777856,2061582336,2046734336,1935323136
2026-02-13 17:26:08,2039140352,2097950720,2011156480,2063847424,2048884736,1937457152
2026-02-13 17:26:38,2041696256,2098704384,2011324416,2064285696,2048897024,1937489920
2026-02-13 17:27:08,2041643008,2101575680,2015739904,2068439040,2051026944,1939611648
2026-02-13 17:27:38,2041647104,2102243328,2015739904,2068434944,2051031040,1939615744
2026-02-13 17:28:08,2043904000,2102980608,2015907840,2070683648,2053144576,1941733376
2026-02-13 17:28:38,2043953152,2105724928,2015961088,2070732800,2053148672,1941737472
2026-02-13 17:29:08,2046185472,2108837888,2016124928,2070884352,2057379840,1945976832
2026-02-13 17:29:38,2048290816,2111086592,2018242560,2070888448,2057379840,1945976832
