Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-08 13:08:31,,0.001217,
2026-03-08 13:09:01,,0.001217,
2026-03-08 13:09:31,,0.001217,
2026-03-08 13:10:01,,0.001217,
2026-03-08 13:10:31,,0.001217,
2026-03-08 13:11:01,,0.001217,
2026-03-08 13:11:31,,0.001217,
2026-03-08 13:12:01,,0.001217,
2026-03-08 13:12:31,,0.001217,
2026-03-08 13:13:01,,0.001217,
2026-03-08 13:48:31,,0.000918,
2026-03-08 13:49:01,,0.000918,
2026-03-08 13:49:31,,0.000918,
2026-03-08 13:50:01,,0.000918,
2026-03-08 13:50:31,,0.000918,
2026-03-08 13:51:01,,0.000918,
2026-03-08 13:51:31,,0.000918,
2026-03-08 13:52:01,,0.000918,
2026-03-08 13:52:31,,0.000918,
2026-03-08 13:53:01,,0.000918,
2026-03-08 14:27:31,,0.001254,
2026-03-08 14:28:01,,0.001254,
2026-03-08 14:28:31,,0.001254,
2026-03-08 14:29:01,,0.001254,
2026-03-08 14:29:31,,0.001254,
2026-03-08 14:30:01,,0.001254,
2026-03-08 14:30:31,,0.001254,
2026-03-08 14:31:01,,0.001254,
2026-03-08 14:31:31,,0.001254,
2026-03-08 14:32:01,,0.001254,
2026-03-08 15:03:01,,0.001333,
2026-03-08 15:03:31,,0.001333,
2026-03-08 15:04:01,,0.001333,
2026-03-08 15:04:31,,0.001333,
2026-03-08 15:05:01,,0.001333,
2026-03-08 15:05:31,,0.001333,
2026-03-08 15:06:01,,0.001333,
2026-03-08 15:06:31,,0.001333,
2026-03-08 15:07:01,,0.001333,
2026-03-08 15:07:31,,0.001333,
2026-03-08 15:49:31,,0.001623,
2026-03-08 15:50:01,,0.001623,
2026-03-08 15:50:31,,0.001623,
2026-03-08 15:51:01,,0.001623,
2026-03-08 15:51:31,,0.001623,
2026-03-08 15:52:01,9.070003,0.001623,
2026-03-08 15:52:31,9.070003,0.001623,
2026-03-08 15:53:01,9.070003,0.001623,
2026-03-08 15:53:31,9.070003,0.001623,
2026-03-08 15:54:01,9.070003,0.001623,12.879922
2026-03-08 15:54:31,9.070003,,12.879922
2026-03-08 15:55:01,9.070003,,12.879922
2026-03-08 15:55:31,9.070003,,12.879922
2026-03-08 15:56:01,9.070003,,12.879922
2026-03-08 15:56:31,9.070003,,12.879922
2026-03-08 15:57:01,,,12.879922
2026-03-08 15:57:31,,,12.879922
2026-03-08 15:58:01,,,12.879922
2026-03-08 15:58:31,,,12.879922
2026-03-08 16:30:31,,0.000757,
2026-03-08 16:31:01,,0.000757,
2026-03-08 16:31:31,,0.000757,
2026-03-08 16:32:01,,0.000757,
2026-03-08 16:32:31,,0.000757,
2026-03-08 16:33:01,,0.000757,
2026-03-08 16:33:31,,0.000757,
2026-03-08 16:34:01,,0.000757,
2026-03-08 16:34:31,2.475972,0.000757,
2026-03-08 16:35:01,2.475972,0.000757,
2026-03-08 16:35:31,2.475972,,2.057518
2026-03-08 16:36:01,2.475972,,2.057518
2026-03-08 16:36:31,2.475972,,2.057518
2026-03-08 16:37:01,2.475972,,2.057518
2026-03-08 16:37:31,2.475972,,2.057518
2026-03-08 16:38:01,2.475972,,2.057518
2026-03-08 16:38:31,2.475972,,2.057518
2026-03-08 16:39:01,2.475972,,2.057518
2026-03-08 16:39:31,,,2.057518
2026-03-08 16:40:01,,,2.057518
2026-03-08 17:11:01,,0.002134,
2026-03-08 17:11:31,,0.002134,
2026-03-08 17:12:01,,0.002134,
2026-03-08 17:12:31,,0.002134,
2026-03-08 17:13:01,,0.002134,
2026-03-08 17:13:31,,0.002134,
2026-03-08 17:14:01,,0.002134,
2026-03-08 17:14:31,,0.002134,
2026-03-08 17:15:01,,0.002134,
2026-03-08 17:15:31,,0.002134,
2026-03-08 17:53:01,,0.000605,
2026-03-08 17:53:31,,0.000605,
2026-03-08 17:54:01,,0.000605,
2026-03-08 17:54:31,,0.000605,
2026-03-08 17:55:01,,0.000605,
2026-03-08 17:55:31,,0.000605,
2026-03-08 17:56:01,,0.000605,
2026-03-08 17:56:31,,0.000605,
2026-03-08 17:57:01,,0.000605,
2026-03-08 17:57:31,,0.000605,
2026-03-08 18:32:31,0.001226,,
2026-03-08 18:33:01,0.001226,0.001427,0.000959
2026-03-08 18:33:31,0.001226,0.001427,0.002198
2026-03-08 18:34:01,0.001226,0.001427,0.002198
2026-03-08 18:34:31,0.001226,0.001427,0.002198
2026-03-08 18:35:01,0.001226,0.001427,0.002198
2026-03-08 18:35:31,0.001226,0.001427,0.002198
2026-03-08 18:36:01,0.001226,0.001427,0.002198
2026-03-08 18:36:31,0.001226,0.001427,0.002198
2026-03-08 18:37:01,0.001226,0.001427,0.002198
2026-03-08 18:37:31,,0.001427,0.002198
2026-03-08 18:38:01,,,0.002198
2026-03-08 19:12:01,,0.001656,
2026-03-08 19:12:31,,0.001656,
2026-03-08 19:13:01,,0.001656,
2026-03-08 19:13:31,,0.001656,
2026-03-08 19:14:01,,0.001656,
2026-03-08 19:14:31,,0.001656,
2026-03-08 19:15:01,,0.001656,
2026-03-08 19:15:31,,0.001656,
2026-03-08 19:16:01,,0.001656,
2026-03-08 19:16:31,,0.001656,
2026-03-08 19:51:31,,0.000677,
2026-03-08 19:52:01,,0.000677,
2026-03-08 19:52:31,,0.000677,
2026-03-08 19:53:01,,0.000677,
2026-03-08 19:53:31,,0.000677,
2026-03-08 19:54:01,,0.000677,
2026-03-08 19:54:31,,0.000677,
2026-03-08 19:55:01,,0.000677,
2026-03-08 19:55:31,,0.000677,
2026-03-08 19:56:01,,0.000677,
2026-03-08 20:30:31,,0.001287,
2026-03-08 20:31:01,,0.001287,
2026-03-08 20:31:31,,0.001287,
2026-03-08 20:32:01,,0.001287,
2026-03-08 20:32:31,,0.001287,
2026-03-08 20:33:01,,0.001287,
2026-03-08 20:33:31,,0.001287,
2026-03-08 20:34:01,,0.001287,
2026-03-08 20:34:31,,0.001287,
2026-03-08 20:35:01,,0.001287,
2026-03-08 21:07:31,,0.001005,
2026-03-08 21:08:01,,0.001005,
2026-03-08 21:08:31,,0.001005,
2026-03-08 21:09:01,,0.001005,
2026-03-08 21:09:31,,0.001005,
2026-03-08 21:10:01,,0.001005,
2026-03-08 21:10:31,,0.001005,
2026-03-08 21:11:01,,0.001005,
2026-03-08 21:11:31,,0.001005,
2026-03-08 21:12:01,,0.001005,
2026-03-08 21:45:01,,0.000939,
2026-03-08 21:45:31,,0.000939,
2026-03-08 21:46:01,,0.000939,
2026-03-08 21:46:31,,0.000939,
2026-03-08 21:47:01,,0.000939,
2026-03-08 21:47:31,,0.000939,
2026-03-08 21:48:01,,0.000939,
2026-03-08 21:48:31,,0.000939,
2026-03-08 21:49:01,,0.000939,
2026-03-08 21:49:31,,0.000939,
2026-03-08 22:26:01,,0.002317,
2026-03-08 22:26:31,,0.002317,
2026-03-08 22:27:01,,0.002317,
2026-03-08 22:27:31,,0.002317,
2026-03-08 22:28:01,,0.002317,
2026-03-08 22:28:31,,0.002317,
2026-03-08 22:29:01,,0.002317,
2026-03-08 22:29:31,,0.002317,
2026-03-08 22:30:01,,0.002317,
2026-03-08 22:30:31,,0.002317,
2026-03-08 22:36:31,9.486923,,
2026-03-08 22:37:01,9.486923,,
2026-03-08 22:37:31,9.486923,,22.254126
2026-03-08 22:38:01,9.486923,,22.254126
2026-03-08 22:38:31,9.486923,,22.254126
2026-03-08 22:39:01,9.486923,,22.254126
2026-03-08 22:39:31,9.486923,,22.254126
2026-03-08 22:40:01,9.486923,,22.254126
2026-03-08 22:40:31,9.486923,,22.254126
2026-03-08 22:41:01,9.486923,,22.254126
2026-03-08 22:41:31,,,22.254126
2026-03-08 22:42:01,,,22.254126
2026-03-08 23:07:31,,0.001088,
2026-03-08 23:08:01,,0.001088,
2026-03-08 23:08:31,,0.001088,
2026-03-08 23:09:01,,0.001088,
2026-03-08 23:09:31,,0.001088,
2026-03-08 23:10:01,,0.001088,
2026-03-08 23:10:31,,0.001088,
2026-03-08 23:11:01,,0.001088,
2026-03-08 23:11:31,,0.001088,
2026-03-08 23:12:01,,0.001088,
2026-03-08 23:21:01,3.402165,,
2026-03-08 23:21:31,3.402165,,1.708116
2026-03-08 23:22:01,3.402165,,1.708116
2026-03-08 23:22:31,3.402165,,1.708116
2026-03-08 23:23:01,3.402165,,1.708116
2026-03-08 23:23:31,3.402165,,1.708116
2026-03-08 23:24:01,3.402165,,1.708116
2026-03-08 23:24:31,3.402165,,1.708116
2026-03-08 23:25:01,3.402165,,1.708116
2026-03-08 23:25:31,3.402165,,1.708116
2026-03-08 23:26:01,,,1.708116
2026-03-08 23:43:31,,0.001021,
2026-03-08 23:44:01,,0.001021,
2026-03-08 23:44:31,,0.001021,
2026-03-08 23:45:01,,0.001021,
2026-03-08 23:45:31,,0.001021,
2026-03-08 23:46:01,,0.001021,
2026-03-08 23:46:31,,0.001021,
2026-03-08 23:47:01,,0.001021,
2026-03-08 23:47:31,,0.001021,
2026-03-08 23:48:01,,0.001021,
2026-03-09 00:18:31,,0.000157,
2026-03-09 00:19:01,,0.000157,
2026-03-09 00:19:31,,0.000157,
2026-03-09 00:20:01,,0.000157,
2026-03-09 00:20:31,,0.000157,
2026-03-09 00:21:01,,0.000157,
2026-03-09 00:21:31,,0.000157,
2026-03-09 00:22:01,,0.000157,
2026-03-09 00:22:31,,0.000157,
2026-03-09 00:23:01,,0.000157,
2026-03-09 01:01:31,0.001101,,
2026-03-09 01:02:01,0.001101,0.001729,0.001696
2026-03-09 01:02:31,0.001101,0.001729,0.001696
2026-03-09 01:03:01,0.001101,0.001729,0.001696
2026-03-09 01:03:31,0.001101,0.001729,0.001696
2026-03-09 01:04:01,0.001101,0.001729,0.001696
2026-03-09 01:04:31,0.001101,0.001729,0.001696
2026-03-09 01:05:01,0.001101,0.001729,0.001696
2026-03-09 01:05:31,0.001101,0.001729,0.001696
2026-03-09 01:06:01,0.001101,0.001729,0.001696
2026-03-09 01:06:31,,0.001729,0.001696
2026-03-09 01:44:01,,0.001234,
2026-03-09 01:44:31,,0.001234,
2026-03-09 01:45:01,,0.001234,
2026-03-09 01:45:31,,0.001234,
2026-03-09 01:46:01,,0.001234,
2026-03-09 01:46:31,,0.001234,
2026-03-09 01:47:01,,0.001234,
2026-03-09 01:47:31,,0.001234,
2026-03-09 01:48:01,,0.001234,
2026-03-09 01:48:31,,0.001234,
2026-03-09 02:30:01,,0.001395,
2026-03-09 02:30:31,,0.001395,
2026-03-09 02:31:01,,0.001395,
2026-03-09 02:31:31,,0.001395,
2026-03-09 02:32:01,,0.001395,
2026-03-09 02:32:31,,0.001395,
2026-03-09 02:33:01,,0.001395,
2026-03-09 02:33:31,,0.001395,
2026-03-09 02:34:01,,0.001395,
2026-03-09 02:34:31,,0.001395,
2026-03-09 03:12:31,,0.000489,
2026-03-09 03:13:01,,0.000489,
2026-03-09 03:13:31,,0.000489,
2026-03-09 03:14:01,,0.000489,
2026-03-09 03:14:31,,0.000489,
2026-03-09 03:15:01,,0.000489,
2026-03-09 03:15:31,,0.000489,
2026-03-09 03:16:01,,0.000489,
2026-03-09 03:16:31,,0.000489,
2026-03-09 03:17:01,,0.000489,
2026-03-09 03:57:01,,0.000836,
2026-03-09 03:57:31,,0.000836,
2026-03-09 03:58:01,,0.000836,
2026-03-09 03:58:31,,0.000836,
2026-03-09 03:59:01,,0.000836,
2026-03-09 03:59:31,,0.000836,
2026-03-09 04:00:01,,0.000836,
2026-03-09 04:00:31,,0.000836,
2026-03-09 04:01:01,,0.000836,
2026-03-09 04:01:31,,0.000836,
2026-03-09 04:37:31,,0.001053,
2026-03-09 04:38:01,,0.001053,
2026-03-09 04:38:31,,0.001053,
2026-03-09 04:39:01,,0.001053,
2026-03-09 04:39:31,,0.001053,
2026-03-09 04:40:01,,0.001053,
2026-03-09 04:40:31,,0.001053,
2026-03-09 04:41:01,,0.001053,
2026-03-09 04:41:31,,0.001053,
2026-03-09 04:42:01,,0.001053,
2026-03-09 05:17:01,,0.001725,
2026-03-09 05:17:31,,0.001725,
2026-03-09 05:18:01,,0.001725,
2026-03-09 05:18:31,,0.001725,
2026-03-09 05:19:01,,0.001725,
2026-03-09 05:19:31,,0.001725,
2026-03-09 05:20:01,,0.001725,
2026-03-09 05:20:31,,0.001725,
2026-03-09 05:21:01,,0.001725,
2026-03-09 05:21:31,,0.001725,
2026-03-09 05:56:31,11.435536,,
2026-03-09 05:57:01,11.435536,,
2026-03-09 05:57:31,11.435536,,16.705989
2026-03-09 05:58:01,11.435536,,16.705989
2026-03-09 05:58:31,11.435536,,16.705989
2026-03-09 05:59:01,11.435536,0.000424,16.705989
2026-03-09 05:59:31,11.435536,0.000424,16.705989
2026-03-09 06:00:01,11.435536,0.000424,16.705989
2026-03-09 06:00:31,11.435536,0.000424,16.705989
2026-03-09 06:01:01,11.435536,0.000424,16.705989
2026-03-09 06:01:31,11.435536,0.000424,16.705989
2026-03-09 06:02:01,,0.000424,16.705989
2026-03-09 06:02:31,,0.000424,
2026-03-09 06:03:01,,0.000424,
2026-03-09 06:03:31,,0.000424,
2026-03-09 06:44:31,,0.000837,
2026-03-09 06:45:01,,0.000837,
2026-03-09 06:45:31,,0.000837,
2026-03-09 06:46:01,,0.000837,
2026-03-09 06:46:31,,0.000837,
2026-03-09 06:47:01,,0.000837,
2026-03-09 06:47:31,,0.000837,
2026-03-09 06:48:01,,0.000837,
2026-03-09 06:48:31,,0.000837,
2026-03-09 06:49:01,,0.000837,
2026-03-09 06:50:01,1.944247,,2.720846
2026-03-09 06:50:31,1.944247,,2.720846
2026-03-09 06:51:01,1.944247,,2.720846
2026-03-09 06:51:31,1.944247,,2.720846
2026-03-09 06:52:01,1.944247,,2.720846
2026-03-09 06:52:31,1.944247,,2.720846
2026-03-09 06:53:01,1.944247,,2.720846
2026-03-09 06:53:31,1.944247,,2.720846
2026-03-09 06:54:01,1.944247,,2.720846
2026-03-09 06:54:31,1.944247,,2.720846
2026-03-09 07:22:31,,0.000632,
2026-03-09 07:23:01,,0.000632,
2026-03-09 07:23:31,,0.000632,
2026-03-09 07:24:01,,0.000632,
2026-03-09 07:24:31,,0.000632,
2026-03-09 07:25:01,,0.000632,
2026-03-09 07:25:31,,0.000632,
2026-03-09 07:26:01,,0.000632,
2026-03-09 07:26:31,,0.000632,
2026-03-09 07:27:01,,0.000632,
2026-03-09 08:03:01,0.033569,0.004234,0.004024
2026-03-09 08:03:31,0.033569,0.004234,0.004024
2026-03-09 08:04:01,0.033569,0.004234,0.004024
2026-03-09 08:04:31,0.033569,0.004234,0.004024
2026-03-09 08:05:01,0.033569,0.004234,0.004024
2026-03-09 08:05:31,0.033569,0.004234,0.004024
2026-03-09 08:06:01,0.033569,0.004234,0.004024
2026-03-09 08:06:31,0.033569,0.004234,0.004024
2026-03-09 08:07:01,0.033569,0.004234,0.004024
2026-03-09 08:07:31,0.033569,0.004234,0.004024
2026-03-09 08:43:01,,0.001966,
2026-03-09 08:43:31,,0.001966,
2026-03-09 08:44:01,,0.001966,
2026-03-09 08:44:31,,0.001966,
2026-03-09 08:45:01,,0.001966,
2026-03-09 08:45:31,,0.001966,
2026-03-09 08:46:01,,0.001966,
2026-03-09 08:46:31,,0.001966,
2026-03-09 08:47:01,,0.001966,
2026-03-09 08:47:31,,0.001966,
2026-03-09 09:29:01,,0.001252,
2026-03-09 09:29:31,,0.001252,
2026-03-09 09:30:01,,0.001252,
