Time,"name=""rskj-miner1""","name=""rskj-miner2""","name=""rskj-miner3""","name=""rskj-miner4""","name=""rskj-node1""","name=""rskj-node2"""
2026-02-23 14:25:54,117.56945261424178,27.671803835229657,173.69455975529823,185.34982605334363,7.747768945059747,71.79711265356886
2026-02-23 14:26:24,49.856304936051494,35.52881464177073,175.70292936253173,131.9725718895481,9.588074150014286,73.7802726004605
2026-02-23 14:26:54,107.35954017579536,93.46061410732594,13.61321658459522,92.14130854943615,8.70573603804978,10.335960740155627
2026-02-23 14:27:24,100.73695621118794,145.71061233750407,93.99763031184088,147.13074460307723,46.007243514869366,53.86418829777399
2026-02-23 14:27:54,121.54157669654933,162.97124036934656,111.24087345930549,164.4583728921787,64.31638114282353,74.10456978180319
2026-02-23 14:28:24,119.56585656801548,234.96501146683016,111.71968850544775,151.4461647023244,64.90309898436647,73.49692117709323
2026-02-23 14:28:54,70.53931451612902,180.7711693548387,131.0819892473118,113.86928763440861,67.05309139784946,73.47110215053763
2026-02-23 14:29:24,60.383064516129025,189.40692204301075,50.89885752688171,44.29603494623656,43.50638440860216,33.736559139784944
2026-02-23 14:29:54,45.96706435893127,172.9709292555873,33.229709292555874,26.94505125189044,29.07914636195597,16.24096790455386
2026-02-23 14:30:24,48.35050333596625,95.29771608154213,32.00678957363494,19.671277078466634,28.410332252155357,16.789069458682757
2026-02-23 14:30:54,45.05693038107641,95.0716356455611,100.02100752069241,19.21767992941473,29.93991849081971,17.637914373345655
2026-02-23 14:31:24,41.51086088819797,15.041384815764042,99.04625856056468,15.150623923364565,17.024494769127347,15.369102138565605
2026-02-23 14:31:54,56.098011864947985,31.49421037594743,133.0605179570778,33.54452716669748,34.544476749071485,32.510965833655455
2026-02-23 14:32:24,126.8623480080334,111.47618127274102,132.82018100384022,115.98867255447341,33.77225784223927,31.495004327621995
2026-02-23 14:32:54,130.75300622673376,112.33330252178513,45.72993958135509,117.8625748930699,30.931993311093,29.091703570498222
2026-02-23 14:33:24,175.63422770854513,138.85364234515094,73.7880557633001,116.26597648798769,54.61206860331252,55.33473946034974
2026-02-23 14:33:54,162.645692053008,120.755287770691,38.77278342198805,99.03278123713247,34.41147553381904,34.613154511306625
2026-02-23 14:34:24,90.03974689713704,38.822550691999346,37.68812550944094,17.545776156903603,33.62940430073191,33.53696965622716
2026-02-23 14:34:54,167.55739302880573,36.15844845551409,38.32644280864509,16.32718227958724,33.83919868239723,34.20053107458573
2026-02-23 14:35:24,136.81052737723104,7.806460287049176,9.71395919464892,14.503714160868544,8.974488252495714,6.151053746092568
