Time,"gc=""Copy"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""Copy"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""Copy"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""MarkSweepCompact"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""MarkSweepCompact"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-12 10:06:27,0.0018305084745763405,0.001423777077189111,0.0024067388688326623,0.0036271186440677734,0.0020170175260178272,0.0025254237288135748,0,0,0,0,0,0
2026-02-12 10:06:57,0.0020847457627117027,0.0025932642926149866,0.004610325773754895,0.012525423728813632,0.0019661350192376084,0.0025254237288135748,0,0,0,0,0,0
2026-02-12 10:07:27,0.0019491855794167546,0.003305140765097598,0.004050916117222399,0.008898606732431704,0.0066103935726634895,0.0013898540653230333,0,0,0,0,0,0
2026-02-12 10:07:57,0.0018135900608484774,0.0021356294174478345,0.0018474576271187944,0.0007288259123034654,0.004644067796610185,0.0013898305084744684,0,0,0,0,0,0
2026-02-12 10:08:27,0.002033932778521747,0.0012373091069341432,0.0014406047150143848,0.001661016949152525,0.004660858953933861,0.0014915254237287095,0,0,0,0,0,0
2026-02-12 10:08:57,0.0021695282970897833,0.0012373091069341432,0.0014407268042983448,0.000932219190155881,0.004661016949152639,0.0029322033898305394,0,0,0,0,0,0
2026-02-12 10:09:27,0.0018305705278143306,0.0035595030255774654,0.0007796742317667501,0.000593240448828716,0.002000033898879557,0.00438990491364261,0,0,0,0,0,0
2026-02-12 10:09:57,0.001762741741385434,0.0035593823624128166,0.001576297903354354,0.0014237770771888703,0.0019999661022693685,0.0029492025288562923,0,0,0,0,0,0
2026-02-12 10:10:27,0.0027796610169491774,0.001355978168751454,0.0024576687740469503,0.0008305225512295528,0.000711864406779688,0.002389749500017039,0,0,0,0,0,0
2026-02-12 10:10:57,0.0029492025288565334,0.0013559322033898015,0.001660988796800037,0.0006101694915254469,0.0007118402766008202,0.002389830508474667,0,0,0,0,0,0
2026-02-12 10:11:27,0.0021694915254237305,0.0013051068662180408,0.002237326056373922,0.0006101798335565241,0.0009321717907868687,0,0,0,0,0,0,0
2026-02-12 10:11:57,0.0015763246211736588,0.0023220732554789145,0.0032373430058137004,0.0008474576271188367,0.0018305395006695724,0.002627118644067816,0,0,0,0,0,0
2026-02-12 10:12:27,0.0017992327799842916,0.0029703810574556078,0.0010014257587072696,0.001578572156024095,0.0008995858510421154,0.0019179849276936578,0,0,0,0,0,0
2026-02-12 10:12:57,0.0020028855130271575,0.0019519315635819622,0.001171178816939703,0.0007298526716001113,0.001035372394595574,0.0019179849276936578,0,0,0,0,0,0
2026-02-12 10:13:27,0.0021695650700023746,0.001271207986576092,0.0011695311705481983,0.0007966101694914753,0.0010339333536728843,0.0021356294174478345,0,0,0,0,0,0
2026-02-12 10:13:57,0.0025594087935186015,0.002220451887384108,0.0010509008932657188,0.001423777077189111,0.0008135869012509206,0.004389979321332932,0,0,0,0,0,0
2026-02-12 10:14:27,0.002915402478092297,0.0025255093392996526,0.002220376616552827,0.0019322688904709364,0.0020170175260178272,0.0022543137055492653,0,0,0,0,0,0
2026-02-12 10:14:57,0.0017797213464863888,0.0015763246211736588,0.0011695311705481983,0.0013051289874232714,0.0012034510229333348,0.0018474576271185535,0,0,0,0,0,0
2026-02-12 10:15:27,0.001254279806095089,0.0009322349910167602,0.0008983203105136913,0.0021356294174478345,0.0010508830807823587,0.0018474889404904264,0,0,0,0,0,0
2026-02-12 10:15:57,0.001881419709142754,0.0009322349910167602,0.0018135900608484774,0.002135665615783667,0.0010509008932657188,0.001661129568106295,0,0,0,0,0,0
2026-02-12 10:16:27,0.0023898710147630528,0.0010170008644505323,0.000915300778005696,0.0007796610169490215,0.0016780229838300237,0.0016610451024593464,0,0,0,0,0,0
2026-02-12 10:16:57,0.002339022695300009,0.0023050847457626385,0.0010338983050846243,0.0007796478025794863,0.0016779661016949787,0.0023560120682058713,0,0,0,0,0,0
2026-02-12 10:17:27,0.001322078714532746,0.0012881355932204681,0.0010338983050846243,0.0014746762492372923,0.0018983694362522284,0.0023560120682058713,0,0,0,0,0,0
2026-02-12 10:17:57,0.0006440896301568985,0.0013390284416419796,0.0010000338994541763,0.0014746012644282667,0.0018984016136415237,0,0,0,0,0,0,0
2026-02-12 10:18:27,0.0015932203389829507,0.007118885385945315,0.005830706125631517,0.001101713588365866,0.001355978168751454,0.013356611353119593,0,0,0,0,0,0
2026-02-12 10:18:57,0.00235601206820563,0.005779856944303335,0.004830672226177341,0.00189833725995347,0.001356024137229614,0.013356384962202051,0,0,0,0,0,0
2026-02-12 10:19:27,0.002220451887384108,0.005830706125631277,0.0008983203105136913,0.0007966371741414462,0.0010339158290817276,0.008915405345853257,0,0,0,0,0,0
2026-02-12 10:19:57,0.006576494118444781,0.009271343582094563,0.0008983355367978112,0.001762741741385434,0.0010338983050846243,0.008915254237288072,0,0,0,0,0,0
2026-02-12 10:20:27,0.007440930201023643,0.003440677966101745,0.002949252517034346,0.0045087038323983475,0.002779802362832033,0.005440862402115291,0,0,0,0,0,0
2026-02-12 10:20:57,0.003576271186440653,0.002610169491525362,0.002949252517034346,0.002745762711864511,0.0027797552459405653,0.005440862402115291,0,0,0,0,0,0
2026-02-12 10:21:27,0.004322107154358713,0.006373097393132051,0.001830601556011392,0.002271224936015871,0.0017797816801139736,0,0,0,0,0,0,0
2026-02-12 10:21:57,0.002745855791721857,0.003762711864406922,0.0018306325852600871,0.00227126343265874,0.00177966101694922,0.003610353068800245,0,0,0,0,0,0
2026-02-12 10:22:27,0.0016610732567205492,0.003915187878171464,0.0017796911812065286,0.0030508474576269934,0.002694960931541074,0.003610230681876101,0,0,0,0,0,0
2026-02-12 10:22:57,0.001660988796800037,0.003915386962269815,0.0017797213464863888,0.0030509508796907115,0.002694960931541074,0.0037458262004441373,0,0,0,0,0,0
2026-02-12 10:23:27,0.003356102852687311,0.0029492025288565334,0.0020170175260178272,0.0027967523772396267,0.0034748118516509307,0.0037458896911760336,0,0,0,0,0,0
