Time,"name=""rskj-miner1""","name=""rskj-miner2""","name=""rskj-miner3""","name=""rskj-miner4""","name=""rskj-node1""","name=""rskj-node2"""
2026-03-09 18:34:08,409.0087818815916,205.26912895499808,290.4155636791462,341.4345140552124,123.29929828984412,151.93915710744147
2026-03-09 18:34:38,328.39445994554075,247.966181463677,301.79513900561403,320.67099203281003,119.23051063972838,164.98302349816788
2026-03-09 18:35:08,267.50088239743184,231.27216498310838,299.3428240079332,278.90481873035617,122.6448392355917,170.3867421886818
2026-03-09 18:35:38,285.66146192245,252.46651091651682,264.72763332605007,237.00354639729736,87.48340252449704,88.05485990890296
2026-03-09 18:36:08,226.03470734064456,200.9496197319215,191.8483969914702,190.08361695869573,73.99470565990167,67.0532375309887
2026-03-09 18:36:38,252.13452553027,179.89680325389088,154.78671551984937,160.08101112642441,42.589666879558976,37.530673299942855
2026-03-09 18:37:08,242.44919911928332,158.9407869304335,194.9089870077483,180.3620350605913,44.05264130964587,75.84416020975848
2026-03-09 18:37:38,190.20606427322846,169.38953879252387,172.1628344762673,152.48924297431762,43.49872260320022,74.11422616646497
2026-03-09 18:38:08,193.3496916018218,147.85465790490915,175.35839733785988,144.51857951967196,46.09166232500294,118.14927480210416
2026-03-09 18:38:38,203.2132293627319,162.35883301962895,168.5853051895671,128.93250873890833,60.97069104598011,111.74878999731112
2026-03-09 18:39:08,176.139896808457,137.57751970555117,140.66150148736997,106.96458883043982,69.28454983949851,92.30096973160116
2026-03-09 18:39:38,187.68118986597202,146.68291248266883,155.531280198311,107.42405781269697,67.13163312465863,101.85286332507037
2026-03-09 18:40:08,134.45215725162615,94.38291006269225,97.82005815419265,92.5845000588265,51.99421819587543,50.04454006084341
2026-03-09 18:40:38,141.10676919198286,68.54909870162611,111.71057607462498,95.8275557796546,70.84331274423296,94.84432118996595
2026-03-09 18:41:08,133.50365147529686,78.60966611481348,123.59550561797752,117.67919121292849,60.67583807450858,86.21515551334952
2026-03-09 18:41:38,132.95404887559246,55.32959091061884,100.64203838784498,92.77622777236209,55.228747184779316,81.25483209519648
2026-03-09 18:42:08,96.98889850663484,51.12905801181582,64.19705360819543,66.66778718075854,37.34673468187204,33.993596261964974
2026-03-09 18:42:38,96.39060464725408,51.85932182024454,49.64914492205554,48.44741375688054,22.698432707256604,30.505483423673258
2026-03-09 18:43:08,113.72746754065297,48.85919576452792,86.96163704357325,67.11206353208118,67.17088953317365,69.38947014580444
2026-03-09 18:43:38,151.67023824530443,73.60813479557964,114.35774612378668,91.8105802764822,94.70986175889743,103.38249506281775
2026-03-09 18:44:08,192.56626161784231,82.29550076471874,121.93482243399048,96.3881745911696,99.08569891930956,103.69922183566112
2026-03-09 18:44:38,255.3406054086761,97.80325058406306,132.8806494445098,115.75373548246131,125.72902835437083,114.61922449871422
2026-03-09 18:45:08,227.5744995545994,112.16531925979463,88.8952384153823,103.64388120409433,123.78775400440358,111.65268837084226
2026-03-09 18:45:38,175.36871297113322,93.91150888692802,65.49014664481699,97.5839320979873,103.71023992604731,82.2135383839657
2026-03-09 18:46:08,99.56720870624814,68.0532795495609,47.43056430942476,72.59968906256564,85.56662044623722,64.80104206059077
2026-03-09 18:46:38,61.128105146391476,68.05270765403878,47.93438434905376,55.0018488016404,88.10380180846414,63.68281286765942
2026-03-09 18:47:08,58.43102651371906,51.539980671456775,72.75095592251776,41.993361065590996,60.557166267490224,34.90062607672591
2026-03-09 18:47:38,68.85163242153031,70.87692760200008,76.07882684146392,63.565696037648635,62.32194630026472,31.24501029455019
2026-03-09 18:48:08,98.89574264248617,87.34053817839555,105.33304200211776,82.49155419600989,62.49894952686691,47.41415533556314
2026-03-09 18:48:38,100.24875203791788,69.86906902869052,77.7854345597257,82.4831504109451,40.329764525942494,38.75825671882617
2026-03-09 18:49:08,119.82620242207263,70.7880560387935,84.24308129322877,79.73846321928917,28.81778987973678,35.59992940523913
2026-03-09 18:49:38,278.1867688584107,164.83461073013314,204.71124109183813,152.35478015328763,132.74001613553853,118.81471023262068
2026-03-09 18:50:08,298.8444892642548,173.477877221732,184.95735114920794,167.99865540568933,164.9817219210891,143.91360981553848
2026-03-09 18:50:38,316.1141224421194,191.47863355603175,197.94108996176308,182.73877053657716,170.6542291692928,157.67049035673767
2026-03-09 18:51:08,190.73109243697473,145.32773109243698,113.39495798319328,100.8655462184874,85.33613445378151,69.55462184873949
2026-03-09 18:51:38,170.77884970923392,167.5014286194494,105.66741739218124,115.2307640592961,68.8762647483949,63.044135937342425
2026-03-09 18:52:08,222.0065214468199,195.85350275648784,156.9601317735646,128.1178566626328,81.76179911254539,88.46813231141589
2026-03-09 18:52:38,257.18103433786575,213.3132762996454,162.3527236667395,140.36842193724056,83.29831756223004,97.85367329445182
2026-03-09 18:53:08,319.4672045043909,204.27749065086766,200.73952687087692,164.80524391781165,112.16437665448127,142.82112693810663
2026-03-09 18:53:38,291.9618471364343,165.69603764864067,217.563763183327,151.71225681751332,123.61863943863187,151.10718937770494
2026-03-09 18:54:08,247.86964048607493,118.77909810578686,194.95100593307228,123.87179185505153,82.1049800830294,102.0975847521724
2026-03-09 18:54:38,192.39108511496573,101.15806104612074,177.49092375958048,93.46846846846847,75.14790910313299,85.37548742772624
2026-03-09 18:55:08,122.60282031026775,84.96226700505908,152.4110459350892,68.21352337092627,54.00272282636101,43.346723364203235
2026-03-09 18:55:38,103.87918718590853,70.72625510529942,98.52597609963529,51.47318352185826,110.40052439618806,30.741045767013464
2026-03-09 18:56:08,93.42487856530582,102.29927559372743,115.95542632401636,80.11328302267343,127.1240566751265,35.35472376758492
