Time,"__stream_shard__=""0"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""1"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""2"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail"""
2026-03-09 18:34:00,3600,,,13.186813186813186
2026-03-09 18:34:30,3600,,,13.235294117647058
2026-03-09 18:35:00,3600,3600,,13.186813186813186
2026-03-09 18:35:30,3600,3600,,13.13868613138686
2026-03-09 18:36:00,3600,3600,,12.99638989169675
2026-03-09 18:36:30,3600,3600,,12.99638989169675
2026-03-09 18:37:00,3600,3600,,13.186813186813186
2026-03-09 18:37:30,3600,3600,,13.09090909090909
2026-03-09 18:38:00,3600,3600,,13.09090909090909
2026-03-09 18:38:30,3600,3600,,13.09090909090909
2026-03-09 18:39:00,3600,3600,,13.043478260869566
2026-03-09 18:39:30,3600,3600,,13.13868613138686
2026-03-09 18:40:00,3600,3600,,13.13868613138686
2026-03-09 18:40:30,3600,3600,,13.13868613138686
2026-03-09 18:41:00,3600,3600,,13.186813186813186
2026-03-09 18:41:30,3600,3600,,13.284132841328413
2026-03-09 18:42:00,3600,3600,,13.382899628252789
2026-03-09 18:42:30,3600,3600,,13.533834586466165
2026-03-09 18:43:00,3600,3600,,13.636363636363637
2026-03-09 18:43:30,3600,3600,,13.636363636363637
2026-03-09 18:44:00,3600,3600,,13.636363636363637
2026-03-09 18:44:30,3600,3600,,13.48314606741573
2026-03-09 18:45:00,3600,3600,,13.48314606741573
2026-03-09 18:45:30,3600,3600,,13.48314606741573
2026-03-09 18:46:00,3600,3600,,13.793103448275863
2026-03-09 18:46:30,3600,3600,,13.688212927756654
2026-03-09 18:47:00,3600,3600,,13.740458015267176
2026-03-09 18:47:30,3600,3600,,13.899613899613898
2026-03-09 18:48:00,3600,3600,,13.899613899613898
2026-03-09 18:48:30,3600,3600,,14.0625
2026-03-09 18:49:00,3600,3600,,14.0625
2026-03-09 18:49:30,3600,3600,,14.007782101167315
2026-03-09 18:50:00,1800,3600,,14.117647058823529
2026-03-09 18:50:30,1800,3600,,14.173228346456694
2026-03-09 18:51:00,1800,3600,,14.007782101167315
2026-03-09 18:51:30,1800,3600,,14.007782101167315
2026-03-09 18:52:00,1800,3600,,13.846153846153847
2026-03-09 18:52:30,1800,3600,,13.899613899613898
2026-03-09 18:53:00,1800,3600,,13.793103448275863
2026-03-09 18:53:30,1800,3600,,13.846153846153847
2026-03-09 18:54:00,1800,3600,,13.953488372093023
2026-03-09 18:54:30,1800,3600,,14.007782101167315
2026-03-09 18:55:00,1800,3600,,14.229249011857709
2026-03-09 18:55:30,1800,3600,,14.229249011857709
2026-03-09 18:56:00,1800,3600,,14.173228346456694
2026-03-09 18:56:30,1800,3600,,14.285714285714285
2026-03-09 18:57:00,1800,3600,,14.342629482071713
2026-03-09 18:57:30,1800,3600,,14.457831325301205
2026-03-09 18:58:00,1800,3600,,14.285714285714285
2026-03-09 18:58:30,1800,3600,,14.173228346456694
2026-03-09 18:59:00,1800,3600,,13.899613899613898
2026-03-09 18:59:30,1800,3600,,14.229249011857709
2026-03-09 19:00:00,1800,3600,3600,14.229249011857709
2026-03-09 19:00:30,1800,3600,3600,14.173228346456694
2026-03-09 19:01:00,1800,3600,3600,14.229249011857709
2026-03-09 19:01:30,1800,3600,3600,14.117647058823529
2026-03-09 19:02:00,1800,3600,3600,14.117647058823529
2026-03-09 19:02:30,1800,3600,3600,14.342629482071713
2026-03-09 19:03:00,1800,3600,3600,14.399999999999999
2026-03-09 19:03:30,1800,3600,3600,14.516129032258064
2026-03-09 19:04:00,1800,3600,3600,14.399999999999999
2026-03-09 19:04:30,1800,3600,3600,14.342629482071713
2026-03-09 19:05:00,1800,3600,3600,14.399999999999999
2026-03-09 19:05:30,1800,3600,3600,14.342629482071713
2026-03-09 19:06:00,1800,3600,3600,14.342629482071713
2026-03-09 19:06:30,1800,3600,3600,14.342629482071713
2026-03-09 19:07:00,1800,3600,3600,14.117647058823529
2026-03-09 19:07:30,1800,3600,3600,13.953488372093023
2026-03-09 19:08:00,1800,1800,3600,14.007782101167315
2026-03-09 19:08:30,1800,1200,3600,14.229249011857709
2026-03-09 19:09:00,1800,1200,3600,14.285714285714285
2026-03-09 19:09:30,1800,1200,3600,14.229249011857709
2026-03-09 19:10:00,1800,1200,3600,14.173228346456694
2026-03-09 19:10:30,1800,1200,3600,14.117647058823529
2026-03-09 19:11:00,1800,1200,3600,14.117647058823529
2026-03-09 19:11:30,1800,1200,3600,14.229249011857709
2026-03-09 19:12:00,1800,1200,3600,14.229249011857709
2026-03-09 19:12:30,1800,1200,3600,14.285714285714285
2026-03-09 19:13:00,1800,1200,3600,14.342629482071713
2026-03-09 19:13:30,1800,1200,3600,14.229249011857709
2026-03-09 19:14:00,1800,1200,3600,14.285714285714285
2026-03-09 19:14:30,1800,900,3600,14.457831325301205
2026-03-09 19:15:00,1200,720,3600,14.399999999999999
2026-03-09 19:15:30,1200,600,3600,14.457831325301205
2026-03-09 19:16:00,1200,600,3600,14.285714285714285
2026-03-09 19:16:30,1200,514.2857142857143,3600,14.457831325301205
2026-03-09 19:17:00,1200,514.2857142857143,3600,14.399999999999999
2026-03-09 19:17:30,1200,514.2857142857143,3600,14.516129032258064
2026-03-09 19:18:00,1200,450,3600,14.516129032258064
2026-03-09 19:18:30,1200,450,3600,14.634146341463415
2026-03-09 19:19:00,1200,450,3600,14.634146341463415
2026-03-09 19:19:30,1200,450,3600,14.634146341463415
2026-03-09 19:20:00,1200,450,3600,14.574898785425102
2026-03-09 19:20:30,900,450,3600,14.516129032258064
2026-03-09 19:21:00,900,450,3600,14.574898785425102
2026-03-09 19:21:30,900,450,3600,14.516129032258064
2026-03-09 19:22:00,900,450,3600,14.457831325301205
2026-03-09 19:22:30,900,450,3600,14.229249011857709
2026-03-09 19:23:00,900,450,3600,14.285714285714285
2026-03-09 19:23:30,900,450,3600,14.457831325301205
2026-03-09 19:24:00,900,450,3600,14.342629482071713
2026-03-09 19:24:30,900,450,3600,14.399999999999999
2026-03-09 19:25:00,900,450,3600,14.516129032258064
2026-03-09 19:25:30,900,450,3600,14.399999999999999
2026-03-09 19:26:00,900,450,3600,14.457831325301205
2026-03-09 19:26:30,900,450,3600,14.457831325301205
2026-03-09 19:27:00,900,450,3600,14.342629482071713
2026-03-09 19:27:30,900,450,3600,14.574898785425102
2026-03-09 19:28:00,900,450,3600,14.574898785425102
2026-03-09 19:28:30,900,450,3600,14.457831325301205
2026-03-09 19:29:00,900,450,3600,14.516129032258064
2026-03-09 19:29:30,900,450,3600,14.574898785425102
