Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-09 18:34:08,2004875776,1670992136,1678001664,927561528,1830818744,925496320,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:34:38,1244600320,1796626576,2737063424,998660432,1919262496,1075548160,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:35:08,2121942528,1679338352,1022641664,744574328,1836032072,1175162880,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:35:38,933880832,1378891912,2180269568,1219665008,1717717152,1126859264,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:36:08,1912249856,1411268576,1741988864,1201172624,1584185472,967190016,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:36:38,1584733184,1819399288,2655412736,1457461256,2221628032,1252402680,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:37:08,1254573568,1406538856,1634051584,998975312,2010983656,1009719296,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:37:38,1160490128,2200399664,1210426880,834493176,1935908824,1308989792,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:38:08,2351846912,1590654760,2112202240,1108173464,1702167016,1217969416,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:38:38,2454970368,1790238816,1916118528,1267138360,2201228096,1318474752,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:39:08,1059630608,1698138624,2393220608,1097725520,2070512896,1150702592,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:39:38,2113449488,1769480960,1144366592,1083880872,1759750216,1059476480,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:40:08,1270263296,1449699784,1409061360,1528116488,2365000832,934050728,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
2026-03-09 18:40:38,2508631552,1499183384,1209378304,1535230816,1996814264,1082329000,3221225472,3113877504,3221225472,3113877504,3113877504,3221225472
