Time,"name=""rskj-miner1""","name=""rskj-miner2""","name=""rskj-node1""","name=""rskj-node2"""
2026-03-17 19:21:46,567.9319308641975,0,0,0
2026-03-17 19:22:16,1767.7081178012277,1595.834195461756,54.07269466859783,51.313883716118355
2026-03-17 19:22:46,2704.5924700041373,2511.1019169769684,55.99227692732037,54.61315680595779
2026-03-17 19:23:16,2808.331609076488,2462.652596730809,50.21035933512656,50.072418787502585
2026-03-17 19:23:46,3015.8281320045517,2884.927066450567,76.27849236180558,76.55436394358425
2026-03-17 19:24:16,3553.655172413793,2222.206896551724,51.44827586206897,55.44827586206897
2026-03-17 19:24:46,1360.9626590352723,1172.0166879288352,53.37378891838776,55.16670689239045
2026-03-17 19:25:16,1028.969513036281,895.8477031314665,300.86908539108845,300.45523520485585
2026-03-17 19:25:46,1193.3937868496364,1452.1256421749476,101.92049098369135,99.3000724063028
2026-03-17 19:26:16,1000.9656504345427,658.1597461718858,81.52848668781901,86.9085391088426
2026-03-17 19:26:46,1074.4559782046417,479.08404317688036,66.90347277304548,68.55881642928578
2026-03-17 19:27:16,1129.7541464087444,687.9762766801144,75.72152684390193,74.75604289507257
2026-03-17 19:27:46,1382.8063036656436,1207.489913445291,285.52708714093586,287.7340597951653
2026-03-17 19:28:16,794.3996137664666,869.9910338644045,35.31278019173736,35.45072073936134
2026-03-17 19:28:46,862.4232811530239,429.2117784980346,15.723053582511552,14.481759878629061
2026-03-17 19:29:16,498.7586206896552,392.6896551724138,57.51724137931034,57.51724137931034
2026-03-17 19:29:46,588.30803050079,543.6559730713745,28.98948959263584,29.126880538572504
2026-03-17 19:30:16,730.7838201317286,753.9570330011379,38.20821407634745,38.89789303079416
2026-03-17 19:30:46,615.9787593531258,421.36478052480953,32.82645426019793,32.96438053860212
2026-03-17 19:31:16,598.0689655172414,362.3448275862069,8.413793103448276,8.551724137931034
2026-03-17 19:31:46,661.2641815235007,1044.7256801958686,31.173488740991065,31.587296113659086
2026-03-17 19:32:16,0,0,27.3094031240302,27.58525568083859
2026-03-17 19:32:46,907.9686907348022,765.2149925864625,343.2985069480362,343.43643322644044
2026-03-17 19:33:16,1880.6248060411708,1857.0394124340537,89.7900072411296,90.61756491155477
2026-03-17 19:33:46,977.725674091442,873.1811599200056,50.479277291221294,51.03096338183574
2026-03-17 19:34:16,1307.2201917109167,1300.7378801461969,26.06716778153231,26.06716778153231
2026-03-17 19:34:46,534.8781076514603,529.0852039584842,49.929312782317844,49.929312782317844
2026-03-17 19:35:16,632.2758620689655,636,17.103448275862068,17.103448275862068
2026-03-17 19:35:46,619.2889900348263,635.7022171649253,43.86055653253336,43.998482810937546
2026-03-17 19:36:16,953.1099158736725,738.6567370017929,31.719762791339125,32.13349882774789
2026-03-17 19:36:46,1680,1542.6206896551723,1393.5172413793102,1393.5172413793102
2026-03-17 19:37:16,453.3324138882185,224.6664138192601,82.88797710581665,83.02589387304762
2026-03-17 19:37:46,695.3343218731679,220.42139384116692,22.48353391496258,23.035277078519947
2026-03-17 19:38:16,1290.7586206896551,994.8965517241379,40.41379310344828,40.96551724137931
2026-03-17 19:38:46,1185.4763628840383,535.7056653218854,30.343781248922447,31.44719147615599
2026-03-17 19:39:16,872.1379310344828,406.7586206896552,46.206896551724135,46.89655172413793
2026-03-17 19:39:46,862.0392400262059,460.9496224268128,31.723044032964378,32.412675424985345
2026-03-17 19:40:16,697.2173373331955,324.95431192027866,19.723457811799594,19.86138409020379
2026-03-17 19:40:46,349.7931034482759,254.06896551724137,8,7.862068965517241
2026-03-17 19:41:16,465.10344827586204,853.9310344827586,28.82758620689655,28.82758620689655
2026-03-17 19:41:46,360.5268602165368,310.1855044479691,34.342459140748915,34.75622370870975
2026-03-17 19:42:16,407.15837384917756,379.7110444467432,279.3007137684907,275.0249991379607
2026-03-17 19:42:46,602.8757629047274,349.3672631978207,18.068342470949275,24.964656391158922
2026-03-17 19:43:16,744.2245362388801,407.69602096407147,1.7929797944969312,2.2067443624577616
2026-03-17 19:43:46,1060.1013758146269,306.4721906141167,18.068342470949275,18.068342470949275
2026-03-17 19:44:16,399.17241379310343,169.10344827586206,40.55172413793103,40.13793103448276
2026-03-17 19:44:46,516.8454084623608,200.28276837132313,7.0347253353563906,7.0347253353563906
2026-03-17 19:45:16,462.60473776766315,160.82204061928897,50.61894417433881,50.06723906072204
2026-03-17 19:45:46,249.24137931034483,141.24137931034483,32.41379310344828,38.48275862068965
2026-03-17 19:46:16,174.18887701272286,330.86232458711174,45.92628348791505,38.75461159190429
2026-03-17 19:46:46,311.45901582813195,637.8150970723127,21.380047587847855,22.48353391496258
2026-03-17 19:47:16,373.2285093617461,923.554360194476,30.61963380573083,31.998896589772762
2026-03-17 19:47:46,699.9758629012794,1013.48229371401,18.06834247094928,19.17175269818282
2026-03-17 19:48:16,922.864728802455,624.1164097789731,59.58415227061135,60.135857384228125
2026-03-17 19:48:46,828.028552708714,776.3026311252111,276.14745336046064,276.14745336046064
2026-03-17 19:49:16,693.3793103448276,535.0344827586207,51.58620689655172,51.172413793103445
2026-03-17 19:49:46,754.1808903141272,420.1234440191718,36.68839005551533,36.13668494189856
2026-03-17 19:50:16,750.0689655172414,950.4827586206897,31.862068965517242,32.13793103448276
2026-03-17 19:50:46,745.9917939523499,735.6480364100266,21.3770989208013,21.3770989208013
2026-03-17 19:51:16,583.0143788145236,625.7715251198235,42.343367470087244,43.30885141891659
2026-03-17 19:51:46,478.7586206896552,533.2413793103448,29.79310344827586,30.75862068965517
2026-03-17 19:52:16,315.2886007861527,437.90083442521205,31.446107165023104,32.41155782359837
2026-03-17 19:52:46,556.8275862068965,709.9310344827586,5.517241379310345,6.620689655172414
2026-03-17 19:53:16,0,0,16.551724137931036,16.413793103448274
2026-03-17 19:53:46,462.25471600510394,880.2289892057798,20.415905093630375,20.0020691795703
2026-03-17 19:54:16,323.67949248379534,378.01682526548063,16.54944145635085,16.54944145635085
2026-03-17 19:54:46,313.3685045343264,365.5046377711114,5.930829971380298,6.0687562497844905
2026-03-17 19:55:16,582.0488948656944,612.530602393021,281.9213130581704,311.71338919347613
