Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-18 17:04:54,3.443881,,3.870989,4.501229
2026-03-18 17:05:24,,,3.870989,4.501229
2026-03-18 17:05:54,,,3.870989,4.501229
2026-03-18 17:09:24,,,4.320096,4.679744
2026-03-18 17:09:54,,,4.320096,4.679744
2026-03-18 17:10:24,,,4.320096,4.679744
2026-03-18 17:10:54,,,4.320096,4.679744
2026-03-18 17:11:24,,,4.320096,4.679744
2026-03-18 17:11:54,,,4.320096,4.679744
2026-03-18 17:12:24,,,4.320096,4.679744
2026-03-18 17:12:54,,,4.320096,4.679744
2026-03-18 17:13:24,,,4.320096,4.679744
2026-03-18 17:13:54,,,4.320096,4.679744
2026-03-18 17:17:54,,3.350468,,
2026-03-18 17:18:24,,3.350468,,
2026-03-18 17:18:54,,3.350468,,
2026-03-18 17:19:24,,3.350468,,
2026-03-18 17:19:54,,3.350468,,
2026-03-18 17:20:24,,3.350468,,
2026-03-18 17:20:54,,3.350468,2.968578,2.67449
2026-03-18 17:21:24,,3.350468,2.968578,2.67449
2026-03-18 17:21:54,2.888906,3.350468,2.968578,2.67449
2026-03-18 17:22:24,2.888906,3.350468,2.968578,2.67449
2026-03-18 17:22:54,2.888906,,2.968578,2.67449
2026-03-18 17:23:24,2.888906,,2.968578,2.67449
2026-03-18 17:23:54,2.888906,,2.968578,2.67449
2026-03-18 17:24:24,2.888906,,2.968578,2.67449
2026-03-18 17:24:54,2.888906,4.038743,2.968578,2.67449
2026-03-18 17:25:24,2.888906,4.038743,2.968578,2.67449
2026-03-18 17:25:54,2.888906,4.038743,,
2026-03-18 17:26:24,2.888906,4.038743,,
2026-03-18 17:26:54,,4.038743,,
2026-03-18 17:27:24,,4.038743,,
2026-03-18 17:27:54,,4.038743,,
2026-03-18 17:28:24,,4.038743,,
2026-03-18 17:28:54,,4.038743,,
2026-03-18 17:29:24,,4.038743,,
2026-03-18 17:29:54,3.43578,,,
2026-03-18 17:30:24,3.43578,,,
2026-03-18 17:30:54,3.43578,,,
2026-03-18 17:31:24,3.43578,,,
2026-03-18 17:31:54,3.43578,,,
2026-03-18 17:32:24,3.43578,,,
2026-03-18 17:32:54,3.43578,,6.972211,8.099798
2026-03-18 17:33:24,3.43578,,6.972211,8.099798
2026-03-18 17:33:54,3.43578,,6.972211,8.099798
2026-03-18 17:34:24,3.43578,,6.972211,8.099798
2026-03-18 17:34:54,,,6.972211,8.099798
2026-03-18 17:35:24,,,6.972211,8.099798
2026-03-18 17:35:54,,,6.972211,8.099798
2026-03-18 17:36:24,,,6.972211,8.099798
2026-03-18 17:36:54,,,6.972211,8.099798
2026-03-18 17:37:24,,,6.972211,8.099798
2026-03-18 17:39:24,,2.859114,,
2026-03-18 17:39:54,,2.859114,,
2026-03-18 17:40:24,,2.859114,,
2026-03-18 17:40:54,,2.859114,,
2026-03-18 17:41:24,,2.859114,,
2026-03-18 17:41:54,,2.859114,5.922161,5.345295
2026-03-18 17:42:24,,2.859114,5.922161,5.345295
2026-03-18 17:42:54,,2.859114,5.922161,5.345295
2026-03-18 17:43:24,,2.859114,5.922161,5.345295
2026-03-18 17:43:54,,2.859114,5.922161,5.345295
2026-03-18 17:44:24,,,5.922161,5.345295
2026-03-18 17:44:54,,,5.922161,5.345295
2026-03-18 17:45:24,,,5.922161,5.345295
2026-03-18 17:45:54,5.069373,,5.922161,5.345295
2026-03-18 17:46:24,5.069373,,5.922161,5.345295
2026-03-18 17:46:54,5.069373,,,
2026-03-18 17:47:24,5.069373,,,
2026-03-18 17:47:54,5.069373,,,
2026-03-18 17:48:24,5.069373,,,
2026-03-18 17:48:54,5.069373,,,
2026-03-18 17:49:24,5.069373,,,
2026-03-18 17:49:54,5.069373,,,
2026-03-18 17:50:24,5.069373,,,
2026-03-18 17:52:24,,,7.09913,7.561051
2026-03-18 17:52:54,,,7.09913,7.561051
2026-03-18 17:53:24,,,7.09913,7.561051
2026-03-18 17:53:54,,4.304118,7.09913,7.561051
2026-03-18 17:54:24,,4.304118,7.09913,7.561051
2026-03-18 17:54:54,,4.304118,7.09913,7.561051
2026-03-18 17:55:24,,4.304118,7.09913,7.561051
2026-03-18 17:55:54,,4.304118,7.09913,7.561051
2026-03-18 17:56:24,,4.304118,7.09913,7.561051
2026-03-18 17:56:54,,4.304118,7.09913,7.561051
2026-03-18 17:57:24,,4.304118,,
2026-03-18 17:57:54,,4.304118,,
2026-03-18 17:58:24,,4.304118,,
2026-03-18 18:01:54,4.967673,,,
2026-03-18 18:02:24,4.967673,,,
2026-03-18 18:02:54,4.967673,,,
2026-03-18 18:03:24,4.967673,4.279596,,
2026-03-18 18:03:54,4.967673,4.279596,,
2026-03-18 18:04:24,4.967673,4.279596,4.44409,5.967184
2026-03-18 18:04:54,4.967673,4.279596,4.44409,5.967184
2026-03-18 18:05:24,4.967673,4.279596,4.44409,5.967184
2026-03-18 18:05:54,4.967673,4.279596,4.44409,5.967184
2026-03-18 18:06:24,4.967673,4.279596,4.44409,5.967184
2026-03-18 18:06:54,,4.279596,4.44409,5.967184
2026-03-18 18:07:24,,4.279596,4.44409,5.967184
2026-03-18 18:07:54,,4.279596,4.44409,5.967184
2026-03-18 18:08:24,,,4.44409,5.967184
2026-03-18 18:08:54,,,4.44409,5.967184
2026-03-18 18:11:54,5.402518,,,
2026-03-18 18:12:24,5.402518,,,
2026-03-18 18:12:54,5.402518,,,
2026-03-18 18:13:24,5.402518,,,
2026-03-18 18:13:54,5.402518,2.775837,,
2026-03-18 18:14:24,5.402518,2.775837,,
2026-03-18 18:14:54,5.402518,2.775837,,
2026-03-18 18:15:24,5.402518,2.775837,,
2026-03-18 18:15:54,5.402518,2.775837,,
2026-03-18 18:16:24,5.402518,2.775837,,
2026-03-18 18:16:54,,2.775837,,
2026-03-18 18:17:24,,2.775837,4.488061,4.87045
2026-03-18 18:17:54,,2.775837,4.488061,4.87045
2026-03-18 18:18:24,,2.775837,4.488061,4.87045
2026-03-18 18:18:54,,,4.488061,4.87045
2026-03-18 18:19:24,,,4.488061,4.87045
2026-03-18 18:19:54,,,4.488061,4.87045
2026-03-18 18:20:24,,,4.488061,4.87045
2026-03-18 18:20:54,,,4.488061,4.87045
2026-03-18 18:21:24,,,4.488061,4.87045
2026-03-18 18:21:54,,,4.488061,4.87045
2026-03-18 18:23:24,5.626569,,,
2026-03-18 18:23:54,5.626569,,,
2026-03-18 18:24:24,5.626569,,,
2026-03-18 18:24:54,5.626569,,,
2026-03-18 18:25:24,5.626569,,,
2026-03-18 18:25:54,5.626569,,,
2026-03-18 18:26:24,5.626569,,,
2026-03-18 18:26:54,5.626569,6.401245,,
2026-03-18 18:27:24,5.626569,6.401245,,
2026-03-18 18:27:54,5.626569,6.401245,,
2026-03-18 18:28:24,,6.401245,,
2026-03-18 18:28:54,,6.401245,,
2026-03-18 18:29:24,,6.401245,,
2026-03-18 18:29:54,,6.401245,,
2026-03-18 18:30:24,,6.401245,3.723947,4.083216
2026-03-18 18:30:54,,6.401245,3.723947,4.083216
2026-03-18 18:31:24,,6.401245,3.723947,4.083216
2026-03-18 18:31:54,,,3.723947,4.083216
2026-03-18 18:32:24,,,3.723947,4.083216
2026-03-18 18:32:54,,,3.723947,4.083216
2026-03-18 18:33:24,,,3.723947,4.083216
2026-03-18 18:33:54,,,3.723947,4.083216
2026-03-18 18:34:24,,,3.723947,4.083216
2026-03-18 18:34:54,,,3.723947,4.083216
2026-03-18 18:36:24,5.953143,,,
2026-03-18 18:36:54,5.953143,,,
2026-03-18 18:37:24,5.953143,,,
2026-03-18 18:37:54,5.953143,,,
2026-03-18 18:38:24,5.953143,,,
2026-03-18 18:38:54,5.953143,,,
2026-03-18 18:39:24,5.953143,,,
2026-03-18 18:39:54,5.953143,5.477455,,
2026-03-18 18:40:24,5.953143,5.477455,,
2026-03-18 18:40:54,5.953143,5.477455,5.532076,6.121778
2026-03-18 18:41:24,,5.477455,5.532076,6.121778
2026-03-18 18:41:54,,5.477455,5.532076,6.121778
2026-03-18 18:42:24,,5.477455,5.532076,6.121778
2026-03-18 18:42:54,,5.477455,5.532076,6.121778
2026-03-18 18:43:24,,5.477455,5.532076,6.121778
2026-03-18 18:43:54,,5.477455,5.532076,6.121778
2026-03-18 18:44:24,,5.477455,5.532076,6.121778
2026-03-18 18:44:54,,,5.532076,6.121778
2026-03-18 18:45:24,,,5.532076,6.121778
2026-03-18 18:53:54,,,,9.445539
2026-03-18 18:54:24,,,3.292772,9.445539
2026-03-18 18:54:54,5.418291,,3.292772,9.445539
2026-03-18 18:55:24,5.418291,,3.292772,9.445539
2026-03-18 18:55:54,5.418291,,3.292772,9.445539
2026-03-18 18:56:24,5.418291,,3.292772,9.445539
2026-03-18 18:56:54,5.418291,,3.292772,9.445539
2026-03-18 18:57:24,5.418291,,3.292772,9.445539
2026-03-18 18:57:54,5.418291,,3.292772,9.445539
2026-03-18 18:58:24,5.418291,3.86957,3.292772,9.445539
2026-03-18 18:58:54,5.418291,3.86957,3.292772,
2026-03-18 18:59:24,5.418291,3.86957,,
2026-03-18 18:59:54,,3.86957,,
2026-03-18 19:00:24,,3.86957,,
2026-03-18 19:00:54,,3.86957,,
2026-03-18 19:01:24,,3.86957,,
2026-03-18 19:01:54,,3.86957,,
2026-03-18 19:02:24,,3.86957,,
2026-03-18 19:02:54,,3.86957,,
2026-03-18 19:06:54,,,9.365761,7.741969
2026-03-18 19:07:24,,,9.365761,7.741969
2026-03-18 19:07:54,,,9.365761,7.741969
2026-03-18 19:08:24,,,9.365761,7.741969
2026-03-18 19:08:54,,,9.365761,7.741969
2026-03-18 19:09:24,,,9.365761,7.741969
2026-03-18 19:09:54,,,9.365761,7.741969
2026-03-18 19:10:24,,3.597949,9.365761,7.741969
2026-03-18 19:10:54,,3.597949,9.365761,7.741969
2026-03-18 19:11:24,,3.597949,9.365761,7.741969
2026-03-18 19:11:54,,3.597949,,
2026-03-18 19:12:24,,3.597949,,
2026-03-18 19:12:54,,3.597949,,
2026-03-18 19:13:24,2.542728,3.597949,,
2026-03-18 19:13:54,2.542728,3.597949,,
2026-03-18 19:14:24,2.542728,3.597949,,
2026-03-18 19:14:54,2.542728,3.597949,,
2026-03-18 19:15:24,2.542728,,,
2026-03-18 19:15:54,2.542728,,,
2026-03-18 19:16:24,2.542728,,,3.797412
2026-03-18 19:16:54,2.542728,,4.64614,3.797412
2026-03-18 19:17:24,2.542728,,4.64614,3.797412
2026-03-18 19:17:54,2.542728,,4.64614,3.797412
2026-03-18 19:18:24,,,4.64614,3.797412
2026-03-18 19:18:54,,10.246285,4.64614,3.797412
2026-03-18 19:19:24,,10.246285,4.64614,3.797412
2026-03-18 19:19:54,,10.246285,4.64614,3.797412
2026-03-18 19:20:24,,10.246285,4.64614,3.797412
2026-03-18 19:20:54,,10.246285,4.64614,3.797412
2026-03-18 19:21:24,,10.246285,4.64614,
2026-03-18 19:21:54,,10.246285,,
2026-03-18 19:22:24,,10.246285,,
2026-03-18 19:22:54,,10.246285,,
2026-03-18 19:23:24,,10.246285,,
2026-03-18 19:24:24,2.437503,,,
2026-03-18 19:24:54,2.437503,,,
2026-03-18 19:25:24,2.437503,,,
2026-03-18 19:25:54,2.437503,,,
