Time,Series_C
2026-03-18 16:25:54,650.0117339977097
2026-03-18 16:26:24,696.4976691115985
2026-03-18 16:26:54,725.4783351836186
2026-03-18 16:27:24,681.962617576981
2026-03-18 16:27:54,690.4132752966678
2026-03-18 16:28:24,732.9301137688133
2026-03-18 16:28:54,734.1527206916646
2026-03-18 16:29:24,723.5204216817469
2026-03-18 16:29:54,714.0021781575681
2026-03-18 16:30:24,716.2812602715139
2026-03-18 16:30:54,578.6256940341593
2026-03-18 16:31:24,714.0030202747743
2026-03-18 16:31:54,733.0559017511777
2026-03-18 16:32:24,721.5182179247433
2026-03-18 16:32:54,706.6360492317859
2026-03-18 16:33:24,665.8695431321606
2026-03-18 16:33:54,674.7505566424696
2026-03-18 16:34:24,692.8614761014336
2026-03-18 16:34:54,633.5062207064262
2026-03-18 16:35:24,676.7199551854723
2026-03-18 16:35:54,726.1806774406687
2026-03-18 16:36:24,697.7169343650102
2026-03-18 16:36:54,710.615058199645
2026-03-18 16:37:24,704.108374196916
2026-03-18 16:37:54,742.9843931888515
2026-03-18 16:38:24,688.1334635602003
2026-03-18 16:38:54,632.8557174839218
2026-03-18 16:39:24,637.0462841352631
2026-03-18 16:39:54,714.5224794030521
2026-03-18 16:40:24,735.8813294407065
2026-03-18 16:40:54,625.8087601515172
2026-03-18 16:41:24,655.7121862079506
2026-03-18 16:41:54,719.7704302932262
2026-03-18 16:42:24,699.1355402877301
2026-03-18 16:42:54,745.8681197496284
2026-03-18 16:43:24,715.3342360758402
2026-03-18 16:43:54,733.1593030085207
2026-03-18 16:44:24,707.2187894976079
2026-03-18 16:44:54,719.7470845584614
2026-03-18 16:45:24,710.1058609157793
2026-03-18 16:45:54,724.7620728158712
2026-03-18 16:46:24,696.854966424972
2026-03-18 16:46:54,738.937978947431
2026-03-18 16:47:24,613.7130693474975
2026-03-18 16:47:54,570.0444617476237
2026-03-18 16:48:24,599.1928121125376
2026-03-18 16:48:54,637.589785432997
2026-03-18 16:49:24,639.1474924463156
2026-03-18 16:49:54,626.5079608019306
2026-03-18 16:50:24,647.0813384916157
2026-03-18 16:50:54,746.8221803125709
2026-03-18 16:51:24,550.7740769544048
2026-03-18 16:51:54,711.6646622035158
2026-03-18 16:52:24,726.8509036878269
