Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-18 16:25:54,3.74243,1.855566,0.752981,0.839167
2026-03-18 16:26:24,1.51421,2.136396,1.277986,1.482484
2026-03-18 16:26:54,1.204872,2.136396,0.772121,1.120011
2026-03-18 16:27:24,1.204872,1.132355,0.202204,0.114818
2026-03-18 16:27:54,0.734945,2.1017,2.649208,1.814153
2026-03-18 16:28:24,5.202589,2.351839,1.265557,0.753473
2026-03-18 16:28:54,5.202589,0.000053,0.502601,0.658537
2026-03-18 16:29:24,4.822745,2.612751,0.599506,0.441761
2026-03-18 16:29:54,4.822745,0.591941,0.588327,0.42437
2026-03-18 16:30:24,1.960547,1.383519,0.440566,0.388145
2026-03-18 16:30:54,1.666036,1.438355,0.098352,0.092147
2026-03-18 16:31:24,0.342114,0.997626,0.159876,0.398775
2026-03-18 16:31:54,0.586294,2.313756,0.400544,0.590962
2026-03-18 16:32:24,0.61128,1.295381,0.511374,0.628642
2026-03-18 16:32:54,1.678301,1.277119,0.516769,0.588026
2026-03-18 16:33:24,1.606399,1.101265,0.516769,0.588026
2026-03-18 16:33:54,2.311016,2.434881,0.642231,0.870806
2026-03-18 16:34:24,2.014984,1.656401,1.053431,1.175588
2026-03-18 16:34:54,2.023223,0.134555,0.549109,0.685959
2026-03-18 16:35:24,2.023223,4.077001,0.857806,0.857997
2026-03-18 16:35:54,1.755833,4.077001,0.09237,0.522753
2026-03-18 16:36:24,1.121572,1.334364,0.63788,0.65191
2026-03-18 16:36:54,1.529948,1.572344,1.13223,0.877271
2026-03-18 16:37:24,1.174533,0.352968,0.243888,0.359833
2026-03-18 16:37:54,0.195909,0.551822,3.720021,0.659326
2026-03-18 16:38:24,0.195909,0.551822,0.455858,0.466666
2026-03-18 16:38:54,3.25346,0.509695,0.455858,0.466666
2026-03-18 16:39:24,5.50658,0.456753,1.143887,1.141807
2026-03-18 16:39:54,0.482265,0.456753,0.236199,0.522818
2026-03-18 16:40:24,0.47324,1.367734,0.403388,0.630772
2026-03-18 16:40:54,0.227118,0.894785,0.137329,0.137977
2026-03-18 16:41:24,0.227118,1.688239,0.555585,0.230973
2026-03-18 16:41:54,0.089916,1.089435,1.202371,0.901096
2026-03-18 16:42:24,0.622553,1.089435,0.725092,0.998167
2026-03-18 16:42:54,0.354076,1.831073,0.538813,0.559268
2026-03-18 16:43:24,0.741813,1.831073,0.985163,1.122683
2026-03-18 16:43:54,1.024817,1.612535,0.718976,0.81717
2026-03-18 16:44:24,1.024817,0.992765,0.988455,1.055425
2026-03-18 16:44:54,1.766771,0.378416,0.541047,0.427732
2026-03-18 16:45:24,0.949642,1.014803,0.68034,0.987627
2026-03-18 16:45:54,0.949642,1.965013,0.738147,0.628862
2026-03-18 16:46:24,1.493513,0.852718,1.034694,1.004675
2026-03-18 16:46:54,1.493513,0.237574,0.016242,0.001832
2026-03-18 16:47:24,1.5083,0.00005,0.016242,0.001832
2026-03-18 16:47:54,0.848638,0.302811,1.282686,1.128983
2026-03-18 16:48:24,0.754657,0.302811,0.988871,0.843296
2026-03-18 16:48:54,1.479305,2.325872,0.193258,0.344057
2026-03-18 16:49:24,0.170986,2.076273,1.554232,1.535644
