Time,"__name__=""rsk_txpool_pending_transactions"",instance=""rsk-rpc-exporter:9090"",job=""rsk-rpc-exporter"",node=""rskj-miner1"""
2026-03-18 16:25:54,17794
2026-03-18 16:26:24,10537
2026-03-18 16:26:54,16723
2026-03-18 16:27:24,18533
2026-03-18 16:27:54,17729
2026-03-18 16:28:24,12693
2026-03-18 16:28:54,4500
2026-03-18 16:29:24,1411
2026-03-18 16:29:54,103
2026-03-18 16:30:24,12435
2026-03-18 16:30:54,4193
2026-03-18 16:31:24,4897
2026-03-18 16:31:54,6290
2026-03-18 16:32:24,4912
2026-03-18 16:32:54,12309
2026-03-18 16:33:24,16914
2026-03-18 16:33:54,9248
2026-03-18 16:34:24,14437
2026-03-18 16:34:54,17298
2026-03-18 16:35:24,9984
2026-03-18 16:35:54,2121
2026-03-18 16:36:24,10114
2026-03-18 16:36:54,16740
2026-03-18 16:37:24,8214
2026-03-18 16:37:54,8324
2026-03-18 16:38:24,13108
2026-03-18 16:38:54,20998
2026-03-18 16:39:24,16660
2026-03-18 16:39:54,9765
2026-03-18 16:40:24,10085
2026-03-18 16:40:54,0
2026-03-18 16:41:24,8808
2026-03-18 16:41:54,16760
2026-03-18 16:42:24,16657
2026-03-18 16:42:54,1817
2026-03-18 16:43:24,5169
2026-03-18 16:43:54,12693
2026-03-18 16:44:24,8568
2026-03-18 16:44:54,614
2026-03-18 16:45:24,4112
2026-03-18 16:45:54,10265
2026-03-18 16:46:24,16530
2026-03-18 16:46:54,13860
2026-03-18 16:47:24,21593
2026-03-18 16:47:54,20776
2026-03-18 16:48:24,14439
2026-03-18 16:48:54,17048
2026-03-18 16:49:24,18006
2026-03-18 16:49:54,21109
2026-03-18 16:50:24,10643
2026-03-18 16:50:54,1029
2026-03-18 16:51:24,4486
2026-03-18 16:51:54,6502
2026-03-18 16:52:24,9223
2026-03-18 16:52:54,14452
2026-03-18 16:53:24,17152
2026-03-18 16:53:54,21057
2026-03-18 16:54:24,21527
2026-03-18 16:54:54,6404
2026-03-18 16:55:24,12887
2026-03-18 16:55:54,21016
2026-03-18 16:56:24,9576
2026-03-18 16:56:54,13363
2026-03-18 16:57:24,13349
2026-03-18 16:57:54,12326
2026-03-18 16:58:24,6258
2026-03-18 16:58:54,5686
2026-03-18 16:59:24,13586
2026-03-18 16:59:54,21144
2026-03-18 17:00:24,17993
2026-03-18 17:00:54,21602
2026-03-18 17:01:24,0
2026-03-18 17:01:54,4679
2026-03-18 17:02:24,6408
2026-03-18 17:02:54,13624
2026-03-18 17:03:24,2341
2026-03-18 17:03:54,14401
2026-03-18 17:04:24,9769
2026-03-18 17:04:54,5377
2026-03-18 17:05:24,1561
2026-03-18 17:05:54,4674
2026-03-18 17:06:24,4873
2026-03-18 17:06:54,10372
2026-03-18 17:07:24,14659
2026-03-18 17:07:54,18569
2026-03-18 17:08:24,8327
2026-03-18 17:08:54,9081
2026-03-18 17:09:24,8999
2026-03-18 17:09:54,13424
2026-03-18 17:10:24,4965
2026-03-18 17:10:54,10553
2026-03-18 17:11:24,10068
2026-03-18 17:11:54,4739
2026-03-18 17:12:24,10036
2026-03-18 17:12:54,9529
2026-03-18 17:13:24,4208
2026-03-18 17:13:54,10102
2026-03-18 17:14:24,16738
2026-03-18 17:14:54,9992
2026-03-18 17:15:24,17201
2026-03-18 17:15:54,21760
2026-03-18 17:16:24,6472
2026-03-18 17:16:54,8723
2026-03-18 17:17:24,18839
2026-03-18 17:17:54,16725
2026-03-18 17:18:24,13922
2026-03-18 17:18:54,17449
2026-03-18 17:19:24,9764
2026-03-18 17:19:54,14679
2026-03-18 17:20:24,5120
2026-03-18 17:20:54,10533
2026-03-18 17:21:24,20579
2026-03-18 17:21:54,12293
2026-03-18 17:22:24,17769
2026-03-18 17:22:54,20881
2026-03-18 17:23:24,9522
2026-03-18 17:23:54,8336
2026-03-18 17:24:24,8964
2026-03-18 17:24:54,10008
2026-03-18 17:25:24,1825
2026-03-18 17:25:54,5733
2026-03-18 17:26:24,10519
2026-03-18 17:26:54,12932
2026-03-18 17:27:24,8248
2026-03-18 17:27:54,8323
2026-03-18 17:28:24,8852
2026-03-18 17:28:54,8514
2026-03-18 17:29:24,18002
2026-03-18 17:29:54,17785
2026-03-18 17:30:24,12649
2026-03-18 17:30:54,6528
2026-03-18 17:31:24,13367
2026-03-18 17:31:54,13684
2026-03-18 17:32:24,16934
2026-03-18 17:32:54,8337
2026-03-18 17:33:24,5481
2026-03-18 17:33:54,10103
2026-03-18 17:34:24,6417
2026-03-18 17:34:54,578
2026-03-18 17:35:24,1282
2026-03-18 17:35:54,12896
2026-03-18 17:36:24,9016
2026-03-18 17:36:54,5187
2026-03-18 17:37:24,5478
2026-03-18 17:37:54,9988
2026-03-18 17:38:24,13416
2026-03-18 17:38:54,9511
2026-03-18 17:39:24,4912
2026-03-18 17:39:54,14641
2026-03-18 17:40:24,2341
2026-03-18 17:40:54,10342
2026-03-18 17:41:24,14233
2026-03-18 17:41:54,10259
2026-03-18 17:42:24,1042
2026-03-18 17:42:54,6185
2026-03-18 17:43:24,12387
2026-03-18 17:43:54,16438
2026-03-18 17:44:24,9072
2026-03-18 17:44:54,4713
2026-03-18 17:45:24,5666
2026-03-18 17:45:54,260
2026-03-18 17:46:24,1385
2026-03-18 17:46:54,5958
2026-03-18 17:47:24,12659
2026-03-18 17:47:54,12643
2026-03-18 17:48:24,6481
2026-03-18 17:48:54,8598
2026-03-18 17:49:24,18290
2026-03-18 17:49:54,20568
2026-03-18 17:50:24,18280
2026-03-18 17:50:54,20628
2026-03-18 17:51:24,2361
2026-03-18 17:51:54,5265
2026-03-18 17:52:24,1600
2026-03-18 17:52:54,5392
2026-03-18 17:53:24,4946
2026-03-18 17:53:54,8325
2026-03-18 17:54:24,13922
2026-03-18 17:54:54,8965
2026-03-18 17:55:24,13411
2026-03-18 17:55:54,12614
2026-03-18 17:56:24,9986
2026-03-18 17:56:54,12617
2026-03-18 17:57:24,13637
2026-03-18 17:57:54,12833
2026-03-18 17:58:24,4945
2026-03-18 17:58:54,9011
2026-03-18 17:59:24,6178
2026-03-18 17:59:54,1912
2026-03-18 18:00:24,9841
2026-03-18 18:00:54,18754
2026-03-18 18:01:24,13079
2026-03-18 18:01:54,21255
2026-03-18 18:02:24,18691
2026-03-18 18:02:54,10550
2026-03-18 18:03:24,9861
2026-03-18 18:03:54,8569
2026-03-18 18:04:24,12304
2026-03-18 18:04:54,20816
2026-03-18 18:05:24,13156
2026-03-18 18:05:54,14163
2026-03-18 18:06:24,8240
2026-03-18 18:06:54,16533
2026-03-18 18:07:24,17794
2026-03-18 18:07:54,16995
2026-03-18 18:08:24,4994
2026-03-18 18:08:54,5161
2026-03-18 18:09:24,9302
2026-03-18 18:09:54,6249
2026-03-18 18:10:24,10248
2026-03-18 18:10:54,8484
2026-03-18 18:11:24,17476
2026-03-18 18:11:54,17237
2026-03-18 18:12:24,6264
2026-03-18 18:12:54,16448
2026-03-18 18:13:24,10289
2026-03-18 18:13:54,18738
2026-03-18 18:14:24,16488
2026-03-18 18:14:54,13094
2026-03-18 18:15:24,5427
2026-03-18 18:15:54,2308
2026-03-18 18:16:24,12648
2026-03-18 18:16:54,9301
2026-03-18 18:17:24,8721
2026-03-18 18:17:54,9625
2026-03-18 18:18:24,17264
2026-03-18 18:18:54,13349
2026-03-18 18:19:24,13893
2026-03-18 18:19:54,14209
2026-03-18 18:20:24,13367
2026-03-18 18:20:54,17989
2026-03-18 18:21:24,13061
2026-03-18 18:21:54,6502
2026-03-18 18:22:24,4486
2026-03-18 18:22:54,9222
2026-03-18 18:23:24,1042
2026-03-18 18:23:54,10517
2026-03-18 18:24:24,9780
2026-03-18 18:24:54,9012
2026-03-18 18:25:24,12546
2026-03-18 18:25:54,13367
2026-03-18 18:26:24,9814
2026-03-18 18:26:54,14611
2026-03-18 18:27:24,21523
2026-03-18 18:27:54,10384
2026-03-18 18:28:24,307
2026-03-18 18:28:54,5763
2026-03-18 18:29:24,6467
2026-03-18 18:29:54,13184
2026-03-18 18:30:24,13077
2026-03-18 18:30:54,16929
2026-03-18 18:31:24,13880
2026-03-18 18:31:54,16499
2026-03-18 18:32:24,10089
2026-03-18 18:32:54,1841
2026-03-18 18:33:24,2177
2026-03-18 18:33:54,5940
2026-03-18 18:34:24,6194
2026-03-18 18:34:54,6213
2026-03-18 18:35:24,6482
2026-03-18 18:35:54,14613
2026-03-18 18:36:24,13161
2026-03-18 18:36:54,14744
2026-03-18 18:37:24,12433
2026-03-18 18:37:54,4115
2026-03-18 18:38:24,9024
