Time,"gc=""G1 Old Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Old Generation"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""G1 Old Generation"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Young Generation"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""G1 Young Generation"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-18 16:25:54,0,0,0,0,0.015727480721972668,0.02225122017353571,0.017778154393695445,0.01437166341835436
2026-03-18 16:26:24,0,0,0,0,0.024035527832395407,0.02396732037222234,0.03900198315168559,0.024916943521594667
2026-03-18 16:26:54,0,0,0,0,0.026287244500186463,0.02057557370936588,0.03906713445534833,0.03586379891866239
2026-03-18 16:27:24,0,0,0,0,0.017606588490476537,0.017677366868919683,0.021371794654509137,0.03911798105116862
2026-03-18 16:27:54,0,0,0,0,0.01676214365614732,0.016491525423728795,0.038509127273343595,0.027610637468431752
2026-03-18 16:28:24,0,0,0,0,0.01955832754266726,0.0169652390556412,0.04302205346397025,0.03230289471900208
2026-03-18 16:28:54,0,0,0,0,0.020831214617444645,0.01805207132686958,0.03991660734262173,0.05032118099693228
2026-03-18 16:29:24,0,0,0,0,0.028694915254237372,0.029763720804095055,0.051235551337242745,0.049305920439329465
2026-03-18 16:29:54,0,0,0,0,0.02655797162856126,0.024964832296662864,0.03964339587464617,0.03147297595037539
2026-03-18 16:30:24,0,0,0,0,0.01766131629349653,0.018118644067796653,0.01837256995644147,0.02422033898305088
2026-03-18 16:30:54,0,0,0,0,0.014915001440653471,0.018322344446516096,0.01261016949152542,0.020050847457627117
2026-03-18 16:31:24,0,0,0,0,0.016050847457627044,0.019067473432653685,0.011423535194318732,0.020915254237288166
2026-03-18 16:31:54,0,0,0,0,0.015881894301501824,0.0192033898305084,0.01801786531518556,0.02189941861450585
2026-03-18 16:32:24,0,0,0,0,0.016695481202752625,0.02005118730825946,0.01693191640819639,0.023118644067796564
2026-03-18 16:32:54,0,0,0,0,0.019761707031845783,0.018440052879563424,0.015406257415002862,0.022694530601176228
2026-03-18 16:33:24,0,0,0,0,0.01898369436252084,0.01715283309886609,0.019778990542693498,0.023305084745762712
2026-03-18 16:33:54,0,0,0,0,0.01921968746822142,0.015050082199210177,0.025931324361886058,0.022864019253911017
2026-03-18 16:34:24,0,0,0,0,0.015847994847282876,0.015999999999999924,0.020390176104679792,0.01755961965457044
2026-03-18 16:34:54,0,0,0,0,0.017763012932422616,0.01640677966101701,0.012677966101694874,0.012830943421810872
