Time,"container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-18 16:25:54,24.609440928606585,23.62545310500663,20.83652649530436,20.83652649530436
2026-03-18 16:26:24,24.599597152235145,23.152944042906505,21.244755722400363,21.244755722400363
2026-03-18 16:26:54,24.10760520919044,23.152944042906505,20.819860607952357,20.819860607952357
2026-03-18 16:27:24,24.10760520919044,23.14368286528934,20.403463395793313,20.403463395793313
2026-03-18 16:27:54,23.62545310500663,22.68080920798355,19.995394127877443,19.995394127877443
2026-03-18 16:28:24,23.62545310500663,22.22719302382388,19.595486245319897,19.595486245319897
2026-03-18 16:28:54,23.62545310500663,23.587675054426093,19.57981299160144,19.57981299160144
2026-03-18 16:29:24,23.152944042906505,23.106675184716234,19.963420687732896,19.963420687732896
2026-03-18 16:29:54,23.152944042906505,23.559381164935196,20.761634906363895,20.761634906363895
2026-03-18 16:30:24,23.14368286528934,22.61737909893544,21.176867604491175,21.176867604491175
2026-03-18 16:30:54,22.68080920798355,22.599288814436953,22.023600090490334,22.023600090490334
2026-03-18 16:31:24,23.587675054426093,23.051274590725686,22.014790650454135,22.014790650454135
2026-03-18 16:31:54,23.56880868841056,22.590249098911176,22.44610442887783,22.44610442887783
2026-03-18 16:32:24,23.559381164935196,22.138444116932952,22.885868506848407,22.885868506848407
2026-03-18 16:32:54,22.61737909893544,21.695675234594297,22.42815113671144,22.42815113671144
2026-03-18 16:33:24,22.165031516956734,21.261761729902407,22.42815113671144,22.42815113671144
2026-03-18 16:33:54,23.051274590725686,20.83652649530436,22.41021220430625,22.41021220430625
2026-03-18 16:34:24,22.590249098911176,21.244755722400363,21.962007960220127,21.962007960220127
2026-03-18 16:34:54,22.138444116932952,20.403463395793313,21.52276780101573,21.52276780101573
2026-03-18 16:35:24,22.138444116932952,19.995394127877443,21.944441867773225,21.944441867773225
2026-03-18 16:35:54,21.261761729902407,19.995394127877443,22.82186492030357,22.82186492030357
2026-03-18 16:36:24,20.83652649530436,19.595486245319897,22.3654276218975,22.3654276218975
2026-03-18 16:36:54,20.82819188470624,19.195895089805337,21.918119069459554,21.918119069459554
2026-03-18 16:37:24,20.819860607952357,19.963420687732896,22.794489635433766,22.794489635433766
2026-03-18 16:37:54,20.403463395793313,21.176867604491175,22.338599842725095,22.785371839579597
2026-03-18 16:38:24,20.403463395793313,21.176867604491175,22.785371839579597,22.785371839579597
2026-03-18 16:38:54,19.995394127877443,21.583128088680528,22.785371839579597,22.785371839579597
2026-03-18 16:39:24,19.2035765204135,22.44610442887783,23.23178284466064,23.23178284466064
2026-03-18 16:39:54,19.57981299160144,22.44610442887783,22.31180424401208,22.31180424401208
2026-03-18 16:40:24,19.963420687732896,22.885868506848407,23.67746515817957,23.67746515817957
2026-03-18 16:40:54,21.176867604491175,22.42815113671144,25.11666475940319,25.11666475940319
2026-03-18 16:41:24,21.176867604491175,21.97958811397721,24.614331464215123,24.614331464215123
2026-03-18 16:41:54,22.014790650454135,22.41021220430625,24.122044834930826,24.122044834930826
2026-03-18 16:42:24,22.005984734193955,22.41021220430625,24.11239601699685,24.11239601699685
2026-03-18 16:42:54,22.44610442887783,21.962007960220127,25.578032245384232,25.578032245384232
2026-03-18 16:43:24,22.885868506848407,21.962007960220127,25.567801032486077,25.567801032486077
2026-03-18 16:43:54,22.42815113671144,21.09231244499541,25.056445011836356,25.056445011836356
2026-03-18 16:44:24,22.42815113671144,22.38333070512869,24.545493985154987,24.545493985154987
2026-03-18 16:44:54,21.97958811397721,22.82186492030357,26.56883207261832,26.56883207261832
2026-03-18 16:45:24,22.41021220430625,22.3654276218975,26.037455431165952,26.037455431165952
2026-03-18 16:45:54,22.41021220430625,21.918119069459554,25.516706322542635,25.516706322542635
2026-03-18 16:46:24,21.962007960220127,21.90935182183177,25.006372196091785,25.006372196091785
2026-03-18 16:46:54,21.962007960220127,22.794489635433766,26.01662963281389,26.01662963281389
2026-03-18 16:47:24,21.09231244499541,22.785371839579597,26.01662963281389,26.01662963281389
2026-03-18 16:47:54,21.935664091026116,22.785371839579597,25.49629704015761,25.49629704015761
2026-03-18 16:48:24,22.3654276218975,22.785371839579597,24.486643677367372,24.486643677367372
2026-03-18 16:48:54,21.918119069459554,23.23178284466064,23.996910803820025,23.996910803820025
2026-03-18 16:49:24,22.794489635433766,22.767147187767424,23.516972587743624,23.516972587743624
2026-03-18 16:49:54,22.794489635433766,23.67746515817957,23.046633135988753,23.046633135988753
2026-03-18 16:50:24,22.338599842725095,23.203915855015975,23.037414482734356,23.037414482734356
2026-03-18 16:50:54,22.785371839579597,25.11666475940319,24.926463744033686,24.926463744033686
2026-03-18 16:51:24,22.785371839579597,24.122044834930826,25.92311948214093,25.92311948214093
2026-03-18 16:51:54,22.776257690843764,23.63960393823221,27.509821779403808,27.509821779403808
2026-03-18 16:52:24,23.23178284466064,24.11239601699685,27.49881785069205,27.49881785069205
2026-03-18 16:52:54,22.767147187767424,25.578032245384232,28.04879420770589,28.04879420770589
2026-03-18 16:53:24,23.67746515817957,25.567801032486077,28.04879420770589,28.04879420770589
