Time,"name=""rskj-miner1""","name=""rskj-miner2""","name=""rskj-node1""","name=""rskj-node2"""
2026-03-18 16:25:54,934.6481571738291,647.9218836658206,310.62503151207545,464.1434597737853
2026-03-18 16:26:24,933.1747859189729,639.8312562501575,429.4982226442684,554.4509525450221
2026-03-18 16:26:54,933.0453926692771,553.0057308034889,453.4813370754416,659.9919331798396
2026-03-18 16:27:24,802.8302758846712,570.3661375305674,390.7931999428566,650.2071445978536
2026-03-18 16:27:54,670.198820187896,602.0234954034387,433.62296431992735,554.1167375338229
2026-03-18 16:28:24,574.2951976807698,645.8804251922188,440.8722322591488,442.0654594344775
2026-03-18 16:28:54,634.5568833089632,765.9288391401537,446.1923729810586,397.03188288878806
2026-03-18 16:29:24,628.8235294117646,815.7310924369748,401.70588235294116,410.4033613445378
2026-03-18 16:29:54,631.6806722689075,821.3865546218487,474.3781512605041,461.5210084033613
2026-03-18 16:30:24,727.4301032799146,920.3341260704051,443.8347185223157,460.65026849416375
2026-03-18 16:30:54,767.2095055628382,793.9649087425634,418.84306409868566,357.1224496655575
2026-03-18 16:31:24,919.5825350408389,673.372323619374,578.0646028704919,437.67436388692823
2026-03-18 16:31:54,1077.271504924535,715.2677400921038,478.2513697939427,449.76301724427714
2026-03-18 16:32:24,926.6896916832632,437.62657456660025,427.3745598776481,475.7018848581105
2026-03-18 16:32:54,857.611052286593,667.9271920536479,427.6458427872737,530.4542933494681
2026-03-18 16:33:24,857.1668669484616,750.41807074009,374.2804561382868,367.1879595626854
2026-03-18 16:33:54,708.9016058688583,732.7249350845792,413.5595499197485,361.49276056503726
2026-03-18 16:34:24,1028.7053999092452,1057.2175257558695,486.2775415539234,386.80022184501104
2026-03-18 16:34:54,1002.8991596638656,1018.8571428571429,495.65546218487395,435.24369747899163
2026-03-18 16:35:24,828.6497025110087,1093.5661702914383,419.61074321825953,466.35181014487887
2026-03-18 16:35:54,806.9024050015967,1046.5454362111564,340.31360817465253,459.74017243407667
2026-03-18 16:36:24,651.5188437460612,872.0641989832359,318.90256711902856,413.6296794252342
2026-03-18 16:36:54,644.7202568024067,775.7348615989648,322.9105393186669,366.3047679870927
2026-03-18 16:37:24,667.9831600884011,738.2502962110199,331.9832273135971,427.9135820105376
2026-03-18 16:37:54,703.9554954243312,751.8886713333724,377.09560584542726,415.221976655266
2026-03-18 16:38:24,829.6357921981881,682.4568480142523,380.46857930385386,335.2661389267047
2026-03-18 16:38:54,901.7126338257785,650.7756432881225,430.3685776231534,326.9802853829476
2026-03-18 16:39:24,1019.80622337252,463.71940203188143,412.43498063074037,352.1675924136366
2026-03-18 16:39:54,895.1910391825689,645.4074130093187,429.2352550690295,258.48899644558725
2026-03-18 16:40:24,915.9462660987474,775.0754005259134,485.7642126840908,339.38217775201423
2026-03-18 16:40:54,938.6887559647828,888.8198131594866,436.38685395523885,362.65037972982054
2026-03-18 16:41:24,812.8271261625318,1034.3361701770157,464.6010636063481,327.3655999798368
2026-03-18 16:41:54,1081.3617421696463,862.3554913294795,489.3634897163597,421.04953622798763
2026-03-18 16:42:24,835.8499920172765,813.72524305293,513.9025435478586,476.21568479165103
2026-03-18 16:42:54,735.9035982588529,778.2978437337188,591.359809078839,535.4615888808592
2026-03-18 16:43:24,755.2875929582791,786.807277005168,711.8776521994874,469.795386748456
2026-03-18 16:43:54,638.9488810642285,857.6602771498441,678.9246787734145,547.3499331915931
2026-03-18 16:44:24,912.9075630252099,861.2689075630252,646.9159663865545,550.6470588235294
2026-03-18 16:44:54,923.8829925798944,786.5396089108494,509.07975563230565,462.2818295644575
2026-03-18 16:45:24,898.586530866065,775.0718499470579,467.92383065261606,469.0330929931595
2026-03-18 16:45:54,861.028713561843,678.4282749174389,410.9980420661663,412.5358184247455
2026-03-18 16:46:24,740.5378151260504,639.109243697479,410.2100840336134,364.016806722689
2026-03-18 16:46:54,830.0000000000001,570.1596638655462,457.7058823529411,444.65546218487395
2026-03-18 16:47:24,863.5763926821687,713.0179752430734,459.6586468566435,547.1818617276065
2026-03-18 16:47:54,959.6645434530511,815.2383993546326,529.049931933917,520.075292852221
2026-03-18 16:48:24,868.5148148770609,820.9525890321172,458.9670761835936,468.7820372766844
2026-03-18 16:48:54,666.7086852388754,915.3241732845917,536.484726249002,378.167149880247
2026-03-18 16:49:24,812.9490357548004,941.8931977647999,476.66064451073487,426.07453468341674
2026-03-18 16:49:54,700.3529411764706,856.2857142857142,444.12605042016804,417.2773109243697
2026-03-18 16:50:24,704.0049747063075,859.9855464614042,458.2780121342498,434.7658022554243
2026-03-18 16:50:54,981.3462621102252,885.8508877330668,425.5068859181084,550.0752031324836
2026-03-18 16:51:24,933.4873949579834,863.9663865546216,400.70588235294116,426.1596638655462
2026-03-18 16:51:54,794.1816592859002,940.0939472114148,451.98860532927733,495.6849827315278
2026-03-18 16:52:24,952.1780780477966,1079.1401969681692,407.29723370643,426.7083459379517
2026-03-18 16:52:54,862.7731092436975,1009.3529411764706,471.13445378151255,381.33613445378154
2026-03-18 16:53:24,711.0756302521008,994.8235294117646,525.9327731092437,408.9579831932773
2026-03-18 16:53:54,874.8193216578708,998.3360785236478,511.8995596490638,355.4489226528622
2026-03-18 16:54:24,608.4062988420752,719.9132816832768,481.89166932759696,460.43896946372456
2026-03-18 16:54:54,402.72105413536366,599.4890670431437,365.7036252710129,383.06526160103533
2026-03-18 16:55:24,429.7575528383545,621.4294718265473,403.15979663011046,387.1591243329551
2026-03-18 16:55:54,441.75826022654707,471.48835333266106,355.45864004571274,417.85150078988937
2026-03-18 16:56:24,643.1620699507555,578.5307316089346,418.6540950268071,388.4939242676347
2026-03-18 16:56:54,659.6193437250537,800.2857022814169,439.20003361203317,463.9132809545818
2026-03-18 16:57:24,657.7819605734165,762.6506226576812,384.24113069929257,428.4405828277566
2026-03-18 16:57:54,665.677912692744,698.2143607411452,370.3289777740431,334.5153564976261
2026-03-18 16:58:24,593.4805626985327,799.7529370241516,370.417990218323,425.8979142506597
2026-03-18 16:58:54,841.7182760098484,771.0729981597102,398.3681083670159,301.9923867465526
2026-03-18 16:59:24,705.4359974118299,630.2194062334562,315.41221649874365,376.6375637588968
2026-03-18 16:59:54,709.9666406177788,753.1909887653667,406.3206366012084,476.49297940457285
2026-03-18 17:00:24,834.7799053916667,881.6219531663544,442.5502239175916,590.7979532335717
2026-03-18 17:00:54,797.4575060705614,1002.4702353445308,427.8800507490527,679.8356537301396
2026-03-18 17:01:24,793.0481103698598,1072.8209178443594,494.74029138449646,579.6602194626022
2026-03-18 17:01:54,827.0046803182952,1089.7579174684267,454.4362191094791,603.391340150745
2026-03-18 17:02:24,713.5786492777493,793.1984907943497,544.9358419535642,586.2205154491904
2026-03-18 17:02:54,656.3671198803381,767.029125560915,600.998302549537,589.3094233710358
2026-03-18 17:03:24,948.0336134453783,674.5462184873949,579.9411764705881,596.6050420168068
2026-03-18 17:03:54,722.8197845414363,820.1122670207225,584.2086687618695,526.8903043646326
2026-03-18 17:04:24,798.0353106276419,929.6560533104763,478.77748926479615,393.8874463239805
2026-03-18 17:04:54,930.5221760978807,778.0457471303002,474.4121947530293,462.35357388951456
2026-03-18 17:05:24,858.2232529998992,817.3758865248228,637.8272999226916,564.9978151994891
2026-03-18 17:05:54,1020.0578122111492,648.6143555787104,695.8304623296306,488.5299900845336
2026-03-18 17:06:24,937.0672268907564,672.2689075630251,749.563025210084,467.73109243697473
2026-03-18 17:06:54,912.579831932773,590.3193277310924,773.9747899159663,411.43697478991595
2026-03-18 17:07:24,877.6554621848741,654.9999999999999,690.8319327731092,382.218487394958
2026-03-18 17:07:54,1033.5036385943092,836.1876270987042,621.4349338666577,476.0256130149074
2026-03-18 17:08:24,1064.6118165088276,826.3405124240566,526.5329445476164,443.29974874582996
2026-03-18 17:08:54,796.7192725928167,779.2820047395754,473.04996722633985,479.1256995915898
2026-03-18 17:09:24,753.9369086233845,820.8181375102938,486.7313154400767,542.0833263306498
2026-03-18 17:09:54,451.9419841683333,659.5267306431824,574.8979008756155,692.1060150249576
2026-03-18 17:10:24,417.4313468454842,657.8266276763806,615.84484555141,633.6593727941918
2026-03-18 17:10:54,561.8671484391411,830.3684719129448,564.2704088063526,636.7043401537751
2026-03-18 17:11:24,585.9747899159663,801.873949579832,466.65546218487384,499.58823529411757
2026-03-18 17:11:54,753.0629737315339,787.5665955194031,328.5491000151258,359.02757936841397
2026-03-18 17:12:24,939.5388312801465,775.7264583788508,329.4986638880019,535.5288146417707
2026-03-18 17:12:54,931.4358224507973,744.869661674986,370.32555168994435,417.65407821980205
2026-03-18 17:13:24,914.5651790291,587.825517003773,425.0985269278925,550.1373914943321
2026-03-18 17:13:54,1037.9156477676659,599.6084066520449,472.046453391148,527.3653162578465
2026-03-18 17:14:24,749.6197319215092,615.7401571494601,495.56704063195934,362.502626160763
2026-03-18 17:14:54,782.5049367673627,725.0115541363808,454.71198689130705,417.91521364648537
2026-03-18 17:15:24,772.4530267890156,663.7423952136063,443.3884575308393,394.6505999798326
2026-03-18 17:15:54,707.5283816374376,742.9812693797635,451.1734998277354,339.82336579750086
2026-03-18 17:16:24,732.4615953477428,759.3700628592558,438.9895458670878,438.0819523345322
2026-03-18 17:16:54,826.0252100840335,674.7899159663865,560.5798319327731,547.4957983193277
2026-03-18 17:17:24,688.9753523198065,837.0042942259049,601.6958410716237,588.7879526374614
2026-03-18 17:17:54,700.3638624885505,813.1612339392108,554.3482827875396,615.734321560323
2026-03-18 17:18:24,652.1695291231138,659.7149867240278,511.85594729943216,691.8462003831548
2026-03-18 17:18:54,536.5080965706171,665.2044940798818,374.9800421845195,670.086805993227
2026-03-18 17:19:24,753.8676145578609,795.2958378501021,233.04846177763218,544.7601280661507
2026-03-18 17:19:54,663.6807475441796,760.6698990781745,257.6069510852667,576.1703486466728
2026-03-18 17:20:24,821.4708922673524,764.0958407920059,187.50472732773616,476.8844178873677
2026-03-18 17:20:54,950.2466656021246,801.4657063376673,177.74210628051804,387.70622000722767
2026-03-18 17:21:24,955.3828052777545,783.2927136734182,373.53559122615354,411.0681569879823
2026-03-18 17:21:54,924.0078664716859,748.7855714117629,362.2442976484629,331.31628931134765
2026-03-18 17:22:24,942.1152149249968,840.9260893314844,466.22967351569395,377.0998781461406
2026-03-18 17:22:54,773.9262695271468,842.555944908026,452.37434979537994,342.5097268090184
2026-03-18 17:23:24,724.4178522508593,742.08186623417,324.4985251976907,355.07021067403923
2026-03-18 17:23:54,746.9380206625812,741.7597659697878,415.5549390966636,433.39301776242223
2026-03-18 17:24:24,699.8033646493336,764.1720307221727,446.60593939597646,380.60704862103154
2026-03-18 17:24:54,892.5705258027378,738.3759527390986,595.0974377935947,417.0035042311279
2026-03-18 17:25:24,771.3334957942237,758.0313101350386,603.5982286160853,486.0213608060301
2026-03-18 17:25:54,777.0740230503006,887.915392627936,479.8393871173684,464.9121333288532
2026-03-18 17:26:24,793.348010957799,763.961950219324,469.9500848725232,628.0566713164486
2026-03-18 17:26:54,774.9579831932772,877.579831932773,452.81512605042013,632.344537815126
2026-03-18 17:27:24,743.0357728086319,809.8083209384795,500.79411097385736,578.3816942714767
