Time,Series_B
2026-03-18 16:25:54,1191
2026-03-18 16:26:24,1191
2026-03-18 16:26:54,1191
2026-03-18 16:27:24,1191
2026-03-18 16:27:54,1191
2026-03-18 16:28:24,1191
2026-03-18 16:28:54,575
2026-03-18 16:29:24,1040.5
2026-03-18 16:29:54,1073.5
2026-03-18 16:30:24,820.5
2026-03-18 16:30:54,723.5
2026-03-18 16:31:24,533.75
2026-03-18 16:31:54,1009.25
2026-03-18 16:32:24,1191
2026-03-18 16:32:54,1191
2026-03-18 16:33:24,1191
2026-03-18 16:33:54,1118.25
2026-03-18 16:34:24,1191
2026-03-18 16:34:54,1191
2026-03-18 16:35:24,1191
2026-03-18 16:35:54,775.5
2026-03-18 16:36:24,1191
2026-03-18 16:36:54,1152
2026-03-18 16:37:24,1148.25
2026-03-18 16:37:54,1005.75
2026-03-18 16:38:24,1005.75
2026-03-18 16:38:54,1191
2026-03-18 16:39:24,1191
2026-03-18 16:39:54,1022
2026-03-18 16:40:24,1148.25
2026-03-18 16:40:54,522.25
2026-03-18 16:41:24,601.25
2026-03-18 16:41:54,1037.75
2026-03-18 16:42:24,1191
2026-03-18 16:42:54,1040
2026-03-18 16:43:24,1191
2026-03-18 16:43:54,1191
2026-03-18 16:44:24,1191
2026-03-18 16:44:54,635.25
2026-03-18 16:45:24,1191
2026-03-18 16:45:54,1191
2026-03-18 16:46:24,1191
2026-03-18 16:46:54,1191
2026-03-18 16:47:24,1191
2026-03-18 16:47:54,1191
2026-03-18 16:48:24,1191
2026-03-18 16:48:54,1191
2026-03-18 16:49:24,1191
2026-03-18 16:49:54,1191
2026-03-18 16:50:24,1191
2026-03-18 16:50:54,716.75
2026-03-18 16:51:24,671
2026-03-18 16:51:54,870.75
2026-03-18 16:52:24,1191
2026-03-18 16:52:54,1115.5
2026-03-18 16:53:24,1191
2026-03-18 16:53:54,1191
2026-03-18 16:54:24,988.75
2026-03-18 16:54:54,1157.5
2026-03-18 16:55:24,1191
2026-03-18 16:55:54,1191
2026-03-18 16:56:24,1142.5
2026-03-18 16:56:54,1191
2026-03-18 16:57:24,1191
2026-03-18 16:57:54,1191
2026-03-18 16:58:24,1157.5
2026-03-18 16:58:54,1191
2026-03-18 16:59:24,1191
2026-03-18 16:59:54,1191
2026-03-18 17:00:24,1191
2026-03-18 17:00:54,1191
2026-03-18 17:01:24,716
2026-03-18 17:01:54,1191
2026-03-18 17:02:24,1191
2026-03-18 17:02:54,1191
2026-03-18 17:03:24,1087
2026-03-18 17:03:54,893.5
2026-03-18 17:04:24,983.75
2026-03-18 17:04:54,1191
2026-03-18 17:05:24,887
2026-03-18 17:05:54,1191
2026-03-18 17:06:24,726
2026-03-18 17:06:54,1191
2026-03-18 17:07:24,1097.25
2026-03-18 17:07:54,968.75
2026-03-18 17:08:24,931
2026-03-18 17:08:54,1026.75
2026-03-18 17:09:24,1191
2026-03-18 17:09:54,1191
2026-03-18 17:10:24,1191
2026-03-18 17:10:54,1191
2026-03-18 17:11:24,1191
2026-03-18 17:11:54,1191
2026-03-18 17:12:24,1191
2026-03-18 17:12:54,1191
2026-03-18 17:13:24,844
2026-03-18 17:13:54,1191
2026-03-18 17:14:24,1191
2026-03-18 17:14:54,1191
2026-03-18 17:15:24,1191
2026-03-18 17:15:54,1191
2026-03-18 17:16:24,1191
2026-03-18 17:16:54,1006.5
2026-03-18 17:17:24,1006.5
2026-03-18 17:17:54,1191
2026-03-18 17:18:24,953.5
2026-03-18 17:18:54,1191
2026-03-18 17:19:24,1191
2026-03-18 17:19:54,1191
2026-03-18 17:20:24,1191
2026-03-18 17:20:54,1191
2026-03-18 17:21:24,1191
2026-03-18 17:21:54,1135
