Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-12 14:38:49,4.37
2026-02-12 14:39:19,4.6
2026-02-12 14:39:49,4.73
2026-02-12 14:40:19,4.77
2026-02-12 14:40:49,4.47
2026-02-12 14:41:19,5.37
2026-02-12 14:41:49,6.44
2026-02-12 14:42:19,6.1
2026-02-12 14:42:49,5.42
2026-02-12 14:43:19,5.24
2026-02-12 14:43:49,4.9
2026-02-12 14:44:19,4.76
2026-02-12 14:44:49,4.37
2026-02-12 14:45:19,4.52
2026-02-12 14:45:49,4.57
2026-02-12 14:46:19,4.48
2026-02-12 14:46:49,4.12
2026-02-12 14:47:19,4.46
2026-02-12 14:47:49,5.35
2026-02-12 14:48:19,5.09
2026-02-12 14:48:49,5.12
2026-02-12 14:49:19,4.93
2026-02-12 14:49:49,4.81
2026-02-12 14:50:19,4.45
2026-02-12 14:50:49,5.84
2026-02-12 14:51:19,6.75
2026-02-12 14:51:49,6.1
2026-02-12 14:52:19,5.19
2026-02-12 14:52:49,5.26
2026-02-12 14:53:19,4.85
2026-02-12 14:53:49,4.64
2026-02-12 14:54:19,4.46
2026-02-12 14:54:49,4.37
2026-02-12 14:55:19,4.92
2026-02-12 14:55:49,4.94
2026-02-12 14:56:19,5.12
2026-02-12 14:56:49,4.54
2026-02-12 14:57:19,4.84
2026-02-12 14:57:49,4.73
2026-02-12 14:58:19,4.42
2026-02-12 14:58:49,4.44
2026-02-12 14:59:19,4.07
2026-02-12 14:59:49,4.25
2026-02-12 15:00:19,4.9
2026-02-12 15:00:49,5.01
2026-02-12 15:01:19,5.11
2026-02-12 15:01:49,5.01
2026-02-12 15:02:19,4.78
2026-02-12 15:02:49,4.12
2026-02-12 15:03:19,4.41
2026-02-12 15:03:49,4.77
2026-02-12 15:04:19,4.64
2026-02-12 15:04:49,4.51
2026-02-12 15:05:19,4.55
2026-02-12 15:05:49,4.38
2026-02-12 15:06:19,4.42
2026-02-12 15:06:49,4.13
2026-02-12 15:07:19,4.33
2026-02-12 15:07:49,4.57
2026-02-12 15:08:19,5.25
2026-02-12 15:08:49,4.66
2026-02-12 15:09:19,4.41
2026-02-12 15:09:49,4.99
2026-02-12 15:10:19,5.16
2026-02-12 15:10:49,5.71
2026-02-12 15:11:19,5.42
2026-02-12 15:11:49,5.45
2026-02-12 15:12:19,4.81
2026-02-12 15:12:49,5.1
2026-02-12 15:13:19,4.74
2026-02-12 15:13:49,4.95
2026-02-12 15:14:19,4.43
2026-02-12 15:14:49,4.33
2026-02-12 15:15:19,4.48
2026-02-12 15:15:49,4.34
2026-02-12 15:16:19,4.5
2026-02-12 15:16:49,5.04
2026-02-12 15:17:19,5.02
2026-02-12 15:17:49,5.9
2026-02-12 15:18:19,6.15
2026-02-12 15:18:49,5.5
2026-02-12 15:19:19,4.97
2026-02-12 15:19:49,4.62
2026-02-12 15:20:19,4.71
2026-02-12 15:20:49,4.73
2026-02-12 15:21:19,4.71
2026-02-12 15:21:49,5.08
2026-02-12 15:22:19,4.67
2026-02-12 15:22:49,4.64
2026-02-12 15:23:19,4.35
2026-02-12 15:23:49,4.12
2026-02-12 15:24:19,3.93
2026-02-12 15:24:49,4.55
2026-02-12 15:25:19,4.38
2026-02-12 15:25:49,4.19
2026-02-12 15:26:19,3.91
2026-02-12 15:26:49,3.95
2026-02-12 15:27:19,4.28
2026-02-12 15:27:49,4.33
2026-02-12 15:28:19,4.33
2026-02-12 15:28:49,4.29
2026-02-12 15:29:19,4.37
2026-02-12 15:29:49,4.21
2026-02-12 15:30:19,4.07
2026-02-12 15:30:49,4.12
2026-02-12 15:31:19,3.84
2026-02-12 15:31:49,4.41
2026-02-12 15:32:19,4.29
2026-02-12 15:32:49,4.41
2026-02-12 15:33:19,3.96
2026-02-12 15:33:49,3.87
2026-02-12 15:34:19,4.3
2026-02-12 15:34:49,4.47
2026-02-12 15:35:19,4.51
2026-02-12 15:35:49,4.64
2026-02-12 15:36:19,4.52
2026-02-12 15:36:49,4.7
2026-02-12 15:37:19,4.81
2026-02-12 15:37:49,5.02
2026-02-12 15:38:19,4.75
2026-02-12 15:38:49,4.62
2026-02-12 15:39:19,4.36
2026-02-12 15:39:49,4.38
2026-02-12 15:40:19,4.45
2026-02-12 15:40:49,4.53
2026-02-12 15:41:19,5.34
2026-02-12 15:41:49,4.9
2026-02-12 15:42:19,4.69
2026-02-12 15:42:49,4.37
2026-02-12 15:43:19,4.22
2026-02-12 15:43:49,4.01
2026-02-12 15:44:19,4.11
2026-02-12 15:44:49,3.79
2026-02-12 15:45:19,3.91
2026-02-12 15:45:49,3.95
2026-02-12 15:46:19,4.11
2026-02-12 15:46:49,4.4
2026-02-12 15:47:19,4.39
2026-02-12 15:47:49,4.32
2026-02-12 15:48:19,4.39
2026-02-12 15:48:49,4.54
2026-02-12 15:49:19,4.23
2026-02-12 15:49:49,4.2
2026-02-12 15:50:19,4.19
2026-02-12 15:50:49,3.86
2026-02-12 15:51:19,3.94
2026-02-12 15:51:49,4.54
2026-02-12 15:52:19,4.66
2026-02-12 15:52:49,4.76
2026-02-12 15:53:19,4.45
2026-02-12 15:53:49,4.57
2026-02-12 15:54:19,4.78
2026-02-12 15:54:49,4.86
2026-02-12 15:55:19,4.62
2026-02-12 15:55:49,4.75
2026-02-12 15:56:19,4.58
2026-02-12 15:56:49,4.35
2026-02-12 15:57:19,4.23
2026-02-12 15:57:49,4.6
2026-02-12 15:58:19,5
2026-02-12 15:58:49,4.52
2026-02-12 15:59:19,4.57
2026-02-12 15:59:49,5.08
2026-02-12 16:00:19,5.06
2026-02-12 16:00:49,4.92
2026-02-12 16:01:19,4.97
2026-02-12 16:01:49,4.78
2026-02-12 16:02:19,5.25
2026-02-12 16:02:49,4.68
2026-02-12 16:03:19,4.47
2026-02-12 16:03:49,4.37
2026-02-12 16:04:19,4.47
2026-02-12 16:04:49,4.83
2026-02-12 16:05:19,5.86
2026-02-12 16:05:49,5.8
2026-02-12 16:06:19,6.21
2026-02-12 16:06:49,5.8
2026-02-12 16:07:19,5.12
2026-02-12 16:07:49,4.69
2026-02-12 16:08:19,4.47
2026-02-12 16:08:49,4.69
2026-02-12 16:09:19,4.55
2026-02-12 16:09:49,4.08
2026-02-12 16:10:19,4.67
2026-02-12 16:10:49,4.32
2026-02-12 16:11:19,3.85
2026-02-12 16:11:49,4.51
2026-02-12 16:12:19,4.73
2026-02-12 16:12:49,4.55
2026-02-12 16:13:19,4.6
2026-02-12 16:13:49,4.74
2026-02-12 16:14:19,5.03
2026-02-12 16:14:49,4.77
2026-02-12 16:15:19,5.24
2026-02-12 16:15:49,5.04
2026-02-12 16:16:19,4.96
2026-02-12 16:16:49,4.84
2026-02-12 16:17:19,4.56
2026-02-12 16:17:49,3.89
2026-02-12 16:18:19,4.62
2026-02-12 16:18:49,4.5
2026-02-12 16:19:19,4.45
2026-02-12 16:19:49,4.25
2026-02-12 16:20:19,4.36
2026-02-12 16:20:49,4.15
2026-02-12 16:21:19,3.85
2026-02-12 16:21:49,4.26
2026-02-12 16:22:19,3.87
2026-02-12 16:22:49,3.78
2026-02-12 16:23:19,4.44
2026-02-12 16:23:49,4.77
2026-02-12 16:24:19,5.23
2026-02-12 16:24:49,5.01
2026-02-12 16:25:19,5.07
2026-02-12 16:25:49,4.92
2026-02-12 16:26:19,4.58
2026-02-12 16:26:49,4.39
2026-02-12 16:27:19,4.2
2026-02-12 16:27:49,4.35
2026-02-12 16:28:19,4.09
2026-02-12 16:28:49,4.07
2026-02-12 16:29:19,4.93
2026-02-12 16:29:49,4.46
2026-02-12 16:30:19,4.55
2026-02-12 16:30:49,4.98
2026-02-12 16:31:19,4.92
2026-02-12 16:31:49,4.75
2026-02-12 16:32:19,4.39
2026-02-12 16:32:49,4.35
2026-02-12 16:33:19,4.83
2026-02-12 16:33:49,4.96
2026-02-12 16:34:19,4.9
2026-02-12 16:34:49,4.68
2026-02-12 16:35:19,4.2
2026-02-12 16:35:49,4.19
2026-02-12 16:36:19,4.27
2026-02-12 16:36:49,3.96
2026-02-12 16:37:19,4.13
2026-02-12 16:37:49,4.19
2026-02-12 16:38:19,4.45
2026-02-12 16:38:49,4.21
2026-02-12 16:39:19,3.53
2026-02-12 16:39:49,4.06
2026-02-12 16:40:19,4.39
2026-02-12 16:40:49,4.08
2026-02-12 16:41:19,3.95
2026-02-12 16:41:49,4.45
2026-02-12 16:42:19,4.12
2026-02-12 16:42:49,4.11
2026-02-12 16:43:19,4.51
2026-02-12 16:43:49,4.5
2026-02-12 16:44:19,4.48
2026-02-12 16:44:49,4.35
2026-02-12 16:45:19,4.14
2026-02-12 16:45:49,4.22
2026-02-12 16:46:19,3.81
2026-02-12 16:46:49,4.45
2026-02-12 16:47:19,4.3
2026-02-12 16:47:49,4.41
2026-02-12 16:48:19,4.18
2026-02-12 16:48:49,4.3
2026-02-12 16:49:19,4.43
2026-02-12 16:49:49,4.16
2026-02-12 16:50:19,4.83
2026-02-12 16:50:49,4.59
2026-02-12 16:51:19,4.15
2026-02-12 16:51:49,4.32
2026-02-12 16:52:19,4.13
2026-02-12 16:52:49,4.41
2026-02-12 16:53:19,4.35
2026-02-12 16:53:49,4.44
2026-02-12 16:54:19,4.52
2026-02-12 16:54:49,4.44
2026-02-12 16:55:19,4.33
2026-02-12 16:55:49,4.62
2026-02-12 16:56:19,4.82
2026-02-12 16:56:49,4.84
2026-02-12 16:57:19,4.64
2026-02-12 16:57:49,4.38
2026-02-12 16:58:19,4.26
2026-02-12 16:58:49,4.26
2026-02-12 16:59:19,3.94
2026-02-12 16:59:49,3.97
2026-02-12 17:00:19,4.43
2026-02-12 17:00:49,5.54
2026-02-12 17:01:19,5.2
2026-02-12 17:01:49,5.07
2026-02-12 17:02:19,4.87
2026-02-12 17:02:49,4.73
2026-02-12 17:03:19,4.7
2026-02-12 17:03:49,4.71
2026-02-12 17:04:19,4.97
2026-02-12 17:04:49,4.74
2026-02-12 17:05:19,4.38
2026-02-12 17:05:49,4.21
2026-02-12 17:06:19,4.79
2026-02-12 17:06:49,4.86
2026-02-12 17:07:19,4.82
2026-02-12 17:07:49,4.55
2026-02-12 17:08:19,4.85
2026-02-12 17:08:49,4.95
2026-02-12 17:09:19,4.62
2026-02-12 17:09:49,4.16
2026-02-12 17:10:19,4.61
2026-02-12 17:10:49,4.61
2026-02-12 17:11:19,4.58
2026-02-12 17:11:49,5
2026-02-12 17:12:19,4.43
2026-02-12 17:12:49,4.58
2026-02-12 17:13:19,4.42
2026-02-12 17:13:49,4.28
2026-02-12 17:14:19,4.29
2026-02-12 17:14:49,4.51
2026-02-12 17:15:19,4.66
2026-02-12 17:15:49,4.28
2026-02-12 17:16:19,4.29
2026-02-12 17:16:49,4.46
2026-02-12 17:17:19,4.45
2026-02-12 17:17:49,4.26
2026-02-12 17:18:19,4.33
2026-02-12 17:18:49,4.52
2026-02-12 17:19:19,4.29
2026-02-12 17:19:49,4.1
2026-02-12 17:20:19,3.96
2026-02-12 17:20:49,4.38
2026-02-12 17:21:19,4.35
2026-02-12 17:21:49,4.15
2026-02-12 17:22:19,4.15
2026-02-12 17:22:49,4.94
2026-02-12 17:23:19,4.94
2026-02-12 17:23:49,4.61
2026-02-12 17:24:19,4.77
2026-02-12 17:24:49,4.44
2026-02-12 17:25:19,4.79
2026-02-12 17:25:49,4.56
2026-02-12 17:26:19,3.99
2026-02-12 17:26:49,4.27
2026-02-12 17:27:19,4.53
2026-02-12 17:27:49,4.72
2026-02-12 17:28:19,5.16
2026-02-12 17:28:49,5.48
2026-02-12 17:29:19,5.83
2026-02-12 17:29:49,4.79
2026-02-12 17:30:19,4.54
2026-02-12 17:30:49,4.58
2026-02-12 17:31:19,4.68
2026-02-12 17:31:49,4.76
2026-02-12 17:32:19,4.12
2026-02-12 17:32:49,4.18
2026-02-12 17:33:19,4.24
2026-02-12 17:33:49,4.5
2026-02-12 17:34:19,4.38
2026-02-12 17:34:49,4.43
2026-02-12 17:35:19,4.37
2026-02-12 17:35:49,3.88
2026-02-12 17:36:19,3.87
2026-02-12 17:36:49,3.91
2026-02-12 17:37:19,4.47
2026-02-12 17:37:49,4.66
2026-02-12 17:38:19,4.42
2026-02-12 17:38:49,4.34
2026-02-12 17:39:19,4.31
2026-02-12 17:39:49,4.01
2026-02-12 17:40:19,4.24
2026-02-12 17:40:49,4.42
2026-02-12 17:41:19,4.31
2026-02-12 17:41:49,4.01
2026-02-12 17:42:19,4.21
2026-02-12 17:42:49,4.43
2026-02-12 17:43:19,4.49
2026-02-12 17:43:49,4.22
2026-02-12 17:44:19,4.25
2026-02-12 17:44:49,4.12
2026-02-12 17:45:19,4.27
2026-02-12 17:45:49,3.94
2026-02-12 17:46:19,3.99
2026-02-12 17:46:49,3.84
2026-02-12 17:47:19,5.74
2026-02-12 17:47:49,5.59
2026-02-12 17:48:19,5.04
2026-02-12 17:48:49,5.31
2026-02-12 17:49:19,5.54
2026-02-12 17:49:49,5.47
2026-02-12 17:50:19,5.13
2026-02-12 17:50:49,4.92
2026-02-12 17:51:19,4.33
2026-02-12 17:51:49,4.29
2026-02-12 17:52:19,5.13
2026-02-12 17:52:49,4.85
2026-02-12 17:53:19,4.77
2026-02-12 17:53:49,4.32
2026-02-12 17:54:19,4.43
2026-02-12 17:54:49,4.66
2026-02-12 17:55:19,4.23
2026-02-12 17:55:49,3.75
2026-02-12 17:56:19,4.11
2026-02-12 17:56:49,4.21
2026-02-12 17:57:19,5
2026-02-12 17:57:49,4.8
2026-02-12 17:58:19,4.03
2026-02-12 17:58:49,4.08
2026-02-12 17:59:19,4.27
2026-02-12 17:59:49,4.43
2026-02-12 18:00:19,4.31
2026-02-12 18:00:49,4.49
2026-02-12 18:01:19,4.48
2026-02-12 18:01:49,4.47
2026-02-12 18:02:19,4.42
2026-02-12 18:02:49,4.4
2026-02-12 18:03:19,4.3
2026-02-12 18:03:49,4.05
2026-02-12 18:04:19,3.95
2026-02-12 18:04:49,3.99
2026-02-12 18:05:19,4.03
2026-02-12 18:05:49,3.84
2026-02-12 18:06:19,4.5
2026-02-12 18:06:49,4.51
2026-02-12 18:07:19,4.61
2026-02-12 18:07:49,4.93
2026-02-12 18:08:19,4.74
2026-02-12 18:08:49,4.65
2026-02-12 18:09:19,4.44
2026-02-12 18:09:49,4.65
2026-02-12 18:10:19,5.49
2026-02-12 18:10:49,5.04
2026-02-12 18:11:19,4.81
2026-02-12 18:11:49,4.86
2026-02-12 18:12:19,4.6
2026-02-12 18:12:49,4.24
2026-02-12 18:13:19,4.15
2026-02-12 18:13:49,4.3
2026-02-12 18:14:19,4.31
2026-02-12 18:14:49,4.16
2026-02-12 18:15:19,4.15
2026-02-12 18:15:49,4.12
2026-02-12 18:16:19,4.5
2026-02-12 18:16:49,4.53
2026-02-12 18:17:19,4.21
2026-02-12 18:17:49,4.45
2026-02-12 18:18:19,4.23
2026-02-12 18:18:49,4.24
2026-02-12 18:19:19,6.28
2026-02-12 18:19:49,6.14
2026-02-12 18:20:19,5.34
2026-02-12 18:20:49,4.65
2026-02-12 18:21:19,4.79
2026-02-12 18:21:49,6.73
2026-02-12 18:22:19,6.69
2026-02-12 18:22:49,6.73
2026-02-12 18:23:19,7.12
2026-02-12 18:23:49,7.01
2026-02-12 18:24:19,6.71
2026-02-12 18:24:49,7.61
2026-02-12 18:25:19,6.87
2026-02-12 18:25:49,6.66
2026-02-12 18:26:19,5.7
2026-02-12 18:26:49,6.94
2026-02-12 18:27:19,7.65
2026-02-12 18:27:49,8.65
2026-02-12 18:28:19,7.49
2026-02-12 18:28:49,6.35
2026-02-12 18:29:19,6.09
2026-02-12 18:29:49,7.12
2026-02-12 18:30:19,7.49
2026-02-12 18:30:49,7.71
2026-02-12 18:31:19,6.99
2026-02-12 18:31:49,6.57
2026-02-12 18:32:19,5.78
2026-02-12 18:32:49,5.77
2026-02-12 18:33:19,6.8
2026-02-12 18:33:49,6.58
2026-02-12 18:34:19,5.89
2026-02-12 18:34:49,5.7
2026-02-12 18:35:19,5.49
2026-02-12 18:35:49,5.75
2026-02-12 18:36:19,5.65
2026-02-12 18:36:49,5.6
2026-02-12 18:37:19,5.27
2026-02-12 18:37:49,5.3
2026-02-12 18:38:19,5.16
2026-02-12 18:38:49,5.47
2026-02-12 18:39:19,5.25
2026-02-12 18:39:49,5.77
2026-02-12 18:40:19,5.69
2026-02-12 18:40:49,5.71
2026-02-12 18:41:19,5.94
2026-02-12 18:41:49,5.92
2026-02-12 18:42:19,5.45
2026-02-12 18:42:49,5.29
2026-02-12 18:43:19,4.98
2026-02-12 18:43:49,4.81
2026-02-12 18:44:19,7.84
2026-02-12 18:44:49,6.97
2026-02-12 18:45:19,5.91
2026-02-12 18:45:49,6.09
2026-02-12 18:46:19,6.14
2026-02-12 18:46:49,6.46
2026-02-12 18:47:19,6.29
2026-02-12 18:47:49,6.23
2026-02-12 18:48:19,6.46
2026-02-12 18:48:49,6.28
2026-02-12 18:49:19,6.23
2026-02-12 18:49:49,6.09
2026-02-12 18:50:19,6.04
2026-02-12 18:50:49,5.66
2026-02-12 18:51:19,6.31
2026-02-12 18:51:49,8.36
2026-02-12 18:52:19,9.58
2026-02-12 18:52:49,8.27
2026-02-12 18:53:19,6.96
2026-02-12 18:53:49,6.81
2026-02-12 18:54:19,6.08
2026-02-12 18:54:49,5.7
2026-02-12 18:55:19,5.97
2026-02-12 18:55:49,5.37
2026-02-12 18:56:19,5.94
2026-02-12 18:56:49,5.91
2026-02-12 18:57:19,5.68
2026-02-12 18:57:49,5.75
2026-02-12 18:58:19,5.29
2026-02-12 18:58:49,4.6
2026-02-12 18:59:19,5.16
2026-02-12 18:59:49,5.19
2026-02-12 19:00:19,6.14
2026-02-12 19:00:49,6.08
2026-02-12 19:01:19,4.95
2026-02-12 19:01:49,4.62
2026-02-12 19:02:19,4.43
2026-02-12 19:02:49,5.38
2026-02-12 19:03:19,4.77
2026-02-12 19:03:49,4.54
2026-02-12 19:04:19,4.87
2026-02-12 19:04:49,4.91
2026-02-12 19:05:19,5.22
2026-02-12 19:05:49,4.84
2026-02-12 19:06:19,5.13
2026-02-12 19:06:49,4.77
2026-02-12 19:07:19,4.74
2026-02-12 19:07:49,4.77
2026-02-12 19:08:19,4.68
2026-02-12 19:08:49,4.34
2026-02-12 19:09:19,4.08
2026-02-12 19:09:49,4.06
2026-02-12 19:10:19,4.68
2026-02-12 19:10:49,4.27
2026-02-12 19:11:19,4.25
2026-02-12 19:11:49,4.24
2026-02-12 19:12:19,4.08
2026-02-12 19:12:49,4.37
2026-02-12 19:13:19,4.16
2026-02-12 19:13:49,4.23
2026-02-12 19:14:19,5.29
2026-02-12 19:14:49,4.71
2026-02-12 19:15:19,4.58
2026-02-12 19:15:49,4.17
2026-02-12 19:16:19,4.23
2026-02-12 19:16:49,4.27
2026-02-12 19:17:19,4.43
2026-02-12 19:17:49,4.07
2026-02-12 19:18:19,4.12
2026-02-12 19:18:49,4.2
2026-02-12 19:19:19,3.92
2026-02-12 19:19:49,4.29
2026-02-12 19:20:19,4.97
2026-02-12 19:20:49,4.61
2026-02-12 19:21:19,4.44
2026-02-12 19:21:49,4.44
2026-02-12 19:22:19,4.71
2026-02-12 19:22:49,4.7
2026-02-12 19:23:19,3.87
2026-02-12 19:23:49,4.14
2026-02-12 19:24:19,4.49
2026-02-12 19:24:49,4.58
2026-02-12 19:25:19,4.68
2026-02-12 19:25:49,4.85
2026-02-12 19:26:19,4.52
2026-02-12 19:26:49,4.28
2026-02-12 19:27:19,4.01
2026-02-12 19:27:49,4.01
2026-02-12 19:28:19,4.96
2026-02-12 19:28:49,4.8
2026-02-12 19:29:19,4.93
2026-02-12 19:29:49,5.08
2026-02-12 19:30:19,6.16
2026-02-12 19:30:49,5.71
2026-02-12 19:31:19,5.72
2026-02-12 19:31:49,5.52
2026-02-12 19:32:19,5.95
2026-02-12 19:32:49,6.5
2026-02-12 19:33:19,6.65
2026-02-12 19:33:49,7.61
2026-02-12 19:34:19,6.79
2026-02-12 19:34:49,6.36
2026-02-12 19:35:19,6.4
2026-02-12 19:35:49,5.89
2026-02-12 19:36:19,5.64
2026-02-12 19:36:49,6.32
2026-02-12 19:37:19,6.12
2026-02-12 19:37:49,5.78
2026-02-12 19:38:19,5.55
2026-02-12 19:38:49,5.36
2026-02-12 19:39:19,6.17
2026-02-12 19:39:49,9.31
2026-02-12 19:40:19,10.74
2026-02-12 19:40:49,11.97
2026-02-12 19:41:19,10.42
2026-02-12 19:41:49,9.37
2026-02-12 19:42:19,8.36
2026-02-12 19:42:49,9.13
2026-02-12 19:43:19,9.93
2026-02-12 19:43:49,8.73
2026-02-12 19:44:19,7.19
2026-02-12 19:44:49,6.5
2026-02-12 19:45:19,6.39
