Time,"exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-12 14:38:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:39:19,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:39:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:40:19,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:40:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:41:19,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:41:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:42:19,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:42:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:43:19,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:43:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:44:19,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:44:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:45:19,3.209677001,0,2.645399876,2.580231918,2.674018293,0
2026-02-12 14:45:49,3.209677001,0,2.645399876,2.580231918,2.674018293,0
