Time,Series_B
2026-03-09 18:47:08,22
2026-03-09 18:47:38,22
2026-03-09 18:48:08,65
2026-03-09 18:48:38,53
2026-03-09 18:49:08,71
2026-03-09 18:49:38,63
2026-03-09 18:50:08,57
2026-03-09 18:50:38,48
2026-03-09 18:51:08,16
2026-03-09 18:51:38,38.333333333333336
2026-03-09 18:52:08,56
2026-03-09 18:52:38,50
2026-03-09 18:53:08,66
2026-03-09 18:53:38,66
2026-03-09 18:54:08,52
2026-03-09 18:54:38,54
2026-03-09 18:55:08,90
2026-03-09 18:55:38,18
2026-03-09 18:56:08,76
2026-03-09 18:56:38,77
2026-03-09 18:57:08,52
2026-03-09 18:57:38,52
2026-03-09 18:58:08,65
2026-03-09 18:58:38,81
2026-03-09 18:59:08,56
2026-03-09 18:59:38,56
2026-03-09 19:00:08,79
2026-03-09 19:00:38,60
2026-03-09 19:01:08,74
2026-03-09 19:01:38,67
2026-03-09 19:02:08,61
2026-03-09 19:02:38,64
2026-03-09 19:03:08,71
2026-03-09 19:03:38,67
2026-03-09 19:04:08,48
2026-03-09 19:04:38,72
2026-03-09 19:05:08,70
2026-03-09 19:05:38,19.833333333333332
2026-03-09 19:06:08,19
2026-03-09 19:06:38,39.333333333333336
2026-03-09 19:07:08,68
2026-03-09 19:07:38,61
2026-03-09 19:08:08,70
2026-03-09 19:08:38,82
2026-03-09 19:09:08,79
2026-03-09 19:09:38,54
2026-03-09 19:10:08,10
2026-03-09 19:10:38,5
2026-03-09 19:11:08,77
2026-03-09 19:11:38,52
2026-03-09 19:12:08,73
2026-03-09 19:12:38,85
2026-03-09 19:13:08,47
2026-03-09 19:13:38,7
2026-03-09 19:14:08,70.66666666666667
2026-03-09 19:14:38,76
2026-03-09 19:15:08,84
2026-03-09 19:15:38,60
2026-03-09 19:16:08,12
2026-03-09 19:16:38,71
2026-03-09 19:17:08,57
2026-03-09 19:17:38,50
2026-03-09 19:18:08,62
2026-03-09 19:18:38,43
2026-03-09 19:19:08,73
2026-03-09 19:19:38,56
2026-03-09 19:20:08,90
2026-03-09 19:20:38,54
2026-03-09 19:21:08,78
2026-03-09 19:21:38,78
2026-03-09 19:22:08,49
2026-03-09 19:22:38,79
2026-03-09 19:23:08,55
2026-03-09 19:23:38,60
2026-03-09 19:24:08,61
2026-03-09 19:24:38,78
2026-03-09 19:25:08,55
2026-03-09 19:25:38,64
2026-03-09 19:26:08,76
2026-03-09 19:26:38,53
2026-03-09 19:27:08,74
2026-03-09 19:27:38,36
2026-03-09 19:28:08,84
2026-03-09 19:28:38,4
2026-03-09 19:29:08,48
2026-03-09 19:29:38,48
2026-03-09 19:30:08,84
2026-03-09 19:30:38,98
2026-03-09 19:31:08,71
2026-03-09 19:31:38,88
2026-03-09 19:32:08,55
2026-03-09 19:32:38,51
2026-03-09 19:33:08,25
2026-03-09 19:33:38,25
2026-03-09 19:34:08,59
2026-03-09 19:34:38,47
2026-03-09 19:35:08,62
2026-03-09 19:35:38,44
2026-03-09 19:36:08,54
2026-03-09 19:36:38,54
2026-03-09 19:37:08,54
2026-03-09 19:37:38,53
2026-03-09 19:38:08,60
2026-03-09 19:38:38,16
2026-03-09 19:39:08,17
2026-03-09 19:39:38,17
2026-03-09 19:40:08,65
2026-03-09 19:40:38,71
2026-03-09 19:41:08,71
2026-03-09 19:41:38,47
2026-03-09 19:42:08,54
2026-03-09 19:42:38,55
2026-03-09 19:43:08,6
2026-03-09 19:43:38,42
2026-03-09 19:44:08,68
2026-03-09 19:44:38,50
2026-03-09 19:45:08,50
2026-03-09 19:45:38,41
2026-03-09 19:46:08,13
2026-03-09 19:46:38,60
