Time,"container_id=""rskj-miner1""","container_id=""rskj-miner2""","container_id=""rskj-miner3""","container_id=""rskj-miner4""","container_id=""rskj-node1""","container_id=""rskj-node2"""
2026-02-23 17:10:15,0.3271714945858335,0.0004352713980274435,0.00033560935236913534,0.000358404027863991,0.0002966411476653637,0.0002846403200220757
2026-02-23 17:10:45,0.08363744827586207,0.00012582758620689654,0.00019417241379310343,0.00012365517241379312,0.000098,0.000012172413793103448
2026-02-23 17:11:15,0.15846248275862068,0.00021089655172413794,0.07980238205287356,0.0001016896551724138,0.00012179310344827586,0.00012524137931034483
2026-02-23 17:11:45,0.15098795956255892,0.22826144345792246,0.2315078615267913,0.22284162108475283,0.08039224580028963,0.08603713488609982
2026-02-23 17:12:15,0.148804269112728,0.07610293458395118,0.22123387013345286,0.1032291458326149,0.15911490051381078,0.1587888203041484
2026-02-23 17:12:45,0.07650701748336147,0.08558336494361873,0.2380009655505362,0.23028852719059273,0.008084485671919722,0.015448153384599466
2026-02-23 17:13:15,0.24558915824683608,0.39551753508741677,0.3730720024828442,0.2308957895099831,0.1659034449463774,0.23959457222662847
2026-02-23 17:13:45,0.18067932140271026,0.3926421157891108,0.37466225302575773,0.22777342160615152,0.23672863004723974,0.15399693114030552
2026-02-23 17:14:15,0.04236705979722739,0.0038652665701082675,0.14640989033726462,0.006088902682943658,0.0046215945927305345,0.012423580936616321
2026-02-23 17:14:45,0.161861,0.07970806896551724,0.07553120689655173,0.0746388275862069,0.07987389655172412,0.07677372413793104
2026-02-23 17:15:15,0.07876810344827587,0.00004300000000000002,0.00003403448275862069,0.00009765517241379311,0.00003403448275862069,0.00012503448275862067
2026-02-23 17:15:45,0.15785231034482758,0.08451334124712644,0.00021003448275862068,0.08265753898735634,0.08468936567126437,0.0965815408310345
2026-02-23 17:16:15,0.000294793103448273,0,0,0,0.000023620689655172408,0
2026-02-23 17:16:45,0.0819460745440127,0.07375152889586135,0.14032927628176395,0.07342693035662978,0.07962564638255813,0.00008299141468123987
2026-02-23 17:17:15,0.2065995034311528,0.2308046139522052,0.15481947653367356,0.23785347770612777,0.1664878788923756,0.07563596708507188
2026-02-23 17:17:45,0.03341646839764147,0.09055342919209684,0.08104141236509085,0.07084662597841455,0.0030016551153408426,0.02350925830143789
2026-02-23 17:18:15,0.015167143694610157,0.24303444946377456,0.22859036518500636,0.15578382013172865,0.1678475119831718,0.1707743025621573
