Time,"container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail"""
2026-02-23 17:10:00,34.95145631067961
2026-02-23 17:10:30,34.61538461538462
2026-02-23 17:11:00,33.9622641509434
2026-02-23 17:11:30,34.285714285714285
2026-02-23 17:12:00,34.95145631067961
2026-02-23 17:12:30,34.95145631067961
2026-02-23 17:13:00,34.285714285714285
2026-02-23 17:13:30,34.285714285714285
2026-02-23 17:14:00,35.294117647058826
2026-02-23 17:14:30,35.64356435643565
2026-02-23 17:15:00,35.64356435643565
2026-02-23 17:15:30,35.64356435643565
2026-02-23 17:16:00,36
2026-02-23 17:16:30,36
2026-02-23 17:17:00,35.64356435643565
2026-02-23 17:17:30,35.64356435643565
2026-02-23 17:18:00,35.64356435643565
2026-02-23 17:18:30,35.294117647058826
2026-02-23 17:19:00,36
2026-02-23 17:19:30,36
2026-02-23 17:20:00,36.36363636363637
2026-02-23 17:20:30,36.36363636363637
2026-02-23 17:21:00,36.36363636363637
2026-02-23 17:21:30,36.36363636363637
2026-02-23 17:22:00,36.36363636363637
2026-02-23 17:22:30,36.734693877551024
2026-02-23 17:23:00,36.36363636363637
2026-02-23 17:23:30,36.36363636363637
2026-02-23 17:24:00,36.734693877551024
2026-02-23 17:24:30,36.36363636363637
2026-02-23 17:25:00,36.734693877551024
2026-02-23 17:25:30,36.734693877551024
2026-02-23 17:26:00,36.734693877551024
2026-02-23 17:26:30,36.734693877551024
2026-02-23 17:27:00,36.36363636363637
2026-02-23 17:27:30,36.36363636363637
2026-02-23 17:28:00,36
2026-02-23 17:28:30,36
2026-02-23 17:29:00,35.64356435643565
2026-02-23 17:29:30,34.95145631067961
2026-02-23 17:30:00,34.61538461538462
2026-02-23 17:30:30,34.95145631067961
2026-02-23 17:31:00,35.294117647058826
2026-02-23 17:31:30,35.294117647058826
2026-02-23 17:32:00,35.294117647058826
2026-02-23 17:32:30,34.61538461538462
2026-02-23 17:33:00,34.285714285714285
2026-02-23 17:33:30,34.285714285714285
2026-02-23 17:34:00,33.64485981308411
2026-02-23 17:34:30,33.333333333333336
2026-02-23 17:35:00,33.64485981308411
2026-02-23 17:35:30,33.333333333333336
2026-02-23 17:36:00,32.72727272727273
2026-02-23 17:36:30,33.333333333333336
2026-02-23 17:37:00,34.285714285714285
2026-02-23 17:37:30,34.95145631067961
2026-02-23 17:38:00,34.95145631067961
2026-02-23 17:38:30,35.294117647058826
2026-02-23 17:39:00,35.64356435643565
2026-02-23 17:39:30,35.64356435643565
2026-02-23 17:40:00,35.294117647058826
2026-02-23 17:40:30,34.61538461538462
2026-02-23 17:41:00,34.95145631067961
2026-02-23 17:41:30,35.64356435643565
2026-02-23 17:42:00,35.64356435643565
2026-02-23 17:42:30,35.294117647058826
2026-02-23 17:43:00,35.294117647058826
2026-02-23 17:43:30,36
2026-02-23 17:44:00,36.36363636363637
2026-02-23 17:44:30,37.11340206185567
2026-02-23 17:45:00,37.11340206185567
2026-02-23 17:45:30,37.11340206185567
2026-02-23 17:46:00,37.5
2026-02-23 17:46:30,37.5
2026-02-23 17:47:00,38.29787234042553
2026-02-23 17:47:30,38.29787234042553
2026-02-23 17:48:00,38.70967741935484
2026-02-23 17:48:30,38.70967741935484
2026-02-23 17:49:00,38.70967741935484
2026-02-23 17:49:30,38.70967741935484
2026-02-23 17:50:00,38.70967741935484
2026-02-23 17:50:30,38.29787234042553
2026-02-23 17:51:00,37.89473684210526
2026-02-23 17:51:30,38.29787234042553
2026-02-23 17:52:00,37.89473684210526
2026-02-23 17:52:30,37.5
2026-02-23 17:53:00,37.11340206185567
2026-02-23 17:53:30,37.11340206185567
2026-02-23 17:54:00,37.11340206185567
2026-02-23 17:54:30,37.11340206185567
2026-02-23 17:55:00,37.11340206185567
2026-02-23 17:55:30,36.36363636363637
2026-02-23 17:56:00,36
2026-02-23 17:56:30,36.36363636363637
2026-02-23 17:57:00,36
2026-02-23 17:57:30,36.36363636363637
2026-02-23 17:58:00,35.64356435643565
2026-02-23 17:58:30,35.64356435643565
2026-02-23 17:59:00,35.64356435643565
2026-02-23 17:59:30,35.294117647058826
2026-02-23 18:00:00,34.61538461538462
2026-02-23 18:00:30,34.95145631067961
2026-02-23 18:01:00,34.95145631067961
2026-02-23 18:01:30,34.95145631067961
2026-02-23 18:02:00,34.285714285714285
2026-02-23 18:02:30,34.61538461538462
2026-02-23 18:03:00,34.285714285714285
2026-02-23 18:03:30,33.9622641509434
2026-02-23 18:04:00,33.64485981308411
2026-02-23 18:04:30,33.64485981308411
2026-02-23 18:05:00,33.64485981308411
2026-02-23 18:05:30,33.64485981308411
2026-02-23 18:06:00,33.64485981308411
2026-02-23 18:06:30,33.64485981308411
2026-02-23 18:07:00,33.9622641509434
2026-02-23 18:07:30,33.9622641509434
2026-02-23 18:08:00,33.333333333333336
2026-02-23 18:08:30,33.333333333333336
2026-02-23 18:09:00,34.285714285714285
2026-02-23 18:09:30,33.9622641509434
2026-02-23 18:10:00,33.333333333333336
2026-02-23 18:10:30,33.64485981308411
