Time,Series_B
2026-02-23 17:10:15,1.3333333333333333
2026-02-23 17:10:45,1
2026-02-23 17:11:15,1.3333333333333333
2026-02-23 17:11:45,3
2026-02-23 17:12:15,4.833333333333333
2026-02-23 17:12:45,4.333333333333333
2026-02-23 17:13:15,4.5
2026-02-23 17:13:45,4
2026-02-23 17:14:15,5
2026-02-23 17:14:45,1
2026-02-23 17:15:15,1
2026-02-23 17:15:45,1
2026-02-23 17:16:15,1
2026-02-23 17:16:45,6.333333333333333
2026-02-23 17:17:15,9
2026-02-23 17:17:45,9
2026-02-23 17:18:15,9
2026-02-23 17:18:45,9
2026-02-23 17:19:15,9
2026-02-23 17:19:45,9
2026-02-23 17:20:15,9
2026-02-23 17:20:45,7.666666666666667
2026-02-23 17:21:15,7.666666666666667
2026-02-23 17:21:45,14.5
2026-02-23 17:22:15,15.833333333333334
2026-02-23 17:22:45,14.333333333333334
2026-02-23 17:23:15,17
2026-02-23 17:23:45,17
2026-02-23 17:24:15,2.8333333333333335
2026-02-23 17:24:45,1
2026-02-23 17:25:15,1
2026-02-23 17:25:45,1
2026-02-23 17:26:15,1
2026-02-23 17:26:45,33
2026-02-23 17:27:15,33
2026-02-23 17:27:45,33
2026-02-23 17:28:15,22.333333333333332
2026-02-23 17:28:45,33
2026-02-23 17:29:15,33
2026-02-23 17:29:45,27.666666666666668
2026-02-23 17:30:15,33
2026-02-23 17:30:45,33
2026-02-23 17:31:15,33
2026-02-23 17:31:45,1
2026-02-23 17:32:15,7
2026-02-23 17:32:45,2
2026-02-23 17:33:15,2
2026-02-23 17:33:45,2
2026-02-23 17:34:15,2
2026-02-23 17:34:45,2
2026-02-23 17:35:15,2
2026-02-23 17:35:45,2
2026-02-23 17:36:15,2
2026-02-23 17:36:45,1.1666666666666667
2026-02-23 17:37:15,3
2026-02-23 17:37:45,3
2026-02-23 17:38:15,3
2026-02-23 17:38:45,3
2026-02-23 17:39:15,3
2026-02-23 17:39:45,3
2026-02-23 17:40:15,2.3333333333333335
2026-02-23 17:40:45,1
2026-02-23 17:41:15,2.6666666666666665
2026-02-23 17:41:45,1.3333333333333333
2026-02-23 17:42:15,1
2026-02-23 17:42:45,5
2026-02-23 17:43:15,5
2026-02-23 17:43:45,5
2026-02-23 17:44:15,5
2026-02-23 17:44:45,5
2026-02-23 17:45:15,5
2026-02-23 17:45:45,5
2026-02-23 17:46:15,5
2026-02-23 17:46:45,5
2026-02-23 17:47:15,9
2026-02-23 17:47:45,9
2026-02-23 17:48:15,9
2026-02-23 17:48:45,9
2026-02-23 17:49:15,9
2026-02-23 17:49:45,9
2026-02-23 17:50:15,9
2026-02-23 17:50:45,9
2026-02-23 17:51:15,9
2026-02-23 17:51:45,9
2026-02-23 17:52:15,12
2026-02-23 17:52:45,12.5
2026-02-23 17:53:15,15
2026-02-23 17:53:45,13.5
2026-02-23 17:54:15,13
2026-02-23 17:54:45,13.666666666666666
2026-02-23 17:55:15,15
2026-02-23 17:55:45,2.3333333333333335
2026-02-23 17:56:15,17
2026-02-23 17:56:45,6.333333333333333
2026-02-23 17:57:15,33
2026-02-23 17:57:45,28
2026-02-23 17:58:15,31.333333333333332
2026-02-23 17:58:45,33
2026-02-23 17:59:15,31.333333333333332
2026-02-23 17:59:45,33
2026-02-23 18:00:15,31.333333333333332
2026-02-23 18:00:45,31.333333333333332
2026-02-23 18:01:15,33
2026-02-23 18:01:45,33
2026-02-23 18:02:15,29
2026-02-23 18:02:45,2
2026-02-23 18:03:15,2
2026-02-23 18:03:45,2
2026-02-23 18:04:15,2
2026-02-23 18:04:45,2
2026-02-23 18:05:15,2
2026-02-23 18:05:45,1
2026-02-23 18:06:15,1
2026-02-23 18:06:45,1
2026-02-23 18:07:15,1
2026-02-23 18:07:45,3
2026-02-23 18:08:15,2.3333333333333335
2026-02-23 18:08:45,3
2026-02-23 18:09:15,3
2026-02-23 18:09:45,1
2026-02-23 18:10:15,1
