Time,"container=""/rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",simulation_id=""rskj-miner1"",source=""promtail""","container=""/rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",simulation_id=""rskj-miner2"",source=""promtail""","container=""/rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",simulation_id=""rskj-miner3"",source=""promtail""","container=""/rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",simulation_id=""rskj-miner4"",source=""promtail""","container=""/rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",simulation_id=""rskj-node1"",source=""promtail""","container=""/rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",simulation_id=""rskj-node2"",source=""promtail""","container_id=""rskj-miner1"",container_name=""/rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner2"",container_name=""/rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner3"",container_name=""/rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner4"",container_name=""/rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node1"",container_name=""/rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node2"",container_name=""/rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail""","container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-12 14:38:49,,,,,,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,
2026-02-12 14:39:19,,,,,,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,,,39.14968338524563,
2026-02-12 14:39:49,,,,,,,,38.36668971754072,,,38.36668971754072,,,38.36668971754072,,,38.36668971754072,,,38.36668971754072,,,38.36668971754072,
2026-02-12 14:40:19,,,,,,,,39.118369902486776,,,39.118369902486776,,,39.118369902486776,,,39.118369902486776,,,39.118369902486776,,,39.118369902486776,
2026-02-12 14:40:49,,,,,,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,
2026-02-12 14:41:19,,,,,,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,,,40.69875204654724,
2026-02-12 14:41:49,,,,,,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,
2026-02-12 14:42:19,,,,,,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,,,40.68247254572862,
2026-02-12 14:42:49,,,,,,,,41.479523547844536,,,41.479523547844536,,,41.479523547844536,,,41.479523547844536,,,41.479523547844536,,,41.479523547844536,
2026-02-12 14:43:19,,,,,,,,40.64993307688765,,,40.64993307688765,,,40.64993307688765,,,40.64993307688765,,,40.64993307688765,,,40.64993307688765,
2026-02-12 14:43:49,,,,,,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,
2026-02-12 14:44:19,,,,,,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,
2026-02-12 14:44:49,,,,,,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,
2026-02-12 14:45:19,,,,,,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,,,39.83693441534989,
2026-02-12 14:45:49,,,,,,,,39.820999641583754,,,39.820999641583754,,,39.820999641583754,,,39.820999641583754,,,39.820999641583754,,,39.820999641583754,
2026-02-12 14:46:19,,,,,,,,40.601172666561666,,,40.601172666561666,,,40.601172666561666,,,40.601172666561666,,,40.601172666561666,,,40.601172666561666,
2026-02-12 14:46:49,,,,,,,,38.99336622896582,,,38.99336622896582,,,38.99336622896582,,,38.99336622896582,,,38.99336622896582,,,38.99336622896582,
2026-02-12 14:47:19,,,,,,,,39.77323355354513,,,39.77323355354513,,,39.77323355354513,,,39.77323355354513,,,39.77323355354513,,,39.77323355354513,
2026-02-12 14:47:49,,,,,,,,38.96217777492124,,,38.96217777492124,,,38.96217777492124,,,38.96217777492124,,,38.96217777492124,,,38.96217777492124,
2026-02-12 14:48:19,,,,,,,,38.94659290381127,,,38.94659290381127,,,38.94659290381127,,,38.94659290381127,,,38.94659290381127,,,38.94659290381127,
