Time,Series_B
2026-02-12 19:28:19,2.1666666666666665
2026-02-12 19:28:49,2
2026-02-12 19:29:19,2
2026-02-12 19:29:49,2
2026-02-12 19:30:19,2
2026-02-12 19:30:49,2
2026-02-12 19:31:19,2
2026-02-12 19:31:49,2
2026-02-12 19:32:19,2
2026-02-12 19:32:49,2
2026-02-12 19:33:19,2
2026-02-12 19:33:49,1.8333333333333333
2026-02-12 19:34:19,2
2026-02-12 19:34:49,2
2026-02-12 19:35:19,2
2026-02-12 19:35:49,2
2026-02-12 19:36:19,2
2026-02-12 19:36:49,2
2026-02-12 19:37:19,2
2026-02-12 19:37:49,2
2026-02-12 19:38:19,2
2026-02-12 19:38:49,2
2026-02-12 19:39:19,2
2026-02-12 19:39:49,2
2026-02-12 19:40:19,2
2026-02-12 19:40:49,2
2026-02-12 19:52:19,2
2026-02-12 19:52:49,2
2026-02-12 19:53:19,2
2026-02-12 19:53:49,2
2026-02-12 19:54:19,1.8333333333333333
2026-02-12 19:54:49,2
2026-02-12 19:55:19,2
2026-02-12 19:55:49,2.8333333333333335
2026-02-12 19:56:19,2.8333333333333335
2026-02-12 19:56:49,2.8333333333333335
2026-02-12 19:57:19,2.8333333333333335
2026-02-12 19:57:49,2.8333333333333335
2026-02-12 19:58:19,2.6666666666666665
2026-02-12 19:58:49,3
2026-02-12 19:59:19,3
2026-02-12 19:59:49,3
2026-02-12 20:00:19,4
2026-02-12 20:00:49,4
2026-02-12 20:01:19,5
2026-02-12 20:01:49,5
2026-02-12 20:02:19,5
2026-02-12 20:02:49,5
2026-02-12 20:03:19,5
2026-02-12 20:03:49,5
2026-02-12 20:04:19,5
2026-02-12 20:04:49,5
2026-02-12 20:05:19,7
2026-02-12 20:05:49,6.166666666666667
2026-02-12 20:06:19,7
2026-02-12 20:06:49,7
2026-02-12 20:07:19,7
2026-02-12 20:07:49,9
2026-02-12 20:08:19,9
2026-02-12 20:08:49,9
2026-02-12 20:09:19,9
2026-02-12 20:09:49,9
2026-02-12 20:10:19,11.5
2026-02-12 20:10:49,16.833333333333332
2026-02-12 20:11:19,17
2026-02-12 20:11:49,17
2026-02-12 20:12:19,17
2026-02-12 20:12:49,6.333333333333333
2026-02-12 20:13:19,14.333333333333334
2026-02-12 20:13:49,17
2026-02-12 20:14:19,17
2026-02-12 20:14:49,17
2026-02-12 20:15:19,17
2026-02-12 20:15:49,17
2026-02-12 20:16:19,1
2026-02-12 20:16:49,3
2026-02-12 20:17:19,3
2026-02-12 20:17:49,3
2026-02-12 20:18:19,3
2026-02-12 20:18:49,3
2026-02-12 20:19:19,1
2026-02-12 20:19:49,1
2026-02-12 20:20:19,1
2026-02-12 20:20:49,2
2026-02-12 20:21:19,2
2026-02-12 20:21:49,2
2026-02-12 20:22:19,2
2026-02-12 20:22:49,2
2026-02-12 20:23:19,2
2026-02-12 20:23:49,2
2026-02-12 20:24:19,2
2026-02-12 20:24:49,2
2026-02-12 20:25:19,2
2026-02-12 20:25:49,3
2026-02-12 20:26:19,2
2026-02-12 20:26:49,2
2026-02-12 20:27:19,2
2026-02-12 20:27:49,2
2026-02-12 20:28:19,3
2026-02-12 20:28:49,3
2026-02-12 20:29:19,1
2026-02-12 20:29:49,3
2026-02-12 20:30:19,3
2026-02-12 20:30:49,5
2026-02-12 20:31:19,4
2026-02-12 20:31:49,5
2026-02-12 20:32:19,5
2026-02-12 20:32:49,5
2026-02-12 20:33:19,5
2026-02-12 20:33:49,5
2026-02-12 20:34:19,5
2026-02-12 20:34:49,5
2026-02-12 20:35:19,5
2026-02-12 20:35:49,6
2026-02-12 20:36:19,6
2026-02-12 20:36:49,6
2026-02-12 20:37:19,9
2026-02-12 20:37:49,6
2026-02-12 20:38:19,6
2026-02-12 20:38:49,9
2026-02-12 20:39:19,9
2026-02-12 20:39:49,9
2026-02-12 20:40:19,9
2026-02-12 20:40:49,12
2026-02-12 20:41:19,12
2026-02-12 20:41:49,12
2026-02-12 20:42:19,12
2026-02-12 20:42:49,12
2026-02-12 20:43:19,17
2026-02-12 20:43:49,2
2026-02-12 20:44:19,2
2026-02-12 20:44:49,17
2026-02-12 20:45:19,17
2026-02-12 20:45:49,1
2026-02-12 20:46:19,31.666666666666668
2026-02-12 20:46:49,20
2026-02-12 20:47:19,30
2026-02-12 20:47:49,17
2026-02-12 20:48:19,17
2026-02-12 20:48:49,1
2026-02-12 20:49:19,33
2026-02-12 20:49:49,33
2026-02-12 20:50:19,1
2026-02-12 20:50:49,34
2026-02-12 20:51:19,1
2026-02-12 20:51:49,2
2026-02-12 20:52:19,2
2026-02-12 20:52:49,2
2026-02-12 20:53:19,2
2026-02-12 20:53:49,2
2026-02-12 20:54:19,2
2026-02-12 20:54:49,2
2026-02-12 20:55:19,2
2026-02-12 20:55:49,2
2026-02-12 20:56:19,3
2026-02-12 20:56:49,3
2026-02-12 20:57:19,3
2026-02-12 20:57:49,1
2026-02-12 20:58:19,1
2026-02-12 20:58:49,1
2026-02-12 20:59:19,1
2026-02-12 20:59:49,1
2026-02-12 21:00:19,3
2026-02-12 21:00:49,3
2026-02-12 21:01:19,3
2026-02-12 21:01:49,3
2026-02-12 21:02:19,4
2026-02-12 21:02:49,4
2026-02-12 21:03:19,4.166666666666667
2026-02-12 21:03:49,5
2026-02-12 21:04:19,5
2026-02-12 21:04:49,5
2026-02-12 21:05:19,5
2026-02-12 21:05:49,5
2026-02-12 21:06:19,6
2026-02-12 21:06:49,6
2026-02-12 21:07:19,6
2026-02-12 21:07:49,9
2026-02-12 21:08:19,9
2026-02-12 21:08:49,9
2026-02-12 21:09:19,9
2026-02-12 21:09:49,9
2026-02-12 21:10:19,9
2026-02-12 21:10:49,9
2026-02-12 21:11:19,9
2026-02-12 21:11:49,12
2026-02-12 21:12:19,17
2026-02-12 21:12:49,17
2026-02-12 21:13:19,9
2026-02-12 21:13:49,17
2026-02-12 21:14:19,1
2026-02-12 21:14:49,17
2026-02-12 21:15:19,17
2026-02-12 21:15:49,1
2026-02-12 21:16:19,1
2026-02-12 21:16:49,17
2026-02-12 21:17:19,26
2026-02-12 21:17:49,22
2026-02-12 21:18:19,25
2026-02-12 21:18:49,19.666666666666668
2026-02-12 21:19:19,19.666666666666668
2026-02-12 21:19:49,19.666666666666668
2026-02-12 21:20:19,17
2026-02-12 21:20:49,1
2026-02-12 21:21:19,14.333333333333334
2026-02-12 21:21:49,2
2026-02-12 21:22:19,2
2026-02-12 21:22:49,2
2026-02-12 21:23:19,2
2026-02-12 21:23:49,2
2026-02-12 21:24:19,2
2026-02-12 21:24:49,2
2026-02-12 21:25:19,2
2026-02-12 21:25:49,2
2026-02-12 21:26:19,2
2026-02-12 21:26:49,2
2026-02-12 21:27:19,2
2026-02-12 21:27:49,3
2026-02-12 21:28:19,3
2026-02-12 21:28:49,3
2026-02-12 21:29:19,3
2026-02-12 21:29:49,3
2026-02-12 21:30:19,1
2026-02-12 21:30:49,3
2026-02-12 21:31:19,3
2026-02-12 21:31:49,3
2026-02-12 21:32:19,5
2026-02-12 21:32:49,5
2026-02-12 21:33:19,5
2026-02-12 21:33:49,5
2026-02-12 21:34:19,4
2026-02-12 21:34:49,5
2026-02-12 21:35:19,5
2026-02-12 21:35:49,4.666666666666667
2026-02-12 21:36:19,1
2026-02-12 21:36:49,1
2026-02-12 21:37:19,1
2026-02-12 21:37:49,9
2026-02-12 21:38:19,9
2026-02-12 21:38:49,9
2026-02-12 21:39:19,9
2026-02-12 21:39:49,9
2026-02-12 21:40:19,9
2026-02-12 21:40:49,9
2026-02-12 21:41:19,9
2026-02-12 21:41:49,9
2026-02-12 21:42:19,9
2026-02-12 21:42:49,14
2026-02-12 21:43:19,16
2026-02-12 21:43:49,17
2026-02-12 21:44:19,17
2026-02-12 21:44:49,17
2026-02-12 21:45:19,17
2026-02-12 21:45:49,17
2026-02-12 21:46:19,17
2026-02-12 21:46:49,17
2026-02-12 21:47:19,17
2026-02-12 21:47:49,27
2026-02-12 21:48:19,22
2026-02-12 21:48:49,26
2026-02-12 21:49:19,31
2026-02-12 21:49:49,33
2026-02-12 21:50:19,17
2026-02-12 21:50:49,33
2026-02-12 21:51:19,33
2026-02-12 21:51:49,17
2026-02-12 21:52:19,33
2026-02-12 21:52:49,2
2026-02-12 21:53:19,2
2026-02-12 21:53:49,2
2026-02-12 21:54:19,2
2026-02-12 21:54:49,2
2026-02-12 21:55:19,2
2026-02-12 21:55:49,2
2026-02-12 21:56:19,2
2026-02-12 21:56:49,2
2026-02-12 21:57:19,2
2026-02-12 21:57:49,3
2026-02-12 21:58:19,3
2026-02-12 21:58:49,3
2026-02-12 21:59:19,3
2026-02-12 21:59:49,3
2026-02-12 22:00:19,3
2026-02-12 22:00:49,3
2026-02-12 22:01:19,3
2026-02-12 22:01:49,3
2026-02-12 22:02:19,3
2026-02-12 22:02:49,3
2026-02-12 22:03:19,5
2026-02-12 22:03:49,5
2026-02-12 22:04:19,5
2026-02-12 22:04:49,5
2026-02-12 22:05:19,5
2026-02-12 22:05:49,5
2026-02-12 22:06:19,5
2026-02-12 22:06:49,5
2026-02-12 22:07:19,5
2026-02-12 22:07:49,5
2026-02-12 22:08:19,5
2026-02-12 22:08:49,5
2026-02-12 22:09:19,5
2026-02-12 22:09:49,6
2026-02-12 22:10:19,7
2026-02-12 22:10:49,9
2026-02-12 22:11:19,9
2026-02-12 22:11:49,9
2026-02-12 22:12:19,9
2026-02-12 22:12:49,9
2026-02-12 22:13:19,17
2026-02-12 22:13:49,17
2026-02-12 22:14:19,17
2026-02-12 22:14:49,17
2026-02-12 22:15:19,17
2026-02-12 22:15:49,17
2026-02-12 22:16:19,1
2026-02-12 22:16:49,17
2026-02-12 22:17:19,17
2026-02-12 22:17:49,1
2026-02-12 22:18:19,20
2026-02-12 22:18:49,17
2026-02-12 22:19:19,17
2026-02-12 22:19:49,33
2026-02-12 22:20:19,17
2026-02-12 22:20:49,17
2026-02-12 22:21:19,17
2026-02-12 22:21:49,33
2026-02-12 22:22:19,17
2026-02-12 22:22:49,17
2026-02-12 22:23:19,17
2026-02-12 22:23:49,2
2026-02-12 22:24:19,2
2026-02-12 22:24:49,2
2026-02-12 22:25:19,2
2026-02-12 22:25:49,2
2026-02-12 22:26:19,2
2026-02-12 22:26:49,2
2026-02-12 22:27:19,1
2026-02-12 22:27:49,2
2026-02-12 22:28:19,2
2026-02-12 22:28:49,2
2026-02-12 22:29:19,3
2026-02-12 22:29:49,3
2026-02-12 22:30:19,3
2026-02-12 22:30:49,3
2026-02-12 22:31:19,3
2026-02-12 22:31:49,3
2026-02-12 22:32:19,3
2026-02-12 22:32:49,3
2026-02-12 22:33:19,3
2026-02-12 22:33:49,4
2026-02-12 22:34:19,4
2026-02-12 22:34:49,4
2026-02-12 22:35:19,4
2026-02-12 22:35:49,4
2026-02-12 22:36:19,5
2026-02-12 22:36:49,5
2026-02-12 22:37:19,5
2026-02-12 22:37:49,5
2026-02-12 22:38:19,5
2026-02-12 22:38:49,5
2026-02-12 22:39:19,9
2026-02-12 22:39:49,9
2026-02-12 22:40:19,9
2026-02-12 22:40:49,9
2026-02-12 22:41:19,9
2026-02-12 22:41:49,9
2026-02-12 22:42:19,9
2026-02-12 22:42:49,9
2026-02-12 22:43:19,9
2026-02-12 22:43:49,9
2026-02-12 22:44:19,17
2026-02-12 22:44:49,17
2026-02-12 22:45:19,17
2026-02-12 22:45:49,17
2026-02-12 22:46:19,1
2026-02-12 22:46:49,1
2026-02-12 22:47:19,1
2026-02-12 22:47:49,1
2026-02-12 22:48:19,1
2026-02-12 22:48:49,29
2026-02-12 22:49:19,17
2026-02-12 22:49:49,22
2026-02-12 22:50:19,33
2026-02-12 22:50:49,33
2026-02-12 22:51:19,17
2026-02-12 22:51:49,17
2026-02-12 22:52:19,17
2026-02-12 22:52:49,17
2026-02-12 22:53:19,33
2026-02-12 22:53:49,33
2026-02-12 22:54:19,1
2026-02-12 22:54:49,2
2026-02-12 22:55:19,2
2026-02-12 22:55:49,2
2026-02-12 22:56:19,2
2026-02-12 22:56:49,2
2026-02-12 22:57:19,2
2026-02-12 22:57:49,2
2026-02-12 22:58:19,2
2026-02-12 22:58:49,2
2026-02-12 22:59:19,2
2026-02-12 22:59:49,3
2026-02-12 23:00:19,3
2026-02-12 23:00:49,3
2026-02-12 23:01:19,3
2026-02-12 23:01:49,3
2026-02-12 23:02:19,3
2026-02-12 23:02:49,3
2026-02-12 23:03:19,3
2026-02-12 23:03:49,3
2026-02-12 23:04:19,3
2026-02-12 23:04:49,4
2026-02-12 23:05:19,5
2026-02-12 23:05:49,5
2026-02-12 23:06:19,5
2026-02-12 23:06:49,5
2026-02-12 23:07:19,5
2026-02-12 23:07:49,5
2026-02-12 23:08:19,5
2026-02-12 23:08:49,5
2026-02-12 23:09:19,7
2026-02-12 23:09:49,7
2026-02-12 23:10:19,7
2026-02-12 23:10:49,7
2026-02-12 23:11:19,9
2026-02-12 23:11:49,9
2026-02-12 23:12:19,9
2026-02-12 23:12:49,9
2026-02-12 23:13:19,9
2026-02-12 23:13:49,9
2026-02-12 23:14:19,9
2026-02-12 23:14:49,17
2026-02-12 23:15:19,17
2026-02-12 23:15:49,12
2026-02-12 23:16:19,17
2026-02-12 23:16:49,17
2026-02-12 23:17:19,17
2026-02-12 23:17:49,17
2026-02-12 23:18:19,17
2026-02-12 23:18:49,17
2026-02-12 23:19:19,17
2026-02-12 23:19:49,33
2026-02-12 23:20:19,33
2026-02-12 23:20:49,17
2026-02-12 23:21:19,33
2026-02-12 23:21:49,33
2026-02-12 23:22:19,17
2026-02-12 23:22:49,30.333333333333332
2026-02-12 23:23:19,17
2026-02-12 23:23:49,30.333333333333332
2026-02-12 23:24:19,1
2026-02-12 23:24:49,2
2026-02-12 23:25:19,2
2026-02-12 23:25:49,2
2026-02-12 23:26:19,2
2026-02-12 23:26:49,2
2026-02-12 23:27:19,2
2026-02-12 23:27:49,2
2026-02-12 23:28:19,2
2026-02-12 23:28:49,2
2026-02-12 23:29:19,2
2026-02-12 23:29:49,3
2026-02-12 23:30:19,3
2026-02-12 23:30:49,3
2026-02-12 23:31:19,3
2026-02-12 23:31:49,3
2026-02-12 23:32:19,3
2026-02-12 23:32:49,3
2026-02-12 23:33:19,3
2026-02-12 23:33:49,3
2026-02-12 23:34:19,3
2026-02-12 23:34:49,3
2026-02-12 23:35:19,4
2026-02-12 23:35:49,4
2026-02-12 23:36:19,4
2026-02-12 23:36:49,4
2026-02-12 23:37:19,4
2026-02-12 23:37:49,5
2026-02-12 23:38:19,5
2026-02-12 23:38:49,5
2026-02-12 23:39:19,5
2026-02-12 23:39:49,5
2026-02-12 23:40:19,5
2026-02-12 23:40:49,7
2026-02-12 23:41:19,7
2026-02-12 23:41:49,5
2026-02-12 23:42:19,5
2026-02-12 23:42:49,5
2026-02-12 23:43:19,6
2026-02-12 23:43:49,9
2026-02-12 23:44:19,9
2026-02-12 23:44:49,9
2026-02-12 23:45:19,17
2026-02-12 23:45:49,17
2026-02-12 23:46:19,17
2026-02-12 23:46:49,17
2026-02-12 23:47:19,17
2026-02-12 23:47:49,17
2026-02-12 23:48:19,17
2026-02-12 23:48:49,17
2026-02-12 23:49:19,17
2026-02-12 23:49:49,17
2026-02-12 23:50:19,17
2026-02-12 23:50:49,17
2026-02-12 23:51:19,33
2026-02-12 23:51:49,33
2026-02-12 23:52:19,33
2026-02-12 23:52:49,33
2026-02-12 23:53:19,25
2026-02-12 23:53:49,22.333333333333332
2026-02-12 23:54:19,33
2026-02-12 23:54:49,33
2026-02-12 23:55:19,2
2026-02-12 23:55:49,2
2026-02-12 23:56:19,2
2026-02-12 23:56:49,1.8333333333333333
2026-02-12 23:57:19,2
2026-02-12 23:57:49,2
2026-02-12 23:58:19,2
2026-02-12 23:58:49,2
2026-02-12 23:59:19,2
2026-02-12 23:59:49,2
2026-02-13 00:00:19,3
2026-02-13 00:00:49,3
2026-02-13 00:01:19,3
2026-02-13 00:01:49,3
2026-02-13 00:02:19,3
2026-02-13 00:02:49,3
2026-02-13 00:03:19,3
2026-02-13 00:03:49,3
2026-02-13 00:04:19,3
2026-02-13 00:04:49,3
2026-02-13 00:05:19,3
2026-02-13 00:05:49,4
2026-02-13 00:06:19,5
2026-02-13 00:06:49,5
2026-02-13 00:07:19,1
2026-02-13 00:07:49,5
2026-02-13 00:08:19,5
2026-02-13 00:08:49,5
2026-02-13 00:09:19,5
2026-02-13 00:09:49,3
2026-02-13 00:10:19,5
2026-02-13 00:10:49,9
2026-02-13 00:11:19,9
2026-02-13 00:11:49,9
2026-02-13 00:12:19,9
2026-02-13 00:12:49,9
2026-02-13 00:13:19,9
2026-02-13 00:13:49,9
2026-02-13 00:14:19,9
2026-02-13 00:14:49,9
2026-02-13 00:15:19,9
2026-02-13 00:15:49,12
2026-02-13 00:16:19,17
2026-02-13 00:16:49,17
2026-02-13 00:17:19,17
2026-02-13 00:17:49,17
2026-02-13 00:18:19,17
2026-02-13 00:18:49,17
2026-02-13 00:19:19,17
2026-02-13 00:19:49,17
2026-02-13 00:20:19,25
2026-02-13 00:20:49,33
2026-02-13 00:21:19,17
2026-02-13 00:21:49,19.666666666666668
2026-02-13 00:22:19,21
2026-02-13 00:22:49,1
2026-02-13 00:23:19,17
2026-02-13 00:23:49,33
2026-02-13 00:24:19,19.666666666666668
2026-02-13 00:24:49,17
2026-02-13 00:25:19,17
2026-02-13 00:25:49,2
2026-02-13 00:26:19,2
2026-02-13 00:26:49,2
2026-02-13 00:27:19,2
2026-02-13 00:27:49,2
2026-02-13 00:28:19,2
2026-02-13 00:28:49,2
2026-02-13 00:29:19,1
2026-02-13 00:29:49,2
2026-02-13 00:30:19,2
2026-02-13 00:30:49,2
2026-02-13 00:31:19,2
2026-02-13 00:31:49,3
2026-02-13 00:32:19,3
2026-02-13 00:32:49,3
2026-02-13 00:33:19,3
2026-02-13 00:33:49,3
2026-02-13 00:34:19,3
2026-02-13 00:34:49,3
2026-02-13 00:35:19,3
2026-02-13 00:35:49,3
2026-02-13 00:36:19,3
2026-02-13 00:36:49,3
2026-02-13 00:37:19,4
2026-02-13 00:37:49,4
2026-02-13 00:38:19,4
2026-02-13 00:38:49,4
2026-02-13 00:39:19,5
2026-02-13 00:39:49,5
2026-02-13 00:40:19,4
2026-02-13 00:40:49,5
2026-02-13 00:41:19,5
2026-02-13 00:41:49,9
2026-02-13 00:42:19,9
2026-02-13 00:42:49,9
2026-02-13 00:43:19,9
2026-02-13 00:43:49,9
2026-02-13 00:44:19,9
2026-02-13 00:44:49,9
2026-02-13 00:45:19,9
2026-02-13 00:45:49,9
2026-02-13 00:46:19,9
2026-02-13 00:46:49,17
2026-02-13 00:47:19,17
2026-02-13 00:47:49,17
2026-02-13 00:48:19,17
2026-02-13 00:48:49,17
2026-02-13 00:49:19,17
2026-02-13 00:49:49,17
2026-02-13 00:50:19,17
2026-02-13 00:50:49,17
2026-02-13 00:51:19,17
2026-02-13 00:51:49,25
2026-02-13 00:52:19,17
2026-02-13 00:52:49,1
2026-02-13 00:53:19,33
2026-02-13 00:53:49,33
2026-02-13 00:54:19,1
2026-02-13 00:54:49,33
2026-02-13 00:55:19,33
2026-02-13 00:55:49,33
2026-02-13 00:56:19,33
2026-02-13 00:56:49,17
2026-02-13 00:57:19,2
2026-02-13 00:57:49,2
2026-02-13 00:58:19,2
2026-02-13 00:58:49,2
2026-02-13 00:59:19,2
2026-02-13 00:59:49,1
2026-02-13 01:00:19,2
2026-02-13 01:00:49,2
2026-02-13 01:01:19,2
2026-02-13 01:01:49,2
2026-02-13 01:02:19,2
2026-02-13 01:02:49,3
2026-02-13 01:03:19,3
2026-02-13 01:03:49,3
2026-02-13 01:04:19,3
2026-02-13 01:04:49,3
2026-02-13 01:05:19,1
2026-02-13 01:05:49,3
2026-02-13 01:06:19,3
2026-02-13 01:06:49,3
2026-02-13 01:07:19,3
2026-02-13 01:07:49,3
2026-02-13 01:08:19,3
2026-02-13 01:08:49,3
2026-02-13 01:09:19,3
2026-02-13 01:09:49,3
2026-02-13 01:10:19,3
2026-02-13 01:10:49,1
2026-02-13 01:11:19,5
2026-02-13 01:11:49,5
2026-02-13 01:12:19,5
2026-02-13 01:12:49,9
2026-02-13 01:13:19,9
2026-02-13 01:13:49,6
2026-02-13 01:14:19,6
2026-02-13 01:14:49,9
2026-02-13 01:15:19,9
2026-02-13 01:15:49,9
2026-02-13 01:16:19,9
2026-02-13 01:16:49,9
2026-02-13 01:17:19,9
2026-02-13 01:17:49,12
2026-02-13 01:18:19,17
2026-02-13 01:18:49,12
2026-02-13 01:19:19,11
2026-02-13 01:19:49,9
2026-02-13 01:20:19,17
2026-02-13 01:20:49,17
2026-02-13 01:21:19,17
2026-02-13 01:21:49,17
2026-02-13 01:22:19,17
2026-02-13 01:22:49,30.833333333333332
2026-02-13 01:23:19,20
2026-02-13 01:23:49,17
2026-02-13 01:24:19,17
2026-02-13 01:24:49,17
2026-02-13 01:25:19,17
2026-02-13 01:25:49,33
2026-02-13 01:26:19,1
2026-02-13 01:26:49,33
2026-02-13 01:27:19,1
2026-02-13 01:27:49,33
2026-02-13 01:28:19,18
2026-02-13 01:28:49,2
2026-02-13 01:29:19,2
2026-02-13 01:29:49,2
2026-02-13 01:30:19,2
2026-02-13 01:30:49,2
2026-02-13 01:31:19,2
2026-02-13 01:31:49,2
2026-02-13 01:32:19,2
2026-02-13 01:32:49,2
2026-02-13 01:33:19,2
2026-02-13 01:33:49,3
2026-02-13 01:34:19,3
2026-02-13 01:34:49,3
2026-02-13 01:35:19,3
2026-02-13 01:35:49,3
2026-02-13 01:36:19,3
2026-02-13 01:36:49,3
2026-02-13 01:37:19,3
2026-02-13 01:37:49,3
2026-02-13 01:38:19,3
2026-02-13 01:38:49,3
2026-02-13 01:39:19,4
2026-02-13 01:39:49,4
2026-02-13 01:40:19,5
2026-02-13 01:40:49,4
2026-02-13 01:41:19,5
2026-02-13 01:41:49,5
2026-02-13 01:42:19,5
2026-02-13 01:42:49,2
2026-02-13 01:43:19,9
2026-02-13 01:43:49,9
2026-02-13 01:44:19,9
2026-02-13 01:44:49,9
2026-02-13 01:45:19,9
2026-02-13 01:45:49,9
2026-02-13 01:46:19,9
2026-02-13 01:46:49,9
2026-02-13 01:47:19,9
2026-02-13 01:47:49,9
2026-02-13 01:48:19,9
2026-02-13 01:48:49,15
2026-02-13 01:49:19,17
2026-02-13 01:49:49,17
2026-02-13 01:50:19,17
2026-02-13 01:50:49,17
2026-02-13 01:51:19,17
2026-02-13 01:51:49,17
2026-02-13 01:52:19,17
2026-02-13 01:52:49,17
2026-02-13 01:53:19,17
2026-02-13 01:53:49,33
2026-02-13 01:54:19,25
2026-02-13 01:54:49,33
2026-02-13 01:55:19,33
2026-02-13 01:55:49,33
2026-02-13 01:56:19,33
2026-02-13 01:56:49,17
2026-02-13 01:57:19,17
2026-02-13 01:57:49,33
2026-02-13 01:58:19,18
2026-02-13 01:58:49,2
2026-02-13 01:59:19,2
2026-02-13 01:59:49,2
2026-02-13 02:00:19,2
2026-02-13 02:00:49,1.1666666666666667
2026-02-13 02:01:19,2
2026-02-13 02:01:49,2
2026-02-13 02:02:19,2
2026-02-13 02:02:49,2
2026-02-13 02:03:19,2
2026-02-13 02:03:49,2
2026-02-13 02:04:19,3
2026-02-13 02:04:49,3
2026-02-13 02:05:19,3
2026-02-13 02:05:49,3
2026-02-13 02:06:19,3
2026-02-13 02:06:49,3
2026-02-13 02:07:19,3
2026-02-13 02:07:49,3
2026-02-13 02:08:19,3
2026-02-13 02:08:49,5
